Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.04,0.79,16.26%,169.85M,-3.12%,6.16B,27.05,1.34,-2.07%,142.12M,-9.43%,137.70M,2.90,0.28,92.48%,5.21%,-1.06%,1.55B,3.97,27.64%,9.94%,7.59,26.88%,9.34,3.89,8.39%,4.94%,7.41M,29.97%,1.11,32.79,15.89%,8.52%,27.55,41.15,-2.68%,0.33 (0.91%),22.82,18.47%,6.47%,-11.79%,1.16,0.33 (0.91%),1.71,0.20%,41.40%,31.76%,0.79,"Nov 20, 2024",2.70,28.10%,16.27%,30.56,2.38%,2.01%,2400,0.35,2.55%,8.87%,2.25,39.43,Yes / Yes,0.34,6.98%,45.61%,1.00,36.90,0.95%,5.82%,2.91%,Oct 29 AMC,976.08K,36.30,-5.12%,-5.96%,7.40%,"

","976,696",-1.63%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.60%,145.08M,0.20%,1.62B,17.14,0.58,-8.15%,142.09M,-0.30%,-73.97M,-,0.14,72.35%,2.51%,16.39%,452.76M,3.58,71.21%,-2.05%,1.07,13.60%,1.20,8.30,2.65%,-9.16%,3.57M,19.90%,3.42,2.90,15.00%,-47.76%,7.70,10.85,0.20%,-,22.74,9.40%,-12.64%,-8.39%,1.67,-,2.56,12.97%,67.98%,29.09%,0.04,-,2.56,14.25%,-4.07%,58.27,0.24%,0.32%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.77,9.93,0.77%,39.13%,6.45%,Dec 09 AMC,3.32M,9.94,0.10%,0.20%,5.83%,"

","2,560,385",0.10%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,30.74,5.32,0.08%,451.55M,0.77%,73.76B,25.65,6.37,-0.95%,450.80M,-6.45%,2.43B,3.31,1.38,95.03%,1.39%,-12.70%,9.15B,8.06,10.59%,-1.60%,2.62,-6.17%,11.59,14.10,8.34%,17.07%,6.26M,-16.09%,3.80,43.03,9.29%,47.13%,144.80,200.53,0.34%,1.73 (1.06%),31.96,11.57%,20.27%,-18.47%,0.89,1.73 (1.06%),2.27,8.19%,68.49%,12.91%,3.68,"Jan 21, 2025",3.69,8.09%,36.45%,36.69,2.29%,2.15%,14100,1.29,9.33%,26.55%,1.50,218.60,Yes / Yes,1.29,16.43%,30.71%,1.04,165.90,4.34%,8.49%,11.02%,Nov 04 BMO,2.39M,163.49,-2.99%,-5.77%,-7.15%,"

","2,488,487",-1.45%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.36,1.43,0.86%,598.04M,-1.04%,11.42B,10.64,1.79,0.00%,592.88M,2.41%,1.20B,1.02,0.45,28.45%,3.06%,-28.72%,5.83B,1.96,11.34%,-9.77%,6.48,-6.24%,10.74,1.78,11.42%,9.47%,18.14M,-4.31%,5.47,3.49,13.06%,14.45%,15.90,27.50,-2.35%,0.66 (3.44%),-,13.37%,13.77%,-30.58%,-0.15,0.97 (5.08%),0.94,14.65%,31.29%,20.10%,0.50,"Sep 10, 2024",0.96,-2.64%,24.78%,42.49,2.15%,2.15%,23554,0.30,8.68%,20.51%,1.27,26.62,Yes / Yes,0.01,3.34%,40.76%,0.35,18.91,1.13%,0.45%,17.70%,Nov 19 AMC,2.80M,19.09,-1.65%,-6.31%,-10.98%,"

","968,677",0.95%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.07%,153.41M,0.42%,28.22B,52.01,3.54,-0.12%,95.02M,-10.56%,-36.27M,-,0.69,48.81%,5.06%,6.84%,2.30B,12.27,-6.50%,4.54%,2.70,-6.82%,9.31,19.75,18.54%,-0.87%,4.81M,-12.35%,17.65,10.42,19.82%,-3.24%,153.45,259.61,1.93%,-,43.27,-10.72%,-2.47%,-29.16%,0.88,-,1.09,48.57%,77.81%,19.84%,6.50,-,1.09,79.05%,-4.74%,41.95,2.90%,3.40%,7348,0.87,30.77%,-1.58%,1.82,226.37,Yes / Yes,0.03,65.17%,-,1.23,188.71,3.71%,22.75%,26.42%,Dec 02 AMC,1.78M,183.90,-3.98%,-6.35%,-0.59%,"

","2,188,402",-2.55%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,19.17%,71.15M,2.40%,213.08M,-,-2.93,-0.04%,57.60M,-10.48%,-179.28M,-,-0.79,83.17%,9.55%,-3.86%,40.56M,5.25,45.10%,-14.51%,4.31,-29.31%,4.98,0.60,-19.28%,-34.60%,5.50M,-80.57%,5.49,0.54,-,-42.89%,2.66,18.07,-1.32%,-,-,-50.05%,-45.41%,-83.45%,1.86,-,7.29,0.00%,96.77%,12.41%,0.26,-,7.29,45.45%,-515.94%,43.99,9.29%,8.46%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,1.02,3.13,-,38.39%,-,Nov 06,1.28M,2.99,-5.46%,-9.81%,-51.40%,"

","1,296,125",-4.47%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,26.86,3.00,14.68%,306.50M,-2.76%,24.66B,15.03,5.35,-1.78%,261.49M,-3.49%,941.21M,3.92,1.30,57.93%,3.27%,18.03%,4.63B,5.33,4.32%,-1.47%,2.62,41.44%,28.31,2.84,-1.51%,9.41%,8.55M,20.15%,25.16,3.20,6.85%,11.70%,55.06,92.80,-1.42%,-,14.29,-,10.80%,-13.31%,-0.01,-,4.50,95.81%,74.54%,46.11%,2.42,-,4.50,296.12%,17.93%,42.50,2.75%,2.75%,7420,0.01,2.87%,20.34%,2.34,92.36,Yes / Yes,0.00,44.84%,0.00%,0.66,82.34,1.23%,5.67%,3.59%,Nov 25 AMC,3.26M,80.45,-4.14%,-1.96%,18.66%,"

","2,148,812",-2.30%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.22%,108.94M,-2.49%,2.81B,-,-1.73,-10.50%,108.70M,-7.82%,-270.85M,-,-0.70,42.15%,5.38%,-2.05%,355.75M,7.90,21.81%,-8.80%,6.27,55.29%,6.78,3.81,35.87%,-26.70%,5.85M,-2.71%,6.57,3.93,-,-34.98%,13.48,36.60,-1.45%,-,-,-16.93%,-40.20%,-29.48%,1.02,-,2.87,136.21%,63.17%,91.47%,1.28,-,3.01,10.91%,-95.07%,43.93,5.27%,4.05%,2175,0.19,35.01%,-76.13%,1.36,49.70,Yes / Yes,0.01,40.53%,-,1.16,25.41,0.02%,94.89%,47.72%,Nov 12 BMO,931.87K,25.81,-2.67%,-7.91%,20.73%,"

","1,083,295",1.57%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,-0.56%,454.25M,35.68,0.10,0.00%,116.94M,-1.67%,-41.45M,-,-0.01,17.12%,0.01%,5.04%,1.23B,0.37,-96.84%,3.66%,0.25,-4.07%,2.72,1.30,158.61%,-3.21%,0.01M,-77.28%,2.29,1.54,-,-7.35%,2.62,21.91,0.85%,-,-,-,-9.02%,-83.85%,-0.10,-,1.62,26.18%,17.54%,35.11%,0.25,-,1.81,72.88%,-3.55%,49.90,6.43%,7.39%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.45,3.64,-,50.00%,1.80%,Nov 22 BMO,58.16K,3.54,0.60%,-2.59%,-42.39%,"

","26,297",-2.75%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,227.83,0.03,28.98%,75.06M,-1.40%,687.82M,-,-0.18,-0.62%,69.39M,-15.49%,3.57M,-,-0.11,53.64%,4.08%,-26.21%,498.90M,1.38,-129.44%,1.70%,6.47,-17.76%,0.14,50.61,-35.01%,0.55%,2.83M,-49.02%,5.09,1.38,-,430.38%,6.84,15.35,-2.76%,-,10.25,-,0.63%,-54.14%,1.20,-,7.35,17.01%,89.13%,2.92%,0.40,-,7.35,-94.10%,5.24%,35.50,6.58%,5.06%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.92,7.39,4.27%,70.54%,-24.77%,Nov 06 AMC,437.22K,7.04,-6.15%,-17.82%,-24.60%,"

","400,593",-4.74%,ZIP
