Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.31%,75.14M,29.70%,1.81B,80.80,0.30,0.00%,72.91M,37.97%,1.58B,-,-0.50,99.42%,10.33%,64.86%,-63.43M,13.47,38.44%,-1.79%,7.59,108.15%,134.48M,5.68,129.81%,-14.34%,7.53M,64.07%,4.23,7.19,59.59%,-18.46%,26.19 -8.29%,62.63%,3.34,-,26.71% 15.81%,-18.90%,9.03 166.00%,207.16%,-,-,41.95% 20.90%,90.49%,8.46%,5.90%,-42.27%,-,11.74,43.93%,-52.51%,1.44,-,-,6.94,116.21%,-47.16%,70.12,1.17,- -,6.94,34.02%,21.23%,1.15,34.73,-,0.06,72.59%,32.05%,1.70,23.82,286,0.05,Nov 06 AMC,69.14%,991.81K,24.02,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","1,686,951",0.84%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.49,1.12,11.74%,167.47M,1.17%,7.80B,28.29,1.65,-1.72%,147.71M,1.70%,8.10B,3.41,0.34,93.75%,3.87%,1.72%,192.30M,4.70,17.49%,1.52%,6.30,31.21%,1.66B,4.91,9.60%,6.93%,5.71M,24.99%,9.50,30.00,12.16%,11.76%,50.03 -6.82%,19.51%,1.55,27.03,32.18% -7.41%,9.03%,27.74 68.06%,92.72%,0.37 (0.80%),22.17,19.81% -5.41%,41.36%,3.05%,2.69%,139.53%,0.38 (0.82%),4.88,42.07%,16.69%,1.23,367.86%,"Nov 20, 2025",1.83,6.88%,11.59%,50.98,2.25,3.23% 0.62%,2.78,44.39%,-0.25%,1.10,50.29,35.98%,0.35,11.07%,-0.21%,0.82,45.41,2500,0.34,Oct 28 AMC,17.78%,907.56K,46.62,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","740,147",2.66%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,20.57,5.93,0.21%,441.46M,1.03%,53.79B,17.89,6.82,-0.07%,439.76M,-16.62%,58.98B,2.60,1.41,96.69%,2.52%,-21.35%,2.65B,5.72,7.09%,-1.50%,3.27,-24.92%,9.40B,9.98,7.61%,17.96%,11.07M,-25.08%,12.23,25.81,7.91%,49.87%,181.85 -32.88%,-30.47%,4.73,24.01,8.55% 11.91%,20.92%,115.25 5.91%,-17.68%,1.99 (1.63%),14.65,5.98% 8.14%,70.29%,3.02%,2.38%,-26.15%,2.00 (1.64%),6.28,11.51%,37.63%,3.46,172.15%,"Oct 31, 2025",2.28,2.68%,28.21%,36.44,1.67,18.93% 21.14%,3.64,8.17%,-4.24%,1.03,171.31,32.86%,1.35,0.50%,-11.39%,1.89,115.89,13800,1.35,Nov 04 BMO,-20.21%,3.38M,122.06,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","6,374,332",5.32%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.88,1.49,0.00%,591.63M,1.48%,11.41B,11.10,1.73,-,591.63M,0.37%,9.68B,1.55,0.41,11.42%,3.14%,1.48%,1.23B,1.73,2.40%,-5.79%,11.88,13.39%,6.59B,1.69,12.06%,9.42%,18.55M,-1.69%,11.39,3.21,8.29%,13.83%,22.01 -12.68%,-8.65%,5.99,-,18.24% 8.45%,13.37%,16.34 17.63%,-10.44%,0.66 (3.41%),5.39,9.28% 13.97%,26.00%,2.44%,1.98%,-40.34%,0.65 (3.38%),1.47,3.12%,20.42%,0.42,-,"Sep 30, 2025",1.34,12.89%,18.61%,56.16,1.50,- -,1.38,7.47%,1.31%,-0.19,23.08,45.76%,0.19,11.30%,1.17%,0.93,18.95,24471,0.01,Nov 19 AMC,1.45%,1.56M,19.22,"Oct 27, 2016",Yes / Yes,23.59% 0.48%,"

","1,457,576",1.42%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,36.06%,158.30M,-8.16%,43.53B,62.55,4.40,-0.53%,101.21M,-13.73%,41.76B,-,0.86,52.90%,5.86%,1.98%,-41.48M,16.29,11.39%,-1.34%,4.00,8.23%,2.67B,24.20,20.34%,-0.75%,5.93M,52.44%,11.37,12.19,18.08%,-2.70%,336.99 -18.39%,34.57%,22.57,59.91,54.06% 21.31%,-1.17%,164.78 66.90%,95.95%,-,27293.12,34.81% 44.03%,76.82%,4.23%,3.24%,105.97%,-,15.62,31.04%,-4.48%,10.95,-,-,1.94,23.31%,-1.55%,29.46,1.60,- -,1.94,-14.36%,-12.36%,1.10,333.19,-,1.00,21.31%,-10.06%,1.03,279.73,7923,0.97,Nov 25 AMC,4.11%,1.48M,275.01,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,521,142",-1.69%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,20.71,3.80,11.26%,267.28M,-6.64%,23.53B,13.25,5.93,-1.83%,265.83M,-5.02%,15.80B,4.97,1.44,67.95%,2.54%,-3.34%,1.19B,4.95,5.42%,4.34%,2.19,-0.82%,4.75B,2.64,1.61%,11.03%,6.75M,-3.65%,29.82,3.02,4.17%,13.60%,92.80 -15.27%,1.13%,26.02,12.75,-10.66% 106.45%,13.23%,64.41 22.08%,-5.83%,-,13.43,4.40% 49.60%,76.38%,2.95%,2.59%,-80.30%,-,3.32,36.57%,20.43%,2.21,-,-,4.36,3.63%,24.99%,36.83,2.26,- -,4.36,66.82%,-5.50%,0.82,93.36,0.00%,0.01,4.71%,-4.93%,0.96,78.42,7412,0.00,Nov 24 AMC,0.07%,3.08M,78.63,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","2,949,025",0.27%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,-7.95%,2.22B,-,-1.35,-10.42%,108.86M,-28.55%,1.62B,-,-0.29,30.69%,4.61%,-41.17%,-206.71M,5.03,42.51%,0.06%,6.45,-36.08%,441.78M,2.91,9.82%,-19.28%,5.02M,-23.56%,6.87,2.72,-,-28.96%,44.34 -54.85%,-23.44%,7.36,-,30.02% -3.16%,-26.82%,20.07 -0.25%,-43.41%,-,-,40.31% 98.33%,61.31%,3.25%,3.85%,-80.96%,-,3.68,30.16%,-51.59%,1.02,-,-,2.68,23.73%,-46.79%,18.95,1.55,- -,2.87,23.67%,-13.44%,0.93,44.73,-,0.29,12.75%,-28.81%,0.81,20.21,1869,0.01,Nov 06 BMO,-38.19%,778.68K,20.02,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","631,519",-0.94%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.58,-,253.10M,-2.15%,6.80B,16.00,1.68,-,-,-9.47%,9.91B,-,-,7.35%,-,-10.32%,-403.43M,0.47,23.68%,4.87%,0.87,-7.95%,14.40B,-,157.09%,-6.36%,0.43M,-5.39%,-13.78,5.52,-,-,33.32 -19.41%,28.22%,4.86,-,5.46% -,-,17.91 49.92%,-,-,-,118.43% 118.66%,19.49%,0.97%,1.64%,-,-,0.69,66.74%,-3.25%,0.53,-,-,0.45,49.32%,-2.80%,35.41,1.00,- -,0.57,36.90%,-3.52%,0.27,35.56,-,-,72.17%,-7.05%,1.02,26.97,17439,-,Nov 17 BMO,-1.19%,491.00K,26.85,"May 10, 2024",Yes / Yes,-88.48% -5.81%,"

","503,027",-0.44%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.32,5.59,1.56%,147.64M,2.16%,7.70B,8.59,6.07,-0.12%,145.34M,0.85%,-,1.05,1.56,80.72%,3.75%,-6.78%,823.00M,1.56,17.53%,1.70%,2.91,11.89%,4.95B,1.13,4.33%,0.96%,5.45M,-3.93%,46.05,-,8.89%,12.71%,63.22 -17.56%,-11.41%,-,7.49,-9.99% 3.54%,9.59%,39.32 32.55%,0.46%,1.75 (3.37%),-,19.10% 8.98%,-,3.56%,2.81%,31.12%,1.76 (3.38%),-,27.30%,22.37%,1.64,76.80%,"Nov 13, 2025",-,0.12%,16.64%,50.96,2.67,4.85% 5.34%,0.16,7.93%,1.19%,0.87,61.77,33.52%,0.80,-2.03%,-3.03%,1.15,50.44,9406,0.25,Oct 20 AMC,0.86%,1.87M,52.12,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","2,142,188",3.33%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.03,8.32,1.18%,120.46M,5.49%,2.04B,-,-3.32,0.00%,119.04M,22.64%,5.75B,-,-0.46,40.84%,19.86%,19.52%,1.00B,0.27,-83.99%,-11.30%,5.15,-6.37%,7.59B,0.51,-216.39%,9.16%,23.65M,-21.29%,33.34,1.04,-,25.25%,25.11 -32.71%,-34.39%,16.19,0.84,-23.79% -,11.79%,11.03 53.15%,-34.81%,1.06 (6.29%),2.08,-7.73% 20.63%,23.74%,5.88%,4.57%,-,6.78 (40.12%),0.76,-30.30%,19.63%,0.78,-,"Dec 01, 2025",1.22,1.63%,13.21%,68.86,3.62,16.67% -,1.30,-89.07%,8.55%,1.58,13.64,22.25%,1.41,-35.73%,16.36%,1.23,16.75,6700,1.12,Nov 20 BMO,6.05%,4.59M,16.90,"Jan 28, 2021",Yes / No,33.09% 2.34%,"

","5,629,408",0.90%,ZIM
