Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,36.54,0.98,11.57%,168.52M,-3.41%,6.01B,24.31,1.47,-57.94%,148.79M,9.46%,169.50M,4.70,0.36,91.84%,3.44%,2.47%,1.58B,3.80,4.79%,0.04%,4.87,-8.78%,9.19,3.89,9.60%,6.29%,5.12M,9.63%,0.86,41.56,7.78%,10.49%,27.74,41.15,-4.18%,0.37 (1.03%),23.12,-7.41%,8.11%,-13.15%,1.02,0.35 (0.98%),1.72,0.51%,41.66%,28.84%,0.90,"May 20, 2025",2.87,38.39%,16.67%,55.45,1.26%,1.79%,2500,0.36,3.22%,10.72%,2.25,37.00,Yes / Yes,0.35,29.71%,35.98%,0.49,35.90,1.36%,6.90%,4.01%,Apr 22 AMC,1.05M,35.74,0.55%,7.24%,0.81%,"

","511,912",-0.45%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,29.09,5.57,0.10%,446.04M,1.01%,72.11B,23.66,6.84,-1.27%,444.77M,7.33%,2.52B,3.46,1.61,95.91%,2.10%,0.94%,9.29B,7.77,5.00%,1.74%,3.18,-8.19%,10.44,15.52,10.11%,17.70%,9.33M,-7.12%,3.87,41.90,8.40%,51.85%,139.70,200.33,-0.59%,1.99 (1.23%),31.61,11.91%,25.04%,-19.15%,0.93,1.86 (1.15%),1.04,8.22%,69.48%,15.94%,4.34,"Apr 21, 2025",1.74,7.23%,37.01%,55.24,0.85%,2.23%,13800,1.45,6.32%,27.12%,1.43,200.29,Yes / Yes,1.16,7.88%,32.86%,0.98,161.44,1.37%,5.00%,1.37%,May 06 BMO,2.93M,161.97,2.24%,2.97%,-6.10%,"

","2,873,487",0.33%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,10.77,1.57,0.86%,593.65M,-6.88%,10.04B,9.19,1.84,0.00%,588.53M,-11.05%,1.30B,0.94,0.43,23.02%,2.36%,-18.62%,6.26B,1.60,10.17%,-3.29%,4.64,-18.70%,10.73,1.58,12.51%,10.29%,13.90M,-31.15%,5.35,3.16,11.40%,15.68%,16.34,27.50,-13.50%,0.70 (4.12%),-,8.45%,15.06%,-38.51%,-0.18,0.70 (4.14%),1.02,14.25%,29.66%,3.49%,0.65,"Apr 10, 2025",1.05,10.00%,24.06%,34.48,4.37%,2.57%,24471,0.27,13.41%,20.76%,1.42,23.78,Yes / Yes,0.01,38.73%,45.76%,1.08,17.03,-9.78%,-15.96%,8.02%,May 20 AMC,3.00M,16.91,-8.86%,-10.99%,-17.40%,"

","3,251,110",-0.70%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.90%,154.72M,2.81%,39.12B,71.05,3.56,-0.47%,96.08M,26.04%,-15.53M,-,0.75,55.21%,8.06%,27.33%,2.42B,16.15,-3.64%,6.64%,3.12,24.63%,10.39,24.34,15.75%,-0.35%,7.74M,39.99%,18.62,13.58,10.38%,-1.21%,153.45,253.94,40.14%,-,56.30,-10.72%,-0.94%,-0.44%,1.05,-,1.15,48.57%,77.68%,64.76%,6.95,-,1.15,89.39%,-4.09%,74.18,1.23%,1.17%,7348,0.77,27.77%,-0.64%,1.66,245.60,Yes / Yes,0.03,73.68%,-,0.88,248.72,2.13%,13.49%,23.41%,May 29 AMC,2.48M,252.82,6.60%,17.74%,28.43%,"

","2,172,074",1.65%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,24.67,3.33,14.59%,305.09M,-2.12%,25.04B,14.52,5.65,-1.98%,260.57M,12.69%,1.05B,8.78,1.37,62.05%,2.62%,-0.52%,4.70B,5.33,0.44%,4.77%,2.68,3.98%,29.22,2.81,1.54%,9.87%,6.83M,28.05%,25.54,3.21,2.81%,12.19%,55.06,92.80,0.56%,-,14.71,106.45%,11.73%,-11.56%,0.72,-,4.46,78.74%,75.85%,49.06%,1.99,-,4.48,24.11%,18.13%,62.13,0.64%,0.93%,7412,0.00,2.98%,22.31%,2.33,90.73,Yes / Yes,0.00,18.09%,0.00%,2.50,82.27,0.72%,9.22%,2.93%,May 21 AMC,2.54M,82.07,2.10%,7.77%,8.19%,"

","6,366,969",-0.24%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,108.42M,13.04%,3.57B,92.17,0.35,-22.38%,108.40M,-3.33%,-252.07M,-,-0.36,50.48%,6.13%,-3.79%,418.33M,8.53,47.88%,8.82%,5.28,29.12%,7.48,4.35,126.02%,-23.32%,6.65M,55.95%,7.80,4.16,-,-32.05%,16.01,39.77,24.09%,-,-,-3.18%,-30.63%,-18.28%,0.99,-,3.09,118.89%,63.45%,103.00%,1.63,-,3.26,28.63%,-64.09%,56.27,3.50%,3.22%,1869,0.24,43.72%,-60.26%,1.29,53.52,Yes / Yes,0.02,18.43%,-,0.48,32.59,-5.41%,91.64%,22.19%,May 08 BMO,1.26M,32.50,5.88%,0.44%,17.77%,"

","603,714",-0.28%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,1.66%,7.44B,13.56,2.17,-,-,43.07%,-710.26M,-,-0.86,4.02%,-,20.15%,11.52B,0.65,61.72%,-26.49%,1.65,38.55%,-12.89,-,249.48%,-11.48%,1.42M,8.45%,5.39,5.45,-,-,13.00,33.32,3.59%,-,-,-,-,-11.76%,0.49,-,0.45,146.49%,17.93%,126.15%,1.30,-,0.59,37.41%,-7.36%,69.81,2.59%,3.40%,17439,-,43.08%,-6.16%,1.00,41.83,Yes / Yes,-,66.34%,-,0.89,29.61,19.27%,-136.23%,47.60%,May 15 BMO,858.30K,29.40,14.20%,20.62%,24.32%,"

","760,684",-0.71%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.15,5.13,1.61%,147.57M,-4.28%,6.93B,8.50,5.52,-1.82%,145.20M,5.96%,756.00M,1.51,1.30,78.53%,3.39%,-12.09%,4.98B,1.39,4.92%,-1.01%,2.43,-20.66%,42.43,1.11,6.36%,0.91%,4.93M,7.21%,-,-,6.07%,13.06%,39.32,63.22,-13.44%,1.74 (3.70%),7.24,3.54%,10.04%,-25.72%,0.86,1.70 (3.62%),-,10.13%,-,19.43%,1.51,"May 15, 2025",0.15,28.90%,21.03%,49.00,2.11%,2.10%,9406,0.74,4.84%,15.17%,2.88,52.05,Yes / Yes,0.19,18.40%,33.52%,0.81,46.64,-0.18%,-4.71%,-0.83%,Apr 21 AMC,2.02M,46.96,-0.20%,0.55%,-8.44%,"

","1,635,570",0.69%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.94,19.53,1.07%,120.46M,1.44%,2.20B,-,-2.09,0.00%,119.17M,32.82%,2.35B,-,1.22,48.41%,20.18%,-12.53%,8.87B,0.25,-88.31%,6.02%,3.35,-28.54%,32.86,0.56,-200.38%,23.04%,24.05M,-0.86%,19.19,0.95,-,72.40%,11.03,29.00,-14.81%,0.94 (5.13%),0.62,-,27.51%,-36.93%,1.77,7.10 (38.80%),1.10,42.24%,34.71%,65.75%,1.09,"Jun 02, 2025",1.18,192.29%,31.33%,61.95,4.30%,4.87%,6700,1.49,65.83%,26.52%,4.12,14.85,Yes / Yes,1.16,226.86%,22.25%,0.60,18.10,9.06%,30.79%,28.46%,May 19 BMO,7.17M,18.29,13.41%,18.23%,-3.48%,"

","4,316,045",1.05%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,25.85,0.33,78.05%,252.58M,-2.75%,3.46B,17.21,0.49,0.00%,55.45M,14.13%,83.40M,1.29,-,11.95%,4.39%,-2.97%,2.11B,1.64,20.94%,-22.60%,2.54,12.62%,3.76,2.26,20.31%,2.78%,2.43M,-34.62%,0.74,11.40,20.06%,8.89%,6.05,12.95,2.66%,0.14 (1.69%),17.83,-,4.94%,-34.52%,0.74,0.13 (1.53%),0.80,9.05%,55.89%,40.17%,0.28,"Jul 07, 2025",1.41,-37.52%,9.45%,61.54,0.53%,1.85%,7395,1.13,2.26%,3.96%,2.75,8.59,Yes / Yes,0.78,-54950.00%,-,0.91,8.50,-4.68%,-8.40%,-,Mar 27 BMO,955.75K,8.48,2.42%,11.94%,0.59%,"

","872,648",-0.24%,ZGN
