Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.20,0.71,16.27%,172.26M,2.60%,5.38B,24.01,1.30,-11.25%,144.59M,-4.24%,124.20M,3.10,0.31,84.52%,3.27%,-0.57%,1.53B,3.51,20.75%,5.97%,5.80,6.67%,9.34,3.34,10.89%,4.22%,4.73M,19.19%,0.91,34.28,14.28%,7.19%,25.09,34.58,6.02%,0.27 (0.87%),19.03,18.47%,5.80%,-9.83%,1.18,0.31 (0.99%),1.95,0.20%,39.86%,24.27%,0.68,"May 17, 2024",3.31,95.74%,15.14%,48.75,1.83%,1.91%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,1.00,31.17,1.18%,12.06%,0.46%,Apr 23 AMC,816.25K,31.18,-0.61%,-1.80%,3.93%,"

","815,142",0.03%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.57%,137.79M,-2.30%,1.45B,18.88,0.52,-8.02%,136.89M,-4.77%,-62.61M,-,0.09,73.69%,5.14%,10.63%,438.33M,3.30,29.09%,-0.36%,4.41,16.15%,0.94,10.40,21.60%,-8.44%,7.03M,-16.20%,3.69,2.65,-,-51.53%,7.05,12.08,4.04%,-,-,9.40%,-11.66%,-19.04%,1.72,-,2.50,12.97%,67.51%,38.72%,0.35,-,2.50,50.48%,-8.58%,47.38,3.17%,3.57%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.68,10.01,0.88%,61.76%,6.47%,May 22 AMC,1.59M,9.78,-2.19%,0.93%,10.87%,"

","1,086,930",-2.30%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.02,5.19,0.08%,458.37M,-3.09%,78.17B,26.80,6.39,-6.34%,455.92M,1.45%,2.39B,3.46,1.50,95.56%,1.27%,-1.47%,8.73B,8.95,8.42%,0.02%,1.70,-10.52%,11.07,15.48,10.81%,17.02%,5.80M,3.20%,4.33,39.58,9.53%,50.06%,144.80,201.92,-13.20%,1.73 (1.01%),44.67,11.57%,20.26%,-15.15%,0.86,1.61 (0.94%),1.94,8.05%,68.34%,18.31%,3.79,"Jul 18, 2024",3.33,17.17%,35.97%,49.00,1.97%,1.95%,14100,1.34,7.91%,27.38%,1.22,214.49,Yes / Yes,1.33,9.89%,30.71%,0.67,175.85,1.70%,2.54%,9.50%,May 02 BMO,3.42M,171.32,-1.24%,3.58%,-3.70%,"

","2,298,723",-2.58%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.72,1.43,1.10%,606.77M,-5.79%,13.49B,11.44,1.96,0.00%,593.93M,4.12%,1.19B,1.02,0.43,39.12%,3.38%,4.12%,5.52B,2.44,13.36%,3.54%,4.37,6.90%,9.92,2.26,18.45%,9.82%,20.05M,-17.69%,4.58,4.90,15.40%,15.03%,15.90,28.13,5.59%,0.71 (3.15%),-,13.37%,13.12%,-20.12%,-0.10,0.62 (2.76%),1.11,15.78%,31.20%,41.37%,0.71,"Apr 09, 2024",1.15,7.93%,24.81%,45.66,3.01%,2.89%,23554,0.27,3.63%,21.49%,1.14,29.09,Yes / Yes,0.13,-18.31%,0.00%,0.34,22.34,5.91%,-23.59%,4.72%,May 15 AMC,4.58M,22.47,-5.19%,2.57%,3.88%,"

","1,571,931",0.58%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.90%,147.17M,1.18%,27.37B,54.24,3.34,-0.23%,90.85M,2.39%,-73.50M,-,0.70,47.35%,5.55%,-8.94%,2.03B,13.48,68.40%,5.60%,2.52,-14.10%,7.22,25.06,10.73%,-1.99%,5.04M,14.89%,14.82,12.22,26.82%,-8.68%,131.59,259.61,-18.28%,-,49.76,-17.41%,-3.23%,-30.26%,0.84,-,1.67,53.60%,77.75%,37.59%,6.88,-,1.67,73.33%,-6.90%,54.22,3.63%,3.68%,5962,1.13,37.16%,-3.62%,1.56,230.73,Yes / Yes,1.08,139.17%,-,1.35,188.83,3.19%,33.96%,32.09%,May 30 AMC,2.00M,181.05,3.38%,2.63%,-5.26%,"

","2,702,652",-4.12%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.32%,70.77M,-14.08%,676.02M,-,-3.69,-0.48%,62.27M,-18.42%,-218.90M,-,-0.84,113.65%,28.13%,-32.51%,40.56M,16.67,38.56%,-0.93%,26.00,-25.74%,6.46,1.47,-34.50%,-41.82%,17.51M,-62.13%,6.89,1.38,-,-51.86%,9.48,30.53,-37.16%,-,-,-50.05%,-43.66%,-68.82%,1.80,-,9.19,-20.00%,96.66%,0.42%,0.83,-,9.19,21.74%,-527.00%,28.26,7.01%,7.02%,168,0.10,-,-539.70%,1.36,33.40,Yes / Yes,0.09,113.26%,-,1.07,9.79,170.40%,118.25%,-,May 07 BMO,673.74K,9.52,-16.36%,-22.08%,-35.79%,"

","717,565",-2.76%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.55,2.69,22.23%,260.90M,-8.19%,17.92B,12.55,4.62,-0.35%,240.49M,-8.80%,838.33M,14.36,1.21,60.05%,3.78%,-13.86%,4.56B,3.93,-15.87%,-0.53%,3.08,-18.71%,26.83,2.16,5.30%,8.90%,9.10M,-15.81%,23.88,2.43,1.50%,11.31%,58.87,75.90,-19.43%,-,10.89,-,10.05%,-23.67%,-0.05,-,4.36,95.81%,73.37%,-1.58%,1.53,-,4.36,19565.00%,17.35%,30.96,2.99%,2.36%,7420,0.01,3.13%,18.37%,2.57,75.41,Yes / Yes,0.00,1250.20%,0.00%,1.56,60.52,1.35%,13.52%,3.25%,May 20 AMC,2.95M,57.94,-7.49%,-6.69%,-11.87%,"

","4,591,500",-4.26%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,3.63%,1.94B,-,-1.61,-11.16%,98.19M,-8.63%,-338.95M,-,-0.52,42.29%,2.76%,0.72%,291.07M,6.68,17.87%,-2.11%,4.18,-26.39%,7.83,2.51,43.22%,-31.41%,2.71M,-28.74%,7.61,2.59,-,-38.44%,13.48,32.60,-27.95%,-,-,-16.93%,-44.04%,-39.60%,1.07,-,4.43,2095.12%,62.86%,46.07%,1.07,-,4.63,18.13%,-129.65%,55.88,4.43%,4.88%,2175,0.08,25.94%,-116.45%,1.17,52.28,Yes / Yes,0.01,-7.51%,-,0.84,20.00,15.83%,40.53%,38.78%,May 08 AMC,648.74K,19.69,2.03%,12.89%,-11.81%,"

","546,581",-1.55%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-61.87%,523.78M,6.59,0.62,0.00%,116.14M,-65.61%,-126.89M,-,0.00,0.52%,0.07%,-78.07%,1.20B,0.43,128.58%,-,1.39,-,2.82,1.46,2411.11%,-4.29%,0.08M,-,2.21,1.86,-,-9.63%,5.47,21.91,-74.80%,-,-,-,-27.40%,-81.25%,-,-,1.63,26.18%,16.84%,-24.86%,1.76,-,1.82,18.59%,-4.42%,27.35,55.96%,20.28%,3476,0.28,-3.00%,-10.53%,1.00,16.09,No / Yes,0.04,44.09%,-,31.27,5.74,-5.59%,-26.47%,-8.66%,May 21 BMO,59.77K,4.11,-60.53%,-66.44%,-73.33%,"

","1,869,151",-28.40%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,26.80,0.36,30.20%,76.17M,0.42%,945.43M,-,-0.05,-0.73%,69.32M,-4.23%,37.58M,2.60,-0.07,51.05%,4.26%,-24.14%,584.21M,1.62,-150.62%,-1.82%,5.58,-30.26%,0.13,74.71,80.23%,5.70%,2.95M,-44.62%,5.17,1.84,10.30%,855.40%,9.07,19.29,-31.51%,-,9.63,-,6.67%,-50.65%,1.22,-,6.58,17.01%,89.88%,4.90%,0.34,-,6.58,-27.43%,12.87%,40.22,2.86%,2.79%,1000,43.95,-32.16%,6.43%,2.44,12.58,Yes / Yes,43.55,-244.08%,0.00%,0.67,9.67,1.01%,-17.03%,-33.48%,May 09 AMC,528.54K,9.52,-3.10%,-7.62%,-23.18%,"

","354,480",-1.55%,ZIP
