Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.69%,74.85M,-3.84%,1.06B,-,-1.02,342.96%,72.94M,11.46%,798.36M,-,-0.29,101.02%,9.33%,20.36%,-73.68M,8.64,39.87%,14.61%,14.87,9.97%,122.87M,3.16,-4.21%,-15.95%,6.81M,-4.30%,4.44,3.77,-0.76%,-19.89%,17.70 -20.85%,23.11%,3.72,-,26.71% 15.81%,-21.07%,9.03 55.15%,99.29%,-,-,41.95% 20.90%,89.52%,3.69%,4.70%,-58.29%,-,6.50,35.69%,-67.32%,0.62,-,-,7.69,95.94%,-59.96%,50.75,1.44,- -,7.69,106.06%,1.10%,1.27,22.38,-,0.06,153.21%,3.95%,1.23,14.81,286,0.05,Aug 07 AMC,6.12%,457.85K,14.01,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","562,515",-5.40%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.58,1.01,11.57%,167.66M,-1.55%,7.56B,28.69,1.57,-1.61%,148.17M,0.31%,7.91B,4.42,0.40,91.78%,2.85%,26.42%,174.00M,4.68,11.72%,-0.51%,4.41,29.10%,1.61B,4.84,9.97%,6.40%,4.22M,20.97%,9.33,37.44,10.08%,10.81%,46.60 -3.18%,41.49%,1.20,26.86,32.18% -7.41%,8.26%,27.74 62.65%,48.86%,0.37 (0.81%),22.05,19.81% -5.41%,41.82%,1.60%,1.90%,201.51%,0.36 (0.80%),4.90,30.64%,16.77%,0.92,355.58%,"Aug 20, 2025",1.72,4.74%,10.78%,58.18,2.44,3.23% 0.62%,2.71,12.98%,-0.19%,1.09,45.57,35.98%,0.36,7.89%,10.12%,1.10,45.36,2500,0.35,Jul 29 AMC,21.00%,955.05K,45.12,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","1,048,745",-0.53%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,26.30,5.81,0.17%,443.95M,-1.49%,67.75B,22.14,6.91,-0.29%,442.41M,3.73%,73.11B,3.10,1.64,98.13%,1.49%,-9.76%,2.61B,7.22,7.24%,0.64%,2.10,-10.35%,9.38B,13.64,8.77%,18.24%,6.60M,-6.17%,11.21,47.22,8.49%,52.54%,200.33 -23.69%,-16.42%,3.24,30.53,8.55% 11.91%,25.07%,139.70 9.43%,-7.64%,1.99 (1.30%),18.25,5.98% 8.14%,70.03%,1.52%,2.22%,-3.59%,1.93 (1.26%),7.79,13.72%,37.51%,3.15,251.21%,"Jul 18, 2025",1.04,5.27%,27.83%,48.33,1.57,18.93% 21.14%,1.76,17.78%,0.15%,0.89,195.36,32.86%,1.36,4.19%,-0.32%,0.69,156.40,13800,1.09,Aug 05 BMO,-5.69%,3.14M,152.88,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","2,177,324",-2.25%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.22,1.46,0.00%,593.65M,-5.65%,10.61B,10.64,1.68,-,593.65M,-11.67%,9.63B,1.61,0.34,14.64%,2.24%,4.02%,1.21B,1.65,-1.71%,-16.80%,6.53,-9.88%,6.42B,1.60,13.94%,9.38%,13.30M,-8.59%,11.20,2.86,7.58%,13.98%,27.50 -35.02%,-14.05%,6.24,-,18.24% 8.45%,13.37%,16.34 9.36%,-28.28%,0.62 (3.45%),5.23,9.28% 13.97%,27.49%,1.78%,1.96%,-43.53%,0.70 (3.92%),1.50,2.41%,21.97%,0.52,-,"Sep 30, 2025",1.19,14.40%,18.81%,32.95,1.43,- -,1.21,-25.19%,-8.40%,-0.14,23.68,45.76%,0.29,10.45%,-6.18%,0.86,18.20,24471,0.01,Aug 19 AMC,-6.10%,2.04M,17.87,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","1,749,744",-1.81%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.22%,155.70M,1.82%,42.75B,61.68,4.45,-0.86%,97.74M,-2.03%,40.97B,-,0.85,54.35%,6.10%,-6.35%,-38.78M,16.79,11.56%,-1.17%,2.90,45.44%,2.55B,23.68,21.65%,-0.81%,5.97M,52.19%,11.59,14.22,21.94%,-2.68%,318.46 -13.78%,41.55%,19.30,61.86,41.55% -10.72%,-2.11%,153.45 78.93%,63.71%,-,-,47.68% 48.24%,77.33%,3.35%,2.96%,102.44%,-,16.09,49.20%,-4.59%,8.02,-,-,1.18,25.46%,-1.52%,46.54,1.65,- -,1.18,-121.43%,-0.06%,1.05,318.26,-,0.68,22.57%,-4.80%,2.56,277.05,7348,0.02,Sep 02 AMC,17.42%,2.06M,274.57,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","5,266,405",-0.90%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.58,3.80,11.18%,267.28M,0.72%,24.52B,13.81,5.93,-1.07%,265.85M,15.45%,16.79B,5.32,1.44,63.77%,2.57%,0.82%,1.19B,5.16,5.55%,0.09%,2.09,10.26%,4.75B,2.75,1.44%,11.03%,6.82M,0.40%,29.82,3.15,4.06%,13.60%,92.80 -11.71%,15.91%,26.02,13.29,-10.66% 106.45%,13.23%,64.41 27.21%,-4.42%,-,14.27,4.40% 49.60%,76.38%,2.45%,2.70%,-71.79%,-,3.53,36.57%,20.43%,2.15,-,-,4.36,3.63%,24.99%,65.45,2.29,- -,4.36,66.82%,8.95%,0.57,91.62,0.00%,0.01,4.71%,8.59%,0.88,81.42,7412,0.00,Aug 21 AMC,4.16%,3.26M,81.93,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","2,873,394",0.63%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.08%,109.91M,-2.03%,3.71B,73.54,0.45,-22.78%,108.95M,-9.45%,3.07B,-,-0.25,37.55%,4.38%,6.89%,-212.37M,8.67,45.12%,-3.20%,6.11,5.07%,427.80M,4.63,131.77%,-19.74%,4.78M,27.30%,7.20,4.46,-,-28.39%,44.34 -24.81%,77.72%,7.48,-,29.99% -3.19%,-26.45%,18.91 76.31%,-25.23%,-,-,40.38% 98.40%,62.39%,2.74%,2.92%,-59.31%,-,7.17,33.33%,-57.71%,1.42,-,-,2.93,32.56%,-49.64%,43.89,1.29,- -,3.12,54.50%,-4.16%,1.03,53.78,-,0.24,9.81%,-6.40%,0.71,33.10,1869,0.01,Aug 07 BMO,4.58%,781.65K,33.34,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","554,125",0.73%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,-4.74%,7.22B,13.89,2.05,-,-,1.86%,10.71B,-,-0.23,4.41%,-,6.58%,-462.32M,0.58,56.19%,11.24%,1.24,13.72%,12.55B,-,222.51%,-7.04%,0.59M,0.49%,-13.26,5.07,-,-,33.32 -14.40%,88.87%,5.63,-,5.46% -,-,15.12 88.62%,-,-,-,118.43% 118.66%,18.90%,2.56%,2.64%,-,-,0.85,62.51%,-4.64%,0.84,-,-,0.49,39.14%,-3.68%,43.09,1.00,- -,0.59,82.59%,-3.69%,0.08,35.59,-,-,37.06%,0.11%,4.32,29.43,17439,-,Aug 14 BMO,8.18%,476.55K,28.52,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","2,059,930",-3.09%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.45,5.48,1.62%,147.60M,2.49%,8.46B,9.78,5.86,-0.03%,145.24M,10.02%,-,1.37,1.46,79.15%,4.25%,22.04%,807.00M,1.70,15.11%,0.85%,4.37,8.19%,4.97B,1.30,2.84%,0.95%,6.17M,5.62%,44.24,-,7.63%,13.23%,63.22 -9.36%,16.27%,-,10.56,-9.99% 3.54%,10.37%,39.32 45.73%,-0.02%,1.74 (3.04%),-,19.10% 8.98%,-,2.00%,2.09%,73.32%,1.74 (3.04%),-,32.07%,22.09%,1.22,112.77%,"Aug 14, 2025",-,2.64%,16.23%,63.99,2.84,4.85% 5.34%,0.13,27.04%,5.54%,0.95,61.20,33.52%,1.10,-1.04%,5.47%,0.65,58.01,9406,0.18,Jul 21 AMC,8.94%,1.41M,57.30,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","913,622",-1.22%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.82,16.63,1.18%,120.46M,-3.39%,1.65B,-,-3.06,0.00%,119.04M,-11.41%,5.79B,-,1.05,52.67%,15.71%,-19.31%,2.00B,0.19,-83.79%,8.88%,3.23,-31.01%,8.58B,0.42,-205.79%,19.27%,18.70M,-36.38%,32.35,0.93,-,59.06%,29.00 -52.90%,-26.07%,14.72,0.51,-23.79% -,23.31%,11.03 23.79%,-70.57%,1.04 (7.65%),1.56,-7.73% 20.63%,32.33%,3.35%,4.19%,-,7.62 (55.75%),0.68,202.12%,28.74%,0.65,-,"Sep 02, 2025",1.11,43.57%,23.37%,32.57,4.29,16.67% -,1.20,-93.86%,-11.59%,1.66,13.54,22.25%,1.52,-15.36%,-13.28%,0.68,13.61,6700,1.21,Aug 20 BMO,-22.41%,5.78M,13.66,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","3,956,813",0.37%,ZIM
