Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.54,0.77,16.19%,172.26M,5.18%,6.14B,27.28,1.32,-15.04%,143.25M,11.51%,135.60M,2.97,0.32,84.01%,3.62%,24.97%,1.54B,3.99,24.23%,6.04%,3.50,8.51%,9.32,3.86,9.34%,4.67%,5.18M,26.46%,0.95,37.76,15.65%,8.04%,25.09,36.05,22.20%,0.26 (0.73%),21.79,18.47%,6.37%,-0.31%,1.15,0.32 (0.89%),1.75,0.20%,40.45%,43.24%,0.84,"Aug 20, 2024",2.83,183.51%,15.70%,70.82,1.56%,2.48%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.91,35.66,0.70%,5.16%,2.18%,Jul 30 AMC,1.48M,35.94,8.57%,12.38%,15.27%,"

","1,352,945",0.79%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,151.47M,-0.23%,1.31B,15.21,0.57,-8.45%,139.71M,-3.25%,-47.27M,-,0.11,75.71%,4.17%,-11.41%,445.68M,2.93,70.20%,-0.36%,4.52,-2.82%,1.27,6.80,0.89%,-6.17%,5.83M,3.98%,3.59,2.40,15.00%,-31.02%,7.05,10.85,-8.30%,-,-,9.40%,-7.99%,-20.55%,1.72,-,2.71,12.97%,68.16%,22.27%,0.26,-,2.71,60.38%,-6.31%,46.32,2.07%,2.87%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,0.74,8.70,2.46%,98.33%,6.80%,Aug 21 AMC,1.29M,8.62,-0.70%,-1.76%,-5.00%,"

","959,054",-0.92%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,38.26,5.11,0.09%,458.37M,0.92%,88.52B,30.28,6.45,-0.23%,452.65M,6.83%,2.34B,4.00,1.46,95.72%,1.11%,13.21%,8.91B,9.93,9.66%,0.02%,2.63,16.98%,10.94,17.85,10.61%,16.79%,5.04M,12.28%,3.47,56.24,9.57%,48.88%,144.80,201.92,-1.01%,1.70 (0.87%),42.09,11.57%,20.02%,-3.24%,0.88,1.67 (0.86%),2.09,8.05%,68.32%,34.93%,3.69,"Jul 18, 2024",3.45,7.38%,36.05%,63.51,1.73%,1.96%,14100,1.36,8.43%,26.29%,1.53,222.33,Yes / Yes,1.36,-5.60%,30.71%,0.95,194.81,2.10%,5.04%,8.30%,Aug 06 BMO,1.92M,195.38,2.14%,5.08%,8.37%,"

","1,814,966",0.29%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,17.50,1.42,0.86%,606.77M,14.41%,14.81B,12.23,2.03,0.00%,592.88M,16.29%,1.19B,1.29,0.40,34.63%,2.23%,19.60%,5.61B,2.64,12.74%,3.59%,5.20,15.48%,10.31,2.40,18.82%,9.95%,13.24M,3.21%,4.71,5.26,13.57%,14.81%,15.90,25.12,16.40%,0.69 (2.78%),-,13.37%,12.68%,-1.39%,-0.10,0.97 (3.92%),1.22,15.78%,31.13%,55.84%,0.80,"Sep 10, 2024",1.26,-0.18%,24.65%,70.20,3.30%,2.43%,23554,0.30,3.60%,21.14%,1.31,29.45,Yes / Yes,0.12,-3.11%,40.76%,3.02,24.12,0.90%,2.93%,6.28%,Aug 21 BMO,2.55M,24.77,11.55%,19.41%,20.56%,"

","7,706,044",2.69%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.65%,152.49M,-2.20%,26.07B,48.75,3.51,-0.13%,93.55M,-13.34%,-57.71M,-,0.63,46.99%,5.54%,-13.94%,2.17B,12.02,-10.26%,5.50%,2.77,-11.03%,8.36,20.46,22.48%,-1.39%,5.19M,13.27%,15.80,10.82,18.14%,-5.77%,146.71,259.61,-22.85%,-,44.56,-10.72%,-4.38%,-34.16%,0.82,-,1.04,48.57%,77.87%,16.52%,5.55,-,1.04,72.20%,-5.71%,45.66,2.07%,3.18%,7348,0.97,34.07%,-2.66%,1.72,214.44,Yes / Yes,0.04,53.13%,-,0.63,171.77,4.48%,24.95%,30.30%,Sep 03 AMC,1.87M,170.94,0.49%,-4.34%,-12.89%,"

","1,181,177",-0.48%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,-9.36%,261.68M,-,-3.57,-0.13%,61.38M,13.23%,-194.65M,-,-0.91,100.04%,19.06%,-12.17%,40.56M,6.45,32.96%,-1.04%,6.39,-77.19%,5.38,0.68,-19.17%,-34.97%,11.70M,-81.25%,6.00,0.61,-,-42.98%,2.83,21.34,-75.71%,-,-,-50.05%,-45.92%,-82.76%,1.70,-,6.59,-20.00%,96.71%,30.04%,0.35,-,6.59,42.78%,-543.77%,50.14,6.22%,9.72%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.38,3.75,-,-47.48%,-,Aug 09 BMO,1.83M,3.68,2.38%,3.98%,-62.47%,"

","698,070",-1.87%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,24.98,2.79,15.03%,307.79M,1.38%,21.47B,13.16,5.30,-0.65%,261.54M,-0.29%,875.37M,16.65,1.31,59.38%,3.53%,17.78%,4.59B,4.68,2.33%,-0.54%,2.82,7.74%,27.68,2.52,-0.61%,9.01%,9.23M,2.06%,24.46,2.85,1.50%,11.27%,55.06,74.77,-3.02%,-,12.48,-,10.22%,-6.73%,-0.05,-,4.45,95.81%,74.59%,26.66%,1.46,-,4.45,508.08%,17.80%,62.37,1.82%,1.99%,7420,0.01,2.76%,19.08%,2.54,74.78,Yes / Yes,0.00,17.25%,0.00%,0.61,69.55,1.20%,14.44%,2.09%,Aug 21 AMC,3.28M,69.74,2.86%,9.79%,8.94%,"

","2,004,779",0.27%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,16.51%,2.39B,-,-1.80,-13.65%,98.53M,23.48%,-298.33M,-,-0.76,42.91%,5.50%,39.62%,322.71M,7.41,13.61%,-2.06%,9.09,44.38%,7.18,3.36,39.88%,-28.50%,5.42M,0.58%,7.37,3.28,-,-36.46%,13.48,31.22,-11.67%,-,-,-16.93%,-42.02%,-22.68%,1.07,-,3.29,2095.12%,62.95%,79.08%,1.16,-,3.46,24.90%,-109.67%,69.44,6.62%,4.77%,2175,0.12,28.16%,-92.44%,1.13,47.90,Yes / Yes,0.01,34.35%,-,1.40,23.63,7.45%,-15.75%,45.95%,Aug 06 AMC,595.64K,24.14,16.07%,26.31%,22.48%,"

","832,839",2.16%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,25.51%,471.91M,18.71,0.20,0.00%,116.59M,28.12%,-57.85M,-,-0.00,17.20%,0.01%,-2.38%,1.22B,0.39,28.26%,-,0.09,-76.57%,2.73,1.35,405.88%,-4.29%,0.01M,-,2.20,1.68,-,-9.63%,2.62,21.91,-77.38%,-,-,-,-12.58%,-83.16%,-,-,1.61,26.18%,17.21%,40.84%,0.27,-,1.80,69.95%,-3.73%,66.66,10.32%,8.01%,3476,0.26,-1.34%,-4.74%,1.00,4.54,No / Yes,0.04,88.56%,-,3.85,3.44,-2.36%,-133.33%,5.18%,Aug 22 BMO,85.47K,3.69,23.00%,20.56%,-66.02%,"

","329,262",7.27%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,33.11,0.29,36.09%,76.17M,0.74%,943.73M,-,-0.19,-0.48%,63.49M,0.74%,30.22M,-,-0.10,51.87%,5.66%,4.97%,537.45M,1.76,-146.24%,-1.82%,6.67,-16.37%,0.25,38.57,11.02%,4.65%,3.59M,-21.29%,5.27,1.80,-,855.40%,7.21,15.35,-31.65%,-,10.86,-,5.26%,-38.11%,1.20,-,7.44,17.01%,89.51%,31.76%,0.43,-,7.44,-44.78%,11.55%,53.25,3.61%,4.56%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.06,9.29,5.30%,190.25%,-27.44%,Aug 07 AMC,538.01K,9.50,0.22%,5.80%,-13.72%,"

","570,578",2.26%,ZIP
