Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.68,0.71,16.33%,172.26M,-1.77%,5.56B,24.81,1.30,-9.51%,144.49M,-1.62%,124.20M,3.20,0.31,84.52%,3.21%,2.74%,1.53B,3.63,20.75%,5.97%,5.95,9.33%,9.34,3.45,10.89%,4.22%,4.63M,41.88%,0.91,35.42,14.28%,7.19%,21.78,34.58,9.55%,0.27 (0.84%),19.66,18.47%,5.80%,-6.82%,1.21,0.31 (0.96%),1.95,0.20%,39.86%,47.93%,0.63,"May 17, 2024",3.31,95.74%,15.14%,49.75,1.67%,2.02%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.94,32.66,1.18%,12.10%,0.46%,Apr 23 AMC,778.91K,32.22,0.17%,0.25%,7.87%,"

","736,014",-1.35%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.58%,137.79M,-5.10%,1.46B,19.05,0.52,-8.76%,136.77M,1.13%,-68.19M,-,0.09,73.67%,4.93%,20.69%,431.66M,3.38,23.64%,-0.37%,3.92,18.37%,0.92,10.77,26.84%,-9.14%,6.74M,14.78%,3.47,2.84,-,-59.08%,7.05,12.12,4.89%,-,-,9.40%,-12.86%,-18.64%,1.72,-,2.37,12.97%,66.48%,39.86%,0.32,-,2.37,47.34%,-13.09%,47.99,2.63%,2.93%,1618,3.02,8.98%,-15.80%,1.67,11.50,Yes / Yes,2.97,39.06%,-,1.26,10.23,0.88%,61.76%,7.40%,May 22 AMC,1.72M,9.86,-3.26%,4.74%,11.61%,"

","2,167,246",-3.62%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.16,5.19,0.08%,458.37M,-0.71%,78.51B,26.91,6.39,-6.34%,455.94M,15.04%,2.39B,3.48,1.50,95.97%,1.13%,-12.51%,8.73B,8.99,8.50%,0.02%,1.41,-2.28%,11.07,15.54,10.77%,17.02%,5.17M,-4.16%,4.33,39.75,9.53%,50.06%,144.80,201.92,-12.83%,1.73 (1.01%),44.86,11.57%,20.26%,-14.79%,0.89,1.61 (0.94%),1.94,8.05%,68.34%,18.82%,4.05,"Apr 18, 2024",3.33,17.17%,35.97%,59.78,1.53%,2.39%,14100,1.34,7.91%,27.38%,1.37,215.55,Yes / Yes,1.33,9.89%,30.71%,0.43,172.79,1.70%,2.54%,9.50%,May 02 BMO,3.66M,172.05,3.77%,4.56%,-3.77%,"

","1,575,629",-0.43%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,17.32,1.43,1.10%,606.77M,15.76%,14.87B,12.54,1.97,0.00%,593.93M,22.33%,1.19B,1.29,0.43,39.22%,3.04%,30.04%,5.52B,2.69,14.05%,3.70%,3.71,12.19%,9.92,2.50,17.61%,9.82%,18.07M,-14.74%,4.58,5.40,13.46%,15.03%,15.90,29.58,16.35%,0.70 (2.84%),-,13.37%,13.12%,-16.31%,-0.05,0.62 (2.50%),1.11,15.78%,31.20%,55.77%,0.74,"Apr 09, 2024",1.15,7.93%,24.81%,74.42,3.83%,2.65%,23554,0.27,3.63%,21.49%,1.14,29.17,Yes / Yes,0.13,-18.31%,0.00%,1.17,24.75,5.91%,-23.59%,4.72%,May 15 AMC,4.87M,24.76,13.36%,16.50%,13.88%,"

","5,715,301",0.04%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,39.95%,147.17M,-3.85%,26.10B,53.08,3.28,-0.38%,89.98M,-1.56%,-138.67M,-,0.65,47.76%,4.70%,-22.99%,1.90B,13.77,54.86%,5.60%,1.95,-9.27%,6.40,27.20,18.37%,-3.98%,4.23M,35.15%,16.41,10.61,38.21%,-18.64%,123.21,259.61,-21.39%,-,52.13,-17.41%,-6.46%,-32.91%,0.85,-,1.90,53.60%,77.40%,41.35%,4.99,-,1.90,58.51%,-9.70%,42.82,2.00%,2.71%,5962,1.29,40.62%,-7.32%,1.47,256.87,Yes / Yes,1.24,51.94%,-,0.75,176.98,3.42%,30.99%,35.45%,May 30 AMC,2.17M,174.16,-1.28%,-4.81%,-7.71%,"

","1,621,540",-1.59%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.23%,70.77M,0.04%,850.70M,-,-3.71,-0.37%,62.33M,-4.69%,-218.90M,-,-0.86,113.63%,28.08%,-14.12%,40.56M,20.97,37.74%,-0.93%,22.77,10.72%,6.46,1.85,-33.39%,-41.82%,17.50M,-56.12%,6.89,1.74,-,-51.86%,9.56,31.46,-20.92%,-,-,-50.05%,-43.66%,-61.92%,1.81,-,9.19,-20.00%,96.66%,25.31%,0.88,-,9.19,21.74%,-527.00%,46.72,5.45%,7.53%,168,0.10,-,-539.70%,1.40,32.44,Yes / Yes,0.09,113.26%,-,0.66,11.58,170.40%,118.25%,-,May 07 BMO,768.68K,11.98,2.07%,-9.13%,-24.83%,"

","504,511",3.45%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,23.91,2.69,22.27%,260.90M,0.89%,19.99B,13.95,4.62,-0.40%,241.31M,4.48%,838.33M,15.94,1.22,59.65%,5.29%,3.64%,4.56B,4.38,-15.87%,-0.54%,3.61,-2.45%,26.07,2.47,5.30%,8.90%,12.76M,-9.84%,23.76,2.71,1.50%,11.31%,58.87,75.90,-10.47%,-,12.15,-,10.05%,-15.18%,-0.00,-,4.38,95.81%,74.71%,9.36%,1.43,-,4.36,19565.00%,15.74%,59.49,2.24%,2.14%,7420,0.00,3.13%,18.37%,2.58,76.19,Yes / Yes,0.00,1258.27%,0.00%,0.84,63.86,1.35%,13.52%,3.25%,May 20 AMC,3.54M,64.38,2.99%,1.57%,-2.60%,"

","2,984,188",0.81%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,-3.31%,1.99B,-,-1.31,-11.16%,98.19M,33.33%,-338.95M,-,-0.78,47.48%,4.44%,0.40%,291.07M,6.84,13.82%,-1.98%,6.80,-28.69%,7.83,2.57,55.97%,-31.41%,4.36M,-41.12%,7.61,2.65,-,-38.44%,13.48,37.92,-26.23%,-,-,-16.93%,-44.04%,-46.84%,1.19,-,4.43,2095.12%,62.86%,49.55%,1.16,-,4.63,18.13%,-129.65%,59.55,4.66%,4.85%,2175,0.08,25.94%,-116.45%,1.15,51.82,Yes / Yes,0.01,-7.51%,-,0.52,20.01,15.83%,40.53%,38.78%,May 08 AMC,641.45K,20.16,10.98%,18.72%,-11.38%,"

","334,176",0.75%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-14.49%,1.29B,11.06,0.91,0.00%,116.14M,-17.09%,-126.89M,-,0.02,0.52%,0.07%,-45.13%,1.20B,1.07,263.12%,-,1.84,-,2.82,3.58,539.46%,-4.29%,0.09M,-,2.21,4.58,-,-9.63%,9.82,21.91,-38.14%,-,-,-,-27.40%,-53.96%,-,-,1.63,26.18%,16.84%,2.75%,1.14,-,1.82,18.59%,-4.42%,30.86,11.05%,8.77%,3476,0.28,-3.00%,-10.53%,1.00,21.38,No / Yes,0.04,44.09%,-,0.32,10.67,-5.48%,-26.63%,-8.66%,May 21 BMO,46.93K,10.09,-15.84%,-31.13%,-37.53%,"

","15,017",-5.44%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,27.96,0.36,30.21%,76.17M,-1.19%,986.15M,345.39,0.03,-0.75%,69.31M,-4.70%,37.58M,2.71,-0.07,51.04%,4.43%,-27.99%,584.21M,1.69,-145.11%,-1.82%,5.51,-22.42%,0.13,77.93,113.86%,5.70%,3.07M,-38.17%,5.17,1.92,10.30%,855.40%,9.07,19.29,-28.56%,-,10.04,-,6.67%,-48.52%,1.21,-,6.58,17.01%,89.88%,9.42%,0.37,-,6.58,-27.43%,12.87%,40.30,1.93%,3.65%,1000,43.95,-32.16%,6.43%,2.38,12.90,Yes / Yes,43.55,-244.08%,0.00%,0.97,9.95,1.01%,-17.03%,-33.48%,May 09 AMC,557.71K,9.93,-3.40%,-8.72%,-22.96%,"

","538,275",-0.20%,ZIP
