Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.45%,75.14M,8.37%,1.48B,-,-0.66,2.18%,72.81M,8.67%,1.25B,-,-0.53,98.92%,9.68%,41.18%,-63.43M,11.03,37.59%,-0.08%,10.26,69.51%,134.48M,4.66,35.04%,-14.34%,7.05M,34.43%,4.23,5.89,13.64%,-18.46%,19.98 -1.50%,17.35%,3.34,-,26.71% 15.81%,-18.90%,9.03 117.94%,146.62%,-,-,41.95% 20.90%,90.49%,6.62%,4.91%,-53.38%,-,9.30,43.93%,-52.51%,0.94,-,-,6.94,116.21%,-47.16%,62.28,1.18,- -,6.94,34.02%,7.19%,1.31,26.10,-,0.06,72.59%,14.86%,2.33,18.05,286,0.05,Nov 06 AMC,41.39%,687.04K,19.68,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","1,599,245",9.03%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.80,1.12,11.53%,167.47M,2.58%,8.05B,29.33,1.64,-1.82%,148.06M,4.75%,8.34B,3.63,0.33,90.07%,3.81%,4.89%,192.30M,4.85,16.51%,-0.79%,6.05,28.38%,1.66B,5.06,9.93%,6.93%,5.65M,28.93%,9.50,30.94,11.79%,11.76%,50.03 -3.88%,22.71%,1.55,27.89,32.18% -7.41%,9.03%,27.74 73.36%,110.00%,0.37 (0.77%),22.84,19.81% -5.41%,41.36%,2.08%,2.44%,182.40%,0.36 (0.75%),5.03,42.07%,16.69%,1.12,403.32%,"Nov 20, 2025",1.83,6.88%,11.59%,58.29,2.25,3.23% 0.62%,2.78,44.39%,2.54%,1.11,49.57,35.98%,0.35,11.07%,2.87%,0.57,47.60,2500,0.34,Oct 28 AMC,22.35%,932.78K,48.09,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","534,866",1.03%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,20.24,5.93,0.20%,441.46M,-3.49%,52.94B,17.59,6.83,-0.07%,439.82M,-15.56%,58.13B,2.50,1.42,98.14%,1.99%,-21.20%,2.65B,5.63,7.13%,0.76%,2.77,-25.12%,9.40B,9.82,7.67%,17.96%,8.73M,-26.28%,12.23,25.40,8.08%,49.87%,181.85 -33.95%,-31.06%,4.73,23.63,8.55% 11.91%,20.92%,117.26 2.44%,-10.14%,1.99 (1.66%),14.44,5.98% 8.14%,70.29%,2.59%,2.06%,-31.10%,2.00 (1.67%),6.19,11.51%,37.63%,3.67,157.60%,"Oct 31, 2025",2.28,2.68%,28.21%,18.40,1.57,18.93% 21.14%,3.64,8.17%,-12.77%,0.98,175.50,32.86%,1.35,0.50%,-15.90%,1.77,119.79,13800,1.35,Nov 04 BMO,-22.55%,3.15M,120.12,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","5,574,066",0.28%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.09,1.46,0.00%,593.65M,2.30%,11.36B,11.32,1.69,-,593.65M,3.46%,10.38B,1.70,0.35,14.62%,3.02%,-5.11%,1.21B,1.77,-1.28%,-7.76%,10.55,3.63%,6.42B,1.71,13.47%,9.38%,17.93M,-2.10%,11.20,3.07,7.69%,13.98%,22.06 -13.24%,-15.94%,6.24,-,18.24% 8.45%,13.37%,16.34 17.14%,0.99%,0.62 (3.26%),5.64,9.28% 13.97%,27.49%,1.83%,1.88%,-34.86%,0.65 (3.40%),1.62,2.41%,21.97%,0.41,-,"Sep 30, 2025",1.19,14.40%,18.81%,54.59,1.48,- -,1.21,-25.19%,0.84%,-0.18,23.10,45.76%,0.29,10.45%,0.97%,0.84,18.92,24471,0.01,Nov 19 AMC,1.07%,1.70M,19.14,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","1,430,567",1.16%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.25%,158.30M,0.91%,52.44B,75.38,4.40,-0.57%,99.33M,5.83%,50.67B,-,0.86,55.14%,5.40%,19.27%,-41.48M,19.62,11.41%,-1.91%,3.71,35.22%,2.67B,29.15,20.28%,-0.75%,5.37M,83.63%,11.37,14.68,18.11%,-2.70%,336.99 -1.69%,68.42%,22.57,72.17,54.06% 21.31%,-1.17%,164.78 101.05%,173.79%,-,33116.11,34.81% 44.03%,76.82%,2.92%,2.65%,127.93%,-,18.95,31.04%,-4.48%,9.39,-,-,1.94,23.31%,-1.55%,61.17,1.63,- -,1.94,-14.36%,3.79%,1.04,328.12,-,1.00,21.31%,9.31%,1.01,328.90,7923,0.97,Nov 25 AMC,27.18%,1.45M,331.29,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,457,211",0.73%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.28,3.80,11.18%,267.28M,0.91%,25.32B,14.25,5.94,-1.42%,265.83M,6.85%,17.58B,5.34,1.44,65.51%,2.05%,16.85%,1.19B,5.33,5.58%,0.99%,1.74,1.70%,4.75B,2.84,1.48%,11.03%,5.44M,3.65%,29.82,3.25,4.17%,13.60%,92.80 -8.85%,5.49%,26.02,13.72,-10.66% 106.45%,13.23%,64.41 31.33%,9.20%,-,14.94,4.40% 49.60%,76.38%,2.19%,2.44%,-82.51%,-,3.70,36.57%,20.43%,2.22,-,-,4.36,3.63%,24.99%,54.94,2.29,- -,4.36,66.82%,1.66%,0.81,93.00,0.00%,0.01,4.71%,1.80%,1.05,83.16,7412,0.00,Nov 24 AMC,7.37%,3.13M,84.59,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","3,288,633",1.72%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.04%,110.59M,-15.03%,2.44B,-,-0.15,-17.91%,108.75M,-29.55%,1.84B,-,-0.23,36.63%,4.42%,-38.25%,-206.71M,5.53,43.96%,-2.78%,6.38,-23.13%,441.78M,3.20,89.89%,-19.28%,4.81M,-16.00%,6.87,2.99,-,-28.96%,44.34 -50.38%,-28.59%,7.36,-,30.02% -3.16%,-26.82%,21.25 3.53%,-28.87%,-,-,40.31% 98.33%,61.31%,5.54%,4.12%,-75.10%,-,4.18,30.16%,-51.59%,1.28,-,-,2.68,23.73%,-46.79%,23.95,1.27,- -,2.87,23.67%,-15.86%,0.87,48.92,-,0.29,12.75%,-26.04%,0.95,21.89,1869,0.01,Nov 06 BMO,-32.60%,754.42K,22.00,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","717,478",0.50%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,2.15%,7.18B,13.53,2.07,-,-,-4.17%,10.67B,-,-0.23,5.02%,-,-5.37%,-462.32M,0.57,56.14%,0.02%,0.93,-1.96%,12.55B,-,222.69%,-7.04%,0.52M,-1.20%,-13.26,5.04,-,-,33.32 -15.84%,10.09%,5.56,-,5.46% -,-,17.91 56.56%,-,-,-,118.43% 118.66%,18.90%,1.37%,1.89%,-,-,0.85,62.51%,-4.64%,0.67,-,-,0.49,39.14%,-3.68%,43.66,1.00,- -,0.59,82.59%,-2.55%,0.10,35.52,-,-,37.06%,-3.91%,0.29,27.90,17439,-,Nov 17 BMO,3.44%,555.05K,28.04,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","163,298",0.50%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.42,5.59,1.56%,147.64M,2.37%,7.78B,8.68,6.07,-0.12%,145.34M,-2.17%,-,1.06,1.56,78.73%,4.79%,-2.21%,823.00M,1.57,17.62%,-0.09%,3.77,5.51%,4.95B,1.14,4.25%,0.96%,6.96M,-2.91%,46.05,-,8.89%,12.71%,63.22 -16.69%,-8.48%,-,7.57,-9.99% 3.54%,9.59%,39.32 33.95%,5.85%,1.75 (3.33%),-,19.10% 8.98%,-,2.67%,3.49%,70.23%,1.74 (3.30%),-,27.30%,22.37%,1.60,81.81%,"Nov 13, 2025",-,0.12%,16.64%,48.90,2.70,4.85% 5.34%,0.16,7.93%,1.65%,0.87,61.55,33.52%,0.80,-2.03%,-3.97%,0.72,52.61,9406,0.25,Oct 20 AMC,1.38%,1.85M,52.67,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,322,799",0.11%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.93,16.63,1.18%,120.46M,7.39%,1.86B,-,-3.41,0.00%,119.04M,21.15%,6.00B,-,0.84,54.20%,19.85%,-11.49%,2.00B,0.22,-83.48%,3.76%,4.75,-9.94%,8.58B,0.48,-215.75%,19.27%,23.62M,-28.23%,32.35,1.05,-,59.06%,29.00 -46.86%,-36.70%,14.72,0.57,-23.79% -,23.31%,11.03 39.65%,-30.86%,1.04 (6.78%),1.62,-7.73% 20.63%,32.33%,4.47%,4.05%,-,6.78 (44.00%),0.70,202.12%,28.74%,0.65,-,"Sep 02, 2025",1.11,43.57%,23.37%,60.22,3.78,16.67% -,1.20,-93.86%,6.98%,1.66,13.38,22.25%,1.52,-15.36%,9.84%,1.03,15.25,6700,1.21,Nov 20 BMO,-3.58%,4.97M,15.41,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","5,105,299",1.05%,ZIM
