Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.47,0.77,16.06%,172.26M,1.72%,6.27B,27.85,1.32,-14.88%,143.47M,9.50%,135.60M,3.10,0.32,84.01%,6.48%,16.57%,1.54B,4.07,24.61%,6.81%,6.48,15.57%,9.32,3.93,8.89%,4.67%,9.29M,38.18%,0.95,38.51,15.32%,8.04%,25.09,36.99,24.65%,0.26 (0.72%),22.23,18.47%,6.37%,-0.91%,1.16,0.32 (0.87%),1.75,0.20%,40.45%,46.11%,0.79,"Aug 20, 2024",2.83,183.51%,15.70%,65.39,1.96%,2.05%,2400,0.34,0.50%,8.80%,2.25,36.71,Yes / Yes,0.33,34.01%,45.61%,0.78,36.88,0.70%,5.16%,2.18%,Jul 30 AMC,1.43M,36.66,2.74%,10.56%,16.09%,"

","1,111,996",-0.60%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.86%,151.47M,6.03%,1.39B,15.78,0.58,-8.43%,139.57M,3.98%,-47.27M,-,0.11,75.84%,4.15%,-3.68%,445.68M,3.11,70.30%,5.25%,4.67,8.03%,1.27,7.22,3.20%,-6.17%,5.80M,19.30%,3.59,2.55,15.00%,-31.02%,7.05,10.85,-2.66%,-,-,9.40%,-7.99%,-15.67%,1.73,-,2.71,12.97%,68.16%,29.79%,0.26,-,2.71,60.38%,-6.31%,65.45,3.08%,2.76%,1618,2.12,7.33%,-10.61%,2.00,11.83,Yes / Yes,2.08,70.33%,-,2.78,8.97,2.46%,98.33%,6.80%,Aug 21 AMC,1.24M,9.15,5.21%,5.43%,1.09%,"

","3,450,646",2.01%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.67,5.11,0.09%,458.37M,2.68%,87.16B,29.73,6.47,-0.23%,452.65M,-0.96%,2.34B,3.95,1.46,95.74%,1.13%,5.68%,8.91B,9.78,9.57%,-0.02%,2.77,25.73%,10.94,17.58,11.03%,16.79%,5.10M,10.33%,3.47,55.38,9.55%,48.88%,144.80,201.92,-2.52%,1.71 (0.89%),41.45,11.57%,20.02%,-4.72%,0.88,1.67 (0.87%),2.09,8.05%,68.32%,32.87%,3.40,"Oct 31, 2024",3.45,7.38%,36.05%,55.27,1.64%,1.82%,14100,1.36,8.43%,26.29%,1.50,223.69,Yes / Yes,1.36,-5.60%,30.71%,0.77,192.65,2.10%,5.04%,8.30%,Nov 04 BMO,1.84M,192.39,0.09%,2.01%,6.89%,"

","1,414,576",-0.13%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,17.50,1.42,0.86%,606.77M,-4.77%,14.81B,12.25,2.02,0.00%,592.88M,11.98%,1.19B,1.35,0.40,34.54%,2.94%,22.81%,5.61B,2.64,13.77%,-2.76%,6.19,27.94%,10.31,2.40,18.82%,9.95%,17.42M,2.57%,4.71,5.26,13.00%,14.81%,15.90,27.50,16.40%,0.69 (2.80%),-,13.37%,12.68%,-9.93%,-0.09,0.97 (3.92%),1.22,15.78%,31.13%,55.84%,0.91,"Sep 10, 2024",1.26,-0.18%,24.65%,53.65,2.44%,2.86%,23554,0.30,3.60%,21.14%,1.31,29.56,Yes / Yes,0.12,-3.11%,40.76%,1.26,25.93,0.90%,2.93%,6.28%,Aug 21 BMO,2.82M,24.77,0.48%,10.68%,18.58%,"

","3,536,734",-4.47%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,10.30%,29.76B,55.88,3.49,-0.15%,94.08M,13.61%,-57.71M,-,0.63,47.07%,5.16%,0.12%,2.17B,13.73,-10.59%,-0.84%,2.60,11.96%,8.36,23.36,22.45%,-1.39%,4.85M,15.81%,15.80,12.35,18.50%,-5.77%,152.60,259.61,-11.92%,-,50.88,-10.72%,-4.38%,-24.83%,0.82,-,1.04,48.57%,77.87%,27.89%,5.91,-,1.04,72.20%,-5.71%,66.69,3.94%,2.81%,7348,0.97,34.07%,-2.66%,1.75,213.24,Yes / Yes,0.04,53.13%,-,0.74,196.74,4.48%,24.95%,30.30%,Sep 03 AMC,1.87M,195.16,9.98%,9.07%,0.67%,"

","1,376,828",-0.80%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,-3.29%,209.06M,-,-3.57,-0.15%,61.39M,-20.11%,-194.65M,-,-0.91,100.06%,14.07%,-31.47%,40.56M,5.15,32.96%,-16.47%,4.89,-77.17%,5.38,0.55,-19.17%,-34.97%,8.64M,-84.48%,6.00,0.49,-,-42.98%,2.83,19.14,-80.59%,-,-,-50.05%,-45.92%,-84.64%,1.70,-,6.59,-20.00%,96.71%,3.89%,0.26,-,6.59,42.78%,-543.77%,36.62,4.74%,6.76%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.45,2.96,-,-47.48%,-,Aug 09 BMO,1.77M,2.94,-16.22%,-12.00%,-67.78%,"

","790,601",-0.68%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,24.51,2.79,15.04%,307.79M,0.15%,21.06B,14.82,4.62,-0.77%,261.50M,1.18%,875.37M,4.08,1.31,59.39%,3.03%,15.77%,4.59B,4.59,-15.87%,0.42%,2.44,15.42%,27.68,2.47,5.30%,9.01%,7.91M,9.04%,24.46,2.80,6.00%,11.27%,55.06,74.77,-4.85%,-,12.24,-,10.22%,-8.49%,-0.05,-,4.45,95.81%,74.59%,24.26%,1.58,-,4.45,508.08%,17.80%,51.63,2.83%,2.08%,7420,0.01,2.76%,19.08%,2.54,75.39,Yes / Yes,0.00,17.25%,0.00%,0.84,67.89,1.20%,14.44%,2.09%,Aug 21 AMC,3.24M,68.42,-0.21%,3.90%,7.20%,"

","2,733,244",0.78%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,-0.20%,2.46B,-,-1.81,-11.45%,98.53M,19.87%,-298.33M,-,-0.76,42.60%,4.93%,32.28%,322.71M,7.61,13.68%,7.69%,7.40,71.91%,7.18,3.45,39.42%,-28.50%,4.86M,-1.70%,7.37,3.37,-,-36.46%,13.48,31.22,-9.29%,-,-,-16.93%,-42.02%,-20.60%,1.07,-,3.29,2095.12%,62.95%,83.90%,1.25,-,3.46,24.90%,-109.67%,59.63,3.95%,5.22%,2175,0.12,28.16%,-92.44%,1.13,47.54,Yes / Yes,0.01,34.35%,-,0.93,24.72,7.45%,-15.75%,45.95%,Aug 06 AMC,657.36K,24.79,4.46%,20.09%,26.91%,"

","609,275",0.28%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,2.29%,457.85M,18.16,0.20,0.00%,116.59M,19.73%,-57.85M,-,-0.00,17.19%,0.02%,0.00%,1.22B,0.38,27.48%,99.33%,0.28,-75.00%,2.73,1.31,405.88%,-4.29%,0.02M,-,2.20,1.63,-,-9.63%,2.62,21.91,-78.05%,-,-,-,-12.58%,-83.66%,-,-,1.61,26.18%,17.21%,36.64%,0.28,-,1.80,69.95%,-3.73%,55.36,6.94%,8.38%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,0.75,3.78,-2.36%,-133.33%,5.18%,Aug 22 BMO,74.02K,3.58,5.65%,11.42%,-64.93%,"

","55,450",-5.29%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,34.19,0.29,36.09%,76.17M,2.08%,974.53M,-,-0.19,-0.48%,63.49M,-1.41%,30.22M,-,-0.10,51.92%,6.19%,8.88%,537.45M,1.81,-146.15%,2.78%,7.63,-5.40%,0.25,39.82,11.05%,4.65%,3.93M,-8.32%,5.27,1.86,-,855.40%,7.21,15.35,-29.42%,-,11.22,-,5.26%,-36.09%,1.20,-,7.44,17.01%,89.51%,36.06%,0.38,-,7.44,-44.78%,11.55%,57.62,3.67%,4.02%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.72,9.53,5.30%,189.99%,-27.44%,Aug 07 AMC,514.88K,9.81,2.74%,6.88%,-8.63%,"

","371,366",2.94%,ZIP
