Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.15,0.71,16.01%,172.26M,3.80%,5.38B,23.95,1.30,-16.36%,145.05M,1.17%,124.20M,3.09,0.31,84.41%,2.88%,-0.45%,1.53B,3.51,20.88%,5.97%,4.33,10.62%,9.34,3.34,10.87%,4.22%,4.18M,11.49%,0.91,34.23,14.28%,7.19%,25.09,34.58,5.88%,0.27 (0.87%),19.00,18.47%,5.80%,-9.95%,1.17,0.31 (1.00%),1.95,0.20%,39.86%,24.11%,0.76,"May 17, 2024",3.31,95.74%,15.14%,56.57,2.58%,2.26%,2400,0.33,8.34%,8.11%,2.25,35.43,Yes / Yes,0.33,52.74%,45.61%,0.74,31.45,1.18%,12.06%,0.46%,Apr 23 AMC,965.75K,31.14,4.33%,0.86%,3.23%,"

","716,196",-0.99%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.85%,137.79M,4.00%,1.38B,18.10,0.52,-10.21%,136.47M,-1.58%,-62.61M,-,0.10,74.01%,5.26%,-1.16%,438.33M,3.16,29.29%,-0.36%,5.26,11.18%,0.94,9.94,21.09%,-8.44%,7.18M,-14.38%,3.69,2.53,-,-51.53%,7.05,11.80,-0.53%,-,-,9.40%,-11.66%,-20.76%,1.71,-,2.50,12.97%,67.51%,32.62%,0.30,-,2.50,50.48%,-8.58%,48.98,2.97%,2.88%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,0.47,9.50,0.88%,61.76%,6.47%,May 22 AMC,1.37M,9.35,0.53%,-4.10%,5.26%,"

","640,483",-1.58%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,34.55,5.19,0.08%,458.37M,0.84%,81.78B,28.01,6.40,-5.51%,455.91M,4.87%,2.39B,3.62,1.49,95.70%,1.37%,17.96%,8.73B,9.36,8.42%,0.02%,2.26,-6.11%,11.07,16.19,10.94%,17.02%,6.25M,4.76%,4.33,41.41,9.53%,50.06%,144.80,201.92,-9.19%,1.74 (0.97%),46.73,11.57%,20.26%,-11.24%,0.86,1.61 (0.90%),1.94,8.05%,68.34%,23.78%,3.88,"Jul 18, 2024",3.33,17.17%,35.97%,57.58,2.21%,2.14%,14100,1.34,7.91%,27.38%,1.24,216.56,Yes / Yes,1.33,9.89%,30.71%,0.79,182.05,1.70%,2.54%,9.50%,Aug 06 BMO,2.76M,179.23,2.70%,3.65%,1.38%,"

","2,171,092",-1.55%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.00,1.43,1.10%,606.77M,-1.14%,12.02B,9.98,2.00,0.00%,593.93M,-10.71%,1.19B,0.93,0.43,38.93%,2.77%,3.63%,5.52B,2.18,13.81%,3.60%,4.83,10.92%,9.92,2.02,20.63%,9.82%,16.46M,-25.03%,4.58,4.37,15.01%,15.03%,15.90,28.04,-5.97%,0.70 (3.50%),-,13.37%,13.12%,-28.64%,-0.12,0.62 (3.10%),1.11,15.78%,31.20%,25.89%,0.53,"Apr 09, 2024",1.15,7.93%,24.81%,36.86,1.65%,2.26%,23554,0.27,3.63%,21.49%,1.20,29.38,Yes / Yes,0.13,-18.31%,0.00%,0.96,20.17,7.20%,-22.68%,4.72%,May 15 AMC,3.40M,20.01,-3.54%,-9.36%,-5.67%,"

","3,261,921",-0.79%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.54%,147.17M,-2.83%,28.77B,57.19,3.33,-0.16%,91.39M,3.25%,-73.50M,-,0.70,47.23%,5.28%,10.07%,2.03B,14.18,68.40%,5.55%,2.20,-15.52%,7.22,26.35,10.43%,-1.99%,4.82M,22.97%,14.82,12.85,26.82%,-8.68%,131.59,259.61,-14.08%,-,52.32,-17.41%,-3.23%,-26.67%,0.84,-,1.67,53.60%,77.75%,44.67%,7.09,-,1.67,73.33%,-6.90%,48.63,3.96%,3.37%,5962,1.13,37.16%,-3.62%,1.57,231.17,Yes / Yes,1.08,139.17%,-,0.79,194.93,3.19%,33.96%,32.09%,May 30 AMC,2.19M,190.37,-1.20%,4.25%,-2.56%,"

","1,735,643",-2.34%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,-0.75%,280.49M,-,-3.63,-0.47%,62.14M,-52.92%,-218.90M,-,-0.84,113.61%,15.48%,-68.92%,40.56M,6.92,40.00%,-0.93%,6.77,-70.63%,6.46,0.61,-35.33%,-41.82%,9.62M,-85.18%,6.89,0.57,-,-51.86%,3.27,29.03,-73.93%,-,-,-50.05%,-43.66%,-86.39%,1.71,-,9.19,-20.00%,96.66%,20.80%,0.61,-,9.19,21.74%,-527.00%,31.83,12.19%,15.21%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,0.57,4.29,170.40%,118.25%,-,May 07 BMO,1.42M,3.95,-5.26%,-53.28%,-68.77%,"

","806,937",-7.93%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,22.00,2.69,22.26%,260.90M,4.51%,18.29B,11.57,5.11,-0.42%,240.41M,3.86%,838.33M,14.66,1.21,59.78%,3.83%,0.12%,4.56B,4.01,-3.15%,-0.53%,2.80,-12.95%,26.83,2.20,1.29%,8.90%,9.21M,-18.17%,23.88,2.48,1.50%,11.31%,55.63,75.90,-17.74%,-,11.12,-,10.05%,-22.07%,-0.06,-,4.36,95.81%,74.87%,6.33%,1.20,-,4.36,19565.00%,17.35%,52.12,1.93%,2.07%,7420,0.01,3.13%,18.37%,2.57,74.89,Yes / Yes,0.00,1250.20%,0.00%,0.71,59.10,1.35%,13.52%,3.25%,May 20 AMC,3.29M,59.15,2.01%,-2.06%,-8.06%,"

","2,340,861",0.08%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.53%,99.12M,5.38%,1.86B,-,-1.71,-14.58%,98.59M,-0.95%,-338.95M,-,-0.71,43.96%,2.86%,37.03%,291.07M,6.40,18.24%,-2.04%,4.64,-19.73%,7.83,2.40,39.66%,-31.41%,2.82M,-35.08%,7.57,2.48,-,-38.44%,13.48,32.60,-31.21%,-,-,-16.93%,-44.04%,-42.33%,1.06,-,4.43,2095.12%,62.86%,39.47%,0.86,-,4.63,18.13%,-129.65%,57.80,4.52%,4.36%,2175,0.08,25.94%,-116.45%,1.17,51.46,Yes / Yes,0.01,-7.51%,-,1.33,18.74,15.83%,40.53%,38.78%,Aug 06 AMC,608.67K,18.80,5.46%,0.62%,-12.37%,"

","807,838",0.32%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-11.35%,428.20M,5.38,0.62,0.00%,116.14M,0.00%,-126.89M,-,0.00,0.52%,0.07%,-75.13%,1.20B,0.36,128.64%,-,0.52,-80.15%,2.82,1.19,2411.11%,-4.29%,0.08M,-,2.21,1.52,-,-9.63%,3.19,21.91,-79.40%,-,-,-,-27.40%,-84.67%,-,-,1.63,26.18%,16.84%,5.33%,0.52,-,1.82,18.59%,-4.42%,29.04,5.80%,6.49%,3476,0.28,-3.00%,-10.53%,1.00,15.75,No / Yes,0.04,44.09%,-,0.40,3.58,-5.44%,-26.68%,-8.66%,May 21 BMO,161.04K,3.36,-11.43%,-56.02%,-75.26%,"

","63,929",-6.15%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,24.52,0.36,30.20%,76.17M,0.81%,864.99M,-,-0.14,-0.62%,69.32M,-3.22%,37.58M,2.38,-0.08,51.06%,4.47%,-15.93%,584.21M,1.48,-163.83%,-1.82%,5.67,-38.92%,0.13,68.36,52.56%,5.70%,3.10M,-53.96%,5.17,1.69,10.30%,855.40%,8.01,19.29,-37.34%,-,8.81,-,6.67%,-54.85%,1.19,-,6.58,17.01%,89.88%,8.74%,0.35,-,6.58,-27.43%,12.87%,44.15,4.01%,3.65%,1000,43.95,-32.16%,6.43%,2.62,11.70,Yes / Yes,43.55,-244.08%,0.00%,0.57,9.01,1.01%,-14.17%,-33.48%,May 09 AMC,547.00K,8.71,-1.19%,-7.95%,-25.92%,"

","311,196",-3.33%,ZIP
