Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.55,0.64,16.78%,172.26M,-1.83%,5.44B,24.71,1.28,-4.79%,143.14M,-1.62%,112.70M,3.47,0.26,84.86%,3.79%,10.91%,1.53B,3.55,18.04%,5.96%,5.55,16.90%,9.30,3.40,11.75%,3.77%,5.43M,51.24%,0.79,39.77,14.28%,6.48%,20.06,34.58,7.48%,0.27 (0.87%),23.37,18.47%,5.28%,-8.59%,1.22,0.30 (0.95%),1.77,0.20%,38.51%,57.62%,0.83,"Feb 16, 2024",3.02,36.01%,14.25%,46.48,2.69%,2.52%,2400,0.34,19.40%,7.36%,2.25,35.29,Yes / Yes,0.33,38.11%,45.61%,0.99,31.28,1.78%,13.04%,4.85%,Apr 23 AMC,978.41K,31.61,-2.12%,-1.07%,7.52%,"

","969,254",1.05%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.31%,137.79M,5.34%,1.35B,17.83,0.52,-7.08%,135.36M,1.64%,-68.19M,-,0.07,74.15%,4.16%,7.92%,431.66M,3.14,21.72%,-0.37%,3.69,12.36%,0.92,10.13,29.46%,-9.14%,5.63M,7.17%,3.52,2.63,-,-59.08%,7.05,12.12,-1.38%,-,-,9.40%,-12.86%,-23.51%,1.85,-,2.37,12.97%,66.48%,31.49%,0.41,-,2.37,47.34%,-13.09%,59.02,6.98%,4.20%,1618,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,3.35,9.46,-0.10%,140.00%,7.40%,Feb 28 AMC,1.53M,9.27,6.22%,7.08%,3.90%,"

","5,108,809",-2.01%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,30.20,5.07,0.09%,458.37M,-5.91%,70.10B,23.71,6.46,-8.76%,457.47M,-11.48%,2.34B,3.10,1.35,95.49%,0.80%,-19.63%,8.54B,8.21,8.67%,0.02%,1.14,-12.14%,10.90,14.04,11.68%,16.05%,3.65M,-12.23%,4.46,34.35,9.73%,49.86%,148.48,201.92,-22.42%,1.74 (1.14%),43.25,11.57%,19.95%,-24.17%,0.87,1.99 (1.30%),2.00,8.05%,68.28%,3.12%,4.45,"Apr 18, 2024",3.36,12.77%,35.92%,29.95,3.14%,2.35%,14100,1.36,5.74%,27.43%,1.42,223.99,Yes / Yes,1.35,15.54%,30.71%,1.49,151.94,1.13%,-5.80%,8.48%,May 02 BMO,3.19M,153.11,-6.33%,-14.01%,-15.19%,"

","4,772,827",0.77%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.44,1.49,0.60%,598.62M,-0.84%,11.97B,10.15,1.97,0.00%,595.01M,-7.66%,1.23B,0.76,0.34,42.51%,3.13%,12.68%,5.45B,2.20,15.45%,3.46%,4.20,-16.70%,9.82,2.04,16.50%,10.37%,18.62M,-30.41%,4.82,4.15,17.80%,15.22%,15.90,30.05,-6.02%,0.71 (3.55%),-,13.36%,13.00%,-33.44%,-0.02,0.62 (3.10%),1.13,15.63%,30.73%,25.83%,0.61,"Apr 09, 2024",1.34,23.33%,24.42%,46.22,1.87%,2.61%,-,0.26,3.58%,22.62%,1.19,28.87,Yes / Yes,0.13,2.31%,0.00%,1.04,19.31,-2.59%,-0.99%,5.91%,Mar 19 AMC,4.43M,20.00,-3.89%,0.10%,-10.45%,"

","4,605,092",3.57%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.47%,147.17M,-6.39%,25.92B,52.61,3.29,-0.42%,89.21M,-11.41%,-138.67M,-,0.65,45.56%,5.95%,-24.11%,1.90B,13.68,54.58%,5.60%,2.24,0.39%,6.40,27.02,18.83%,-3.98%,5.31M,67.02%,16.41,10.54,38.21%,-18.64%,84.93,259.61,-21.93%,-,51.77,-17.41%,-6.46%,-33.37%,0.84,-,1.90,53.60%,77.40%,103.66%,5.69,-,1.90,58.51%,-9.70%,26.21,2.73%,2.37%,5962,1.29,40.62%,-7.32%,1.49,260.48,Yes / Yes,1.24,51.94%,-,0.70,172.96,3.42%,30.99%,35.45%,Feb 29 AMC,2.37M,172.97,-7.58%,-17.63%,-6.85%,"

","1,658,940",0.01%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.10%,70.77M,-6.49%,889.84M,-,-3.77,-0.10%,63.80M,-9.91%,-292.19M,-,-0.77,110.01%,24.34%,-3.24%,0.00M,-,18.03%,-0.98%,19.04,-33.12%,6.18,2.03,-2.93%,-52.39%,15.53M,-37.98%,6.81,1.84,-,-67.09%,9.56,31.46,-17.23%,-,-,-50.05%,-60.82%,-60.14%,1.77,-,7.16,-20.00%,-,31.17%,1.00,-,7.16,-0.81%,0.00%,38.88,5.67%,6.72%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,0.83,12.71,-,-5.87%,-,Feb 27 BMO,815.34K,12.54,-12.62%,-9.94%,-29.24%,"

","678,124",-1.34%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,29.18,2.05,24.25%,260.90M,-4.13%,18.44B,12.99,4.62,-0.38%,232.98M,-9.91%,637.46M,19.46,1.19,58.95%,5.44%,-10.96%,4.53B,4.07,-15.87%,-0.54%,3.67,-6.11%,26.07,2.30,5.30%,7.06%,12.67M,-10.90%,22.66,2.65,1.50%,8.96%,58.87,75.90,-16.65%,-,12.52,-,7.90%,-21.03%,-0.04,-,4.38,95.81%,74.72%,1.82%,1.47,-,4.38,516.13%,11.60%,32.45,1.97%,1.99%,7420,0.01,3.06%,14.08%,2.63,78.03,Yes / Yes,0.01,368.46%,0.00%,1.22,59.08,1.54%,23.91%,2.56%,Feb 26 AMC,3.45M,59.94,-5.92%,-7.82%,-10.63%,"

","4,213,629",1.46%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,-5.26%,1.40B,-,-1.38,-11.99%,98.31M,-22.17%,-334.62M,-,-0.51,42.51%,3.93%,-39.64%,266.72M,5.26,7.53%,-1.98%,5.66,-42.98%,8.19,1.74,56.99%,-29.66%,3.87M,-62.88%,8.17,1.74,-,-36.34%,13.66,39.50,-47.97%,-,-,-16.93%,-41.61%,-64.00%,1.15,-,4.41,2095.12%,64.08%,4.06%,0.81,-,4.63,25.17%,-141.19%,33.60,4.91%,4.43%,2175,0.02,24.03%,-125.46%,1.15,51.69,Yes / Yes,0.01,-52.98%,-,1.02,13.72,-8.76%,-90.47%,5.16%,Feb 27 AMC,683.67K,14.22,-9.21%,-21.48%,-41.04%,"

","694,734",3.64%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,-18.31%,1.66B,14.28,0.91,0.00%,116.14M,-28.21%,-136.80M,-,-0.06,0.63%,0.02%,-22.12%,1.23B,1.35,263.91%,-,0.36,-,2.82,4.62,539.46%,-4.29%,0.02M,-,2.35,5.54,-,-9.63%,13.31,21.91,-20.11%,-,-,-,-28.89%,-40.54%,-,-,1.56,26.18%,16.66%,-2.07%,1.53,-,1.73,26.52%,-4.62%,29.89,9.83%,9.65%,-,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,1.02,13.51,-,-,6.47%,Mar 19 BMO,57.82K,13.03,-21.13%,-26.57%,-24.75%,"

","59,153",-3.55%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,22.38,0.47,30.28%,76.17M,-7.94%,1.03B,75.83,0.14,-0.96%,69.07M,-10.46%,49.10M,2.17,-0.06,51.41%,5.13%,-28.10%,645.72M,1.60,-118.11%,-1.83%,6.33,-5.09%,0.08,123.32,265.27%,7.15%,3.55M,-39.44%,5.25,1.99,10.30%,265.50%,10.27,19.29,-24.89%,-,10.11,-,8.77%,-45.88%,1.25,-,6.57,17.01%,89.72%,1.66%,0.36,-,6.57,-9.45%,13.48%,30.95,3.06%,2.61%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,0.58,10.36,6.05%,-32.61%,-35.42%,Feb 22 AMC,560.03K,10.44,-7.20%,-15.62%,-24.56%,"

","326,662",0.77%,ZIP
