Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.84,0.79,16.26%,169.85M,0.43%,6.67B,29.42,1.34,-2.08%,142.12M,4.22%,137.70M,3.19,0.28,92.38%,4.83%,8.99%,1.55B,4.30,27.64%,9.60%,7.43,21.90%,9.34,4.21,7.90%,4.94%,6.86M,29.19%,1.11,35.50,15.61%,8.52%,28.25,41.15,5.36%,0.33 (0.84%),24.70,18.47%,6.47%,-4.50%,1.16,0.33 (0.84%),1.71,0.20%,41.40%,39.12%,0.77,"Nov 20, 2024",2.70,28.10%,16.27%,60.14,1.91%,1.99%,2400,0.35,2.55%,8.87%,2.25,40.14,Yes / Yes,0.34,6.98%,45.61%,0.63,38.96,0.95%,5.82%,2.91%,Feb 04 AMC,922.62K,39.30,3.79%,1.57%,14.80%,"

","584,521",0.87%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.57%,145.08M,0.20%,1.54B,-,-,-5.76%,142.79M,0.71%,-73.97M,-,-,76.98%,2.61%,1.11%,452.76M,3.41,-,6.78%,1.55,10.39%,1.20,8.34,-,-9.16%,3.73M,5.27%,3.62,2.76,-,-47.76%,7.70,10.85,0.71%,-,21.65,9.40%,-12.64%,-7.93%,1.67,-,2.56,12.97%,67.98%,29.74%,0.03,-,2.56,14.25%,-4.07%,60.31,0.30%,0.25%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.73,10.02,0.77%,39.13%,6.45%,Dec 09 AMC,2.40M,9.99,0.23%,0.45%,5.26%,"

","1,743,542",-0.30%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.47,5.32,0.09%,451.55M,3.44%,77.92B,27.16,6.36,-0.85%,450.75M,4.93%,2.43B,3.29,1.37,94.69%,1.58%,-5.50%,9.15B,8.51,10.64%,-1.50%,2.67,-5.02%,11.59,14.90,8.03%,17.07%,7.12M,-10.40%,3.80,45.46,9.86%,47.13%,144.80,200.53,6.00%,1.73 (1.00%),33.76,11.57%,20.27%,-13.87%,0.89,1.80 (1.04%),2.27,8.19%,68.49%,19.27%,3.76,"Jan 21, 2025",3.69,8.09%,36.45%,58.03,2.21%,2.20%,14100,1.29,9.33%,26.55%,1.50,216.47,Yes / Yes,1.29,16.43%,30.71%,0.67,170.22,4.34%,8.49%,11.02%,Feb 13 BMO,2.67M,172.71,3.55%,1.22%,-2.04%,"

","1,785,602",1.46%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.36,1.43,0.86%,598.04M,3.36%,11.41B,10.72,1.78,0.00%,592.88M,-3.34%,1.20B,1.28,0.45,28.44%,3.09%,-22.12%,5.83B,1.96,8.72%,-9.51%,6.17,2.36%,10.74,1.78,10.91%,9.47%,18.34M,13.23%,5.47,3.49,10.46%,14.45%,15.90,27.50,-2.40%,0.65 (3.42%),-,13.37%,13.77%,-30.62%,-0.15,0.97 (5.08%),0.94,14.65%,31.29%,20.04%,0.53,"Sep 10, 2024",0.96,-2.64%,24.78%,50.39,2.92%,2.35%,23554,0.30,8.68%,20.51%,1.36,26.41,Yes / Yes,0.01,3.34%,40.76%,0.94,18.56,1.13%,0.45%,17.70%,Nov 19 AMC,2.97M,19.08,1.38%,-0.68%,-10.33%,"

","2,783,198",2.80%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.08%,153.41M,5.26%,31.12B,57.41,3.53,-0.12%,95.02M,9.90%,-36.27M,-,0.69,48.85%,4.81%,8.47%,2.30B,13.54,-6.48%,3.94%,2.53,14.76%,9.31,21.78,18.42%,-0.87%,4.57M,-17.23%,17.65,11.49,10.31%,-3.24%,153.45,259.61,12.43%,-,47.73,-10.72%,-2.47%,-21.87%,0.88,-,1.09,48.57%,77.81%,32.18%,6.63,-,1.09,79.05%,-4.74%,61.20,4.10%,3.19%,7348,0.87,30.77%,-1.58%,1.82,227.45,Yes / Yes,0.03,65.17%,-,0.44,201.63,3.71%,22.75%,26.42%,Dec 02 AMC,1.81M,202.83,6.60%,3.41%,9.46%,"

","792,892",0.60%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,22.67%,71.15M,-27.83%,118.30M,-,-2.56,-0.04%,55.11M,-45.75%,-179.28M,-,-0.71,83.21%,9.21%,-41.34%,40.56M,2.92,44.78%,-14.75%,2.87,-59.71%,4.98,0.33,-3.59%,-34.60%,5.08M,-87.39%,5.49,0.30,17.66%,-42.89%,1.76,18.07,-45.21%,-,-,-50.05%,-45.41%,-90.81%,1.82,-,7.29,0.00%,96.77%,-5.69%,0.29,-,7.29,45.45%,-515.94%,26.80,16.50%,11.88%,168,0.12,-,-442.02%,2.09,6.27,Yes / Yes,0.11,28.19%,-,2.07,1.89,-,38.34%,-,Nov 06,1.77M,1.66,-34.88%,-44.43%,-68.24%,"

","3,656,372",-12.17%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,29.14,3.00,14.69%,306.50M,9.10%,26.75B,16.29,5.36,-2.16%,261.48M,4.14%,941.21M,16.01,1.30,57.81%,3.21%,18.20%,4.63B,5.78,4.34%,-1.02%,2.62,42.98%,28.31,3.08,-1.44%,9.41%,8.40M,26.64%,25.16,3.47,1.82%,11.70%,55.06,92.80,6.96%,-,15.51,-,10.80%,-5.94%,-0.00,-,4.50,95.81%,74.54%,58.54%,2.50,-,4.50,296.12%,17.93%,64.61,3.94%,2.78%,7420,0.01,2.87%,20.34%,2.36,92.85,Yes / Yes,0.00,44.84%,0.00%,0.53,87.20,1.23%,5.67%,3.59%,Nov 25 AMC,3.21M,87.29,7.30%,5.42%,26.36%,"

","1,699,450",0.10%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.21%,108.94M,8.58%,3.03B,-,-1.71,-10.94%,108.70M,4.62%,-270.85M,-,-0.69,42.21%,5.57%,-14.44%,355.75M,8.53,21.00%,-10.91%,7.24,51.55%,6.78,4.10,37.50%,-26.70%,6.05M,22.54%,6.57,4.24,-,-34.98%,13.48,36.60,6.30%,-,-,-16.93%,-40.20%,-23.93%,1.02,-,2.87,136.21%,63.17%,106.53%,1.29,-,3.01,10.91%,-95.07%,59.93,4.77%,5.00%,2175,0.19,35.01%,-76.13%,1.31,48.70,Yes / Yes,0.01,40.53%,-,0.55,27.24,0.02%,94.89%,47.72%,Nov 12 BMO,835.26K,27.84,7.95%,4.54%,25.76%,"

","460,056",2.20%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,-1.92%,458.10M,35.98,0.10,0.00%,116.94M,6.57%,-41.45M,-,-0.01,17.12%,0.02%,-4.03%,1.23B,0.37,-92.85%,7.00%,0.42,25.26%,2.72,1.31,158.61%,-3.21%,0.02M,-79.89%,2.29,1.56,-,-7.35%,2.62,21.91,1.71%,-,-,-,-9.02%,-83.71%,-0.00,-,1.62,26.18%,17.54%,36.26%,0.21,-,1.81,72.88%,-3.55%,50.67,4.59%,6.13%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.33,3.53,-,50.00%,1.80%,Nov 22 BMO,43.95K,3.57,0.15%,0.16%,-30.81%,"

","14,521",1.13%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,228.48,0.03,28.94%,75.06M,0.71%,689.78M,-,-0.18,-0.54%,69.43M,-0.42%,3.57M,-,-0.11,53.64%,4.46%,-23.09%,498.90M,1.38,-129.49%,1.67%,7.03,-22.16%,0.14,50.75,-34.86%,0.55%,3.10M,-53.83%,5.09,1.39,-,430.38%,6.51,15.17,-2.49%,-,10.28,-,0.63%,-53.46%,1.19,-,7.35,17.01%,89.13%,8.45%,0.30,-,7.35,-94.10%,5.24%,44.51,3.78%,4.30%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.85,7.06,4.27%,71.12%,-24.77%,Nov 06 AMC,441.16K,7.06,0.99%,-8.54%,-21.63%,"

","376,152",0.00%,ZIP
