Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.57,0.77,16.21%,172.26M,4.73%,5.49B,24.36,1.32,-14.96%,143.22M,6.96%,135.60M,2.66,0.32,87.05%,3.03%,5.80%,1.54B,3.56,24.23%,6.04%,4.29,1.04%,9.32,3.44,9.34%,4.67%,4.34M,11.73%,0.95,33.72,15.65%,8.04%,25.09,34.58,9.15%,0.26 (0.82%),19.46,18.47%,6.37%,-7.17%,1.14,0.32 (1.00%),1.75,0.20%,40.45%,27.94%,0.97,"Aug 20, 2024",2.83,183.51%,15.70%,54.94,3.70%,2.20%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,1.64,32.72,0.70%,5.16%,2.18%,Jul 30 AMC,1.01M,32.10,2.13%,3.85%,3.90%,"

","1,655,023",-1.89%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,151.47M,-0.23%,1.30B,15.11,0.57,-8.45%,139.71M,1.30%,-47.27M,-,0.11,78.30%,4.43%,-14.83%,445.68M,2.91,70.20%,-0.36%,4.99,-9.03%,1.27,6.75,0.89%,-6.17%,6.19M,-8.94%,3.59,2.39,15.00%,-31.02%,7.05,10.85,-8.94%,-,-,9.40%,-7.99%,-21.11%,1.71,-,2.71,12.97%,68.16%,21.42%,0.34,-,2.71,60.38%,-6.31%,45.47,3.82%,4.10%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,0.49,8.54,2.46%,98.33%,6.80%,Aug 21 AMC,1.24M,8.56,-1.79%,-3.98%,-5.60%,"

","611,131",0.23%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.20,5.11,0.09%,458.37M,1.42%,86.07B,29.42,6.46,-0.78%,452.66M,3.36%,2.34B,3.89,1.46,97.06%,0.90%,6.41%,8.91B,9.66,9.42%,0.02%,1.97,4.76%,10.94,17.36,10.94%,16.79%,4.06M,2.11%,3.47,54.69,9.57%,48.88%,144.80,201.92,-3.74%,1.71 (0.90%),40.93,11.57%,20.02%,-5.91%,0.87,1.67 (0.88%),2.09,8.05%,68.32%,31.21%,3.77,"Jul 18, 2024",3.45,7.38%,36.05%,62.68,2.00%,1.74%,14100,1.36,8.43%,26.29%,1.50,221.77,Yes / Yes,1.36,-5.60%,30.71%,0.65,191.36,2.10%,5.04%,8.30%,Aug 06 BMO,2.06M,189.99,2.80%,4.57%,5.87%,"

","1,340,835",-0.72%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.50,1.42,0.86%,606.77M,1.29%,13.13B,10.92,2.01,0.00%,592.90M,11.03%,1.19B,1.14,0.40,37.38%,2.54%,-3.98%,5.61B,2.34,13.87%,3.59%,6.26,4.77%,10.31,2.13,18.60%,9.95%,15.05M,-9.52%,4.71,4.66,13.57%,14.81%,15.90,25.90,3.15%,0.68 (3.12%),-,13.37%,12.68%,-15.25%,-0.10,0.97 (4.42%),1.22,15.78%,31.13%,38.09%,0.61,"Sep 10, 2024",1.26,-0.18%,24.65%,62.49,2.07%,2.60%,23554,0.30,3.60%,21.14%,1.30,29.32,Yes / Yes,0.12,-3.11%,40.76%,0.92,21.78,0.90%,2.93%,6.28%,Aug 21 BMO,2.40M,21.95,5.29%,8.79%,7.03%,"

","2,209,974",0.78%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.67%,147.17M,2.91%,24.44B,46.12,3.51,-0.11%,92.70M,-6.28%,-57.71M,-,0.63,47.36%,4.82%,-13.82%,2.17B,11.28,-10.26%,5.55%,2.22,-19.64%,7.22,22.38,22.48%,-1.39%,4.47M,-2.02%,15.94,10.14,18.14%,-5.77%,146.59,259.61,-27.01%,-,38.54,-10.72%,-4.38%,-37.71%,0.88,-,1.67,48.57%,81.17%,10.31%,7.84,-,1.04,72.20%,-5.77%,37.20,4.58%,3.23%,5962,0.97,34.07%,-2.66%,1.72,214.83,Yes / Yes,0.04,53.13%,-,1.31,155.90,4.48%,24.95%,30.30%,Sep 03 AMC,2.01M,161.71,-12.75%,-13.05%,-18.31%,"

","2,631,595",3.73%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.75%,70.77M,0.00%,231.11M,-,-3.56,-0.13%,61.33M,7.62%,-194.65M,-,-0.89,100.05%,18.87%,-67.47%,40.56M,5.70,35.18%,-1.04%,7.73,-78.02%,5.38,0.60,-22.88%,-34.97%,11.57M,-86.97%,6.00,0.54,-,-42.98%,2.83,25.33,-78.55%,-,-,-50.05%,-45.92%,-87.17%,1.69,-,6.59,-20.00%,96.71%,14.84%,0.29,-,6.59,42.78%,-543.77%,46.37,7.18%,8.46%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.27,3.27,-,-47.48%,-,Aug 09 BMO,1.50M,3.25,2.66%,-9.46%,-68.45%,"

","410,873",-0.61%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,24.11,2.79,15.03%,307.79M,-1.31%,20.71B,12.71,5.29,-0.63%,261.54M,21.66%,875.37M,16.07,1.31,59.29%,3.16%,7.08%,4.59B,4.52,2.33%,-0.54%,2.33,-3.69%,27.68,2.43,-0.70%,9.01%,8.25M,-6.24%,24.46,2.75,1.50%,11.27%,55.06,74.77,-6.41%,-,12.04,-,10.22%,-9.99%,-0.04,-,4.45,95.81%,74.59%,22.23%,1.67,-,4.45,508.08%,17.80%,60.61,2.15%,2.73%,7420,0.01,2.76%,19.08%,2.54,74.78,Yes / Yes,0.00,17.25%,0.00%,0.85,66.70,1.20%,14.44%,2.09%,Aug 21 AMC,3.55M,67.30,3.17%,10.39%,5.04%,"

","3,031,609",0.90%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,9.16%,2.14B,-,-1.78,-15.22%,98.53M,32.58%,-298.33M,-,-0.76,42.95%,4.78%,7.63%,322.71M,6.63,14.08%,-2.00%,8.39,10.39%,7.18,3.01,39.99%,-28.50%,4.71M,-18.51%,7.37,2.93,-,-36.46%,13.48,31.22,-21.08%,-,-,-16.93%,-42.02%,-30.91%,1.05,-,3.29,2095.12%,62.95%,60.01%,0.95,-,3.46,24.90%,-109.67%,72.97,5.11%,4.37%,2175,0.12,28.16%,-92.44%,1.13,50.47,Yes / Yes,0.01,34.35%,-,1.58,20.30,7.45%,-15.75%,45.95%,Aug 06 AMC,561.77K,21.57,16.96%,18.74%,7.28%,"

","889,353",6.26%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.90%,127.44M,-3.26%,379.83M,-,-,0.00%,116.52M,6.07%,-57.85M,-,-,17.21%,0.04%,-78.03%,1.22B,0.31,-,-,0.26,-84.77%,2.73,1.09,-,-4.29%,0.05M,-,2.20,1.35,-,-9.63%,2.62,21.91,-81.79%,-,-,-,-12.58%,-86.45%,-,-,1.61,26.18%,17.21%,13.36%,0.30,-,1.80,69.95%,-3.73%,40.99,8.67%,10.80%,3476,0.26,-1.34%,-4.74%,1.00,15.83,No / Yes,0.04,88.56%,-,0.46,2.98,-2.36%,-133.33%,5.18%,Aug 22 BMO,178.09K,2.97,-7.68%,-8.65%,-73.98%,"

","81,503",-0.34%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,31.13,0.29,36.01%,76.17M,-7.37%,887.11M,-,-0.19,-0.51%,63.57M,17.35%,30.22M,-,-0.10,56.19%,5.24%,-6.30%,537.45M,1.65,-146.24%,-1.82%,6.31,-26.56%,0.25,36.25,11.02%,4.65%,3.33M,-40.47%,5.27,1.70,-,855.40%,7.21,15.52,-35.76%,-,10.21,-,5.26%,-42.44%,1.20,-,7.44,17.01%,89.51%,23.86%,0.41,-,7.44,-44.78%,11.55%,48.68,4.73%,4.27%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.74,8.97,5.30%,190.25%,-27.44%,Aug 07 AMC,528.12K,8.93,-1.37%,1.70%,-20.62%,"

","389,242",-0.45%,ZIP
