Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,50.41,0.64,16.87%,172.26M,-3.91%,5.53B,25.18,1.28,-2.36%,142.99M,2.42%,112.70M,3.51,0.26,84.74%,4.07%,13.56%,1.53B,3.61,17.91%,5.96%,5.89,18.06%,9.30,3.46,11.65%,3.77%,5.82M,56.04%,0.79,40.46,14.35%,6.48%,19.83,34.58,9.35%,0.27 (0.85%),23.78,18.47%,5.28%,-7.00%,1.22,0.30 (0.93%),1.77,0.20%,38.51%,62.22%,0.81,"Feb 16, 2024",3.02,36.01%,14.25%,50.86,3.60%,2.25%,2400,0.34,19.40%,7.36%,2.25,35.00,Yes / Yes,0.33,38.11%,45.61%,0.65,32.08,1.78%,13.04%,4.85%,Feb 06 AMC,988.24K,32.16,-0.09%,1.68%,10.38%,"

","642,414",0.25%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.36%,137.79M,-7.57%,1.21B,16.21,0.52,-9.15%,132.70M,-2.20%,-68.19M,-,0.07,75.58%,3.72%,2.80%,431.66M,2.80,21.72%,-0.37%,3.86,5.64%,0.92,9.21,29.46%,-9.14%,4.94M,-9.74%,3.59,2.35,-,-59.08%,7.05,12.12,-10.32%,-,-,9.40%,-12.86%,-30.44%,1.90,-,2.37,12.97%,66.48%,19.57%,0.31,-,2.37,47.34%,-13.09%,42.14,3.53%,3.47%,1618,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,0.91,8.50,-0.10%,140.00%,7.40%,Feb 28 AMC,1.28M,8.43,-5.87%,-3.69%,-6.63%,"

","1,162,719",-0.82%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.71,5.07,0.09%,458.37M,-1.98%,75.94B,25.59,6.48,-8.57%,457.47M,-9.63%,2.34B,3.36,1.35,95.53%,0.78%,-14.52%,8.54B,8.89,8.78%,0.02%,1.28,-3.00%,10.90,15.21,12.01%,16.05%,3.57M,-0.72%,4.46,37.21,9.73%,49.86%,151.03,201.92,-15.96%,1.74 (1.05%),46.85,11.57%,19.95%,-17.86%,0.85,1.56 (0.94%),2.00,8.05%,68.28%,9.82%,4.15,"Apr 18, 2024",3.36,12.77%,35.92%,34.66,2.18%,2.33%,14100,1.36,5.74%,27.43%,1.44,225.78,Yes / Yes,1.35,15.54%,30.71%,1.31,165.52,1.13%,-5.80%,8.48%,Feb 13 BMO,2.79M,165.86,-3.42%,-9.65%,-8.38%,"

","3,663,865",0.21%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.05,1.49,0.56%,598.62M,-0.19%,12.51B,10.61,1.97,0.00%,595.25M,2.25%,1.23B,0.79,0.34,42.79%,2.81%,2.00%,5.45B,2.30,15.40%,3.47%,3.94,-12.15%,9.82,2.13,16.50%,10.37%,16.75M,-26.36%,4.82,4.33,17.80%,15.22%,15.90,30.05,-1.79%,0.71 (3.40%),-,13.36%,13.00%,-30.45%,-0.05,0.00 (0.00%),1.13,15.63%,30.73%,31.49%,0.71,"Apr 09, 2024",1.34,23.33%,24.42%,50.80,2.18%,2.93%,-,0.26,3.58%,22.62%,1.08,28.88,Yes / Yes,0.13,2.31%,0.00%,0.89,21.31,-2.59%,-0.99%,5.91%,Mar 19 AMC,4.25M,20.90,-1.80%,7.80%,-7.44%,"

","3,775,029",-1.92%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.89%,147.17M,-4.82%,27.48B,55.76,3.29,-0.44%,88.58M,-9.43%,-138.67M,-,0.66,45.57%,5.15%,-12.83%,1.90B,14.49,54.58%,5.60%,1.89,18.19%,6.40,28.63,18.82%,-3.98%,4.56M,65.90%,16.41,11.17,38.21%,-18.64%,84.93,259.61,-17.25%,-,54.87,-17.41%,-6.46%,-29.38%,0.83,-,1.90,53.60%,77.40%,115.87%,6.59,-,1.90,58.51%,-9.70%,28.74,2.52%,2.67%,5962,1.29,40.62%,-7.32%,1.54,261.57,Yes / Yes,1.24,51.94%,-,0.75,182.01,3.42%,30.99%,35.45%,Feb 29 AMC,2.41M,183.34,-6.05%,-16.85%,-0.39%,"

","1,808,072",0.73%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.05%,70.77M,-4.31%,1.07B,-,-3.77,-0.41%,63.83M,3.43%,-292.19M,-,-0.77,109.88%,26.22%,-2.33%,0.00M,-,18.03%,-0.98%,20.36,-24.26%,6.18,2.44,-2.93%,-52.39%,16.74M,-13.78%,6.81,2.22,-,-67.09%,9.56,31.46,-0.46%,-,-,-50.05%,-60.82%,-52.07%,1.72,-,7.16,-20.00%,-,57.74%,1.08,-,7.16,-0.81%,0.00%,53.88,9.09%,7.46%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,0.46,15.32,-,-5.87%,-,Feb 27 BMO,822.14K,15.08,3.39%,10.71%,-17.98%,"

","377,746",-1.57%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,30.64,2.05,24.32%,260.90M,-3.72%,19.36B,12.52,5.03,-0.41%,232.75M,-5.24%,637.46M,20.43,1.19,58.90%,5.23%,-5.92%,4.53B,4.28,-5.54%,-0.54%,3.51,-4.72%,26.07,2.41,2.19%,7.06%,12.17M,-14.53%,22.66,2.78,1.50%,8.96%,58.87,75.90,-12.47%,-,13.15,-,7.90%,-17.08%,-0.07,-,4.38,95.81%,74.72%,6.91%,1.50,-,4.38,516.13%,11.60%,35.49,1.96%,2.11%,7420,0.01,3.06%,14.08%,2.69,78.27,Yes / Yes,0.01,368.46%,0.00%,0.66,63.28,1.54%,23.91%,2.56%,Feb 26 AMC,3.46M,62.94,-5.18%,-4.47%,-6.55%,"

","2,290,505",-0.54%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,-3.12%,1.53B,-,-1.81,-11.99%,98.31M,-21.62%,-334.62M,-,-0.51,42.51%,3.73%,-41.63%,266.72M,5.74,9.15%,-1.98%,5.41,-33.10%,8.19,1.90,42.50%,-29.66%,3.66M,-54.16%,8.17,1.90,-,-36.34%,15.31,40.42,-43.21%,-,-,-16.93%,-41.61%,-61.60%,1.12,-,4.41,2095.12%,64.08%,1.37%,0.93,-,4.63,25.17%,-141.19%,33.20,4.24%,4.87%,2175,0.02,24.03%,-125.46%,1.17,54.76,Yes / Yes,0.01,-52.98%,-,0.42,15.45,-8.76%,-90.47%,5.16%,Feb 27 AMC,677.39K,15.52,-11.64%,-20.32%,-37.00%,"

","287,359",0.45%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,9.46%,127.44M,0.75%,2.06B,17.71,0.91,0.00%,115.39M,-9.11%,-136.80M,-,-0.06,0.63%,0.02%,1.76%,1.23B,1.68,263.83%,-,0.37,-,2.82,5.73,539.46%,-4.29%,0.02M,-,2.35,6.87,-,-9.63%,15.00,21.91,-0.92%,-,-,-,-28.89%,-26.26%,-,-,1.56,26.18%,16.66%,7.73%,1.70,-,1.73,26.52%,-4.62%,41.56,10.20%,10.31%,-,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.90,15.85,-,-,6.47%,Mar 19 BMO,58.58K,16.16,-9.57%,-11.08%,-7.87%,"

","52,526",1.96%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,23.88,0.47,30.60%,76.17M,-3.05%,1.10B,81.23,0.14,-0.95%,68.76M,-8.91%,49.10M,2.32,-0.06,51.43%,5.15%,-18.45%,645.72M,1.71,-118.21%,-1.83%,6.01,-6.07%,0.08,131.59,263.75%,7.15%,3.54M,-29.18%,5.25,2.12,10.30%,265.50%,10.27,19.29,-19.86%,-,10.79,-,8.77%,-42.25%,1.23,-,6.57,17.01%,89.72%,8.47%,0.37,-,6.57,-9.45%,13.48%,35.15,2.02%,2.93%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,0.48,11.06,6.05%,-32.61%,-35.42%,Feb 22 AMC,589.21K,11.14,-5.11%,-14.30%,-21.00%,"

","283,936",0.72%,ZIP
