Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.38%,75.14M,-0.89%,2.01B,46.51,0.57,-1.83%,72.86M,6.06%,1.77B,0.88,-0.47,99.57%,5.41%,57.51%,-63.43M,14.93,40.06%,-1.66%,3.51,104.14%,134.48M,6.30,158.93%,-14.34%,3.94M,1.10%,4.23,7.97,53.07%,-18.46%,28.49 -6.56%,83.46%,3.34,-,26.71% 15.81%,-18.90%,9.03 194.80%,255.41%,-,-,41.95% 20.90%,90.49%,2.94%,3.94%,-46.90%,-,13.19,43.93%,-52.51%,1.09,-,-,6.94,116.21%,-47.16%,59.02,1.00,- -,6.94,34.02%,1.00%,1.30,35.54,-,0.06,72.59%,14.86%,0.53,26.33,286,0.05,Nov 06 AMC,66.87%,1.12M,26.62,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","589,655",1.10%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.70,1.12,11.52%,167.47M,-2.29%,7.84B,28.38,1.65,-1.75%,148.07M,-2.03%,8.13B,2.29,0.34,93.90%,3.63%,-0.13%,192.30M,4.72,17.59%,1.33%,6.67,24.73%,1.66B,4.93,9.70%,6.93%,5.38M,0.77%,9.50,30.14,12.37%,11.76%,50.03 -6.36%,25.03%,1.55,27.17,32.18% -7.41%,9.03%,27.74 68.89%,117.40%,0.37 (0.79%),22.28,19.81% -5.41%,41.36%,1.54%,1.78%,135.98%,0.38 (0.81%),4.90,42.07%,16.69%,0.89,394.53%,"Nov 20, 2025",1.83,6.88%,11.59%,46.80,2.11,3.23% 0.62%,2.78,44.39%,-0.74%,1.11,51.25,35.98%,0.35,11.07%,-0.38%,0.84,46.49,2500,0.34,Oct 28 AMC,13.56%,806.25K,46.85,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","676,140",0.77%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,21.22,5.93,0.18%,441.46M,0.34%,55.49B,18.55,6.79,0.00%,439.89M,1.19%,60.68B,2.43,1.40,96.92%,2.47%,-14.04%,2.65B,5.91,7.07%,-1.70%,2.30,-20.89%,9.40B,10.30,7.09%,17.96%,10.88M,0.08%,12.23,26.63,7.64%,49.87%,177.40 -29.02%,-22.39%,4.73,24.77,8.55% 11.91%,20.92%,115.25 9.26%,-13.34%,1.99 (1.58%),15.08,5.98% 8.14%,70.29%,1.45%,2.24%,-21.65%,2.00 (1.59%),6.46,11.51%,37.63%,2.67,162.44%,"Jan 20, 2026",2.28,2.68%,28.21%,55.45,1.73,18.93% 21.14%,3.64,8.17%,3.13%,0.97,159.27,32.86%,1.35,0.50%,-0.25%,0.69,125.82,13800,1.35,Nov 04 BMO,-14.48%,4.73M,125.92,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","3,256,375",0.08%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.39,1.49,0.00%,591.63M,0.89%,12.50B,11.83,1.81,-,582.69M,4.43%,10.78B,1.31,0.45,11.64%,3.18%,12.18%,1.23B,1.90,6.13%,-1.55%,11.30,18.89%,6.59B,1.88,11.54%,9.42%,18.53M,2.73%,11.39,3.52,9.01%,13.83%,22.01 -2.50%,11.25%,6.10,-,18.24% 8.45%,13.37%,16.34 31.33%,-18.97%,0.67 (3.12%),6.00,9.28% 13.97%,26.00%,0.95%,1.46%,-20.97%,0.65 (3.03%),1.64,3.12%,20.42%,0.39,-,"Sep 30, 2025",1.34,12.89%,18.61%,61.17,1.45,- -,1.38,7.47%,1.27%,-0.20,23.63,45.76%,0.19,11.30%,6.84%,0.55,20.89,24471,0.01,Nov 19 AMC,12.41%,1.64M,21.46,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","896,412",2.73%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.68%,159.47M,-3.93%,35.17B,49.38,4.47,-0.14%,102.58M,-8.73%,33.69B,2.67,0.89,52.46%,6.23%,-28.29%,-41.04M,12.41,16.10%,-1.72%,3.88,-29.93%,2.83B,17.74,17.29%,-0.73%,6.39M,-1.93%,12.43,10.59,18.49%,-2.41%,336.99 -34.55%,20.44%,20.83,41.51,54.06% 21.31%,-1.10%,164.78 33.86%,105.05%,-,1728.44,34.81% 44.03%,76.55%,1.81%,2.24%,7.45%,-,11.89,-8.83%,-4.14%,6.51,-,-,1.74,23.24%,-1.45%,24.78,1.51,- -,1.74,7.34%,-5.53%,1.02,327.30,-,0.93,25.50%,-19.48%,1.01,224.92,7923,0.89,Nov 25 AMC,-18.08%,1.65M,220.57,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","1,660,379",-1.93%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,16.19,5.15,10.52%,266.35M,-5.09%,24.67B,13.77,6.05,-2.42%,264.96M,-1.47%,16.76B,3.22,1.49,68.74%,2.53%,1.31%,1.59B,5.13,7.73%,4.34%,2.44,6.03%,4.81B,2.66,1.40%,14.44%,6.70M,-3.44%,31.27,3.10,4.27%,17.74%,91.43 -8.87%,0.71%,26.87,12.32,-10.66% 106.45%,17.11%,64.41 29.36%,27.28%,-,12.85,4.40% 49.60%,76.89%,2.10%,2.30%,-77.79%,-,3.49,72.42%,22.86%,2.15,-,-,4.36,3.85%,33.17%,39.56,2.26,- -,4.36,204.90%,-5.12%,0.87,94.96,0.00%,0.01,4.44%,-2.19%,1.04,86.29,7412,0.00,Nov 24 AMC,4.51%,2.74M,83.32,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","2,839,344",-3.44%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,-6.73%,1.93B,-,-1.62,-9.41%,108.86M,-11.22%,1.33B,-,-0.37,28.54%,4.87%,-48.80%,-206.71M,4.36,38.50%,-0.39%,6.39,-52.39%,441.78M,2.52,-1.02%,-19.28%,5.30M,-1.76%,6.87,2.36,-,-28.96%,44.34 -60.92%,-34.53%,7.35,-,30.02% -3.16%,-26.82%,16.82 3.03%,-41.23%,-,-,40.31% 98.33%,61.31%,2.54%,3.24%,-87.05%,-,3.01,30.16%,-51.59%,0.72,-,-,2.68,23.73%,-46.79%,33.55,1.60,- -,2.87,23.67%,-3.82%,0.83,41.03,-,0.29,12.75%,-17.14%,0.91,17.64,1869,0.01,Nov 06 BMO,-43.02%,829.65K,17.33,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","757,088",-1.76%,ZLAB
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.60,5.59,1.45%,147.64M,-0.50%,8.75B,9.74,6.08,-0.11%,145.50M,9.60%,-,1.09,1.56,80.76%,4.58%,5.07%,823.00M,1.77,17.98%,1.79%,3.61,6.76%,4.95B,1.29,4.18%,0.96%,6.67M,1.21%,46.05,-,8.96%,12.71%,60.77 -2.50%,9.08%,-,8.52,-9.99% 3.54%,9.59%,39.32 50.69%,21.31%,1.75 (2.96%),-,19.10% 8.98%,-,1.57%,2.05%,36.71%,1.76 (2.97%),-,27.30%,22.37%,1.18,114.13%,"Nov 13, 2025",-,0.12%,16.64%,63.83,2.62,4.85% 5.34%,0.16,7.93%,1.17%,0.84,63.73,33.52%,0.80,-2.03%,8.42%,0.65,58.54,9406,0.25,Jan 20 AMC,13.24%,1.85M,59.25,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,193,790",1.21%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.63,8.32,1.18%,120.46M,3.99%,2.64B,-,-3.23,0.00%,119.04M,11.79%,6.35B,-,-0.99,40.87%,18.28%,58.88%,1.00B,0.35,-83.89%,-11.34%,4.59,39.02%,7.59B,0.66,-212.68%,9.16%,21.76M,3.20%,33.34,1.35,-,25.25%,23.61 -7.20%,2.14%,16.19,1.09,-23.79% -,11.79%,11.03 98.55%,33.21%,1.18 (5.39%),2.29,-7.73% 20.63%,23.74%,3.17%,4.10%,-,4.28 (19.53%),0.84,-30.30%,19.63%,0.90,-,"Dec 01, 2025",1.22,1.63%,13.21%,69.53,4.00,16.67% -,1.30,-89.07%,7.94%,1.63,15.60,22.25%,1.41,-35.73%,22.49%,0.85,21.23,6700,1.12,Nov 20 BMO,37.36%,4.74M,21.91,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","4,026,379",3.20%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,25.75,0.41,75.38%,254.09M,-0.29%,4.27B,21.44,0.49,0.00%,62.55M,-1.88%,5.29B,1.04,-,23.98%,5.53%,2.86%,103.34M,2.05,23.42%,0.97%,5.53,13.99%,2.08B,2.55,11.85%,3.34%,3.46M,1.76%,4.09,15.84,20.52%,10.58%,11.00 -5.18%,26.42%,0.66,23.07,- -,5.45%,6.05 72.40%,1.46%,0.14 (1.35%),11.86,11.29% -,55.55%,1.54%,2.49%,-,0.14 (1.36%),2.54,-5.94%,8.97%,0.26,-,"Jul 07, 2025",0.79,-1.88%,4.97%,51.49,1.82,15.87% -,1.42,-54950.00%,-0.11%,0.75,11.42,42.68%,1.17,-,1.28%,0.90,10.25,7395,0.82,Sep 05 BMO,16.78%,625.68K,10.43,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","565,107",1.76%,ZGN
