Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.69%,74.85M,5.18%,1.12B,-,-1.03,342.88%,72.94M,10.18%,860.46M,-,-0.29,101.03%,9.33%,32.17%,-73.68M,9.14,39.87%,14.61%,14.89,9.29%,122.87M,3.34,-5.24%,-15.95%,6.81M,1.30%,4.44,3.99,-2.46%,-19.89%,17.70 -16.21%,32.89%,3.72,-,26.71% 15.81%,-21.07%,9.03 64.23%,134.28%,-,-,41.95% 20.90%,89.52%,3.79%,4.85%,-50.23%,-,7.00,35.69%,-67.32%,0.62,-,-,7.69,95.94%,-59.96%,63.92,1.44,- -,7.69,106.06%,10.17%,1.27,23.12,-,0.06,153.21%,11.46%,0.70,14.57,286,0.05,Aug 07 AMC,12.00%,457.28K,14.83,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","321,152",1.78%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.50,1.01,11.57%,167.66M,1.75%,7.72B,29.28,1.57,-1.51%,148.17M,19.86%,8.07B,4.51,0.40,91.70%,2.91%,24.73%,174.00M,4.78,11.72%,-0.61%,4.55,30.45%,1.61B,4.94,9.97%,6.40%,4.31M,23.46%,9.33,38.22,10.08%,10.81%,46.37 -0.69%,46.19%,1.20,27.41,32.18% -7.41%,8.26%,27.74 66.01%,50.00%,0.37 (0.79%),22.49,19.81% -5.41%,41.82%,1.87%,2.41%,212.06%,0.36 (0.78%),5.00,30.64%,16.77%,0.97,327.21%,"Aug 20, 2025",1.72,4.74%,10.78%,67.74,2.44,3.23% 0.62%,2.71,12.98%,2.63%,1.09,45.57,35.98%,0.36,7.89%,14.69%,0.79,45.83,2500,0.35,Jul 29 AMC,23.90%,948.58K,46.05,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","745,139",0.48%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,26.63,5.81,0.18%,443.95M,-0.57%,68.60B,22.42,6.91,-0.27%,442.40M,2.68%,73.96B,3.14,1.64,97.98%,1.55%,-6.90%,2.61B,7.31,7.24%,0.81%,2.18,-8.15%,9.38B,13.81,8.77%,18.24%,6.88M,-5.00%,11.21,47.81,8.49%,52.54%,200.33 -22.73%,-15.03%,3.24,30.91,8.55% 11.91%,25.07%,139.70 10.80%,-8.69%,1.99 (1.29%),18.46,5.98% 8.14%,70.03%,1.80%,2.31%,-2.39%,1.93 (1.25%),7.88,13.72%,37.51%,3.27,224.30%,"Jul 18, 2025",1.04,5.27%,27.83%,53.97,1.57,18.93% 21.14%,1.76,17.78%,2.26%,0.88,195.36,32.86%,1.36,4.19%,0.67%,1.15,155.19,13800,1.09,Aug 05 BMO,-4.74%,3.15M,154.79,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","3,613,637",-0.26%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.11,1.46,0.00%,593.65M,-2.89%,11.38B,11.45,1.67,-,593.65M,-3.81%,10.40B,1.71,0.34,14.65%,2.25%,14.38%,1.21B,1.77,-1.78%,-16.77%,6.27,-2.14%,6.42B,1.71,13.95%,9.38%,13.33M,-1.94%,11.20,3.07,7.65%,13.98%,27.50 -30.29%,-8.63%,6.24,-,18.24% 8.45%,13.37%,16.34 17.32%,-26.88%,0.62 (3.21%),5.65,9.28% 13.97%,27.49%,2.85%,2.10%,-38.99%,0.70 (3.65%),1.62,2.41%,21.97%,0.53,-,"Sep 30, 2025",1.19,14.40%,18.81%,45.68,1.43,- -,1.21,-25.19%,-3.48%,-0.14,23.56,45.76%,0.29,10.45%,1.08%,0.92,18.94,24471,0.01,Aug 19 AMC,0.32%,2.13M,19.17,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","1,945,853",1.21%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.22%,155.70M,-2.63%,41.68B,73.14,3.66,-0.86%,97.74M,-7.39%,39.90B,-,0.80,54.31%,6.47%,4.03%,-38.78M,16.36,0.04%,-0.92%,2.96,38.67%,2.55B,23.09,14.68%,-0.81%,6.32M,48.37%,11.59,13.87,11.75%,-2.68%,318.46 -15.95%,35.34%,19.30,60.31,41.55% -10.72%,-2.11%,153.45 74.44%,61.04%,-,-,47.68% 48.24%,77.33%,2.36%,2.84%,108.70%,-,15.67,49.20%,-4.59%,7.32,-,-,1.18,25.46%,-1.52%,37.91,1.69,- -,1.18,-121.43%,-3.18%,1.05,317.31,-,0.68,22.57%,-7.92%,0.58,269.66,7348,0.02,Sep 02 AMC,15.26%,2.13M,267.68,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","1,243,864",-0.73%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,20.76,3.80,11.41%,267.28M,9.17%,23.59B,13.29,5.93,-1.04%,259.68M,4.54%,15.85B,5.11,1.44,65.01%,2.63%,-0.11%,1.19B,4.96,5.55%,0.15%,2.12,6.18%,4.75B,2.64,1.44%,11.03%,6.82M,-3.43%,29.82,3.03,4.06%,13.60%,92.80 -15.08%,15.83%,26.02,12.78,-10.66% 106.45%,13.23%,64.41 22.36%,-20.79%,-,13.47,4.40% 49.60%,76.38%,4.28%,2.76%,-71.19%,-,3.33,36.57%,20.43%,2.28,-,-,4.36,3.63%,24.99%,59.94,2.29,- -,4.36,66.82%,7.20%,0.57,91.62,0.00%,0.01,4.71%,4.83%,1.53,81.35,7412,0.00,Aug 21 AMC,0.18%,3.21M,78.81,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","4,905,274",-3.12%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.08%,109.91M,-3.27%,3.81B,75.62,0.45,-22.78%,108.95M,-11.40%,3.17B,-,-0.25,37.10%,4.20%,10.51%,-212.37M,8.92,45.12%,-2.92%,5.66,1.09%,427.80M,4.76,131.77%,-19.74%,4.57M,30.89%,7.20,4.58,-,-28.39%,44.34 -22.69%,95.33%,7.48,-,29.99% -3.19%,-26.45%,18.04 90.02%,-19.94%,-,-,40.38% 98.40%,62.39%,3.11%,3.13%,-57.28%,-,7.42,33.33%,-57.71%,1.50,-,-,2.93,32.56%,-49.64%,45.26,1.29,- -,3.12,54.50%,-4.21%,1.04,53.76,-,0.24,9.81%,-4.73%,0.30,34.03,1869,0.01,Aug 07 BMO,7.67%,807.46K,34.28,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","242,686",0.73%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,-5.27%,7.56B,14.55,2.05,-,-,1.01%,11.05B,-,-0.23,4.32%,-,8.98%,-462.32M,0.60,56.09%,11.74%,1.27,25.94%,12.55B,-,222.51%,-7.04%,0.60M,5.21%,-13.26,5.30,-,-,33.32 -10.38%,65.52%,5.63,-,5.46% -,-,15.00 99.07%,-,-,-,118.43% 118.66%,18.90%,2.78%,2.69%,-,-,0.88,62.51%,-4.64%,0.83,-,-,0.49,39.14%,-3.68%,54.45,1.00,- -,0.59,82.59%,1.50%,0.08,35.51,-,-,37.06%,5.78%,1.33,29.94,17439,-,Aug 14 BMO,13.55%,471.20K,29.86,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","626,387",-0.27%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.37,5.48,1.62%,147.60M,6.93%,8.39B,9.70,5.86,-0.03%,145.24M,2.64%,-,1.36,1.46,77.90%,3.71%,19.09%,807.00M,1.69,15.11%,0.35%,3.85,7.43%,4.97B,1.28,2.84%,0.95%,5.39M,4.74%,44.24,-,7.63%,13.23%,63.22 -10.12%,19.17%,-,10.47,-9.99% 3.54%,10.37%,39.32 44.51%,-1.39%,1.74 (3.06%),-,19.10% 8.98%,-,2.11%,2.20%,72.65%,1.74 (3.06%),-,32.07%,22.09%,1.23,85.69%,"Aug 14, 2025",-,2.64%,16.23%,66.07,2.84,4.85% 5.34%,0.13,27.04%,6.46%,0.95,61.20,33.52%,1.10,-1.04%,6.12%,0.90,55.91,9406,0.18,Jul 21 AMC,7.98%,1.40M,56.82,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,254,163",1.63%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.87,16.63,1.18%,120.46M,-6.95%,1.74B,-,-2.95,0.00%,119.04M,-12.57%,5.89B,-,1.09,52.67%,20.32%,-17.46%,2.00B,0.20,-82.02%,9.23%,4.13,-34.64%,8.58B,0.45,-192.13%,19.27%,24.18M,-32.60%,32.35,0.98,-,59.06%,29.00 -50.11%,-29.14%,14.72,0.54,-23.79% -,23.31%,11.03 31.13%,-69.37%,1.08 (7.47%),1.59,-7.73% 20.63%,32.33%,5.88%,4.07%,-,7.62 (52.63%),0.69,202.12%,28.74%,0.71,-,"Sep 02, 2025",1.11,43.57%,23.37%,37.61,4.12,16.67% -,1.20,-93.86%,-8.61%,1.67,14.41,22.25%,1.52,-15.36%,-9.78%,1.04,14.14,6700,1.21,Aug 20 BMO,-18.71%,5.86M,14.47,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","6,070,144",2.33%,ZIM
