Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.43,0.71,16.39%,172.26M,-2.43%,5.41B,24.13,1.30,-9.71%,144.40M,-2.67%,124.20M,3.11,0.31,83.87%,3.54%,5.70%,1.53B,3.53,20.75%,5.96%,5.05,20.26%,9.34,3.36,10.89%,4.22%,5.11M,44.29%,0.91,34.45,14.28%,7.19%,20.70,34.58,6.56%,0.27 (0.86%),19.13,18.47%,5.80%,-9.37%,1.22,0.30 (0.96%),1.95,0.20%,39.86%,51.40%,0.84,"Feb 16, 2024",3.31,95.74%,15.14%,44.17,2.32%,2.60%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.73,31.28,1.18%,12.10%,0.46%,Apr 23 AMC,1.01M,31.34,-1.87%,-1.83%,5.76%,"

","736,872",0.19%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.29%,137.79M,-1.20%,1.45B,19.06,0.52,-9.19%,135.40M,15.91%,-68.19M,-,0.07,74.10%,4.26%,8.42%,431.66M,3.35,21.72%,-0.37%,3.38,36.31%,0.92,10.83,29.46%,-9.14%,5.77M,27.87%,3.52,2.81,-,-59.08%,7.05,12.12,5.43%,-,-,9.40%,-12.86%,-18.23%,1.84,-,2.37,12.97%,66.48%,40.57%,0.38,-,2.37,47.34%,-13.09%,63.31,3.23%,4.08%,1618,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,0.89,9.86,-0.10%,140.00%,7.40%,Feb 28 AMC,1.71M,9.91,8.82%,11.75%,11.62%,"

","1,524,950",0.51%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,31.26,5.07,0.09%,458.37M,5.05%,72.49B,24.63,6.43,-8.58%,456.96M,-3.95%,2.34B,3.21,1.34,95.75%,0.70%,-15.61%,8.54B,8.48,8.69%,0.02%,0.89,0.96%,10.90,14.54,11.28%,16.05%,3.18M,-11.73%,4.46,35.52,9.73%,49.86%,144.80,201.92,-19.69%,1.72 (1.09%),44.72,11.57%,19.95%,-21.50%,0.86,1.61 (1.02%),2.00,8.05%,68.28%,9.46%,4.58,"Apr 18, 2024",3.36,12.77%,35.92%,47.43,2.86%,2.75%,14100,1.36,5.74%,27.43%,1.42,218.99,Yes / Yes,1.35,15.54%,30.71%,1.06,159.24,1.13%,-5.80%,8.48%,May 02 BMO,3.55M,158.50,1.14%,-7.32%,-11.83%,"

","3,771,744",-0.46%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.21,1.48,0.60%,606.77M,0.00%,12.61B,10.74,1.96,0.00%,595.01M,-4.40%,1.23B,0.97,0.34,42.30%,3.04%,28.79%,5.46B,2.31,14.98%,3.56%,3.92,-11.25%,13.90,1.52,16.51%,10.37%,18.09M,-23.33%,4.82,4.37,14.70%,15.22%,15.90,30.05,-0.99%,0.71 (3.35%),-,13.37%,13.00%,-29.88%,-0.05,0.62 (2.94%),1.30,15.78%,30.85%,32.56%,0.55,"Apr 09, 2024",1.34,23.33%,24.56%,55.45,1.78%,1.97%,23554,0.26,3.77%,22.58%,1.19,28.70,Yes / Yes,0.13,0.92%,0.00%,0.27,20.99,-2.59%,-0.99%,6.62%,May 15 AMC,4.61M,21.07,2.89%,2.64%,-4.68%,"

","1,259,329",0.38%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.47%,147.17M,-2.90%,25.82B,52.43,3.29,-0.40%,89.21M,-8.71%,-138.67M,-,0.65,45.66%,6.18%,-26.89%,1.90B,13.62,54.58%,5.60%,2.35,9.88%,6.40,26.91,18.77%,-3.98%,5.51M,94.17%,16.41,10.50,38.21%,-18.64%,84.93,259.61,-22.23%,-,51.57,-17.41%,-6.46%,-33.63%,0.84,-,1.90,53.60%,77.40%,102.88%,5.64,-,1.90,58.51%,-9.70%,35.87,2.83%,2.70%,5962,1.29,40.62%,-7.32%,1.49,260.48,Yes / Yes,1.24,51.94%,-,0.48,172.94,3.42%,30.99%,35.45%,Feb 29 AMC,2.35M,172.31,-3.40%,-12.37%,-7.86%,"

","1,130,259",-0.36%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.10%,70.77M,-3.91%,802.56M,-,-3.77,-0.10%,63.80M,-21.62%,-292.19M,-,-0.77,110.04%,26.08%,-4.56%,0.00M,-,18.03%,-0.98%,20.08,-29.31%,6.18,1.83,-2.93%,-52.39%,16.64M,-48.38%,6.81,1.66,-,-67.09%,9.56,31.46,-25.35%,-,-,-50.05%,-60.82%,-64.05%,1.82,-,7.16,-20.00%,-,18.31%,0.92,-,7.16,-0.81%,0.00%,36.62,6.95%,6.80%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,1.23,11.06,-,-5.81%,-,Feb 27 BMO,828.42K,11.31,-14.37%,-18.96%,-33.53%,"

","1,017,297",2.26%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,30.00,2.05,24.23%,260.90M,-0.06%,18.95B,12.24,5.03,-0.40%,233.05M,-3.40%,637.46M,20.00,1.19,57.29%,5.48%,-4.64%,4.53B,4.19,-5.51%,-0.54%,3.60,2.68%,26.07,2.36,2.23%,7.06%,12.78M,-0.11%,22.66,2.72,1.50%,8.96%,58.87,75.90,-14.32%,-,12.87,-,7.90%,-18.83%,-0.05,-,4.38,95.81%,74.72%,4.65%,1.53,-,4.38,516.13%,11.60%,46.35,2.17%,2.12%,7420,0.01,3.06%,14.08%,2.63,78.03,Yes / Yes,0.01,368.46%,0.00%,0.69,61.10,1.54%,23.91%,2.56%,Feb 26 AMC,3.55M,61.61,0.10%,-4.49%,-7.69%,"

","2,444,539",0.83%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.54%,98.72M,1.53%,1.57B,-,-1.39,-9.38%,98.19M,-0.87%,-334.62M,-,-0.51,42.00%,4.15%,-26.29%,266.72M,5.89,7.60%,-2.01%,6.43,-37.38%,8.19,1.94,56.67%,-29.66%,4.08M,-54.30%,8.17,1.95,-,-36.34%,13.48,39.50,-41.82%,-,-,-16.93%,-41.61%,-59.75%,1.11,-,4.41,2095.12%,64.08%,17.95%,0.77,-,4.63,25.17%,-141.19%,49.94,4.37%,4.25%,2175,0.02,24.03%,-125.46%,1.15,51.69,Yes / Yes,0.01,-52.98%,-,0.59,15.80,-8.76%,-90.47%,5.16%,May 08 AMC,633.86K,15.90,4.93%,-8.38%,-32.41%,"

","372,839",0.63%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,-4.01%,1.52B,13.11,0.91,0.00%,116.14M,-25.71%,-136.80M,-,-0.06,0.63%,0.04%,-29.89%,1.23B,1.24,263.96%,-,0.77,-,2.82,4.24,539.46%,-4.29%,0.04M,-,2.35,5.09,-,-9.63%,11.25,21.91,-26.67%,-,-,-,-28.89%,-45.42%,-,-,1.56,26.18%,16.66%,6.31%,1.32,-,1.73,26.52%,-4.62%,34.64,7.69%,9.70%,3476,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.64,11.50,-,-,6.47%,Mar 19 BMO,55.22K,11.96,-14.99%,-28.33%,-28.91%,"

","35,252",4.00%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,22.49,0.47,30.23%,76.17M,-1.22%,1.04B,76.20,0.14,-0.98%,69.28M,-5.58%,49.10M,2.18,-0.06,49.64%,4.77%,-24.64%,645.72M,1.61,-118.11%,-1.83%,6.00,-1.41%,0.08,123.91,265.27%,7.15%,3.31M,-37.63%,5.24,2.00,10.30%,265.50%,10.21,19.29,-24.53%,-,10.18,-,8.77%,-45.62%,1.25,-,6.57,17.01%,89.72%,2.74%,0.33,-,6.57,-9.45%,13.48%,39.78,2.71%,2.67%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,0.76,10.28,6.05%,-32.61%,-35.42%,May 09 AMC,551.19K,10.49,-2.55%,-10.03%,-22.24%,"

","417,783",2.04%,ZIP
