Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.75,0.77,16.06%,172.26M,-0.03%,6.30B,28.01,1.32,-13.18%,143.47M,5.83%,135.60M,3.12,0.32,83.87%,6.48%,17.35%,1.54B,4.09,24.74%,6.73%,6.33,14.90%,9.32,3.96,8.78%,4.67%,9.29M,43.02%,0.95,38.74,15.32%,8.04%,25.09,38.11,25.37%,0.26 (0.72%),22.36,18.47%,6.37%,-3.25%,1.16,0.32 (0.87%),1.75,0.20%,40.45%,46.95%,0.78,"Aug 20, 2024",2.83,183.51%,15.70%,61.86,1.91%,1.92%,2400,0.34,0.50%,8.80%,2.25,37.00,Yes / Yes,0.33,34.01%,45.61%,0.54,37.40,0.70%,5.16%,2.18%,Oct 29 AMC,1.47M,36.87,1.75%,9.34%,16.13%,"

","798,627",-1.42%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.86%,151.47M,10.48%,1.50B,17.39,0.57,-6.68%,139.57M,14.17%,-47.27M,-,0.11,75.94%,4.15%,4.54%,445.68M,3.37,70.45%,4.62%,2.80,2.91%,1.27,7.82,1.33%,-6.17%,5.80M,26.08%,3.59,2.76,15.00%,-31.02%,7.05,10.85,5.43%,-,-,9.40%,-7.99%,-8.66%,1.73,-,2.71,12.97%,68.16%,40.57%,0.27,-,2.71,60.38%,-6.31%,76.97,1.99%,2.49%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,3.67,9.91,2.46%,98.33%,6.80%,Aug 21 AMC,2.07M,9.91,11.18%,12.72%,9.21%,"

","7,601,236",0.00%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.10,5.11,0.08%,458.37M,-1.66%,85.83B,29.27,6.47,0.00%,452.68M,-1.66%,2.34B,3.88,1.46,95.73%,1.13%,5.61%,8.91B,9.63,9.57%,-0.69%,2.83,30.17%,10.94,17.31,11.03%,16.79%,5.10M,12.74%,3.47,54.53,9.55%,48.88%,144.80,201.92,-4.01%,1.71 (0.90%),40.81,11.57%,20.02%,-6.18%,0.88,1.67 (0.88%),2.09,8.05%,68.32%,30.84%,3.60,"Oct 31, 2024",3.45,7.38%,36.05%,46.71,2.15%,1.77%,14100,1.36,8.43%,26.29%,1.50,223.69,Yes / Yes,1.36,-5.60%,30.71%,0.53,193.28,2.10%,5.04%,8.30%,Nov 04 BMO,1.81M,189.45,-1.24%,0.19%,5.30%,"

","959,449",-1.98%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,17.65,1.42,0.86%,606.77M,-3.63%,14.95B,12.36,2.02,0.00%,592.88M,14.37%,1.19B,1.36,0.40,34.54%,2.94%,29.08%,5.61B,2.66,14.26%,-2.04%,6.17,24.33%,10.31,2.42,18.82%,9.95%,17.42M,6.84%,4.71,5.31,13.00%,14.81%,15.90,27.50,17.43%,0.69 (2.77%),-,13.37%,12.68%,-9.13%,-0.09,0.97 (3.88%),1.22,15.78%,31.13%,57.22%,0.86,"Sep 10, 2024",1.26,-0.18%,24.65%,53.89,1.79%,2.67%,23554,0.30,3.60%,21.14%,1.31,29.39,Yes / Yes,0.12,-3.11%,40.76%,0.69,25.17,0.90%,2.93%,6.28%,Aug 21 BMO,2.83M,24.99,-1.04%,9.56%,19.15%,"

","1,962,666",-0.72%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,-4.46%,28.66B,53.82,3.49,-0.15%,94.08M,8.83%,-57.71M,-,0.63,47.00%,5.16%,-1.63%,2.17B,13.22,-10.59%,-0.97%,2.67,9.94%,8.36,22.50,22.45%,-1.39%,4.85M,11.17%,15.80,11.89,18.50%,-5.77%,152.60,259.61,-15.17%,-,49.00,-10.72%,-4.38%,-27.60%,0.82,-,1.04,48.57%,77.87%,23.17%,5.64,-,1.04,72.20%,-5.71%,56.62,2.50%,2.79%,7348,0.97,34.07%,-2.66%,1.75,213.24,Yes / Yes,0.04,53.13%,-,0.86,190.01,4.48%,24.95%,30.30%,Sep 03 AMC,1.81M,187.96,3.88%,4.11%,-2.80%,"

","1,560,076",-1.08%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,8.11%,227.55M,-,-3.57,-0.15%,61.39M,-24.17%,-194.65M,-,-0.91,97.54%,14.07%,-23.99%,40.56M,5.61,32.96%,-16.44%,4.86,-75.38%,5.38,0.59,-19.17%,-34.97%,8.64M,-82.22%,6.00,0.53,-,-42.98%,2.83,18.32,-78.88%,-,-,-50.05%,-45.92%,-82.53%,1.70,-,6.59,-20.00%,96.71%,13.07%,0.23,-,6.59,42.78%,-543.77%,46.94,5.22%,5.83%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.70,3.14,-,-47.48%,-,Aug 09 BMO,1.78M,3.20,-2.59%,-3.76%,-63.94%,"

","1,235,399",1.91%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,25.85,2.79,15.04%,307.79M,6.30%,22.21B,13.61,5.30,-0.80%,261.50M,6.87%,875.37M,4.31,1.31,59.38%,3.03%,21.46%,4.59B,4.84,2.35%,0.43%,2.47,21.21%,27.68,2.61,-0.54%,9.01%,7.91M,15.73%,24.46,2.95,6.00%,11.27%,55.06,74.77,0.36%,-,12.91,-,10.22%,-3.48%,-0.05,-,4.45,95.81%,74.59%,31.08%,1.53,-,4.45,508.08%,17.80%,64.27,1.87%,2.12%,7420,0.01,2.76%,19.08%,2.49,75.79,Yes / Yes,0.00,17.25%,0.00%,0.87,70.52,1.20%,14.44%,2.09%,Aug 21 AMC,3.21M,72.17,4.31%,7.71%,13.02%,"

","2,803,454",2.34%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,13.27%,2.78B,-,-1.77,-11.45%,98.53M,28.15%,-298.33M,-,-0.77,42.63%,4.93%,44.40%,322.71M,8.60,13.45%,6.49%,7.35,86.79%,7.18,3.90,40.77%,-28.50%,4.86M,19.10%,7.37,3.80,-,-36.46%,13.48,31.22,2.45%,-,-,-16.93%,-42.02%,-10.31%,1.08,-,3.29,2095.12%,62.95%,107.72%,1.33,-,3.46,24.90%,-109.67%,71.69,4.80%,5.42%,2175,0.12,28.16%,-92.44%,1.14,48.12,Yes / Yes,0.01,34.35%,-,1.42,27.49,7.45%,-15.75%,45.95%,Nov 12 BMO,661.39K,28.00,12.51%,30.61%,43.28%,"

","936,666",1.86%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,0.53%,485.98M,19.27,0.20,0.00%,116.59M,27.09%,-57.85M,-,-0.00,17.19%,0.02%,19.12%,1.22B,0.40,27.16%,99.53%,0.28,-69.77%,2.73,1.39,405.88%,-4.29%,0.02M,-,2.20,1.73,-,-9.63%,2.62,21.91,-76.70%,-,-,-,-12.58%,-82.66%,-,-,1.61,26.18%,17.21%,45.04%,0.27,-,1.80,69.95%,-3.73%,60.27,6.01%,8.35%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,0.93,3.86,-2.36%,-133.33%,5.18%,Aug 22 BMO,73.23K,3.80,7.23%,15.28%,-61.87%,"

","68,202",-1.55%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,33.74,0.29,36.09%,76.17M,1.57%,961.61M,-,-0.19,-0.48%,63.49M,0.73%,30.22M,-,-0.10,51.91%,6.19%,9.50%,537.45M,1.79,-146.15%,2.81%,7.76,-6.56%,0.25,39.30,11.05%,4.65%,3.93M,-8.07%,5.27,1.84,-,855.40%,7.21,15.35,-30.36%,-,11.07,-,5.26%,-36.94%,1.20,-,7.44,17.01%,89.51%,34.26%,0.36,-,7.44,-44.78%,11.55%,52.95,3.47%,3.59%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.45,9.84,5.30%,189.99%,-27.44%,Nov 06 AMC,506.70K,9.68,1.28%,3.61%,-9.18%,"

","230,187",-1.63%,ZIP
