Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.62,0.64,17.01%,172.26M,0.83%,5.45B,24.78,1.28,-2.35%,142.74M,-2.07%,112.70M,3.46,0.26,84.83%,4.07%,6.92%,1.53B,3.56,18.17%,6.00%,5.31,11.56%,9.30,3.40,11.45%,3.77%,5.81M,50.26%,0.79,39.84,14.35%,6.48%,19.29,33.95,7.65%,0.27 (0.87%),23.41,18.47%,5.28%,-6.75%,1.23,0.30 (0.95%),1.77,1.96%,38.51%,64.13%,0.66,"Feb 16, 2024",3.02,36.01%,14.25%,52.96,1.68%,1.84%,2400,0.34,19.40%,7.36%,2.25,34.86,Yes / Yes,0.33,38.11%,45.61%,0.59,31.77,1.78%,13.04%,4.85%,Feb 06 AMC,1.09M,31.66,0.33%,4.10%,11.04%,"

","643,573",-0.35%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.28%,143.12M,5.34%,1.30B,17.46,0.52,-9.39%,132.70M,3.65%,-68.19M,-,0.07,75.62%,3.89%,5.46%,431.66M,3.01,21.72%,-0.38%,4.17,-1.09%,0.88,10.35,29.46%,-9.14%,5.16M,2.83%,3.59,2.53,-,-59.08%,7.05,12.12,-3.40%,-,-,9.40%,-12.86%,-25.08%,1.90,-,2.65,12.97%,70.92%,28.79%,0.35,-,2.37,47.34%,-14.73%,57.05,3.90%,3.47%,1549,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,0.78,9.41,-0.10%,140.00%,7.40%,Feb 28 AMC,1.24M,9.08,6.82%,4.76%,-1.47%,"

","963,576",-3.51%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,34.76,5.07,0.09%,458.37M,-3.98%,80.69B,27.16,6.49,-10.53%,457.47M,-10.40%,2.34B,3.57,1.36,95.52%,0.82%,-6.98%,8.54B,9.44,8.90%,0.02%,1.65,-6.11%,10.90,16.17,11.98%,16.05%,3.77M,7.85%,4.46,39.53,9.73%,49.86%,151.03,201.92,-10.71%,1.74 (0.99%),49.78,11.57%,19.95%,-12.72%,0.86,1.56 (0.88%),2.00,8.05%,68.28%,16.69%,4.34,"Apr 18, 2024",3.36,12.77%,35.92%,32.16,2.27%,2.35%,14100,1.36,5.74%,27.43%,1.47,227.20,Yes / Yes,1.35,15.54%,30.71%,2.60,181.35,1.13%,-5.80%,8.48%,Feb 13 BMO,2.29M,176.23,-6.87%,-8.00%,-2.54%,"

","5,945,136",-2.82%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.65,1.48,0.56%,609.17M,6.02%,12.97B,12.17,1.78,0.00%,595.25M,24.11%,1.23B,0.89,0.38,42.78%,2.62%,3.09%,5.37B,2.42,31.77%,3.55%,4.27,-9.25%,9.82,2.21,16.05%,10.77%,15.59M,-14.61%,4.06,5.34,16.50%,16.18%,15.90,30.05,1.83%,0.47 (2.18%),-,17.08%,13.74%,-27.89%,-0.04,-,1.13,18.73%,30.39%,36.33%,0.77,"Apr 05, 2023",1.17,26.78%,24.33%,73.51,2.95%,3.08%,24888,0.30,0.98%,22.98%,1.21,30.64,Yes / Yes,0.13,12.24%,0.00%,2.24,20.95,-8.49%,2.56%,-3.57%,Mar 19 AMC,3.65M,21.67,11.92%,16.46%,-5.81%,"

","8,165,448",3.44%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.83%,147.17M,-0.49%,30.19B,61.50,3.28,-0.47%,88.67M,-20.65%,-138.67M,-,0.65,48.20%,4.83%,-1.97%,1.90B,15.93,53.88%,5.60%,1.78,25.72%,6.40,31.46,18.91%,-3.98%,4.28M,83.35%,16.41,12.27,38.21%,-18.64%,84.93,259.61,-9.09%,-,60.29,-17.41%,-6.46%,-22.41%,0.82,-,1.90,53.60%,77.40%,137.17%,10.43,-,1.90,58.51%,-9.70%,35.60,3.07%,4.15%,5962,1.29,40.62%,-7.32%,1.52,261.92,Yes / Yes,1.24,51.94%,-,0.73,201.24,3.42%,30.99%,35.45%,Feb 29 AMC,2.40M,201.43,-11.15%,-12.55%,11.76%,"

","1,751,480",0.09%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.05%,70.77M,5.28%,1.09B,-,-3.77,-0.48%,63.83M,33.48%,-292.19M,-,-0.77,109.87%,22.81%,19.92%,0.00M,-,18.03%,-0.98%,16.02,-37.85%,6.18,2.48,-2.93%,-52.39%,14.56M,-9.28%,6.81,2.26,-,-67.09%,9.56,31.46,1.32%,-,-,-50.05%,-60.82%,-51.21%,1.72,-,7.16,-20.00%,-,60.56%,1.13,-,7.16,-0.81%,0.00%,59.14,9.01%,8.38%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,1.18,14.78,-,-5.87%,-,Feb 27 BMO,909.14K,15.35,9.55%,12.38%,-20.41%,"

","1,075,995",3.82%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,33.32,2.05,24.32%,260.90M,3.04%,21.05B,14.83,4.62,-0.49%,232.76M,6.14%,637.46M,22.21,1.20,58.85%,5.08%,-5.70%,4.53B,4.65,-15.87%,-0.54%,3.02,-2.60%,26.07,2.62,5.30%,7.06%,11.84M,-0.33%,22.66,3.02,1.50%,8.96%,58.87,75.90,-4.83%,-,14.30,-,7.90%,-9.83%,-0.07,-,4.38,95.81%,74.72%,16.26%,1.88,-,4.38,516.13%,11.60%,54.93,2.38%,2.64%,7420,0.01,3.06%,14.08%,2.70,78.59,Yes / Yes,0.01,368.46%,0.00%,0.61,69.88,1.54%,23.91%,2.56%,Feb 26 AMC,3.92M,68.44,3.61%,2.49%,1.39%,"

","2,401,344",-2.06%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,1.82%,1.99B,-,-1.91,-5.93%,98.31M,10.71%,-334.62M,-,-0.51,42.47%,4.13%,-24.24%,266.72M,7.46,7.74%,-2.00%,6.06,-24.04%,8.19,2.46,40.19%,-29.66%,4.06M,-36.40%,8.17,2.47,-,-36.34%,17.68,40.42,-26.23%,-,-,-16.93%,-41.61%,-50.12%,1.13,-,4.41,2095.12%,64.08%,13.99%,1.29,-,4.63,25.17%,-141.19%,47.95,5.75%,5.60%,2175,0.02,24.03%,-125.46%,1.18,53.94,Yes / Yes,0.01,-52.98%,-,1.68,19.54,-8.76%,-90.47%,5.16%,Feb 27 AMC,670.89K,20.16,0.82%,-8.57%,-21.60%,"

","1,127,645",3.17%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.94,9.46%,127.44M,2.31%,2.32B,-,-,0.00%,115.39M,0.22%,-151.04M,-,-,0.63%,0.01%,-,1.21B,1.92,-,-,0.25,-,-4.20,-,-,-11.59%,0.02M,-,1.79,10.15,-,-27.55%,15.00,21.91,11.53%,-,-,-,-36.87%,-16.99%,-,-,1.49,39.43%,16.54%,21.27%,1.89,-,1.67,38.67%,-5.65%,49.19,12.92%,10.86%,3956,0.27,-4.58%,-12.49%,1.00,20.69,No / Yes,0.05,59.37%,-,0.44,19.50,-,-,-8.20%,Mar 19 BMO,67.30K,18.19,-3.35%,2.20%,4.07%,"

","29,649",-6.72%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,25.77,0.47,30.47%,76.17M,-1.72%,1.19B,48.74,0.25,-0.82%,68.89M,-18.23%,49.10M,2.50,-0.04,51.43%,4.54%,-11.81%,645.72M,1.84,-100.67%,-1.83%,5.23,-19.54%,0.08,141.98,8138.53%,7.15%,3.13M,-20.13%,5.25,2.29,10.30%,265.50%,10.27,19.29,-13.53%,-,11.64,-,8.77%,-37.69%,1.26,-,6.57,17.01%,89.72%,17.04%,0.47,-,6.57,-9.45%,13.48%,31.99,2.73%,3.58%,1000,66.40,-28.62%,7.60%,2.38,14.17,Yes / Yes,65.87,-67.13%,0.00%,0.90,12.16,6.05%,-32.61%,-35.42%,Feb 22 AMC,597.26K,12.02,-8.31%,-13.18%,-16.94%,"

","538,276",-1.15%,ZIP
