Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,50.47,0.64,16.87%,172.26M,-0.37%,5.54B,25.22,1.28,-2.36%,142.99M,0.41%,112.70M,3.52,0.26,84.75%,4.07%,9.49%,1.53B,3.62,17.91%,5.96%,5.78,14.92%,9.30,3.46,11.65%,3.77%,5.82M,53.99%,0.79,40.51,14.35%,6.48%,19.83,34.58,9.49%,0.27 (0.85%),23.81,18.47%,5.28%,-6.88%,1.22,0.30 (0.93%),1.77,0.20%,38.51%,62.42%,0.83,"Feb 16, 2024",3.02,36.01%,14.25%,51.41,3.04%,2.20%,2400,0.34,19.40%,7.36%,2.25,35.00,Yes / Yes,0.33,38.11%,45.61%,0.64,33.12,1.78%,13.04%,4.85%,Feb 06 AMC,1.01M,32.20,0.32%,2.40%,10.88%,"

","646,644",-2.78%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.36%,137.79M,-3.39%,1.22B,16.44,0.52,-9.38%,132.70M,6.74%,-68.19M,-,0.07,75.58%,3.72%,-9.04%,431.66M,2.84,21.72%,-0.37%,3.80,3.76%,0.92,9.34,29.46%,-9.14%,4.94M,-7.97%,3.59,2.38,-,-59.08%,7.05,12.12,-9.04%,-,-,9.40%,-12.86%,-29.45%,1.90,-,2.37,12.97%,66.48%,21.28%,0.33,-,2.37,47.34%,-13.09%,44.45,4.17%,3.72%,1618,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,0.95,8.87,-0.10%,140.00%,7.40%,Feb 28 AMC,1.30M,8.55,-4.31%,-2.59%,-5.76%,"

","1,237,974",-3.61%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.54,5.07,0.09%,458.37M,-1.67%,75.55B,25.46,6.48,-8.57%,457.47M,-13.53%,2.34B,3.34,1.35,95.54%,0.78%,-16.40%,8.54B,8.84,8.78%,0.02%,1.31,-5.16%,10.90,15.14,12.01%,16.05%,3.57M,0.52%,4.46,37.02,9.73%,49.86%,151.03,201.92,-16.40%,1.74 (1.05%),46.61,11.57%,19.95%,-18.28%,0.85,1.56 (0.94%),2.00,8.05%,68.28%,9.26%,4.06,"Apr 18, 2024",3.36,12.77%,35.92%,29.78,2.05%,2.27%,14100,1.36,5.74%,27.43%,1.44,225.78,Yes / Yes,1.35,15.54%,30.71%,0.88,167.02,1.13%,-5.80%,8.48%,Feb 13 BMO,2.73M,165.01,-5.65%,-10.84%,-8.89%,"

","2,391,031",-1.20%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.81,1.49,0.56%,598.62M,4.50%,13.19B,11.19,1.97,0.00%,595.25M,8.52%,1.23B,0.83,0.34,42.80%,2.81%,3.57%,5.45B,2.42,15.31%,3.47%,3.97,-8.81%,9.82,2.24,16.50%,10.37%,16.75M,-21.47%,4.82,4.57,17.80%,15.22%,15.90,30.05,3.57%,0.71 (3.22%),-,13.36%,13.00%,-26.66%,-0.05,-,1.13,15.63%,30.73%,38.66%,0.76,"Apr 09, 2024",1.34,23.33%,24.42%,63.50,2.72%,3.26%,-,0.26,3.58%,22.62%,1.08,28.87,Yes / Yes,0.13,2.31%,0.00%,1.18,21.45,-2.59%,-0.99%,5.91%,Mar 19 AMC,4.22M,22.04,4.54%,15.25%,-2.78%,"

","4,988,478",2.75%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.89%,147.17M,-2.75%,28.28B,57.41,3.29,-0.44%,88.58M,-13.91%,-138.67M,-,0.66,45.54%,5.15%,-14.81%,1.90B,14.92,54.58%,5.60%,1.89,21.31%,6.40,29.48,18.82%,-3.98%,4.56M,68.19%,16.41,11.50,38.21%,-18.64%,84.93,259.61,-14.81%,-,56.49,-17.41%,-6.46%,-27.30%,0.82,-,1.90,53.60%,77.40%,122.23%,7.01,-,1.90,58.51%,-9.70%,30.97,2.18%,3.13%,5962,1.29,40.62%,-7.32%,1.54,261.57,Yes / Yes,1.24,51.94%,-,0.69,192.13,3.42%,30.99%,35.45%,Feb 29 AMC,2.41M,188.74,-4.89%,-15.61%,2.78%,"

","1,661,136",-1.76%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.05%,70.77M,6.26%,1.02B,-,-3.77,-0.41%,63.83M,-5.56%,-292.19M,-,-0.77,109.87%,26.22%,-4.75%,0.00M,-,18.03%,-0.98%,20.39,-28.07%,6.18,2.34,-2.93%,-52.39%,16.74M,-13.23%,6.81,2.12,-,-67.09%,9.56,31.46,-4.75%,-,-,-50.05%,-60.82%,-54.13%,1.72,-,7.16,-20.00%,-,50.94%,1.07,-,7.16,-0.81%,0.00%,50.77,8.04%,7.06%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,1.38,16.13,-,-5.87%,-,Feb 27 BMO,820.86K,14.43,-0.38%,6.74%,-22.25%,"

","1,130,241",-10.54%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,31.05,2.05,24.32%,260.90M,-4.39%,19.62B,12.68,5.03,-0.42%,232.75M,-10.06%,637.46M,20.70,1.19,58.91%,5.23%,-11.31%,4.53B,4.33,-5.54%,-0.54%,3.53,-8.81%,26.07,2.45,2.19%,7.06%,12.17M,-11.47%,22.66,2.81,1.50%,8.96%,58.87,75.90,-11.31%,-,13.33,-,7.90%,-15.97%,-0.08,-,4.38,95.81%,74.72%,8.34%,1.63,-,4.38,516.13%,11.60%,38.25,2.17%,2.32%,7420,0.01,3.06%,14.08%,2.69,78.27,Yes / Yes,0.01,368.46%,0.00%,0.85,64.73,1.54%,23.91%,2.56%,Feb 26 AMC,3.45M,63.78,-4.80%,-3.72%,-5.43%,"

","2,925,432",-1.47%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,-1.29%,1.58B,-,-1.81,-8.59%,98.31M,-23.98%,-334.62M,-,-0.51,42.47%,3.73%,-41.31%,266.72M,5.94,9.15%,-1.98%,5.45,-34.02%,8.19,1.96,42.50%,-29.66%,3.66M,-52.45%,8.17,1.96,-,-36.34%,15.69,40.42,-41.31%,-,-,-16.93%,-41.61%,-60.32%,1.12,-,4.41,2095.12%,64.08%,2.23%,1.02,-,4.63,25.17%,-141.19%,35.24,4.33%,5.13%,2175,0.02,24.03%,-125.46%,1.17,54.76,Yes / Yes,0.01,-52.98%,-,0.71,16.72,-8.76%,-90.47%,5.16%,Feb 27 AMC,671.63K,16.04,-11.64%,-19.42%,-35.38%,"

","473,719",-4.07%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,9.46%,127.44M,-15.88%,2.05B,17.65,0.91,0.00%,115.39M,-18.02%,-136.80M,-,-0.06,0.63%,0.02%,-1.29%,1.23B,1.67,263.70%,-,0.36,-,2.82,5.71,539.46%,-4.29%,0.02M,-,2.35,6.85,-,-9.63%,15.00,21.91,-1.29%,-,-,-,-28.89%,-26.53%,-,-,1.56,26.18%,16.66%,7.33%,1.71,-,1.73,26.52%,-4.62%,40.07,9.99%,9.92%,-,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.34,15.75,-,-,6.47%,Mar 19 BMO,59.63K,16.10,-11.62%,-11.48%,-8.52%,"

","20,363",2.22%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,23.82,0.47,30.60%,76.17M,-2.20%,1.10B,81.01,0.14,-0.95%,68.76M,-12.38%,49.10M,2.31,-0.06,51.43%,5.15%,-20.07%,645.72M,1.70,-118.21%,-1.83%,5.92,-7.34%,0.08,131.23,263.75%,7.15%,3.54M,-27.62%,5.25,2.12,10.30%,265.50%,10.27,19.29,-20.07%,-,10.76,-,8.77%,-42.41%,1.23,-,6.57,17.01%,89.72%,8.18%,0.40,-,6.57,-9.45%,13.48%,33.18,1.93%,3.19%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,0.67,11.36,6.05%,-32.61%,-35.42%,Feb 22 AMC,597.64K,11.11,-7.04%,-15.97%,-21.67%,"

","400,660",-2.20%,ZIP
