Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.06,0.71,16.45%,172.26M,-3.54%,5.37B,23.93,1.30,-10.30%,144.28M,-0.64%,124.20M,3.09,0.31,84.51%,3.20%,-2.11%,1.53B,3.50,20.75%,5.97%,5.86,5.14%,9.34,3.33,10.89%,4.22%,4.61M,39.37%,0.91,34.17,14.28%,7.19%,22.02,34.58,5.68%,0.27 (0.87%),18.97,18.47%,5.80%,-10.12%,1.20,0.31 (1.00%),1.95,0.20%,39.86%,41.14%,0.65,"May 17, 2024",3.31,95.74%,15.14%,41.00,2.13%,1.79%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,1.21,30.46,1.18%,12.10%,0.46%,Apr 23 AMC,787.56K,31.08,-3.18%,-3.31%,3.90%,"

","950,993",2.04%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.60%,137.79M,-1.52%,1.44B,18.75,0.52,-8.73%,136.85M,-1.52%,-62.61M,-,0.09,73.67%,5.12%,20.17%,438.33M,3.28,29.09%,-0.36%,4.16,17.98%,0.92,10.61,21.60%,-8.44%,7.01M,-5.36%,3.69,2.63,-,-51.53%,7.05,12.12,3.30%,-,-,9.40%,-11.66%,-19.88%,1.71,-,2.37,12.97%,67.55%,37.73%,0.37,-,2.50,50.48%,-9.17%,45.73,4.97%,3.29%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,1.18,9.72,0.88%,61.76%,6.47%,May 22 AMC,1.68M,9.71,-4.54%,2.27%,10.11%,"

","1,981,815",-0.10%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.66,5.19,0.08%,458.37M,-1.52%,77.32B,26.51,6.39,-6.34%,455.94M,6.41%,2.39B,3.43,1.50,95.43%,1.32%,-14.57%,8.73B,8.85,8.42%,0.02%,1.65,-4.25%,11.07,15.31,10.81%,17.02%,6.03M,5.28%,4.33,39.15,9.53%,50.06%,144.80,201.92,-14.15%,1.73 (1.02%),44.18,11.57%,20.26%,-16.09%,0.89,1.61 (0.95%),1.94,8.05%,68.34%,17.02%,3.93,"Jul 18, 2024",3.33,17.17%,35.97%,52.91,2.10%,2.19%,14100,1.34,7.91%,27.38%,1.18,214.06,Yes / Yes,1.33,9.89%,30.71%,0.79,170.80,1.70%,2.54%,9.50%,May 02 BMO,3.66M,169.44,-0.02%,3.22%,-5.00%,"

","2,904,692",-0.80%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.69,1.43,1.10%,606.77M,-3.63%,14.33B,12.08,1.97,0.00%,593.93M,13.67%,1.19B,1.08,0.43,39.21%,3.10%,24.34%,5.52B,2.59,14.38%,3.55%,3.71,6.66%,9.92,2.40,17.61%,9.82%,18.44M,-5.36%,4.58,5.21,15.40%,15.03%,15.90,28.13,12.12%,0.70 (2.95%),-,13.37%,13.12%,-15.18%,-0.07,0.62 (2.60%),1.11,15.78%,31.20%,50.11%,0.71,"Apr 09, 2024",1.15,7.93%,24.81%,60.44,2.36%,2.71%,23554,0.27,3.63%,21.49%,1.14,29.17,Yes / Yes,0.13,-18.31%,0.00%,0.67,24.05,5.91%,-23.59%,4.72%,May 15 AMC,4.97M,23.86,5.42%,10.77%,9.98%,"

","3,355,532",-0.79%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,39.95%,147.17M,-10.05%,23.48B,47.59,3.29,-0.37%,89.98M,-9.42%,-138.67M,-,0.68,47.73%,5.22%,-35.26%,1.90B,12.38,55.26%,5.60%,2.30,-19.19%,6.40,24.47,18.43%,-3.98%,4.70M,16.28%,16.41,9.54,38.21%,-18.64%,128.12,259.61,-29.30%,-,46.89,-17.41%,-6.46%,-39.66%,0.84,-,1.90,53.60%,77.40%,22.27%,5.63,-,1.90,58.51%,-9.70%,25.78,4.09%,3.03%,5962,1.29,40.62%,-7.32%,1.56,246.16,Yes / Yes,1.24,51.94%,-,2.42,164.37,3.19%,33.96%,35.45%,May 30 AMC,2.04M,156.65,-10.32%,-13.00%,-17.28%,"

","4,940,668",-4.70%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.23%,70.77M,-0.08%,849.99M,-,-3.69,-0.37%,62.33M,8.23%,-218.90M,-,-0.84,113.63%,29.73%,-19.72%,40.56M,20.96,38.56%,-0.93%,25.55,14.66%,6.46,1.85,-34.50%,-41.82%,18.53M,-54.76%,6.89,1.74,-,-51.86%,9.56,31.46,-20.99%,-,-,-50.05%,-43.66%,-61.95%,1.82,-,9.19,-20.00%,96.66%,25.21%,0.87,-,9.19,21.74%,-527.00%,49.00,7.25%,7.72%,168,0.10,-,-539.70%,1.36,33.40,Yes / Yes,0.09,113.26%,-,1.06,11.62,170.40%,118.25%,-,May 07 BMO,725.40K,11.97,1.25%,-7.18%,-23.16%,"

","770,998",3.01%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,22.51,2.69,22.32%,260.90M,-5.98%,18.72B,11.82,5.12,-0.38%,240.23M,-0.93%,838.33M,15.01,1.21,59.85%,5.20%,-14.42%,4.56B,4.10,-3.23%,-0.54%,4.10,-10.37%,26.83,2.26,1.58%,8.90%,12.48M,-7.84%,23.88,2.53,1.50%,11.31%,58.87,75.90,-15.83%,-,11.38,-,10.05%,-20.26%,-0.01,-,4.36,95.81%,73.37%,2.82%,1.44,-,4.36,19565.00%,17.35%,38.67,2.38%,2.22%,7420,0.01,3.13%,18.37%,2.58,76.19,Yes / Yes,0.00,1250.20%,0.00%,1.10,61.36,1.35%,13.52%,3.25%,May 20 AMC,3.05M,60.53,-3.48%,-3.76%,-8.26%,"

","3,344,578",-1.35%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,-9.77%,1.80B,-,-1.31,-11.16%,98.19M,15.13%,-338.95M,-,-0.78,42.15%,3.34%,-13.30%,291.07M,6.17,13.82%,-2.01%,5.24,-35.06%,7.83,2.32,55.97%,-31.41%,3.28M,-40.90%,7.61,2.39,-,-38.44%,13.48,37.92,-33.44%,-,-,-16.93%,-44.04%,-52.03%,1.15,-,4.43,2095.12%,62.86%,34.94%,1.15,-,4.63,18.13%,-129.65%,49.04,4.55%,4.85%,2175,0.08,25.94%,-116.45%,1.15,51.82,Yes / Yes,0.01,-7.51%,-,1.54,17.96,15.83%,40.53%,38.78%,May 08 AMC,625.92K,18.19,-3.67%,7.40%,-19.42%,"

","965,517",1.28%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-9.81%,1.16B,14.58,0.62,0.00%,116.14M,-20.87%,-126.89M,-,0.00,0.52%,0.07%,-55.11%,1.20B,0.96,128.49%,-,1.98,-,2.82,3.23,2411.11%,-4.29%,0.09M,-,2.21,4.13,-,-9.63%,8.70,21.91,-44.21%,-,-,-,-27.40%,-58.47%,-,-,1.63,26.18%,16.84%,4.60%,1.02,-,1.82,18.59%,-4.42%,29.03,8.21%,8.64%,3476,0.28,-3.00%,-10.53%,1.00,18.73,No / Yes,0.04,44.09%,-,0.48,8.78,-5.49%,-26.63%,-8.66%,May 21 BMO,43.37K,9.10,-19.70%,-33.60%,-42.59%,"

","20,629",3.64%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,28.24,0.36,30.20%,76.17M,1.01%,996.08M,348.87,0.03,-0.72%,69.32M,-2.43%,37.58M,2.74,-0.07,51.04%,4.29%,-21.15%,584.21M,1.71,-145.11%,-1.82%,5.75,-23.02%,0.13,78.72,113.86%,5.70%,2.97M,-35.58%,5.17,1.94,10.30%,855.40%,9.07,19.29,-27.84%,-,10.14,-,6.67%,-48.00%,1.23,-,6.58,17.01%,89.88%,10.52%,0.33,-,6.58,-27.43%,12.87%,44.75,2.49%,3.66%,1000,43.95,-32.16%,6.43%,2.38,12.90,Yes / Yes,43.55,-244.08%,0.00%,1.08,10.11,1.01%,-17.03%,-33.48%,May 09 AMC,517.27K,10.03,-1.26%,-6.05%,-21.19%,"

","558,418",-0.79%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.61,3.98,1.65%,148.15M,-3.49%,6.24B,9.07,4.66,-0.80%,145.22M,3.63%,588.00M,-,1.09,77.44%,5.98%,7.18%,4.75B,1.31,-0.67%,2.23%,3.44,22.32%,36.50,1.16,7.89%,0.71%,8.69M,46.18%,-,-,-8.32%,11.33%,26.35,46.15,-3.67%,1.66 (3.93%),7.05,1.26%,8.96%,-8.43%,1.10,1.64 (3.88%),-,9.97%,-,60.35%,1.04,"May 15, 2024",0.12,-31.91%,16.98%,45.34,2.54%,2.09%,9679,0.97,28.04%,12.37%,3.00,45.45,Yes / Yes,0.13,-28.08%,37.74%,0.29,41.69,-0.10%,1.43%,11.63%,Apr 22 BMO,2.53M,42.26,-3.21%,-0.11%,8.81%,"

","736,388",1.37%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-21.18,21.72%,120.29M,13.99%,2.61B,-,-2.80,0.00%,94.19M,63.62%,-2545.80M,-,0.29,30.26%,17.04%,82.03%,5.35B,0.49,102.51%,-12.67%,3.14,228.98%,21.12,1.03,-598.99%,-24.88%,16.05M,60.24%,11.91,1.82,-,-66.79%,6.39,22.44,119.66%,0.42 (1.92%),4.00,-,-40.25%,-3.41%,1.74,-,0.90,29.90%,-0.40%,239.28%,1.15,"Jun 04, 2024",0.98,-189.15%,-5.06%,76.15,6.63%,6.80%,6460,2.11,-47.65%,-47.59%,3.43,12.99,Yes / Yes,1.49,251.42%,-,0.76,21.25,4.06%,-23.50%,13.66%,May 21 BMO,5.11M,21.68,24.11%,61.85%,91.84%,"

","3,898,632",2.02%,ZIM
ZoomInfo Technologies Inc.,Technology,Software - Application,USA,NASD,-,63.65,0.20,22.15%,384.83M,-5.30%,4.67B,11.58,1.08,-0.01%,291.08M,-21.19%,77.90M,6.63,0.24,73.23%,4.00%,-25.42%,1.25B,3.74,0.21%,-3.85%,2.14,-10.65%,5.33,2.34,6.66%,1.12%,11.65M,-49.45%,1.18,10.62,9.61%,3.60%,11.67,30.16,-32.40%,-,11.49,-,2.33%,-58.55%,1.07,-,1.11,56.47%,84.18%,7.11%,0.53,-,1.11,-21.95%,19.75%,35.00,2.49%,3.90%,3516,0.68,7.93%,6.24%,2.39,17.48,Yes / Yes,0.67,-63.85%,0.00%,0.87,12.63,0.43%,10.92%,3.13%,May 07 AMC,5.44M,12.50,-9.32%,-16.59%,-21.72%,"

","4,738,280",-1.03%,ZI
Ermenegildo Zegna N.V.,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,23.68,0.52,76.35%,250.31M,-2.45%,3.09B,18.21,0.68,0.00%,59.20M,0.24%,131.40M,2.22,-,16.53%,6.18%,-13.78%,2.06B,1.50,5.88%,-22.00%,4.91,8.06%,3.71,3.32,23.17%,4.65%,3.66M,10.98%,1.68,7.32,10.66%,15.90%,10.12,16.36,6.57%,0.17 (1.36%),13.07,-,8.35%,-24.63%,0.63,0.11 (0.88%),0.76,11.31%,55.00%,21.84%,0.37,"Jul 05, 2024",1.27,139.88%,11.77%,46.10,2.61%,2.62%,7201,1.19,31.13%,6.38%,2.33,14.00,Yes / Yes,0.70,-54950.00%,-,0.47,11.88,0.16%,57.60%,-,Apr 05 BMO,744.95K,12.33,-2.49%,-3.51%,-3.41%,"

","350,655",3.79%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.68,77.52%,55.28M,-5.34%,9.13B,22.15,1.75,-0.19%,53.10M,-7.95%,-159.00M,-,0.24,19.83%,2.30%,-28.49%,2.00B,4.55,-6.34%,-0.41%,1.72,-4.02%,19.75,1.96,46.75%,-2.37%,1.22M,-11.94%,12.36,3.13,12.00%,-3.46%,33.23,59.23,-31.84%,-,46.12,-2.24%,-2.76%,-34.73%,2.02,-,3.32,16.49%,77.46%,16.34%,1.31,-,3.32,-16.13%,-12.32%,33.30,2.62%,3.01%,6263,0.40,-16.32%,-7.93%,2.11,53.00,Yes / Yes,0.23,-4.48%,-,0.62,38.73,4.01%,20.07%,12.79%,May 01 AMC,709.73K,38.66,-6.70%,-11.44%,-17.44%,"

","437,137",-0.18%,ZG
