Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,40.77,0.71,15.99%,172.26M,-4.45%,4.97B,22.14,1.30,-14.55%,145.09M,-7.46%,124.20M,2.86,0.31,84.40%,2.85%,-13.16%,1.53B,3.24,20.75%,5.97%,4.51,-3.07%,9.34,3.08,10.89%,4.22%,4.13M,6.84%,0.91,31.62,14.28%,7.19%,25.09,34.58,-2.21%,0.27 (0.94%),17.55,18.47%,5.80%,-16.83%,1.17,0.31 (1.08%),1.95,0.20%,39.86%,14.63%,0.66,"May 17, 2024",3.31,95.74%,15.14%,30.56,2.30%,1.99%,2400,0.33,8.34%,8.11%,2.25,35.14,Yes / Yes,0.33,52.74%,45.61%,1.17,29.40,1.18%,12.06%,0.46%,Apr 23 AMC,916.39K,28.76,-5.25%,-8.25%,-4.31%,"

","1,068,598",-2.18%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.57%,137.79M,5.19%,1.44B,18.78,0.52,-8.02%,136.89M,0.21%,-62.61M,-,0.09,73.67%,5.59%,9.70%,438.33M,3.29,29.09%,-0.36%,4.81,1.14%,0.94,10.35,21.60%,-8.44%,7.66M,-9.66%,3.69,2.63,-,-51.53%,7.05,11.80,3.51%,-,-,9.40%,-11.66%,-17.54%,1.72,-,2.50,12.97%,67.51%,38.01%,0.31,-,2.50,50.48%,-8.58%,51.45,3.30%,3.02%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.76,9.93,0.88%,61.76%,6.47%,May 22 AMC,1.59M,9.73,0.70%,-1.52%,10.10%,"

","1,216,012",-2.01%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.27,5.19,0.08%,458.37M,0.43%,78.75B,27.01,6.39,-5.51%,455.93M,1.85%,2.39B,3.49,1.49,95.60%,1.51%,3.33%,8.73B,9.02,8.35%,0.02%,2.15,-12.47%,11.07,15.59,10.82%,17.02%,6.88M,0.41%,4.33,39.87,9.53%,50.06%,144.80,201.92,-12.56%,1.74 (1.01%),45.00,11.57%,20.26%,-14.53%,0.86,1.61 (0.94%),1.94,8.05%,68.34%,19.19%,4.29,"Jul 18, 2024",3.33,17.17%,35.97%,51.74,2.89%,2.23%,14100,1.34,7.91%,27.38%,1.22,214.49,Yes / Yes,1.33,9.89%,30.71%,0.48,173.36,1.70%,2.54%,9.50%,May 02 BMO,3.19M,172.58,-0.21%,2.80%,-2.44%,"

","1,544,806",-0.45%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.49,1.43,1.10%,606.77M,-5.95%,12.44B,10.54,1.96,0.00%,593.93M,-13.20%,1.19B,0.97,0.43,39.01%,2.98%,-3.45%,5.52B,2.25,13.80%,3.55%,4.57,-0.77%,9.92,2.09,18.37%,9.82%,17.67M,-17.88%,4.58,4.52,15.01%,15.03%,15.90,28.04,-2.68%,0.70 (3.38%),-,13.37%,13.12%,-26.14%,-0.11,0.62 (2.99%),1.11,15.78%,31.20%,30.29%,0.63,"Apr 09, 2024",1.15,7.93%,24.81%,34.49,2.70%,2.61%,23554,0.27,3.63%,21.49%,1.32,28.86,Yes / Yes,0.13,-18.31%,0.00%,0.29,20.75,5.91%,-23.59%,4.72%,May 15 AMC,3.87M,20.71,-7.48%,-6.77%,-3.52%,"

","1,115,085",-0.19%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.88%,147.17M,9.70%,30.02B,59.63,3.33,-0.18%,90.87M,26.79%,-73.50M,-,0.70,47.31%,5.59%,3.38%,2.03B,14.79,68.40%,5.55%,2.40,-11.50%,7.22,27.49,10.50%,-1.99%,5.08M,37.13%,14.82,13.40,26.82%,-8.68%,131.59,259.61,-10.35%,-,54.59,-17.41%,-3.23%,-23.49%,0.84,-,1.67,53.60%,77.75%,50.94%,6.35,-,1.67,73.33%,-6.90%,68.06,3.56%,3.66%,5962,1.13,37.16%,-3.62%,1.52,231.01,Yes / Yes,1.08,139.17%,-,1.40,192.19,3.19%,33.96%,32.09%,May 30 AMC,2.11M,198.62,9.91%,12.40%,3.13%,"

","2,951,656",3.35%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,-8.91%,297.53M,-,-3.63,-0.47%,62.14M,-65.00%,-218.90M,-,-0.84,113.60%,28.72%,-74.02%,40.56M,7.34,40.00%,-0.93%,13.72,-73.11%,6.46,0.65,-35.33%,-41.82%,17.84M,-85.10%,6.89,0.61,-,-51.86%,3.93,29.40,-72.34%,-,-,-50.05%,-43.66%,-85.75%,1.70,-,9.19,-20.00%,96.66%,6.61%,0.82,-,9.19,21.74%,-527.00%,20.71,8.49%,12.43%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,0.68,4.09,170.40%,118.25%,-,May 07 BMO,1.30M,4.19,-47.77%,-59.42%,-69.47%,"

","888,443",2.44%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,22.02,2.69,22.24%,260.90M,2.42%,18.31B,11.59,5.11,-0.34%,240.46M,-2.18%,838.33M,14.68,1.21,59.96%,4.11%,-8.53%,4.56B,4.01,-3.15%,-0.53%,3.01,-18.99%,26.83,2.21,1.29%,8.90%,9.88M,-12.41%,23.88,2.48,1.50%,11.31%,55.63,75.90,-17.66%,-,11.13,-,10.05%,-21.99%,-0.06,-,4.36,95.81%,74.87%,6.44%,1.36,-,4.36,19565.00%,17.35%,46.45,1.69%,2.30%,7420,0.01,3.13%,18.37%,2.57,75.05,Yes / Yes,0.00,1250.20%,0.00%,0.57,59.19,1.35%,13.52%,3.25%,May 20 AMC,3.28M,59.21,-0.97%,-3.26%,-8.93%,"

","1,867,893",0.03%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,99.12M,-7.79%,1.71B,-,-1.61,-16.99%,98.59M,-4.95%,-338.95M,-,-0.71,43.51%,2.83%,3.41%,291.07M,5.89,17.87%,-2.05%,4.61,-36.64%,7.83,2.21,43.38%,-31.41%,2.79M,-34.63%,7.57,2.28,-,-38.44%,13.48,32.60,-36.74%,-,-,-16.93%,-44.04%,-46.96%,1.05,-,4.43,2095.12%,62.86%,28.26%,0.95,-,4.63,18.13%,-129.65%,39.53,4.18%,4.75%,2175,0.08,25.94%,-116.45%,1.17,52.28,Yes / Yes,0.01,-7.51%,-,0.46,17.33,15.83%,40.53%,38.78%,May 08 AMC,606.51K,17.29,-8.04%,-4.95%,-21.05%,"

","280,511",-0.23%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-2.83%,481.72M,6.06,0.62,0.00%,116.14M,-58.46%,-126.89M,-,0.00,0.52%,0.13%,-76.00%,1.20B,0.40,128.67%,-,1.15,-76.55%,2.82,1.34,2411.11%,-4.29%,0.15M,-,2.21,1.71,-,-9.63%,3.19,21.91,-76.82%,-,-,-,-27.40%,-82.75%,-,-,1.63,26.18%,16.84%,18.50%,0.96,-,1.82,18.59%,-4.42%,29.42,4.57%,20.29%,3476,0.28,-3.00%,-10.53%,1.00,15.75,No / Yes,0.04,44.09%,-,1.09,3.90,-5.59%,-26.47%,-8.66%,May 21 BMO,133.90K,3.78,-45.01%,-60.89%,-73.86%,"

","145,555",-3.08%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,25.48,0.36,30.33%,76.17M,2.84%,898.76M,-,-0.11,-0.63%,69.19M,-9.77%,37.58M,2.47,-0.07,51.12%,4.88%,-20.33%,584.21M,1.54,-160.13%,-1.82%,6.20,-36.04%,0.13,71.02,60.76%,5.70%,3.37M,-49.75%,5.17,1.75,10.30%,855.40%,8.27,19.29,-34.89%,-,9.15,-,6.67%,-53.08%,1.19,-,6.58,17.01%,89.88%,9.50%,0.30,-,6.58,-27.43%,12.87%,42.12,2.50%,3.17%,1000,43.95,-32.16%,6.43%,2.44,12.25,Yes / Yes,43.55,-244.08%,0.00%,0.71,9.09,1.01%,-15.68%,-33.48%,May 09 AMC,544.62K,9.05,-2.23%,-8.08%,-24.83%,"

","388,214",-0.44%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.87,3.98,1.63%,148.15M,2.05%,6.40B,9.33,4.64,-0.73%,145.25M,2.51%,588.00M,-,1.09,77.23%,6.14%,0.79%,4.75B,1.35,-0.91%,2.23%,5.60,-3.00%,36.50,1.19,7.71%,0.71%,8.92M,58.80%,-,-,-8.32%,11.33%,26.69,46.15,-1.25%,1.66 (3.83%),7.23,1.26%,8.96%,-6.13%,1.10,1.64 (3.79%),-,9.97%,-,62.31%,1.03,"May 15, 2024",0.12,-31.91%,16.98%,58.35,2.00%,2.29%,9679,0.97,28.04%,12.37%,3.00,45.36,Yes / Yes,0.13,-28.08%,37.74%,0.67,43.37,-0.10%,1.43%,11.63%,Jul 22 AMC,1.59M,43.32,3.99%,2.26%,9.58%,"

","1,065,630",-0.12%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-21.18,21.72%,120.29M,13.43%,2.76B,-,-3.49,0.00%,94.19M,5.95%,-2545.80M,-,0.44,30.00%,11.11%,115.28%,5.35B,0.52,107.27%,-12.67%,1.93,135.11%,21.12,1.09,-314.38%,-24.88%,10.47M,82.88%,11.91,1.93,-,-66.79%,6.39,23.82,132.73%,0.81 (3.54%),4.24,-,-40.25%,-3.57%,1.76,0.23 (1.00%),0.90,29.90%,-0.40%,259.47%,1.26,"Jun 04, 2024",0.98,-189.15%,-5.06%,65.55,4.35%,6.25%,6460,2.11,-47.65%,-47.59%,3.83,14.20,Yes / Yes,1.49,251.42%,-,0.63,22.17,4.06%,-23.50%,13.66%,May 21 BMO,5.41M,22.97,13.15%,30.21%,88.84%,"

","3,413,337",3.61%,ZIM
ZoomInfo Technologies Inc.,Technology,Software - Application,USA,NASD,-,64.56,0.20,22.50%,384.83M,7.64%,4.74B,11.75,1.08,-0.03%,289.80M,1.44%,77.90M,6.72,0.24,72.92%,5.44%,-21.05%,1.25B,3.80,0.22%,-3.85%,2.62,-32.62%,5.33,2.38,6.60%,1.12%,15.76M,-51.38%,1.18,10.77,9.61%,3.60%,11.67,30.16,-31.42%,-,11.66,-,2.33%,-57.95%,1.06,-,1.11,56.47%,84.18%,8.65%,0.50,-,1.11,-21.95%,19.75%,50.23,4.83%,3.85%,3516,0.68,7.93%,6.24%,2.33,17.38,Yes / Yes,0.67,-63.85%,0.00%,0.57,12.77,0.43%,10.92%,3.13%,May 07 AMC,6.00M,12.68,3.25%,-6.33%,-17.54%,"

","3,401,997",-0.70%,ZI
Ermenegildo Zegna N.V.,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,22.41,0.52,76.35%,250.31M,-1.77%,2.92B,17.62,0.66,0.00%,59.20M,-5.35%,131.40M,2.17,-,16.85%,5.36%,-19.96%,2.06B,1.42,4.36%,-22.00%,5.30,0.34%,3.71,3.15,23.14%,4.65%,3.17M,-7.75%,1.68,6.93,10.34%,15.90%,10.12,16.36,0.86%,0.16 (1.41%),12.37,-,8.35%,-28.67%,0.63,0.11 (0.94%),0.76,11.31%,55.00%,15.32%,0.28,"Jul 05, 2024",1.27,139.88%,11.77%,38.79,1.75%,2.22%,7201,1.19,31.13%,6.38%,2.43,13.99,Yes / Yes,0.70,-54950.00%,24.18%,0.40,11.84,0.16%,55.81%,-,Apr 05 BMO,598.57K,11.67,-3.25%,-4.92%,-6.36%,"

","240,008",-1.44%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.68,77.52%,55.28M,-3.28%,10.43B,24.76,1.78,1.10%,53.10M,14.28%,-159.00M,-,0.25,19.81%,2.45%,-6.79%,2.00B,5.20,-5.02%,-0.41%,2.23,-23.59%,19.75,2.24,47.94%,-2.37%,1.30M,-9.86%,12.36,3.57,12.00%,-3.46%,33.23,59.23,-22.11%,-,52.70,-2.24%,-2.76%,-25.41%,2.05,-,3.32,16.49%,77.46%,32.95%,1.56,-,3.32,-16.13%,-12.32%,49.75,3.41%,3.38%,6263,0.40,-16.32%,-7.93%,2.04,53.17,Yes / Yes,0.23,-4.48%,-,1.02,45.04,4.01%,20.07%,12.79%,May 01 AMC,585.02K,44.18,-0.29%,3.52%,-4.32%,"

","598,065",-1.91%,ZG
Zeta Global Holdings Corp,Technology,Software - Application,USA,NYSE,RUT,-,-1.06,26.35%,188.63M,14.04%,3.98B,66.05,0.28,0.00%,161.14M,10.57%,-170.09M,-,-0.16,55.66%,5.95%,68.36%,766.07M,5.20,68.54%,12.33%,3.92,105.42%,0.88,20.77,172.99%,-33.35%,9.59M,110.40%,0.65,28.11,35.00%,-105.80%,7.24,18.58,106.35%,-,53.85,-42.41%,-45.26%,-2.05%,1.23,-,1.89,24.26%,54.30%,151.38%,0.64,-,1.89,43.27%,-19.35%,68.11,3.81%,3.79%,1783,0.96,23.10%,-22.20%,1.23,20.59,Yes / Yes,0.96,39.12%,-,1.04,17.65,4.16%,8.00%,23.70%,May 06 AMC,2.45M,18.20,11.38%,17.73%,68.19%,"

","2,553,372",3.12%,ZETA
