Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,37.36,0.98,11.56%,168.52M,-3.18%,6.15B,24.86,1.47,-57.96%,148.80M,3.78%,6.56B,4.80,0.36,92.68%,3.24%,23.99%,169.50M,3.89,4.79%,1.73%,5.95,-0.44%,1.58B,3.98,9.60%,6.29%,4.82M,-2.04%,9.19,42.49,7.78%,10.49%,41.15 -11.20%,20.55%,0.86,23.64,32.18% -7.41%,8.11%,27.74 31.72%,27.10%,0.37 (1.00%),18.66,19.81% -5.41%,41.66%,1.90%,1.88%,160.66%,0.35 (0.96%),4.15,38.39%,16.67%,0.74,211.76%,"May 20, 2025",1.72,3.22%,10.72%,48.24,2.25,3.23% 0.62%,2.87,29.71%,-0.65%,1.04,37.71,35.98%,0.36,4.01%,0.37%,1.11,36.48,2500,0.35,Apr 22 AMC,0.75%,810.20K,36.54,"Mar 29, 2012",Yes / Yes,6.90% 1.36%,"

","899,801",0.16%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,27.21,5.57,0.10%,446.04M,-4.25%,67.47B,22.09,6.86,-0.65%,444.76M,-7.78%,72.50B,3.24,1.62,96.01%,2.06%,0.47%,2.52B,7.27,5.37%,0.74%,3.10,-8.89%,9.29B,14.52,9.96%,17.70%,9.15M,-6.99%,10.44,39.20,8.41%,51.85%,200.33 -24.35%,-15.36%,3.87,29.58,8.55% 11.91%,25.04%,139.70 8.48%,-14.40%,1.99 (1.32%),18.46,5.98% 8.14%,69.48%,2.18%,2.10%,10.07%,1.86 (1.23%),7.81,7.23%,37.01%,3.54,226.03%,"Jul 18, 2025",1.04,6.32%,27.12%,34.07,1.45,18.93% 21.14%,1.74,7.88%,-3.43%,0.89,199.93,32.86%,1.45,1.37%,-5.85%,1.33,152.86,13800,1.16,Aug 05 BMO,-9.70%,2.96M,151.54,"Feb 01, 2013",Yes / Yes,5.00% 1.37%,"

","3,916,750",-0.86%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,11.57,1.57,0.86%,593.65M,2.66%,10.79B,10.25,1.77,0.00%,588.53M,4.13%,10.05B,1.20,0.40,22.05%,2.20%,-3.86%,1.30B,1.72,6.17%,-8.01%,5.42,0.39%,6.26B,1.69,11.97%,10.29%,12.92M,-7.06%,10.73,3.39,9.68%,15.68%,27.50 -33.93%,-11.32%,5.35,-,18.24% 8.45%,15.06%,16.34 11.20%,-28.85%,0.67 (3.71%),5.20,9.28% 13.97%,29.66%,2.08%,1.67%,-50.51%,0.70 (3.85%),1.60,10.00%,24.06%,0.47,-,"Apr 10, 2025",1.02,13.41%,20.76%,52.17,1.41,- -,1.05,38.73%,1.50%,-0.18,22.68,45.76%,0.27,8.02%,1.59%,0.39,18.47,24471,0.01,May 20 AMC,-8.49%,2.39M,18.17,"Oct 27, 2016",Yes / Yes,-15.96% -9.78%,"

","940,518",-1.62%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.84%,155.70M,-9.08%,44.80B,78.75,3.65,-0.85%,96.78M,-4.70%,43.03B,-,0.80,54.94%,7.45%,44.28%,-38.78M,17.59,0.04%,10.30%,2.82,54.30%,2.55B,24.82,14.50%,-0.81%,7.21M,59.50%,11.59,14.91,11.75%,-2.68%,318.46 -9.64%,42.53%,19.30,64.83,41.55% -10.72%,-2.11%,153.45 87.53%,77.17%,-,-,47.68% 48.24%,77.33%,3.43%,2.81%,125.85%,-,16.89,49.20%,-4.59%,8.60,-,-,1.18,25.46%,-1.52%,41.66,1.67,- -,1.18,-121.43%,-5.95%,1.08,317.24,-,0.68,22.57%,2.00%,0.65,288.90,7348,0.02,May 29 AMC,31.87%,2.55M,287.76,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","1,666,010",-0.39%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.35,3.33,14.20%,261.11M,-3.80%,22.52B,13.11,5.68,-1.29%,259.58M,-2.86%,14.77B,8.60,1.38,62.39%,2.88%,3.42%,1.05B,4.79,1.22%,0.14%,2.98,-5.56%,4.70B,2.54,1.24%,9.87%,7.49M,-8.79%,29.34,2.88,2.60%,12.19%,92.80 -19.78%,29.28%,25.82,13.23,-10.66% 106.45%,11.73%,55.06 35.20%,-31.32%,-,14.01,4.40% 49.60%,75.85%,2.12%,1.92%,-72.38%,-,3.14,24.11%,18.13%,1.55,-,-,4.48,2.98%,22.31%,37.08,2.34,- -,4.48,18.68%,-3.02%,0.69,90.58,0.00%,0.01,2.93%,-5.85%,1.30,74.73,7412,0.00,May 21 AMC,-4.89%,2.51M,74.44,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","3,258,578",-0.39%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,110.59M,-0.53%,3.92B,55.04,0.64,-24.47%,109.14M,-13.49%,3.26B,-,-0.42,50.55%,3.71%,12.53%,-252.07M,9.38,47.82%,2.73%,4.34,40.70%,418.33M,4.74,147.50%,-23.32%,4.05M,35.43%,7.48,4.58,-,-32.05%,44.34 -20.00%,96.62%,7.75,-,30.00% -3.18%,-30.63%,16.01 121.55%,-7.70%,-,-,40.35% 98.38%,63.45%,2.83%,3.25%,-60.36%,-,7.79,28.63%,-64.09%,1.57,-,-,3.09,43.72%,-60.26%,50.87,1.36,- -,3.26,18.43%,-0.09%,1.03,54.08,-,0.24,22.19%,4.04%,0.29,35.19,1869,0.02,Aug 07 BMO,15.99%,934.68K,35.47,"Sep 20, 2017",Yes / Yes,92.78% -5.41%,"

","271,713",0.80%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,14.59%,7.53B,15.10,1.97,-,-,14.86%,11.06B,-,-0.78,3.84%,-,39.20%,-710.26M,0.65,35.35%,-2.23%,1.43,9.57%,11.52B,-,180.11%,-11.48%,0.97M,4.86%,-12.89,5.52,-,-,33.32 -10.68%,52.30%,5.39,-,5.46% -,-,13.00 128.92%,-,-,-,118.43% 118.66%,17.93%,3.62%,2.32%,-,-,0.96,37.41%,-7.36%,0.76,-,-,0.45,43.08%,-6.16%,77.10,1.00,- -,0.59,66.34%,12.09%,-0.02,35.45,-,-,47.60%,10.88%,1.12,28.48,17439,-,May 15 BMO,16.47%,675.06K,29.76,"May 10, 2024",Yes / Yes,-136.23% 19.27%,"

","755,540",4.49%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.73,5.13,1.68%,147.57M,-0.99%,8.13B,9.91,5.56,-1.33%,145.09M,16.17%,-,1.89,1.31,78.44%,3.96%,28.44%,756.00M,1.63,5.55%,-1.88%,4.01,1.38%,4.98B,1.30,6.42%,0.91%,5.75M,1.57%,42.43,-,5.69%,13.06%,63.22 -12.84%,16.66%,-,8.32,-9.99% 3.54%,10.04%,39.32 40.13%,9.30%,1.74 (3.15%),-,19.10% 8.98%,-,2.50%,2.31%,81.01%,1.70 (3.09%),-,28.90%,21.03%,1.28,85.21%,"May 15, 2025",-,4.84%,15.17%,63.22,2.88,4.85% 5.34%,0.15,18.40%,4.15%,0.91,55.58,33.52%,0.74,-0.83%,10.41%,0.74,54.54,9406,0.19,Jul 21 AMC,6.01%,1.43M,55.10,"Mar 17, 1980",Yes / Yes,-4.71% -0.18%,"

","1,056,511",1.03%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.80,19.53,1.18%,120.46M,-1.70%,1.88B,-,-1.78,0.00%,119.04M,-10.97%,5.45B,-,1.13,48.45%,20.82%,9.63%,2.35B,0.21,-81.71%,-8.45%,3.99,-14.81%,8.87B,0.47,-154.68%,23.04%,24.78M,-27.39%,32.86,0.81,-,72.40%,29.00 -46.24%,-4.94%,19.19,0.53,-23.79% -,27.51%,11.03 41.28%,-63.06%,1.28 (8.22%),1.37,-7.73% 20.63%,34.71%,2.39%,4.06%,-,7.62 (48.85%),0.61,192.29%,31.33%,0.67,-,"Jun 02, 2025",1.10,65.83%,26.52%,43.12,4.00,16.67% -,1.18,226.86%,-3.33%,1.69,15.44,22.25%,1.49,28.46%,-6.24%,0.66,15.57,6700,1.16,May 19 BMO,-16.15%,6.20M,15.59,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","4,069,959",0.13%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,27.07,0.33,78.19%,252.58M,-0.78%,3.62B,17.95,0.49,0.00%,55.08M,2.54%,4.46B,1.40,-,11.92%,8.59%,29.64%,83.40M,1.72,17.59%,-5.34%,3.68,16.38%,2.11B,2.36,20.49%,2.78%,4.73M,7.51%,3.76,11.94,19.36%,8.89%,11.52 -22.92%,-21.76%,0.74,18.67,- -,4.94%,6.05 46.78%,-14.78%,0.15 (1.67%),10.08,11.29% -,55.89%,2.28%,3.18%,-,0.14 (1.60%),2.12,-37.52%,9.45%,0.27,-,"Jul 07, 2025",0.80,2.26%,3.96%,52.85,2.43,15.87% -,1.41,-54950.00%,0.19%,0.73,8.87,42.68%,1.13,-,2.58%,0.71,8.66,7395,0.78,Mar 27 BMO,7.96%,1.28M,8.88,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","917,461",2.54%,ZGN
