Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,37.71,0.98,11.45%,168.52M,7.68%,6.21B,25.09,1.47,-58.19%,148.98M,25.14%,169.50M,4.85,0.36,90.40%,3.44%,2.67%,1.58B,3.92,4.79%,0.79%,4.67,-5.85%,9.19,4.01,9.60%,6.29%,5.12M,12.51%,0.86,42.88,7.78%,10.49%,27.74,41.15,-1.13%,0.37 (1.00%),23.86,-7.41%,8.11%,-10.38%,1.04,0.34 (0.92%),1.72,0.51%,41.66%,32.95%,1.02,"May 20, 2025",2.87,38.39%,16.67%,68.80,2.13%,2.70%,2500,0.36,3.22%,10.72%,2.25,36.14,Yes / Yes,0.35,29.71%,35.98%,0.45,37.46,1.36%,6.90%,4.01%,Apr 22 AMC,1.10M,36.88,8.93%,11.74%,4.50%,"

","489,953",-1.55%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,27.82,5.57,0.94%,446.04M,-0.69%,68.97B,22.62,6.85,-1.27%,441.03M,2.71%,2.52B,3.29,1.63,96.67%,2.12%,-10.90%,9.29B,7.43,5.04%,-1.11%,2.96,-12.39%,10.44,14.84,10.15%,17.70%,9.33M,-8.35%,3.87,40.08,8.46%,51.85%,139.70,200.33,-4.92%,1.99 (1.29%),30.24,11.91%,25.04%,-22.67%,0.92,1.86 (1.20%),1.04,8.22%,69.48%,10.89%,5.03,"Apr 21, 2025",1.74,7.23%,37.01%,48.22,2.99%,2.79%,13800,1.45,6.32%,27.12%,1.43,200.29,Yes / Yes,1.16,7.88%,32.86%,1.10,160.41,1.37%,5.00%,1.37%,May 06 BMO,3.15M,154.92,0.29%,-1.87%,-10.47%,"

","3,473,401",-3.42%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.69,1.48,0.86%,598.37M,-0.69%,11.01B,9.73,1.93,0.00%,581.59M,-0.74%,1.22B,0.94,0.42,23.61%,2.39%,-4.48%,6.15B,1.79,14.53%,-4.40%,5.07,-14.53%,14.21,1.32,13.44%,9.75%,13.90M,-10.02%,5.22,3.59,13.53%,14.46%,16.34,27.50,-4.04%,0.73 (3.89%),-,8.45%,14.32%,-31.78%,-0.16,0.70 (3.73%),1.04,14.25%,30.97%,14.81%,0.59,"Apr 10, 2025",1.07,-0.32%,24.90%,48.16,2.21%,2.48%,24471,0.28,12.67%,19.90%,1.31,26.23,Yes / Yes,0.01,13.66%,45.76%,0.67,18.47,10.92%,-11.92%,21.51%,May 20 AMC,2.74M,18.76,-0.53%,-2.59%,-8.49%,"

","1,839,389",1.57%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,4.67%,37.82B,68.71,3.56,-0.41%,96.06M,22.57%,-15.53M,-,0.75,52.81%,8.06%,15.78%,2.42B,15.62,-3.64%,3.74%,3.19,24.89%,10.39,23.53,15.74%,-0.35%,7.74M,39.99%,18.62,13.13,10.38%,-1.21%,153.45,247.28,35.50%,-,54.44,-10.72%,-0.94%,-1.14%,1.04,-,1.15,48.57%,77.68%,59.30%,7.50,-,1.15,89.39%,-4.09%,74.21,2.31%,2.83%,7348,0.77,27.77%,-0.64%,1.66,238.65,Yes / Yes,0.03,73.68%,-,1.11,245.00,2.13%,13.49%,23.41%,May 29 AMC,2.43M,244.45,10.00%,17.16%,25.64%,"

","2,692,843",-0.22%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,26.00,3.20,14.75%,263.11M,5.89%,25.40B,15.10,5.51,-1.98%,260.08M,15.68%,1.01B,21.49,1.31,62.24%,2.63%,0.26%,4.67B,5.45,-2.63%,4.55%,2.68,2.22%,29.22,2.85,2.22%,9.66%,6.83M,34.37%,25.58,3.26,1.21%,11.92%,55.06,92.80,2.03%,-,14.05,106.45%,11.26%,-10.27%,0.72,-,4.46,78.74%,75.94%,51.24%,1.88,-,4.46,55.96%,19.00%,74.26,1.71%,2.04%,7412,0.01,3.05%,21.65%,2.33,88.46,Yes / Yes,0.00,21.68%,0.00%,0.72,83.18,0.47%,8.10%,3.29%,May 21 AMC,2.55M,83.27,8.03%,10.85%,10.82%,"

","1,845,596",0.11%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,0.94%,109.84M,-0.78%,3.09B,80.37,0.35,-23.58%,108.80M,-10.72%,-252.07M,-,-0.38,53.34%,6.11%,0.61%,418.33M,7.39,46.85%,10.90%,5.07,-8.10%,7.48,3.76,125.33%,-23.32%,6.65M,40.14%,7.80,3.61,-,-32.05%,16.01,39.77,7.45%,-,-,-3.18%,-30.63%,-29.24%,0.95,-,3.09,118.89%,63.45%,75.77%,1.73,-,3.26,28.63%,-64.09%,39.24,5.17%,4.15%,1869,0.24,43.72%,-60.26%,1.29,53.52,Yes / Yes,0.02,18.43%,-,0.43,28.62,-5.41%,91.64%,22.19%,May 08 BMO,1.31M,28.14,-7.88%,-14.24%,3.47%,"

","570,058",-1.68%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,14.25%,7.28B,17.13,1.68,-,-,34.61%,-891.82M,-,1.08,4.12%,-,16.10%,10.55B,0.69,60.23%,70.66%,1.69,15.91%,-6.35,-,211.49%,-21.49%,1.42M,1.84%,4.85,5.93,-,-,13.00,33.32,1.41%,-,-,-,-,-13.62%,0.49,-,0.48,146.49%,16.40%,121.38%,1.29,-,0.62,25.35%,-9.12%,72.27,3.32%,4.54%,17439,-,45.22%,-8.46%,1.00,41.90,Yes / Yes,-,67.77%,-,0.90,28.60,-0.44%,-71.34%,40.01%,May 15 BMO,842.38K,28.78,25.85%,17.41%,23.72%,"

","759,333",0.63%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.65,5.13,1.61%,147.57M,9.17%,7.31B,8.96,5.53,-1.83%,145.20M,15.50%,756.00M,1.54,1.30,77.22%,3.39%,-10.67%,4.98B,1.47,5.07%,2.24%,2.38,-14.76%,42.43,1.17,6.38%,0.91%,4.93M,11.80%,-,-,6.28%,13.06%,39.32,63.22,-8.66%,1.74 (3.51%),7.64,3.54%,10.04%,-21.62%,0.88,1.68 (3.39%),-,10.13%,-,26.02%,1.76,"May 15, 2025",0.15,28.90%,21.03%,62.81,2.11%,3.16%,9406,0.74,4.84%,15.17%,2.79,52.58,Yes / Yes,0.19,18.40%,33.52%,0.45,49.92,-0.18%,-4.71%,-0.83%,Apr 21 AMC,2.07M,49.55,8.26%,5.88%,-3.46%,"

","933,618",-0.74%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,1.03,17.83,1.77%,120.42M,34.41%,2.20B,-,-1.68,0.00%,118.33M,28.55%,2.15B,-,1.87,53.30%,20.32%,-7.72%,8.43B,0.26,-92.84%,7.11%,3.64,-23.28%,33.52,0.55,-231.83%,21.76%,24.05M,8.04%,17.56,1.04,-,66.17%,11.03,29.00,-14.86%,0.69 (3.79%),0.72,-,24.69%,-36.97%,1.74,7.14 (39.06%),1.17,42.24%,32.89%,65.65%,1.12,"Mar 24, 2025",1.25,179.57%,29.52%,67.44,5.61%,5.35%,6700,1.49,63.25%,25.48%,4.00,15.11,Yes / Yes,1.15,477.65%,22.25%,1.74,17.11,6.89%,33.49%,79.84%,May 19 BMO,6.61M,18.28,24.91%,16.84%,-3.51%,"

","11,513,276",6.84%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,26.52,0.33,78.05%,252.58M,9.16%,3.55B,17.66,0.49,0.00%,55.45M,27.01%,83.40M,1.30,-,10.04%,4.39%,-4.50%,2.11B,1.68,24.25%,-13.95%,2.56,16.47%,3.76,2.32,18.19%,2.78%,2.43M,-29.38%,0.74,11.70,20.43%,8.89%,6.05,13.36,5.33%,0.14 (1.65%),18.30,-,4.94%,-34.88%,0.75,0.13 (1.49%),0.80,9.05%,55.89%,43.80%,0.32,"Jul 05, 2024",1.41,-37.52%,9.45%,69.91,2.74%,3.22%,7395,1.13,2.26%,3.96%,2.75,8.61,Yes / Yes,0.78,-54950.00%,-,1.21,8.75,-4.68%,-8.40%,-,Mar 27 BMO,949.41K,8.70,10.76%,16.42%,2.30%,"

","1,149,527",-0.57%,ZGN
