Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.30%,75.14M,13.88%,1.97B,88.07,0.30,0.00%,72.92M,41.74%,1.74B,-,-0.50,99.42%,10.33%,75.35%,-63.43M,14.68,38.44%,-1.79%,7.20,133.13%,134.48M,6.19,129.81%,-14.34%,7.53M,78.83%,4.23,7.84,59.59%,-18.46%,26.19 -0.04%,91.37%,3.34,-,26.71% 15.81%,-18.90%,9.03 189.92%,237.37%,-,-,41.95% 20.90%,90.49%,5.04%,5.83%,-37.93%,-,12.95,43.93%,-52.51%,1.41,-,-,6.94,116.21%,-47.16%,75.37,1.17,- -,6.94,34.02%,27.81%,1.21,34.73,-,0.06,72.59%,40.92%,1.56,24.99,286,0.05,Nov 06 AMC,82.89%,1.05M,26.18,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","1,636,742",4.76%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.74,1.12,11.74%,167.47M,6.47%,8.04B,29.13,1.65,-1.72%,147.71M,3.00%,8.33B,3.51,0.34,93.92%,3.87%,3.16%,192.30M,4.84,17.49%,1.52%,6.30,32.47%,1.66B,5.05,9.60%,6.93%,5.71M,28.74%,9.50,30.90,12.16%,11.76%,50.03 -4.02%,22.03%,1.55,27.85,32.18% -7.41%,9.03%,27.74 73.11%,101.43%,0.37 (0.77%),22.81,19.81% -5.41%,41.36%,2.99%,2.84%,149.77%,0.38 (0.79%),5.02,42.07%,16.69%,1.24,386.61%,"Nov 20, 2025",1.83,6.88%,11.59%,59.01,2.25,3.23% 0.62%,2.78,44.39%,2.46%,1.10,50.29,35.98%,0.35,11.07%,2.76%,0.65,47.29,2500,0.34,Oct 28 AMC,21.03%,907.32K,48.02,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","592,375",1.54%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,21.55,5.93,0.18%,441.46M,8.25%,56.36B,18.75,6.82,-0.08%,439.89M,-13.31%,61.55B,2.72,1.41,96.74%,2.52%,-17.69%,2.65B,6.00,7.09%,-1.50%,3.14,-22.68%,9.40B,10.46,7.61%,17.96%,11.07M,-21.51%,12.23,27.04,7.92%,49.87%,181.85 -29.67%,-27.63%,4.73,25.16,8.55% 11.91%,20.92%,115.25 10.97%,-12.19%,1.99 (1.56%),15.29,5.98% 8.14%,70.29%,3.56%,2.56%,-21.78%,2.00 (1.56%),6.55,11.51%,37.63%,3.60,179.42%,"Oct 31, 2025",2.28,2.68%,28.21%,49.25,1.70,18.93% 21.14%,3.64,8.17%,2.02%,0.99,171.31,32.86%,1.35,0.50%,-6.58%,1.70,122.87,13800,1.35,Nov 04 BMO,-16.15%,3.53M,127.89,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","5,986,262",4.09%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.77,1.49,0.00%,591.63M,8.51%,12.15B,11.79,1.74,-,591.63M,6.10%,10.43B,1.65,0.41,11.46%,3.14%,9.26%,1.23B,1.84,3.06%,-5.79%,11.89,17.17%,6.59B,1.80,11.75%,9.42%,18.55M,5.06%,11.39,3.42,8.33%,13.83%,22.01 -6.68%,3.63%,6.01,-,18.24% 8.45%,13.37%,16.34 25.70%,-4.99%,0.66 (3.21%),5.81,9.28% 13.97%,26.00%,2.97%,2.21%,-34.97%,0.65 (3.16%),1.58,3.12%,20.42%,0.46,-,"Sep 30, 2025",1.34,12.89%,18.61%,74.82,1.50,- -,1.38,7.47%,7.80%,-0.20,23.09,45.76%,0.19,11.30%,7.95%,1.61,19.67,24471,0.01,Nov 19 AMC,8.37%,1.56M,20.54,"Oct 27, 2016",Yes / Yes,23.59% 0.48%,"

","2,512,711",4.42%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,36.06%,158.30M,-1.15%,45.86B,65.90,4.40,-0.53%,101.21M,-11.22%,44.09B,-,0.89,52.89%,5.86%,6.10%,-41.48M,17.16,11.39%,-1.34%,3.92,14.22%,2.67B,25.49,20.34%,-0.75%,5.93M,60.60%,11.37,12.84,18.08%,-2.70%,336.99 -14.02%,39.76%,22.57,63.11,54.06% 21.31%,-1.17%,164.78 75.83%,108.84%,-,28816.13,34.81% 44.03%,76.82%,4.32%,3.42%,114.01%,-,16.49,31.04%,-4.48%,11.11,-,-,1.94,23.31%,-1.55%,41.45,1.60,- -,1.94,-14.36%,-6.40%,1.08,333.19,-,1.00,21.31%,-5.26%,2.08,280.35,7923,0.97,Nov 25 AMC,9.37%,1.51M,289.73,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","3,152,401",3.35%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,16.77,5.15,11.18%,299.29M,6.19%,25.84B,14.31,6.03,-1.85%,265.83M,1.37%,17.93B,3.91,1.49,67.94%,2.54%,6.65%,1.59B,5.38,7.36%,4.34%,2.31,8.37%,4.81B,2.90,1.46%,14.44%,6.75M,5.80%,29.82,3.25,4.29%,17.74%,92.80 -6.96%,6.33%,26.54,12.91,-10.66% 106.45%,17.11%,64.41 34.05%,5.76%,-,13.74,4.40% 49.60%,76.89%,4.51%,3.04%,-79.20%,-,3.73,72.42%,22.86%,2.91,-,-,4.36,3.85%,33.17%,60.43,2.26,- -,4.36,205.01%,4.08%,0.82,94.40,0.00%,0.00,4.44%,4.52%,4.29,78.60,7412,0.00,Nov 24 AMC,9.94%,2.92M,86.34,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","12,530,063",9.85%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,-2.83%,2.21B,-,-1.35,-10.89%,108.86M,-24.45%,1.62B,-,-0.29,30.63%,4.61%,-38.88%,-206.71M,5.01,42.51%,0.06%,6.24,-34.28%,441.78M,2.90,9.82%,-19.28%,5.02M,-24.02%,6.87,2.71,-,-28.96%,44.34 -55.12%,-22.57%,7.35,-,30.02% -3.16%,-26.82%,19.51 2.00%,-43.08%,-,-,40.31% 98.33%,61.31%,2.82%,3.51%,-80.85%,-,3.66,30.16%,-51.59%,0.94,-,-,2.68,23.73%,-46.79%,18.61,1.55,- -,2.87,23.67%,-11.69%,0.91,44.73,-,0.29,12.75%,-27.99%,0.69,19.93,1869,0.01,Nov 06 BMO,-38.41%,804.58K,19.90,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","555,255",-0.15%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.58,-,253.10M,-0.48%,6.80B,16.01,1.68,-,-,-7.54%,9.91B,-,-,7.35%,-,-8.83%,-403.43M,0.47,23.81%,4.87%,0.90,2.13%,14.40B,-,157.09%,-6.36%,0.43M,-5.36%,-13.78,5.52,-,-,33.32 -19.38%,21.54%,4.86,-,5.46% -,-,17.91 49.97%,-,-,-,118.43% 118.66%,19.49%,0.89%,1.22%,-,-,0.69,66.74%,-3.25%,0.48,-,-,0.45,49.32%,-2.80%,35.66,1.00,- -,0.57,36.90%,-2.72%,0.21,35.59,-,-,72.17%,-6.64%,2.36,26.84,17439,-,Nov 17 BMO,-1.18%,472.94K,26.86,"May 10, 2024",Yes / Yes,-88.61% -5.73%,"

","1,116,949",0.07%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.52,5.59,1.54%,147.64M,7.88%,7.86B,8.77,6.07,-0.12%,145.36M,0.72%,-,1.07,1.56,80.73%,3.75%,-8.22%,823.00M,1.59,17.53%,1.70%,2.89,13.42%,4.95B,1.16,4.33%,0.96%,5.45M,-1.88%,46.05,-,8.89%,12.71%,63.22 -15.80%,-9.99%,-,7.65,-9.99% 3.54%,9.59%,39.32 35.38%,5.03%,1.75 (3.30%),-,19.10% 8.98%,-,2.93%,2.81%,36.70%,1.76 (3.31%),-,27.30%,22.37%,1.61,78.92%,"Nov 13, 2025",-,0.12%,16.64%,55.62,2.67,4.85% 5.34%,0.16,7.93%,3.34%,0.87,61.77,33.52%,0.80,-2.03%,-0.65%,0.73,51.89,9406,0.25,Oct 20 AMC,3.09%,1.89M,53.23,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,368,905",2.58%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.34,8.32,1.18%,120.46M,14.83%,2.35B,-,-3.28,0.00%,119.04M,35.96%,6.07B,-,-0.55,40.81%,19.86%,37.30%,1.00B,0.31,-85.34%,-11.30%,5.23,14.36%,7.59B,0.59,-225.63%,9.16%,23.65M,-9.13%,33.34,1.21,-,25.25%,23.61 -17.36%,-16.29%,16.19,0.97,-23.79% -,11.79%,11.03 76.80%,-18.15%,1.00 (5.13%),2.19,-7.73% 20.63%,23.74%,5.76%,4.70%,-,6.78 (34.75%),0.80,-30.30%,19.63%,0.88,-,"Dec 01, 2025",1.22,1.63%,13.21%,81.73,3.57,16.67% -,1.30,-89.07%,22.37%,1.62,13.83,22.25%,1.41,-35.73%,32.95%,3.59,17.17,6700,1.12,Nov 20 BMO,22.46%,4.52M,19.51,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","16,237,682",13.63%,ZIM
