Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.78,0.79,16.06%,172.26M,-0.55%,6.13B,26.89,1.34,-8.58%,143.47M,-0.47%,137.70M,2.99,0.28,84.33%,5.54%,18.32%,1.55B,3.95,27.71%,6.63%,5.32,14.13%,9.34,3.86,8.38%,4.94%,7.95M,36.43%,1.11,32.61,15.32%,8.52%,25.54,38.11,22.75%,0.27 (0.74%),22.69,18.47%,6.47%,-5.27%,1.16,0.32 (0.89%),1.71,0.20%,41.40%,41.35%,0.77,"Nov 20, 2024",2.70,28.10%,16.27%,53.39,2.36%,1.94%,2400,0.35,2.55%,8.87%,2.25,38.71,Yes / Yes,0.34,6.98%,45.61%,0.87,35.90,0.95%,5.82%,2.91%,Oct 29 AMC,1.49M,36.10,-1.01%,4.48%,12.57%,"

","1,294,561",0.56%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,153.54M,0.30%,1.52B,17.37,0.57,-6.66%,141.61M,18.28%,-47.27M,-,0.11,74.42%,4.12%,13.79%,445.68M,3.41,70.45%,4.65%,2.37,1.33%,1.27,7.81,1.33%,-6.17%,5.84M,33.60%,3.54,2.80,15.00%,-31.02%,7.05,10.85,5.32%,-,-,9.40%,-7.99%,-8.76%,1.72,-,2.71,12.97%,68.16%,40.43%,0.17,-,2.71,60.38%,-6.31%,74.35,0.40%,1.79%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,1.37,9.92,2.46%,98.33%,6.80%,Aug 21 AMC,2.46M,9.90,4.81%,10.18%,8.42%,"

","3,361,733",-0.20%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.01,5.11,0.08%,458.37M,-1.50%,81.00B,27.62,6.47,0.00%,452.68M,-7.11%,2.34B,3.67,1.46,95.59%,0.97%,-1.00%,8.91B,9.09,9.57%,-0.65%,2.39,6.91%,10.94,16.34,11.03%,16.79%,4.38M,13.87%,3.47,51.46,9.55%,48.88%,144.80,201.92,-9.42%,1.71 (0.96%),38.51,11.57%,20.02%,-11.46%,0.89,1.67 (0.93%),2.09,8.05%,68.32%,23.47%,3.71,"Oct 31, 2024",3.45,7.38%,36.05%,34.17,1.66%,1.83%,14100,1.36,8.43%,26.29%,1.50,223.69,Yes / Yes,1.36,-5.60%,30.71%,1.15,182.74,2.10%,5.04%,8.30%,Nov 04 BMO,1.83M,178.78,-4.75%,-5.36%,-0.36%,"

","2,110,343",-2.17%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.32,1.42,0.86%,606.77M,-6.13%,13.82B,11.53,2.00,0.00%,592.88M,-14.28%,1.19B,1.26,0.40,34.40%,3.09%,26.08%,5.61B,2.46,13.68%,-1.59%,6.76,6.89%,10.31,2.24,18.46%,9.95%,18.33M,-1.95%,4.71,4.91,13.00%,14.81%,15.90,27.50,8.60%,0.68 (2.94%),-,13.37%,12.68%,-15.96%,-0.09,0.97 (4.20%),1.22,15.78%,31.13%,45.39%,0.79,"Sep 10, 2024",1.26,-0.18%,24.65%,39.49,2.38%,2.38%,23554,0.30,3.60%,21.14%,1.31,29.38,Yes / Yes,0.12,-3.11%,40.76%,0.70,23.42,0.90%,2.93%,6.28%,Nov 19 AMC,2.71M,23.11,-7.90%,-1.62%,9.11%,"

","1,886,466",-1.32%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,-1.71%,27.57B,51.77,3.49,-0.15%,94.08M,6.54%,-57.71M,-,0.63,46.93%,5.14%,6.65%,2.17B,12.72,-10.59%,-0.90%,2.73,2.51%,8.36,21.64,22.45%,-1.39%,4.84M,13.93%,15.80,11.44,18.50%,-5.77%,152.60,259.61,-18.40%,-,47.13,-10.72%,-4.38%,-30.36%,0.82,-,1.04,48.57%,77.87%,18.47%,5.36,-,1.04,72.20%,-5.71%,46.59,2.77%,2.89%,7348,0.97,34.07%,-2.66%,1.75,213.24,Yes / Yes,0.04,53.13%,-,1.01,186.78,4.48%,24.95%,30.30%,Sep 03 AMC,1.77M,180.79,-3.15%,0.48%,-5.74%,"

","1,785,621",-3.21%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,-11.94%,194.12M,-,-3.57,-0.15%,61.39M,-18.51%,-194.65M,-,-0.91,97.57%,12.48%,-24.38%,40.56M,4.79,32.96%,-17.99%,4.14,-75.43%,5.38,0.51,-19.17%,-34.97%,7.66M,-83.31%,6.00,0.46,-,-42.98%,2.66,18.24,-81.98%,-,-,-50.05%,-45.92%,-85.03%,1.71,-,6.59,-20.00%,96.71%,2.44%,0.24,-,6.59,42.78%,-543.77%,36.31,8.14%,6.69%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,1.24,2.70,-,-47.48%,-,Aug 09 BMO,1.85M,2.73,-9.23%,-17.10%,-67.49%,"

","2,300,798",1.11%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,26.77,2.79,15.02%,307.79M,2.86%,23.00B,14.09,5.30,-0.94%,261.57M,10.55%,875.37M,4.46,1.31,59.49%,3.32%,27.78%,4.59B,5.02,2.35%,0.52%,2.66,18.96%,27.68,2.70,-0.54%,9.01%,8.68M,24.61%,24.46,3.06,6.00%,11.27%,55.06,75.96,3.94%,-,13.37,-,10.22%,-1.61%,-0.05,-,4.45,95.81%,74.59%,35.74%,1.48,-,4.45,508.08%,17.80%,68.93,1.88%,2.14%,7420,0.01,2.76%,19.08%,2.49,75.79,Yes / Yes,0.00,17.25%,0.00%,0.52,74.78,1.20%,14.44%,2.09%,Aug 21 AMC,3.26M,74.74,4.99%,7.54%,16.67%,"

","1,689,194",-0.05%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,-8.92%,3.00B,-,-1.82,-11.45%,98.53M,18.00%,-298.33M,-,-0.78,42.50%,4.82%,65.95%,322.71M,9.28,13.14%,4.74%,6.36,82.16%,7.18,4.21,39.32%,-28.50%,4.75M,19.92%,7.37,4.10,-,-36.46%,13.48,36.60,10.57%,-,-,-16.93%,-42.02%,-17.43%,1.07,-,3.29,2095.12%,62.95%,124.18%,1.59,-,3.46,24.90%,-109.67%,63.68,4.05%,5.06%,2175,0.12,28.16%,-92.44%,1.13,51.24,Yes / Yes,0.01,34.35%,-,0.74,30.84,7.45%,-15.75%,45.95%,Nov 12 BMO,746.43K,30.22,8.18%,27.39%,52.89%,"

","549,433",-2.01%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,4.95%,488.54M,19.38,0.20,0.00%,116.59M,3.24%,-57.85M,-,-0.00,17.19%,0.03%,36.43%,1.22B,0.40,27.16%,99.53%,0.41,-68.30%,2.73,1.40,405.88%,-4.29%,0.03M,-,2.20,1.74,-,-9.63%,2.62,21.91,-76.58%,-,-,-,-12.58%,-82.57%,-,-,1.61,26.18%,17.21%,45.80%,0.24,-,1.80,69.95%,-3.73%,59.26,6.08%,6.98%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,1.44,3.65,-2.36%,-133.33%,5.18%,Aug 22 BMO,76.71K,3.82,3.76%,13.63%,-59.51%,"

","110,089",4.66%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,32.31,0.29,36.08%,76.17M,-0.64%,920.88M,-,-0.19,-0.48%,63.49M,-2.42%,30.22M,-,-0.10,51.89%,6.16%,10.89%,537.45M,1.71,-146.15%,2.80%,7.74,-10.00%,0.25,37.63,11.05%,4.65%,3.91M,-12.96%,5.27,1.76,-,855.40%,7.21,15.35,-33.31%,-,10.60,-,5.26%,-39.61%,1.20,-,7.44,17.01%,89.51%,28.57%,0.35,-,7.44,-44.78%,11.55%,45.20,3.91%,3.50%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.00,9.31,5.30%,189.99%,-27.44%,Nov 06 AMC,505.34K,9.27,-2.74%,-2.21%,-11.39%,"

","504,861",-0.43%,ZIP
