Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,47.00,0.79,16.26%,169.85M,-2.60%,6.29B,27.62,1.34,-3.32%,142.12M,-8.09%,137.70M,2.96,0.28,92.48%,5.21%,2.57%,1.55B,4.05,27.64%,9.95%,7.46,27.44%,9.34,3.97,8.39%,4.94%,7.41M,31.51%,1.11,33.47,15.89%,8.52%,27.55,41.15,-0.64%,0.33 (0.90%),23.29,18.47%,6.47%,-9.94%,1.16,0.33 (0.89%),1.71,0.20%,41.40%,34.52%,0.76,"Nov 20, 2024",2.70,28.10%,16.27%,36.06,1.94%,1.95%,2400,0.35,2.55%,8.87%,2.25,39.43,Yes / Yes,0.34,6.98%,45.61%,0.62,36.90,0.95%,5.82%,2.91%,Oct 29 AMC,993.32K,37.06,-4.05%,-3.96%,9.77%,"

","620,371",0.43%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.60%,145.08M,0.10%,1.53B,17.14,0.58,-8.16%,142.09M,0.00%,-73.97M,-,0.14,72.34%,2.51%,17.63%,452.76M,3.38,71.21%,-2.82%,1.08,3.97%,1.20,8.30,2.65%,-9.16%,3.57M,20.19%,3.63,2.74,15.00%,-47.76%,7.70,10.85,0.20%,-,21.44,9.40%,-12.64%,-8.39%,1.67,-,2.56,12.97%,67.98%,29.09%,0.04,-,2.56,14.25%,-4.07%,58.97,0.24%,0.36%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.33,9.92,0.77%,39.13%,6.45%,Dec 09 AMC,3.30M,9.94,0.06%,0.22%,5.92%,"

","1,082,305",0.20%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,30.70,5.32,0.08%,451.55M,-1.34%,73.68B,25.61,6.38,-0.95%,450.80M,-7.70%,2.43B,3.31,1.38,94.89%,1.39%,-14.49%,9.15B,8.05,10.58%,-1.57%,2.65,-6.66%,11.59,14.09,8.40%,17.07%,6.26M,-15.35%,3.80,42.99,9.29%,47.13%,144.80,200.53,0.23%,1.73 (1.06%),31.92,11.57%,20.27%,-18.56%,0.89,1.73 (1.06%),2.27,8.19%,68.49%,12.78%,3.47,"Jan 21, 2025",3.69,8.09%,36.45%,33.11,1.78%,2.05%,14100,1.29,9.33%,26.55%,1.50,220.60,Yes / Yes,1.29,16.43%,30.71%,0.93,162.61,4.34%,8.49%,11.02%,Nov 04 BMO,2.36M,163.31,-3.72%,-6.32%,-7.28%,"

","2,206,361",0.43%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.50,1.43,0.86%,598.04M,-3.16%,11.53B,10.74,1.80,0.00%,592.88M,1.42%,1.20B,1.03,0.45,28.45%,3.06%,-27.19%,5.83B,1.98,10.96%,-10.03%,6.29,-3.65%,10.74,1.80,11.42%,9.47%,18.14M,-8.45%,5.47,3.53,13.06%,14.45%,15.90,27.50,-1.38%,0.66 (3.41%),-,13.37%,13.77%,-29.89%,-0.15,0.97 (5.03%),0.94,14.65%,31.29%,21.30%,0.53,"Sep 10, 2024",0.96,-2.64%,24.78%,43.73,2.02%,2.09%,23554,0.30,8.68%,20.51%,1.26,26.68,Yes / Yes,0.01,3.34%,40.76%,0.71,19.03,1.13%,0.45%,17.70%,Nov 19 AMC,2.89M,19.28,-0.45%,-6.45%,-10.22%,"

","2,062,767",1.31%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.07%,153.41M,-0.95%,28.52B,52.50,3.54,-0.12%,95.02M,-6.44%,-36.27M,-,0.69,48.88%,5.06%,9.56%,2.30B,12.40,-6.50%,4.48%,2.67,-7.84%,9.31,19.96,18.68%,-0.87%,4.81M,-11.61%,17.65,10.53,16.32%,-3.24%,153.45,259.61,3.01%,-,43.73,-10.72%,-2.47%,-28.42%,0.88,-,1.09,48.57%,77.81%,21.11%,6.44,-,1.09,79.05%,-4.74%,43.02,2.40%,3.56%,7348,0.87,30.77%,-1.58%,1.82,226.37,Yes / Yes,0.03,65.17%,-,0.58,181.66,3.71%,22.75%,26.42%,Dec 02 AMC,1.80M,185.84,-4.10%,-5.28%,0.39%,"

","1,051,464",2.30%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,19.17%,71.15M,1.57%,230.90M,-,-2.93,-0.04%,57.60M,-3.57%,-179.28M,-,-0.79,83.17%,9.55%,1.25%,40.56M,5.69,45.10%,-14.51%,4.30,-10.50%,4.98,0.65,-19.28%,-34.60%,5.50M,-79.23%,5.49,0.59,-,-42.89%,2.66,18.07,6.93%,-,-,-50.05%,-45.41%,-82.07%,1.86,-,7.29,0.00%,96.77%,21.80%,0.27,-,7.29,45.45%,-515.94%,50.96,8.78%,8.21%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,1.24,3.00,-,38.39%,-,Nov 06,1.28M,3.24,1.29%,-2.44%,-48.24%,"

","1,591,780",8.00%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,27.61,3.00,14.68%,306.50M,-3.21%,25.35B,15.45,5.35,-1.80%,261.49M,0.08%,941.21M,4.03,1.30,57.73%,3.27%,23.05%,4.63B,5.48,4.32%,-1.46%,2.63,41.95%,28.31,2.92,-1.51%,9.41%,8.55M,23.12%,25.16,3.29,6.85%,11.70%,55.06,92.80,1.34%,-,14.69,-,10.80%,-10.88%,-0.01,-,4.50,95.81%,74.54%,50.20%,2.31,-,4.50,296.12%,17.93%,48.69,2.31%,2.60%,7420,0.01,2.87%,20.34%,2.40,91.76,Yes / Yes,0.00,44.84%,0.00%,0.50,81.58,1.23%,5.67%,3.59%,Nov 25 AMC,3.25M,82.70,-1.86%,1.21%,22.24%,"

","1,639,550",1.37%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.22%,108.94M,-7.05%,2.76B,-,-1.76,-10.50%,108.70M,-16.11%,-270.85M,-,-0.70,42.16%,5.38%,2.76%,355.75M,7.75,22.08%,-7.93%,6.21,46.07%,6.78,3.73,34.78%,-26.70%,5.85M,-3.98%,6.57,3.85,-,-34.98%,13.48,36.60,-3.40%,-,-,-16.93%,-40.20%,-30.87%,1.02,-,2.87,136.21%,63.17%,87.69%,1.26,-,3.01,10.91%,-95.07%,40.02,4.49%,3.97%,2175,0.19,35.01%,-76.13%,1.40,50.66,Yes / Yes,0.01,40.53%,-,0.37,24.81,0.02%,94.89%,47.72%,Nov 12 BMO,941.00K,25.30,-5.44%,-10.43%,18.81%,"

","350,335",1.98%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,10.30%,467.08M,36.69,0.10,0.00%,116.94M,4.90%,-41.45M,-,-0.01,17.12%,0.01%,-1.89%,1.23B,0.38,-96.12%,-0.59%,0.24,-6.43%,2.72,1.34,158.61%,-3.21%,0.01M,-76.52%,2.29,1.59,-,-7.35%,2.62,21.91,3.70%,-,-,-,-9.02%,-83.39%,-0.21,-,1.62,26.18%,17.54%,38.93%,0.26,-,1.81,72.88%,-3.55%,54.15,7.24%,7.38%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.52,3.47,-,50.00%,1.80%,Nov 22 BMO,61.35K,3.64,3.35%,0.07%,-42.20%,"

","31,941",4.90%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,224.92,0.03,28.98%,75.06M,-2.39%,679.03M,-,-0.18,-0.59%,69.39M,-17.95%,3.57M,-,-0.11,53.64%,4.08%,-26.77%,498.90M,1.36,-129.44%,1.70%,6.49,-20.93%,0.14,49.96,-35.01%,0.55%,2.83M,-48.56%,5.09,1.36,-,430.38%,6.84,15.35,-4.01%,-,10.12,-,0.63%,-54.72%,1.20,-,7.35,17.01%,89.13%,1.61%,0.36,-,7.35,-94.10%,5.24%,27.82,4.70%,4.67%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.61,7.09,4.27%,70.54%,-24.77%,Nov 06 AMC,435.57K,6.95,-8.59%,-19.66%,-25.94%,"

","265,975",-1.97%,ZIP
