Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.35,0.77,16.19%,172.26M,3.23%,6.12B,27.17,1.32,-15.04%,143.25M,10.36%,135.60M,2.96,0.32,84.01%,3.62%,22.65%,1.54B,3.97,24.36%,6.04%,3.65,11.15%,9.32,3.84,9.22%,4.67%,5.18M,27.73%,0.95,37.60,15.65%,8.04%,25.09,36.06,21.69%,0.26 (0.74%),21.70,18.47%,6.37%,-0.75%,1.16,0.32 (0.89%),1.75,0.20%,40.45%,42.65%,0.83,"Aug 20, 2024",2.83,183.51%,15.70%,69.14,1.57%,2.48%,2400,0.34,0.50%,8.80%,2.25,36.29,Yes / Yes,0.33,34.01%,45.61%,0.86,35.94,0.70%,5.16%,2.18%,Jul 30 AMC,1.42M,35.79,7.55%,11.56%,14.66%,"

","1,220,533",-0.42%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,151.47M,-3.12%,1.27B,14.79,0.57,-8.45%,139.71M,-4.66%,-47.27M,-,0.11,75.72%,4.17%,-12.71%,445.68M,2.85,70.20%,-0.36%,4.65,-1.99%,1.27,6.61,0.89%,-6.17%,5.83M,1.70%,3.59,2.34,15.00%,-31.02%,7.05,10.85,-10.85%,-,-,9.40%,-7.99%,-22.76%,1.72,-,2.71,12.97%,68.16%,18.87%,0.27,-,2.71,60.38%,-6.31%,38.96,2.78%,2.98%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,1.02,8.62,2.46%,98.33%,6.80%,Aug 21 AMC,1.25M,8.38,-3.37%,-4.36%,-7.65%,"

","1,275,070",-2.78%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,38.07,5.11,0.09%,458.37M,0.38%,88.08B,30.13,6.45,-0.23%,452.65M,5.96%,2.34B,3.98,1.46,95.71%,1.11%,11.22%,8.91B,9.88,9.66%,0.02%,2.69,17.82%,10.94,17.77,10.61%,16.79%,5.04M,11.75%,3.47,55.96,9.57%,48.88%,144.80,201.92,-1.49%,1.70 (0.87%),41.88,11.57%,20.02%,-3.71%,0.89,1.67 (0.86%),2.09,8.05%,68.32%,34.27%,3.78,"Jul 18, 2024",3.45,7.38%,36.05%,60.35,1.95%,1.99%,14100,1.36,8.43%,26.29%,1.53,222.33,Yes / Yes,1.36,-5.60%,30.71%,1.04,195.38,2.10%,5.04%,8.30%,Aug 06 BMO,1.88M,194.42,1.32%,4.37%,7.83%,"

","1,951,115",-0.49%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,17.94,1.42,0.86%,606.77M,10.10%,15.19B,12.54,2.03,0.00%,592.88M,18.47%,1.19B,1.32,0.40,34.63%,2.23%,23.48%,5.61B,2.71,13.05%,3.59%,5.04,15.25%,10.31,2.46,18.82%,9.95%,13.24M,5.09%,4.71,5.39,13.57%,14.81%,15.90,25.49,19.36%,0.69 (2.71%),-,13.37%,12.68%,-0.35%,-0.09,0.97 (3.82%),1.22,15.78%,31.13%,59.80%,0.81,"Sep 10, 2024",1.26,-0.18%,24.65%,72.84,3.33%,2.51%,23554,0.30,3.60%,21.14%,1.31,29.45,Yes / Yes,0.12,-3.11%,40.76%,1.01,24.77,0.90%,2.93%,6.28%,Aug 21 BMO,2.63M,25.40,13.53%,21.86%,23.51%,"

","2,654,503",2.54%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.65%,152.49M,-4.11%,25.46B,47.63,3.51,-0.13%,93.55M,-16.50%,-57.71M,-,0.63,46.99%,5.54%,-15.09%,2.17B,11.75,-10.26%,5.50%,2.81,-11.52%,8.36,19.99,22.48%,-1.39%,5.19M,7.33%,15.80,10.57,18.14%,-5.77%,149.62,259.61,-24.63%,-,43.53,-10.72%,-4.38%,-35.68%,0.81,-,1.04,48.57%,77.87%,11.61%,5.58,-,1.04,72.20%,-5.71%,41.49,2.36%,3.28%,7348,0.97,34.07%,-2.66%,1.72,214.44,Yes / Yes,0.04,53.13%,-,0.75,170.94,4.48%,24.95%,30.30%,Sep 03 AMC,1.84M,166.99,-0.99%,-6.37%,-14.81%,"

","1,390,399",-2.31%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,-11.19%,253.86M,-,-3.57,-0.13%,61.38M,2.88%,-194.65M,-,-0.91,100.04%,19.06%,0.00%,40.56M,6.26,32.96%,-1.04%,6.56,-75.26%,5.38,0.66,-19.17%,-34.97%,11.70M,-82.20%,6.00,0.60,-,-42.98%,2.83,21.34,-76.44%,-,-,-50.05%,-45.92%,-83.27%,1.70,-,6.59,-20.00%,96.71%,26.15%,0.35,-,6.59,42.78%,-543.77%,47.43,6.18%,9.49%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.72,3.68,-,-47.48%,-,Aug 09 BMO,1.78M,3.57,-0.97%,0.88%,-63.42%,"

","1,277,079",-2.99%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,24.59,2.79,15.03%,307.79M,-1.14%,21.13B,12.95,5.30,-0.65%,261.54M,-0.64%,875.37M,16.39,1.31,59.38%,3.53%,17.66%,4.59B,4.61,2.33%,-0.54%,2.84,7.62%,27.68,2.48,-0.61%,9.01%,9.23M,-1.86%,24.46,2.81,1.50%,11.27%,55.06,74.77,-4.55%,-,12.28,-,10.22%,-8.20%,-0.05,-,4.45,95.81%,74.59%,24.66%,1.48,-,4.45,508.08%,17.80%,56.81,1.87%,2.01%,7420,0.01,2.76%,19.08%,2.54,74.78,Yes / Yes,0.00,17.25%,0.00%,0.59,69.74,1.20%,14.44%,2.09%,Aug 21 AMC,3.25M,68.64,1.18%,7.69%,7.23%,"

","1,929,630",-1.58%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,15.25%,2.46B,-,-1.80,-13.65%,98.53M,24.67%,-298.33M,-,-0.76,42.61%,5.50%,43.12%,322.71M,7.64,13.61%,-2.06%,9.01,54.99%,7.18,3.46,39.88%,-28.50%,5.42M,2.26%,7.37,3.38,-,-36.46%,13.48,31.22,-9.04%,-,-,-16.93%,-42.02%,-20.37%,1.07,-,3.29,2095.12%,62.95%,84.42%,1.15,-,3.46,24.90%,-109.67%,71.73,5.99%,4.75%,2175,0.12,28.16%,-92.44%,1.13,47.90,Yes / Yes,0.01,34.35%,-,1.01,24.14,7.45%,-15.75%,45.95%,Aug 06 AMC,601.22K,24.86,18.34%,29.34%,26.21%,"

","609,069",2.98%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,29.35%,456.57M,18.11,0.20,0.00%,116.59M,23.10%,-57.85M,-,-0.00,17.19%,0.01%,-5.05%,1.22B,0.37,28.06%,-,0.09,-77.83%,2.73,1.31,405.88%,-4.29%,0.01M,-,2.20,1.63,-,-9.63%,2.62,21.91,-78.11%,-,-,-,-12.58%,-83.71%,-,-,1.61,26.18%,17.21%,36.26%,0.28,-,1.80,69.95%,-3.73%,62.15,10.87%,8.22%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,1.38,3.69,-2.36%,-133.33%,5.18%,Aug 22 BMO,89.12K,3.57,17.45%,16.41%,-67.02%,"

","123,179",-3.25%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,32.55,0.29,36.09%,76.17M,-0.43%,927.84M,-,-0.19,-0.48%,63.49M,-2.20%,30.22M,-,-0.10,51.87%,5.66%,2.08%,537.45M,1.73,-146.24%,-1.82%,6.84,-15.93%,0.25,37.92,11.02%,4.65%,3.59M,-22.10%,5.27,1.77,-,855.40%,7.21,15.35,-32.81%,-,10.68,-,5.26%,-39.15%,1.20,-,7.44,17.01%,89.51%,29.54%,0.43,-,7.44,-44.78%,11.55%,49.77,3.78%,4.68%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.63,9.50,5.30%,190.25%,-27.44%,Aug 07 AMC,525.40K,9.34,-1.44%,3.79%,-15.01%,"

","329,344",-1.68%,ZIP
