Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.37,0.77,16.05%,172.26M,4.57%,5.59B,24.83,1.32,-14.91%,143.50M,7.84%,135.60M,2.71,0.32,87.02%,3.02%,8.56%,1.54B,3.63,24.23%,6.04%,4.38,3.77%,9.32,3.51,9.34%,4.67%,4.34M,13.26%,0.95,34.38,15.65%,8.04%,25.09,34.58,11.25%,0.26 (0.81%),19.84,18.47%,6.37%,-5.38%,1.15,0.32 (0.98%),1.75,0.20%,40.45%,30.41%,0.97,"Aug 20, 2024",2.83,183.51%,15.70%,59.51,3.47%,2.13%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,2.19,32.00,0.70%,5.16%,2.18%,Jul 30 AMC,989.61K,32.72,4.55%,6.08%,5.96%,"

","2,163,375",2.25%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,151.47M,-0.23%,1.29B,15.07,0.57,-8.45%,139.71M,2.03%,-47.27M,-,0.11,78.30%,4.43%,-13.82%,445.68M,2.90,70.20%,-0.36%,5.01,-8.27%,1.27,6.74,0.89%,-6.17%,6.19M,-9.63%,3.59,2.38,15.00%,-31.02%,7.05,10.85,-9.15%,-,-,9.40%,-7.99%,-21.29%,1.71,-,2.71,12.97%,68.16%,21.13%,0.34,-,2.71,60.38%,-6.31%,44.95,3.79%,4.09%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,0.88,8.56,2.46%,98.33%,6.80%,Aug 21 AMC,1.24M,8.54,-1.97%,-4.51%,-5.80%,"

","1,083,995",-0.23%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.47,5.11,0.09%,458.37M,4.24%,86.70B,29.63,6.46,-0.78%,452.66M,3.30%,2.34B,3.92,1.46,97.02%,0.90%,7.01%,8.91B,9.72,9.42%,0.02%,1.97,4.29%,10.94,17.49,10.94%,16.79%,4.06M,3.00%,3.47,55.08,9.57%,48.88%,144.80,201.92,-3.05%,1.71 (0.89%),41.22,11.57%,20.02%,-5.23%,0.86,1.67 (0.87%),2.09,8.05%,68.32%,32.15%,3.69,"Jul 18, 2024",3.45,7.38%,36.05%,66.86,2.15%,1.70%,14100,1.36,8.43%,26.29%,1.50,221.77,Yes / Yes,1.36,-5.60%,30.71%,1.30,191.73,2.10%,5.04%,8.30%,Aug 06 BMO,2.06M,191.36,3.75%,5.53%,6.67%,"

","2,675,605",-0.19%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.38,1.42,0.86%,606.77M,-1.67%,13.03B,10.83,2.01,0.00%,592.90M,10.00%,1.19B,1.13,0.40,37.38%,2.54%,-8.37%,5.61B,2.32,13.87%,3.59%,6.29,8.36%,10.31,2.11,18.60%,9.95%,15.05M,-11.03%,4.71,4.63,13.57%,14.81%,15.90,25.90,2.35%,0.68 (3.14%),-,13.37%,12.68%,-15.91%,-0.10,0.97 (4.45%),1.22,15.78%,31.13%,37.02%,0.62,"Sep 10, 2024",1.26,-0.18%,24.65%,61.00,2.23%,2.55%,23554,0.30,3.60%,21.14%,1.30,29.32,Yes / Yes,0.12,-3.11%,40.76%,1.05,21.89,0.90%,2.93%,6.28%,Aug 21 BMO,2.39M,21.78,4.98%,8.06%,6.20%,"

","2,504,719",-0.50%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.67%,147.17M,-19.30%,23.56B,44.46,3.51,-0.11%,92.70M,-10.59%,-57.71M,-,0.63,47.35%,4.82%,-15.23%,2.17B,10.87,-10.26%,5.55%,2.22,-22.34%,7.22,21.58,22.48%,-1.39%,4.47M,-3.03%,15.94,9.78,18.14%,-5.77%,146.59,259.61,-29.64%,-,37.16,-10.72%,-4.38%,-39.95%,0.88,-,1.67,48.57%,81.17%,6.35%,7.86,-,1.04,72.20%,-5.77%,31.73,4.56%,3.11%,5962,0.97,34.07%,-2.66%,1.72,214.83,Yes / Yes,0.04,53.13%,-,1.23,159.16,4.48%,24.95%,30.30%,Sep 03 AMC,2.02M,155.90,-16.26%,-16.50%,-21.32%,"

","2,473,998",-2.05%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.77%,70.77M,1.24%,232.53M,-,-3.56,-0.13%,61.32M,9.00%,-194.65M,-,-0.89,100.05%,18.87%,-68.71%,40.56M,5.73,35.18%,-1.04%,7.71,-76.54%,5.38,0.61,-22.88%,-34.97%,11.57M,-87.06%,6.00,0.55,-,-42.98%,2.83,25.33,-78.42%,-,-,-50.05%,-45.92%,-87.09%,1.71,-,6.59,-20.00%,96.71%,15.55%,0.31,-,6.59,42.78%,-543.77%,46.82,7.79%,9.40%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.47,3.03,-,-47.48%,-,Aug 09 BMO,1.50M,3.27,3.70%,-9.32%,-68.36%,"

","707,022",7.92%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,23.89,2.79,15.03%,307.79M,-3.09%,20.53B,12.60,5.29,-0.63%,261.54M,18.30%,875.37M,15.93,1.31,59.24%,3.16%,5.94%,4.59B,4.48,2.33%,-0.54%,2.32,-4.28%,27.68,2.41,-0.70%,9.01%,8.25M,-7.44%,24.46,2.73,1.50%,11.27%,55.06,74.77,-7.25%,-,11.93,-,10.22%,-10.79%,-0.04,-,4.45,95.81%,74.59%,21.14%,1.70,-,4.45,508.08%,17.80%,58.66,2.11%,2.76%,7420,0.01,2.76%,19.08%,2.54,74.78,Yes / Yes,0.00,17.25%,0.00%,0.94,66.59,1.20%,14.44%,2.09%,Aug 21 AMC,3.55M,66.70,3.15%,9.67%,4.11%,"

","3,352,127",0.17%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,4.91%,2.01B,-,-1.78,-15.22%,98.53M,24.85%,-298.33M,-,-0.76,42.95%,4.78%,1.50%,322.71M,6.24,14.08%,-2.00%,8.38,1.45%,7.18,2.83,39.99%,-28.50%,4.71M,-23.11%,7.37,2.76,-,-36.46%,13.48,31.22,-25.72%,-,-,-16.93%,-42.02%,-34.98%,1.05,-,3.29,2095.12%,62.95%,50.59%,0.89,-,3.46,24.90%,-109.67%,65.97,4.61%,4.15%,2175,0.12,28.16%,-92.44%,1.13,50.47,Yes / Yes,0.01,34.35%,-,0.55,19.96,7.45%,-15.75%,45.95%,Aug 06 AMC,562.33K,20.30,11.29%,12.12%,0.78%,"

","308,812",1.70%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.90%,127.44M,0.34%,381.11M,-,-,0.00%,116.52M,7.58%,-57.85M,-,-,17.21%,0.04%,-75.87%,1.22B,0.31,-,-,0.26,-82.57%,2.73,1.09,-,-4.29%,0.05M,-,2.20,1.36,-,-9.63%,2.62,21.91,-81.73%,-,-,-,-12.58%,-86.40%,-,-,1.61,26.18%,17.21%,13.74%,0.32,-,1.80,69.95%,-3.73%,41.28,9.12%,10.83%,3476,0.26,-1.34%,-4.74%,1.00,15.83,No / Yes,0.04,88.56%,-,0.53,3.03,-2.36%,-133.33%,5.18%,Aug 22 BMO,177.00K,2.98,-7.11%,-8.85%,-74.00%,"

","93,328",-1.65%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,31.27,0.29,36.01%,76.17M,-4.78%,891.08M,-,-0.19,-0.51%,63.57M,15.15%,30.22M,-,-0.10,56.19%,5.24%,-5.18%,537.45M,1.66,-146.24%,-1.82%,6.30,-27.66%,0.25,36.41,11.02%,4.65%,3.33M,-40.16%,5.27,1.70,-,855.40%,7.21,15.52,-35.47%,-,10.26,-,5.26%,-42.18%,1.20,-,7.44,17.01%,89.51%,24.41%,0.40,-,7.44,-44.78%,11.55%,49.38,4.35%,4.14%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.95,9.02,5.30%,190.25%,-27.44%,Aug 07 AMC,528.67K,8.97,-0.18%,2.13%,-20.39%,"

","500,610",-0.55%,ZIP
