Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.34,0.71,16.39%,172.26M,-4.49%,5.40B,24.08,1.30,-9.71%,144.40M,-5.56%,124.20M,3.11,0.31,84.52%,3.54%,2.73%,1.53B,3.53,20.75%,5.96%,5.07,21.33%,9.34,3.35,10.89%,4.22%,5.11M,45.15%,0.91,34.39,14.28%,7.19%,20.70,34.58,6.36%,0.27 (0.86%),19.09,18.47%,5.80%,-9.54%,1.22,0.30 (0.96%),1.95,0.20%,39.86%,51.11%,0.85,"Feb 16, 2024",3.31,95.74%,15.14%,43.50,3.10%,2.77%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,1.00,31.97,1.18%,12.10%,0.46%,Apr 23 AMC,1.01M,31.28,-2.20%,-2.00%,5.63%,"

","1,003,673",-2.16%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.29%,137.79M,1.13%,1.44B,18.96,0.52,-9.19%,135.40M,11.16%,-68.19M,-,0.07,74.10%,4.26%,5.23%,431.66M,3.34,21.72%,-0.37%,3.42,35.44%,0.92,10.77,29.46%,-9.14%,5.77M,26.57%,3.52,2.80,-,-59.08%,7.05,12.12,4.89%,-,-,9.40%,-12.86%,-18.64%,1.86,-,2.37,12.97%,66.48%,39.86%,0.39,-,2.37,47.34%,-13.09%,62.58,3.46%,4.18%,1618,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,1.12,10.02,-0.10%,140.00%,7.40%,Feb 28 AMC,1.69M,9.86,9.06%,11.56%,10.99%,"

","1,885,281",-1.60%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,31.41,5.07,0.09%,458.37M,6.47%,72.83B,24.75,6.43,-8.58%,456.96M,-4.66%,2.34B,3.23,1.34,95.81%,0.70%,-16.82%,8.54B,8.52,8.69%,0.02%,0.90,2.06%,10.90,14.61,11.28%,16.05%,3.18M,-9.41%,4.46,35.68,9.73%,49.86%,144.80,201.92,-19.32%,1.72 (1.08%),44.93,11.57%,19.95%,-21.14%,0.86,1.61 (1.01%),2.00,8.05%,68.28%,9.97%,4.72,"Apr 18, 2024",3.36,12.77%,35.92%,48.52,2.92%,2.74%,14100,1.36,5.74%,27.43%,1.42,218.99,Yes / Yes,1.35,15.54%,30.71%,1.04,159.70,1.13%,-5.80%,8.48%,May 02 BMO,3.52M,159.24,1.43%,-7.20%,-11.45%,"

","3,647,735",-0.29%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.16,1.48,0.60%,606.77M,3.71%,12.57B,10.70,1.96,0.00%,595.01M,-2.14%,1.23B,0.96,0.34,42.30%,3.04%,27.37%,5.46B,2.30,15.00%,3.56%,3.90,-10.87%,13.90,1.51,16.51%,10.37%,18.09M,-24.17%,4.82,4.35,14.70%,15.22%,15.90,30.05,-1.36%,0.71 (3.36%),-,13.37%,13.00%,-30.15%,-0.05,0.62 (2.95%),1.30,15.78%,30.85%,32.05%,0.56,"Apr 09, 2024",1.34,23.33%,24.56%,54.62,2.11%,2.01%,23554,0.26,3.77%,22.58%,1.19,28.70,Yes / Yes,0.13,0.92%,0.00%,0.49,21.34,-2.59%,-0.99%,6.62%,Mar 19 AMC,4.63M,20.99,2.24%,2.50%,-5.17%,"

","2,270,553",-1.64%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.47%,147.17M,-2.25%,25.92B,52.62,3.29,-0.40%,89.21M,-9.99%,-138.67M,-,0.65,45.71%,6.18%,-28.28%,1.90B,13.67,54.58%,5.60%,2.34,12.03%,6.40,27.01,18.77%,-3.98%,5.51M,91.94%,16.41,10.54,38.21%,-18.64%,84.93,259.61,-21.94%,-,51.76,-17.41%,-6.46%,-33.38%,0.83,-,1.90,53.60%,77.40%,103.63%,5.61,-,1.90,58.51%,-9.70%,36.46,2.77%,2.65%,5962,1.29,40.62%,-7.32%,1.49,260.48,Yes / Yes,1.24,51.94%,-,0.70,179.04,3.42%,30.99%,35.45%,Feb 29 AMC,2.35M,172.94,-3.47%,-12.76%,-7.45%,"

","1,641,726",-3.41%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.10%,70.77M,-12.01%,784.82M,-,-3.77,-0.10%,63.80M,-31.43%,-292.19M,-,-0.77,110.04%,26.08%,-8.60%,0.00M,-,18.03%,-0.98%,20.17,-31.73%,6.18,1.79,-2.93%,-52.39%,16.64M,-49.80%,6.81,1.63,-,-67.09%,9.56,31.46,-27.00%,-,-,-50.05%,-60.82%,-64.84%,1.80,-,7.16,-20.00%,-,15.69%,0.90,-,7.16,-0.81%,0.00%,34.02,6.48%,6.86%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,0.92,11.42,-,-5.81%,-,Feb 27 BMO,824.72K,11.06,-17.32%,-20.97%,-35.32%,"

","758,268",-3.15%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,29.75,2.05,24.23%,260.90M,-0.84%,18.79B,12.14,5.03,-0.40%,233.05M,-5.61%,637.46M,19.83,1.19,57.07%,5.48%,-9.05%,4.53B,4.15,-5.51%,-0.54%,3.60,3.05%,26.07,2.34,2.23%,7.06%,12.78M,-0.54%,22.66,2.70,1.50%,8.96%,58.87,75.90,-15.03%,-,12.77,-,7.90%,-19.50%,-0.07,-,4.38,95.81%,74.72%,3.79%,1.52,-,4.38,516.13%,11.60%,43.98,2.03%,2.06%,7420,0.01,3.06%,14.08%,2.63,78.03,Yes / Yes,0.01,368.46%,0.00%,0.71,63.32,1.54%,23.91%,2.56%,Feb 26 AMC,3.55M,61.10,-0.94%,-5.31%,-8.52%,"

","2,524,870",-3.51%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.54%,98.72M,4.50%,1.56B,-,-1.39,-9.38%,98.19M,-5.50%,-334.62M,-,-0.51,42.00%,4.15%,-29.15%,266.72M,5.85,7.60%,-2.01%,6.39,-32.77%,8.19,1.93,56.67%,-29.66%,4.08M,-54.83%,8.17,1.93,-,-36.34%,13.48,39.50,-42.19%,-,-,-16.93%,-41.61%,-60.00%,1.11,-,4.41,2095.12%,64.08%,17.21%,0.78,-,4.63,25.17%,-141.19%,48.97,4.55%,4.32%,2175,0.02,24.03%,-125.46%,1.15,51.69,Yes / Yes,0.01,-52.98%,-,0.77,16.12,-8.76%,-90.47%,5.16%,May 08 AMC,637.93K,15.80,4.18%,-9.46%,-33.00%,"

","491,183",-1.99%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,-5.51%,1.47B,12.61,0.91,0.00%,116.14M,-26.98%,-136.80M,-,-0.06,0.63%,0.04%,-36.53%,1.23B,1.19,264.00%,-,0.76,-,2.82,4.08,539.46%,-4.29%,0.04M,-,2.35,4.89,-,-9.63%,11.25,21.91,-29.49%,-,-,-,-28.89%,-47.52%,-,-,1.56,26.18%,16.66%,2.22%,1.37,-,1.73,26.52%,-4.62%,30.61,8.74%,9.73%,3476,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.34,11.90,-,-,6.47%,Mar 19 BMO,55.92K,11.50,-19.57%,-31.71%,-31.88%,"

","18,987",-3.36%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,22.04,0.47,30.23%,76.17M,-1.34%,1.02B,74.67,0.14,-0.98%,69.28M,-9.51%,49.10M,2.14,-0.06,49.64%,4.77%,-30.31%,645.72M,1.58,-118.11%,-1.83%,6.07,-0.48%,0.08,121.43,265.27%,7.15%,3.31M,-39.32%,5.24,1.96,10.30%,265.50%,10.21,19.29,-26.04%,-,9.98,-,8.77%,-46.71%,1.25,-,6.57,17.01%,89.72%,0.69%,0.32,-,6.57,-9.45%,13.48%,33.87,2.42%,2.58%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,1.42,10.44,6.05%,-32.61%,-35.42%,May 09 AMC,544.97K,10.28,-4.86%,-12.44%,-24.03%,"

","774,282",-1.53%,ZIP
