Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.30%,75.14M,1.46%,1.99B,69.81,0.38,0.00%,72.92M,47.54%,1.76B,-,-0.47,99.50%,11.71%,73.41%,-63.43M,14.81,39.77%,-1.66%,7.61,112.13%,134.48M,6.25,138.77%,-14.34%,8.54M,80.40%,4.23,7.90,55.77%,-18.46%,28.49 -7.30%,87.17%,3.34,-,26.71% 15.81%,-18.90%,9.03 192.47%,241.66%,-,-,41.95% 20.90%,90.49%,4.98%,6.42%,-51.68%,-,13.08,43.93%,-52.51%,1.39,-,-,6.94,116.21%,-47.16%,66.79,1.15,- -,6.94,34.02%,11.52%,1.30,34.50,-,0.06,72.59%,30.83%,0.49,26.69,286,0.05,Nov 06 AMC,78.52%,1.12M,26.41,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","554,586",-1.05%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.28,1.12,11.55%,167.47M,-2.85%,7.76B,28.14,1.65,-1.75%,148.02M,-2.62%,8.06B,3.39,0.34,93.86%,3.73%,1.05%,192.30M,4.68,17.49%,1.51%,6.09,26.76%,1.66B,4.88,9.60%,6.93%,5.53M,24.34%,9.50,29.84,12.16%,11.76%,50.03 -7.30%,13.76%,1.55,26.89,32.18% -7.41%,9.03%,27.74 67.20%,85.82%,0.37 (0.80%),22.06,19.81% -5.41%,41.36%,1.71%,2.35%,140.67%,0.38 (0.82%),4.85,42.07%,16.69%,1.08,348.59%,"Nov 20, 2025",1.83,6.88%,11.59%,45.30,2.25,3.23% 0.62%,2.78,44.39%,-1.05%,1.11,50.29,35.98%,0.35,11.07%,-0.93%,0.75,46.86,2500,0.34,Oct 28 AMC,15.54%,906.92K,46.38,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","683,910",-1.02%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,19.91,5.93,0.18%,441.46M,-7.14%,52.07B,17.37,6.80,0.00%,439.89M,-1.17%,57.26B,2.58,1.40,96.84%,1.88%,-21.12%,2.65B,5.54,7.09%,-1.66%,2.13,-28.22%,9.40B,9.66,7.31%,17.96%,8.25M,-27.48%,12.23,24.99,7.71%,49.87%,181.85 -35.02%,-32.60%,4.73,23.25,8.55% 11.91%,20.92%,115.25 2.52%,-24.57%,1.99 (1.69%),14.23,5.98% 8.14%,70.29%,2.85%,2.51%,-26.77%,2.00 (1.69%),6.09,11.51%,37.63%,3.38,153.02%,"Oct 31, 2025",2.28,2.68%,28.21%,33.13,1.64,18.93% 21.14%,3.64,8.17%,-2.88%,0.97,163.86,32.86%,1.35,0.50%,-11.54%,1.36,118.65,13800,1.35,Nov 04 BMO,-21.72%,3.87M,118.16,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","5,268,580",-0.41%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.11,1.49,0.00%,591.63M,1.20%,12.45B,11.86,1.78,-,591.63M,11.38%,10.73B,1.55,0.44,11.46%,3.09%,10.21%,1.23B,1.89,5.05%,-1.89%,11.63,18.26%,6.59B,1.85,11.73%,9.42%,18.26M,7.67%,11.39,3.50,9.08%,13.83%,22.01 -4.36%,12.81%,6.01,-,18.24% 8.45%,13.37%,16.34 28.82%,-14.22%,0.67 (3.18%),5.97,9.28% 13.97%,26.00%,1.74%,2.09%,-24.45%,0.65 (3.09%),1.63,3.12%,20.42%,0.50,-,"Sep 30, 2025",1.34,12.89%,18.61%,65.04,1.48,- -,1.38,7.47%,5.84%,-0.20,23.48,45.76%,0.19,11.30%,8.80%,1.49,21.68,24471,0.01,Nov 19 AMC,10.85%,1.57M,21.05,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","2,337,989",-2.91%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.78%,159.47M,0.66%,39.05B,54.85,4.46,-0.45%,102.41M,-22.97%,37.56B,-,0.89,52.46%,5.41%,-13.25%,-41.04M,13.78,16.03%,-1.39%,3.37,-18.35%,2.83B,19.70,17.30%,-0.73%,5.54M,35.74%,12.43,11.76,18.37%,-2.41%,336.99 -27.33%,18.67%,20.83,46.08,54.06% 21.31%,-1.10%,164.78 48.61%,69.47%,-,1927.35,34.81% 44.03%,76.55%,2.20%,3.50%,61.45%,-,13.26,-8.83%,-4.14%,10.24,-,-,1.74,23.24%,-1.45%,28.99,1.57,- -,1.74,7.34%,-11.78%,1.01,328.81,-,0.93,25.50%,-18.05%,1.26,242.68,7923,0.89,Nov 25 AMC,-8.04%,1.64M,244.88,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","2,074,907",0.91%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,17.31,5.15,10.52%,266.35M,4.89%,26.38B,14.70,6.06,-1.98%,264.95M,8.36%,18.47B,4.00,1.49,68.73%,2.57%,4.05%,1.59B,5.49,7.73%,4.44%,2.33,11.00%,4.81B,2.85,1.52%,14.44%,6.81M,9.17%,31.27,3.32,4.33%,17.74%,91.04 -2.14%,6.50%,26.87,13.18,-10.66% 106.45%,17.11%,64.41 38.32%,15.06%,-,14.16,4.40% 49.60%,76.89%,2.57%,2.96%,-78.07%,-,3.84,72.42%,22.86%,2.61,-,-,4.36,3.85%,33.17%,65.60,2.26,- -,4.36,204.90%,6.41%,0.87,94.56,0.00%,0.01,4.44%,7.51%,1.01,87.65,7412,0.00,Nov 24 AMC,13.34%,2.93M,89.09,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","2,959,876",1.64%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,-4.18%,2.12B,-,-1.38,-10.56%,108.86M,-17.71%,1.52B,-,-0.29,28.56%,4.23%,-39.50%,-206.71M,4.80,40.80%,-1.19%,5.48,-49.70%,441.78M,2.77,10.65%,-19.28%,4.60M,-27.26%,6.87,2.59,-,-28.96%,44.34 -57.04%,-32.71%,7.35,-,30.02% -3.16%,-26.82%,19.40 -1.80%,-47.30%,-,-,40.31% 98.33%,61.31%,2.87%,2.86%,-82.51%,-,3.44,30.16%,-51.59%,0.77,-,-,2.68,23.73%,-46.79%,23.45,1.55,- -,2.87,23.67%,-6.90%,0.82,43.56,-,0.29,12.75%,-25.62%,1.05,19.50,1869,0.01,Nov 06 BMO,-40.29%,840.11K,19.05,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","884,999",-2.31%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.58,-,253.10M,0.26%,6.78B,15.96,1.68,-,-,-4.01%,9.89B,-,-,7.35%,-,-9.86%,-403.43M,0.47,23.84%,4.87%,1.15,2.33%,14.40B,-,157.09%,-6.36%,0.47M,-5.64%,-13.78,5.51,-,-,33.32 -19.62%,2.53%,4.86,-,5.46% -,-,17.91 49.53%,-,-,-,118.43% 118.66%,19.49%,0.47%,0.82%,-,-,0.69,66.74%,-3.25%,0.32,-,-,0.45,49.32%,-2.80%,37.68,1.00,- -,0.57,36.90%,-1.06%,0.14,35.53,-,-,72.17%,-5.49%,0.56,26.66,17439,-,Nov 17 BMO,-1.72%,410.27K,26.78,"May 10, 2024",Yes / Yes,-88.61% -5.73%,"

","230,117",0.45%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.95,5.59,1.51%,147.64M,2.87%,8.21B,9.17,6.07,-0.11%,145.41M,8.55%,-,1.12,1.56,80.73%,4.39%,-2.23%,823.00M,1.66,17.53%,1.75%,3.38,12.84%,4.95B,1.21,4.33%,0.96%,6.38M,2.54%,46.05,-,8.89%,12.71%,59.89 -7.11%,-5.98%,-,8.00,-9.99% 3.54%,9.59%,39.32 41.48%,7.00%,1.75 (3.15%),-,19.10% 8.98%,-,1.75%,2.49%,38.83%,1.76 (3.16%),-,27.30%,22.37%,1.31,85.68%,"Nov 13, 2025",-,0.12%,16.64%,64.57,2.63,4.85% 5.34%,0.16,7.93%,5.73%,0.84,62.00,33.52%,0.80,-2.03%,4.82%,0.50,55.45,9406,0.25,Oct 20 AMC,7.83%,1.89M,55.63,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","951,066",0.32%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.41,8.32,1.18%,120.46M,4.04%,2.42B,-,-3.30,0.00%,119.04M,36.97%,6.13B,-,-0.53,40.89%,21.35%,50.98%,1.00B,0.32,-84.29%,-11.31%,5.17,15.54%,7.59B,0.60,-217.96%,9.16%,25.41M,-6.47%,33.34,1.24,-,25.25%,23.61 -14.95%,2.71%,16.19,1.00,-23.79% -,11.79%,11.03 81.97%,3.91%,1.10 (5.50%),2.21,-7.73% 20.63%,23.74%,4.29%,4.83%,-,4.28 (21.31%),0.81,-30.30%,19.63%,0.92,-,"Dec 01, 2025",1.22,1.63%,13.21%,71.38,3.57,16.67% -,1.30,-89.07%,11.91%,1.63,15.00,22.25%,1.41,-35.73%,29.18%,0.78,20.03,6700,1.12,Nov 20 BMO,26.16%,4.91M,20.08,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","3,814,294",0.25%,ZIM
