Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,48.43,0.77,16.06%,172.26M,2.41%,6.39B,28.41,1.32,-14.53%,143.47M,6.92%,135.60M,3.16,0.32,84.00%,6.48%,19.30%,1.54B,4.15,24.74%,6.81%,6.45,18.02%,9.32,4.01,8.78%,4.67%,9.29M,44.57%,0.95,39.29,15.32%,8.04%,25.09,38.11,27.17%,0.26 (0.71%),22.68,18.47%,6.37%,-1.86%,1.16,0.32 (0.86%),1.75,0.20%,40.45%,49.06%,0.79,"Aug 20, 2024",2.83,183.51%,15.70%,68.17,2.00%,1.97%,2400,0.34,0.50%,8.80%,2.25,37.00,Yes / Yes,0.33,34.01%,45.61%,1.79,37.28,0.70%,5.16%,2.18%,Oct 29 AMC,1.44M,37.40,3.60%,11.34%,17.96%,"

","2,573,605",0.32%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.86%,151.47M,10.73%,1.50B,17.09,0.58,-8.57%,139.57M,12.61%,-47.27M,-,0.11,75.93%,4.15%,5.54%,445.68M,3.37,70.30%,5.25%,3.06,7.14%,1.27,7.82,3.20%,-6.17%,5.80M,26.08%,3.59,2.76,15.00%,-31.02%,7.05,10.85,5.43%,-,-,9.40%,-7.99%,-8.66%,1.73,-,2.71,12.97%,68.16%,40.57%,0.28,-,2.71,60.38%,-6.31%,76.97,2.75%,2.56%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,6.44,9.96,2.46%,98.33%,6.80%,Aug 21 AMC,1.90M,9.91,11.98%,13.12%,9.31%,"

","12,214,882",-0.50%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.85,5.11,0.09%,458.37M,1.68%,87.57B,29.86,6.47,-0.23%,452.65M,0.02%,2.34B,3.96,1.46,95.70%,1.13%,6.93%,8.91B,9.82,9.57%,-0.02%,2.81,31.93%,10.94,17.66,11.03%,16.79%,5.10M,14.00%,3.47,55.63,9.55%,48.88%,144.80,201.92,-2.07%,1.71 (0.88%),41.64,11.57%,20.02%,-4.28%,0.89,1.67 (0.86%),2.09,8.05%,68.32%,33.48%,3.56,"Oct 31, 2024",3.45,7.38%,36.05%,55.47,2.08%,1.76%,14100,1.36,8.43%,26.29%,1.50,223.69,Yes / Yes,1.36,-5.60%,30.71%,0.86,191.00,2.10%,5.04%,8.30%,Nov 04 BMO,1.81M,193.28,0.65%,2.26%,7.41%,"

","1,567,071",1.19%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,17.78,1.42,0.86%,606.77M,-3.16%,15.05B,12.45,2.02,0.00%,592.88M,10.88%,1.19B,1.37,0.40,34.53%,2.94%,22.90%,5.61B,2.68,14.33%,-2.76%,6.12,26.23%,10.31,2.44,18.82%,9.95%,17.42M,6.43%,4.71,5.34,13.00%,14.81%,15.90,27.50,18.28%,0.69 (2.75%),-,13.37%,12.68%,-8.47%,-0.09,0.97 (3.85%),1.22,15.78%,31.13%,58.35%,0.90,"Sep 10, 2024",1.26,-0.18%,24.65%,55.29,1.86%,2.79%,23554,0.30,3.60%,21.14%,1.31,29.39,Yes / Yes,0.12,-3.11%,40.76%,0.67,24.77,0.90%,2.93%,6.28%,Aug 21 BMO,2.85M,25.17,0.33%,10.85%,20.14%,"

","1,892,638",1.61%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.31%,152.49M,-4.16%,28.97B,54.41,3.49,-0.15%,94.08M,10.10%,-57.71M,-,0.63,47.07%,5.16%,0.85%,2.17B,13.37,-10.59%,-0.84%,2.66,12.29%,8.36,22.74,22.45%,-1.39%,4.85M,11.51%,15.80,12.02,18.50%,-5.77%,152.60,259.61,-14.24%,-,49.53,-10.72%,-4.38%,-26.81%,0.82,-,1.04,48.57%,77.87%,24.52%,5.66,-,1.04,72.20%,-5.71%,59.33,2.36%,2.76%,7348,0.97,34.07%,-2.66%,1.75,213.24,Yes / Yes,0.04,53.13%,-,0.62,188.76,4.48%,24.95%,30.30%,Sep 03 AMC,1.82M,190.01,5.40%,5.40%,-1.80%,"

","1,130,994",0.66%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.67%,70.77M,5.02%,223.29M,-,-3.57,-0.15%,61.39M,-27.98%,-194.65M,-,-0.91,100.07%,14.07%,-21.70%,40.56M,5.51,32.96%,-16.47%,4.90,-75.77%,5.38,0.58,-19.17%,-34.97%,8.64M,-82.76%,6.00,0.52,-,-42.98%,2.83,18.85,-79.27%,-,-,-50.05%,-45.92%,-83.34%,1.70,-,6.59,-20.00%,96.71%,10.95%,0.24,-,6.59,42.78%,-543.77%,44.68,4.51%,5.89%,168,0.12,-,-479.92%,2.11,11.00,Yes / Yes,0.11,32.87%,-,0.96,3.00,-,-47.48%,-,Aug 09 BMO,1.76M,3.14,-5.65%,-5.45%,-64.86%,"

","1,699,250",4.67%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,25.26,2.79,15.04%,307.79M,-0.23%,21.71B,15.28,4.62,-0.81%,261.49M,5.40%,875.37M,4.21,1.31,59.44%,3.03%,20.26%,4.59B,4.73,-15.87%,0.42%,2.46,18.62%,27.68,2.55,5.30%,9.01%,7.91M,11.99%,24.46,2.88,6.00%,11.27%,55.06,74.77,-1.93%,-,12.61,-,10.22%,-5.68%,-0.05,-,4.45,95.81%,74.59%,28.08%,1.48,-,4.45,508.08%,17.80%,59.17,2.27%,2.03%,7420,0.01,2.76%,19.08%,2.49,75.79,Yes / Yes,0.00,17.25%,0.00%,0.45,70.20,1.20%,14.44%,2.09%,Aug 21 AMC,3.22M,70.52,2.17%,5.75%,10.48%,"

","1,443,848",0.46%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,8.53%,2.72B,-,-1.73,-11.45%,98.53M,30.35%,-298.33M,-,-0.44,42.63%,4.93%,39.54%,322.71M,8.44,13.83%,7.69%,7.39,95.38%,7.18,3.83,41.81%,-28.50%,4.86M,11.88%,7.37,3.73,-,-36.46%,13.48,31.22,0.59%,-,-,-16.93%,-42.02%,-11.95%,1.07,-,3.29,2095.12%,62.95%,103.93%,1.35,-,3.46,24.90%,-109.67%,70.08,4.52%,5.50%,2175,0.12,28.16%,-92.44%,1.14,47.57,Yes / Yes,0.01,34.35%,-,1.56,26.36,7.45%,-15.75%,45.95%,Aug 06 AMC,658.05K,27.49,12.10%,29.65%,40.72%,"

","1,025,195",4.29%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,2.93%,493.66M,19.58,0.20,0.00%,116.59M,27.39%,-57.85M,-,-0.00,17.19%,0.02%,15.22%,1.22B,0.40,27.12%,99.33%,0.28,-68.26%,2.73,1.42,405.88%,-4.29%,0.02M,-,2.20,1.76,-,-9.63%,2.62,21.91,-76.33%,-,-,-,-12.58%,-82.39%,-,-,1.61,26.18%,17.21%,47.33%,0.28,-,1.80,69.95%,-3.73%,62.71,6.33%,8.36%,3476,0.26,-1.34%,-4.74%,1.00,4.55,No / Yes,0.04,88.56%,-,1.21,3.69,-2.36%,-133.33%,5.18%,Aug 22 BMO,72.86K,3.86,10.26%,17.84%,-61.50%,"

","88,444",4.47%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,34.30,0.29,36.09%,76.17M,0.51%,977.51M,-,-0.19,-0.48%,63.49M,0.72%,30.22M,-,-0.10,51.92%,6.19%,14.82%,537.45M,1.82,-146.15%,2.78%,7.75,-6.46%,0.25,39.95,11.05%,4.65%,3.93M,-8.04%,5.27,1.87,-,855.40%,7.21,15.35,-29.21%,-,11.25,-,5.26%,-35.90%,1.20,-,7.44,17.01%,89.51%,36.48%,0.37,-,7.44,-44.78%,11.55%,57.20,3.79%,3.65%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.52,9.92,5.30%,189.99%,-27.44%,Aug 07 AMC,507.40K,9.84,3.09%,5.75%,-7.86%,"

","265,273",-0.81%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,12.34,4.15,1.60%,148.15M,2.56%,7.57B,10.92,4.69,-5.38%,145.34M,5.78%,612.00M,2.07,1.18,78.63%,4.07%,3.58%,4.84B,1.56,5.07%,1.51%,3.78,28.38%,37.82,1.36,2.71%,0.74%,5.92M,43.60%,-,-,5.96%,11.50%,28.90,53.32,16.82%,1.65 (3.22%),8.72,1.26%,9.05%,-3.88%,1.08,1.64 (3.20%),-,9.97%,-,77.34%,1.27,"Aug 15, 2024",0.14,-27.00%,17.41%,68.81,2.23%,2.46%,9679,1.06,17.89%,12.64%,2.92,51.52,Yes / Yes,0.12,14.99%,37.74%,0.96,51.03,1.89%,17.01%,7.64%,Oct 21 AMC,1.57M,51.25,6.73%,8.04%,16.49%,"

","1,502,819",0.43%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-16.31,17.55%,120.29M,15.51%,2.75B,-,-0.08,0.00%,99.23M,12.05%,-1959.40M,-,5.82,41.29%,15.86%,28.85%,5.97B,0.46,149.82%,44.02%,2.85,124.88%,24.00,0.95,-100.67%,-19.22%,15.74M,149.40%,13.20,1.73,47.44%,-50.62%,6.39,26.20,131.71%,3.97 (17.37%),2.70,-,-28.17%,-12.71%,1.77,1.16 (5.07%),0.97,29.90%,9.80%,257.90%,1.28,"Aug 29, 2024",1.04,-250.18%,5.54%,59.49,4.49%,5.23%,6460,1.94,-26.26%,-32.80%,3.71,18.21,Yes / Yes,1.41,272.24%,-,1.69,20.98,8.59%,60.51%,47.57%,Aug 19 BMO,5.51M,22.87,5.53%,13.89%,39.82%,"

","9,320,279",9.01%,ZIM
ZoomInfo Technologies Inc.,Technology,Software - Application,USA,NASD,-,295.54,0.04,21.03%,384.83M,4.64%,3.88B,11.03,0.96,1.95%,288.47M,-0.28%,15.40M,63.08,0.22,78.27%,9.30%,-7.82%,1.23B,3.15,-13.11%,4.45%,3.56,-31.68%,5.08,2.09,9.60%,0.22%,26.84M,-37.92%,1.09,9.71,4.68%,0.73%,7.65,19.39,-42.62%,-,9.43,-,0.47%,-45.28%,1.06,-,0.97,56.47%,83.74%,38.69%,0.36,-,0.97,-88.28%,13.18%,59.96,2.81%,3.24%,3516,0.76,2.77%,1.25%,2.64,11.08,Yes / Yes,0.75,-169.30%,0.00%,0.46,10.40,-5.00%,-28.09%,-5.54%,Aug 05 AMC,7.54M,10.61,5.11%,7.22%,-19.92%,"

","3,493,817",2.02%,ZI
