Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.44%,74.85M,-5.91%,1.38B,-,-0.87,2.17%,73.13M,8.84%,1.11B,-,-0.29,102.27%,9.64%,46.33%,-73.68M,11.19,47.33%,0.37%,10.87,54.68%,122.87M,4.09,-2.26%,-15.95%,7.05M,24.04%,4.44,4.89,5.70%,-19.89%,19.98 -9.11%,32.55%,3.72,-,26.71% 15.81%,-21.07%,9.03 101.11%,173.08%,-,-,41.95% 20.90%,89.52%,3.74%,4.28%,-54.46%,-,9.06,35.69%,-67.32%,0.75,-,-,7.69,95.94%,-59.96%,53.41,1.18,- -,7.69,106.06%,-0.51%,1.31,25.70,-,0.06,153.21%,8.09%,0.85,18.89,286,0.05,Nov 06 AMC,31.29%,648.29K,18.16,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","551,652",-3.86%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.72,1.12,11.53%,167.47M,1.85%,7.85B,28.59,1.64,-1.73%,148.06M,-0.87%,8.14B,3.54,0.33,91.36%,3.81%,5.73%,192.30M,4.73,16.51%,-0.52%,5.84,36.76%,1.66B,4.93,9.93%,6.93%,5.65M,25.68%,9.50,30.16,11.79%,11.76%,50.03 -6.30%,29.86%,1.55,27.18,32.18% -7.41%,9.03%,27.74 69.00%,104.63%,0.37 (0.79%),22.29,19.81% -5.41%,41.36%,3.54%,2.45%,200.76%,0.36 (0.77%),4.91,42.07%,16.69%,1.20,425.74%,"Nov 20, 2025",1.83,6.88%,11.59%,52.06,2.44,3.23% 0.62%,2.78,44.39%,0.70%,1.11,49.57,35.98%,0.35,11.07%,0.71%,0.71,47.04,2500,0.34,Oct 28 AMC,19.95%,967.11K,46.88,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","685,384",-0.34%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,21.41,5.81,0.18%,443.95M,-14.41%,55.16B,18.09,6.88,-0.08%,442.39M,-14.38%,60.51B,2.55,1.47,97.55%,1.97%,-15.04%,2.61B,5.88,7.19%,1.08%,2.97,-16.95%,9.38B,11.10,8.45%,18.24%,8.73M,-23.61%,11.21,38.44,8.41%,52.54%,181.85 -31.56%,-30.38%,3.24,24.86,8.55% 11.91%,25.07%,139.34 -10.68%,-18.80%,1.99 (1.60%),15.11,5.98% 8.14%,70.03%,2.41%,1.91%,-21.57%,2.00 (1.61%),6.45,13.72%,37.51%,3.98,191.20%,"Oct 31, 2025",1.04,5.27%,27.83%,18.45,1.57,18.93% 21.14%,1.76,17.78%,-13.20%,0.96,189.36,32.86%,1.36,4.19%,-14.93%,4.06,144.35,13800,1.09,Nov 04 BMO,-20.37%,2.94M,124.46,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","11,919,761",-13.78%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.80,1.46,0.00%,593.65M,-2.65%,11.11B,11.06,1.69,-,593.65M,-2.81%,10.13B,1.65,0.35,14.62%,3.02%,-6.22%,1.21B,1.73,-1.15%,-8.53%,10.30,-2.35%,6.42B,1.67,13.47%,9.38%,17.93M,-4.30%,11.20,3.00,7.74%,13.98%,23.47 -20.28%,-19.04%,6.24,-,18.24% 8.45%,13.37%,16.34 14.50%,9.24%,0.62 (3.34%),5.50,9.28% 13.97%,27.49%,2.19%,2.11%,-33.84%,0.65 (3.47%),1.58,2.41%,21.97%,0.42,-,"Sep 30, 2025",1.19,14.40%,18.81%,44.21,1.44,- -,1.21,-25.19%,-1.20%,-0.18,23.26,45.76%,0.29,10.45%,-1.07%,0.89,18.82,24471,0.01,Nov 19 AMC,-1.19%,1.74M,18.71,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","1,551,554",-0.58%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.21%,158.30M,-0.21%,51.97B,74.70,4.40,-0.57%,99.39M,7.55%,50.19B,-,0.86,54.11%,5.40%,13.47%,-41.48M,19.44,11.40%,-1.29%,3.60,40.84%,2.67B,28.88,20.28%,-0.75%,5.37M,81.97%,11.37,14.55,18.11%,-2.70%,336.99 -2.58%,81.59%,22.57,71.52,54.06% 21.31%,-1.17%,164.78 99.24%,113.24%,-,32806.75,34.81% 44.03%,76.82%,2.56%,2.94%,127.89%,-,18.78,31.04%,-4.48%,9.26,-,-,1.94,23.31%,-1.55%,61.37,1.63,- -,1.94,-14.36%,3.96%,1.04,327.63,-,1.00,21.31%,10.13%,0.71,336.27,7923,0.97,Sep 02 AMC,27.65%,1.49M,328.30,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,063,233",-2.37%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.08,3.80,11.18%,267.28M,-1.25%,25.09B,14.15,5.93,-0.99%,265.82M,3.46%,17.35B,5.30,1.44,64.85%,2.05%,14.57%,1.19B,5.28,5.55%,0.36%,1.74,7.41%,4.75B,2.81,1.35%,11.03%,5.44M,2.72%,29.82,3.22,4.17%,13.60%,92.80 -9.67%,12.16%,26.02,13.60,-10.66% 106.45%,13.23%,64.41 30.15%,-0.45%,-,14.75,4.40% 49.60%,76.38%,3.18%,2.62%,-83.75%,-,3.65,36.57%,20.43%,2.30,-,-,4.36,3.63%,24.99%,52.44,2.26,- -,4.36,66.82%,1.59%,0.81,92.80,0.00%,0.01,4.71%,1.16%,0.70,86.28,7412,0.00,Nov 24 AMC,6.51%,3.14M,83.83,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","2,192,535",-2.84%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.04%,109.91M,1.89%,2.88B,90.51,0.29,-17.87%,109.00M,-22.28%,2.24B,-,-0.29,36.89%,4.41%,-33.14%,-212.37M,6.73,46.01%,-4.04%,6.78,-11.88%,427.80M,3.59,120.38%,-19.74%,4.81M,-1.15%,7.20,3.46,-,-28.39%,44.34 -41.61%,-14.33%,7.48,-,30.02% -3.16%,-26.45%,23.82 8.69%,9.01%,-,-,40.31% 98.33%,62.39%,2.93%,3.88%,-69.36%,-,5.24,33.47%,-57.71%,1.20,-,-,2.93,32.38%,-49.64%,34.19,1.27,- -,3.12,54.50%,-8.59%,0.85,52.90,-,0.24,9.81%,-15.89%,1.30,26.75,1869,0.01,Nov 06 BMO,-20.89%,709.16K,25.89,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","919,617",-3.21%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,-5.34%,7.03B,13.28,2.07,-,-,-8.13%,10.52B,-,-0.23,4.28%,-,-4.82%,-462.32M,0.56,56.22%,0.03%,0.93,21.51%,12.55B,-,222.69%,-7.04%,0.52M,-3.28%,-13.26,4.94,-,-,33.32 -17.61%,9.32%,5.56,-,5.46% -,-,17.91 53.27%,-,-,-,118.43% 118.66%,18.90%,1.48%,2.20%,-,-,0.84,62.51%,-4.64%,0.76,-,-,0.49,39.14%,-3.68%,36.39,1.00,- -,0.59,82.59%,-5.86%,0.10,35.52,-,-,37.06%,-6.44%,0.37,27.85,17439,-,Nov 17 BMO,1.43%,557.18K,27.45,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","204,571",-1.44%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.21,5.59,1.54%,147.64M,-1.51%,7.60B,8.48,6.07,-0.12%,145.36M,-9.53%,-,1.04,1.56,79.32%,4.79%,-0.14%,826.00M,1.54,17.52%,0.31%,3.73,13.35%,4.95B,1.12,4.33%,0.96%,6.96M,-5.16%,46.05,-,8.89%,12.75%,63.22 -18.62%,-1.17%,-,9.48,-9.99% 3.54%,9.91%,39.32 30.85%,-0.17%,1.75 (3.41%),-,19.10% 8.98%,-,2.45%,3.56%,68.14%,1.74 (3.38%),-,27.77%,22.37%,1.71,83.36%,"Nov 13, 2025",-,0.12%,16.70%,42.67,2.70,4.85% 5.34%,0.14,7.81%,-1.91%,0.87,61.82,33.52%,0.76,-2.03%,-7.12%,0.56,51.77,9406,0.21,Oct 20 AMC,-1.26%,1.87M,51.45,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,051,793",-0.62%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.86,16.63,1.18%,120.46M,-3.24%,1.73B,-,-3.41,0.00%,119.04M,4.74%,5.88B,-,0.84,54.33%,19.85%,-9.12%,2.00B,0.20,-83.48%,4.24%,4.81,6.61%,8.58B,0.44,-215.75%,19.27%,23.62M,-33.16%,32.35,0.98,-,59.06%,29.00 -50.52%,-37.29%,14.72,0.53,-23.79% -,23.31%,11.03 30.04%,-35.36%,1.04 (7.28%),1.58,-7.73% 20.63%,32.33%,3.93%,4.00%,-,6.78 (47.25%),0.69,202.12%,28.74%,0.61,-,"Sep 02, 2025",1.11,43.57%,23.37%,51.76,3.78,16.67% -,1.20,-93.86%,3.21%,1.66,13.38,22.25%,1.52,-15.36%,3.07%,0.84,15.32,6700,1.21,Nov 20 BMO,-10.47%,4.91M,14.35,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","4,128,356",-6.33%,ZIM
