Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,51.71,0.79,16.26%,169.85M,2.62%,6.92B,30.38,1.34,-9.01%,142.12M,9.74%,137.70M,3.25,0.28,92.52%,5.30%,34.07%,1.55B,4.46,27.64%,10.07%,4.70,32.07%,9.34,4.36,8.39%,4.94%,7.53M,36.31%,1.11,36.82,15.89%,8.52%,27.55,40.74,38.63%,0.33 (0.81%),25.63,18.47%,6.47%,0.07%,1.15,0.33 (0.81%),1.71,0.20%,41.40%,47.99%,0.76,"Nov 20, 2024",2.70,28.10%,16.27%,69.83,1.63%,1.87%,2400,0.35,2.55%,8.87%,2.25,38.71,Yes / Yes,0.34,6.98%,45.61%,0.53,40.32,0.95%,5.82%,2.91%,Oct 29 AMC,1.60M,40.77,2.98%,8.23%,23.33%,"

","851,335",1.12%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.50%,143.01M,0.40%,1.53B,17.21,0.58,-8.63%,142.03M,0.91%,-47.27M,-,0.12,72.26%,2.40%,13.15%,445.68M,3.44,71.21%,-3.98%,1.14,1.22%,1.27,7.87,2.65%,-6.17%,3.41M,9.79%,3.54,2.82,15.00%,-31.02%,7.70,10.85,6.17%,-,-,9.40%,-7.99%,-8.02%,1.68,-,2.71,12.97%,68.16%,29.61%,0.06,-,2.71,60.38%,-6.31%,70.05,0.36%,0.38%,1618,2.12,7.33%,-10.61%,3.00,10.00,Yes / Yes,2.08,70.33%,-,0.99,9.94,2.46%,98.33%,6.80%,Aug 21 AMC,2.99M,9.98,0.66%,4.68%,7.82%,"

","2,942,068",0.40%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.96,5.32,0.08%,451.55M,-0.22%,79.10B,27.46,6.38,-0.95%,450.80M,0.08%,2.43B,3.55,1.38,94.79%,1.04%,-6.04%,9.15B,8.64,10.77%,-1.46%,2.12,-0.28%,11.59,15.13,8.35%,17.07%,4.69M,-3.73%,3.80,46.15,9.29%,47.13%,144.80,201.92,-11.17%,1.70 (0.97%),34.27,11.57%,20.27%,-13.17%,0.88,1.73 (0.99%),2.27,8.05%,68.49%,21.08%,3.87,"Oct 31, 2024",3.69,8.09%,36.45%,43.52,2.15%,2.31%,14100,1.29,9.33%,26.55%,1.43,222.36,Yes / Yes,1.29,16.43%,30.71%,1.22,176.94,4.34%,8.49%,11.02%,Nov 04 BMO,2.21M,175.32,-0.25%,-4.26%,-1.38%,"

","2,686,994",-0.92%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.06,1.43,0.86%,598.04M,-0.69%,11.16B,10.18,1.83,0.00%,592.88M,-16.92%,1.20B,1.12,0.45,28.52%,2.72%,-13.17%,5.83B,1.91,11.86%,-12.05%,5.20,-20.63%,10.74,1.74,12.31%,9.47%,16.12M,-14.91%,5.47,3.41,11.68%,14.45%,15.90,27.50,-12.31%,0.66 (3.56%),-,13.37%,13.77%,-32.15%,-0.14,0.97 (5.20%),0.94,15.78%,31.29%,17.40%,0.62,"Sep 10, 2024",0.96,-2.64%,24.78%,25.06,1.90%,2.63%,23554,0.30,8.68%,20.51%,1.27,27.20,Yes / Yes,0.01,3.34%,40.76%,0.62,19.01,1.13%,0.45%,17.70%,Nov 19 AMC,3.10M,18.66,-8.07%,-18.89%,-13.46%,"

","1,913,787",-1.84%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.31%,153.43M,-1.87%,31.66B,58.04,3.56,-0.15%,94.65M,11.61%,-36.27M,-,0.69,48.87%,4.06%,27.19%,2.30B,13.77,-6.41%,4.49%,1.96,18.21%,8.36,24.70,19.09%,-0.87%,3.84M,4.09%,17.65,11.69,18.50%,-3.24%,153.45,259.61,-6.86%,-,47.52,-10.72%,-2.47%,-20.51%,0.84,-,1.04,48.57%,77.83%,34.48%,7.14,-,1.09,79.05%,-4.69%,56.10,3.75%,3.24%,7348,0.87,30.77%,-1.58%,1.76,224.47,Yes / Yes,0.03,65.17%,-,1.83,198.64,3.71%,22.75%,26.42%,Dec 02 AMC,1.96M,206.36,1.01%,7.87%,10.31%,"

","3,581,677",3.89%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,13.59%,71.15M,-2.59%,241.59M,-,-2.93,-0.02%,61.58M,-9.12%,-179.28M,-,-0.79,89.82%,8.07%,4.63%,40.56M,5.96,45.10%,-6.15%,2.39,-70.90%,4.98,0.68,-19.28%,-34.60%,4.97M,-70.67%,5.49,0.62,-,-42.89%,2.66,18.07,-77.62%,-,-,-50.05%,-45.41%,-81.24%,1.84,-,7.29,-20.00%,96.77%,27.44%,0.31,-,7.29,45.45%,-515.94%,48.90,6.47%,9.49%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,0.37,3.36,-,38.39%,-,Nov 06,2.08M,3.39,-4.37%,1.57%,-54.11%,"

","770,977",0.89%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,27.92,3.00,14.68%,306.50M,0.29%,25.64B,18.12,4.62,-1.49%,261.50M,10.74%,941.21M,4.07,1.30,57.63%,3.40%,24.42%,4.63B,5.54,-15.87%,-1.44%,2.77,34.72%,28.31,2.96,5.30%,9.41%,8.88M,22.73%,25.16,3.32,6.85%,11.70%,55.06,92.80,16.33%,-,14.86,-,10.80%,-9.86%,-0.02,-,4.50,95.81%,74.54%,51.93%,2.72,-,4.50,296.12%,17.93%,56.87,2.70%,3.10%,7420,0.01,2.87%,20.34%,2.49,90.76,Yes / Yes,0.00,44.84%,0.00%,0.98,82.63,1.23%,5.67%,3.59%,Nov 25 AMC,3.21M,83.65,1.12%,10.45%,26.88%,"

","3,142,100",1.23%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.24%,108.14M,2.76%,3.06B,-,-1.77,-20.95%,107.88M,-8.35%,-270.85M,-,-0.70,43.88%,4.53%,44.14%,355.75M,8.61,21.57%,-4.96%,5.05,48.30%,6.78,4.17,34.63%,-26.70%,4.89M,4.89%,6.62,4.28,-,-34.98%,13.48,36.60,3.59%,-,-,-16.93%,-40.20%,-22.65%,0.98,-,2.87,2095.12%,63.17%,110.01%,1.66,-,3.01,10.91%,-95.07%,50.81,4.60%,5.43%,2175,0.19,35.01%,-76.13%,1.36,50.19,Yes / Yes,0.01,40.53%,-,0.98,30.16,0.02%,94.89%,47.72%,Nov 12 BMO,968.41K,28.31,0.14%,2.41%,37.38%,"

","944,443",-6.13%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,2.62%,452.97M,25.94,0.14,0.00%,116.94M,-9.72%,-41.45M,-,0.02,17.12%,0.02%,15.74%,1.23B,0.37,-25.11%,-0.26%,0.32,-66.54%,2.72,1.30,225.40%,-3.21%,0.02M,-,2.29,1.54,-,-7.35%,2.62,21.91,-78.36%,-,-,-,-9.02%,-83.89%,0.38,-,1.62,26.18%,17.54%,34.73%,0.25,-,1.81,72.88%,-3.55%,44.71,7.75%,6.62%,3476,0.23,1.40%,-3.38%,1.00,4.31,No / Yes,0.05,59.85%,-,0.59,3.47,-,50.00%,1.80%,Nov 22 BMO,75.36K,3.53,-4.49%,-3.75%,-54.89%,"

","44,712",1.73%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,266.99,0.03,36.39%,75.06M,-5.71%,806.05M,-,-0.18,-0.48%,69.59M,-9.04%,3.57M,-,-0.11,53.63%,5.19%,-11.48%,498.90M,1.62,-129.44%,1.69%,7.90,-14.68%,0.14,59.31,-35.01%,0.55%,3.61M,-38.75%,5.09,1.62,-,430.38%,7.21,15.35,-40.65%,-,12.01,-,0.63%,-46.25%,1.15,-,7.35,17.01%,89.13%,14.42%,0.43,-,7.35,-94.10%,5.24%,37.11,3.69%,5.23%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,1.43,8.47,4.27%,70.54%,-24.77%,Nov 06 AMC,457.22K,8.25,-12.15%,-12.56%,-16.44%,"

","652,115",-2.60%,ZIP
