Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-1.62,4.07%,68.96M,-14.72%,695.16M,-,-0.93,102.20%,67.30M,-10.72%,-122.70M,-,-0.68,97.64%,8.05%,-31.47%,76.30M,9.11,-3.28%,1.47%,9.72,-21.16%,4.87,2.03,44.43%,-23.51%,5.42M,2.69%,3.22,3.08,-1.14%,-30.54%,7.97,17.70,-32.31%,-,-,15.81%,-34.61%,-44.01%,1.24,-,3.40,273.04%,85.33%,24.34%,0.77,-,3.40,6.94%,-157.03%,27.58,8.99%,6.03%,286,0.05,0.38%,-160.80%,1.44,21.56,Yes / Yes,0.05,-53.94%,-,1.69,10.43,-31.34%,-211.87%,83.33%,Mar 05 AMC,557.22K,9.91,-18.10%,-24.53%,-21.57%,"

","941,291",-4.99%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,30.97,0.92,11.47%,170.31M,-14.05%,4.81B,19.32,1.48,-58.47%,149.44M,-17.01%,160.20M,4.13,0.29,90.71%,3.06%,-22.76%,1.57B,3.07,3.81%,-2.18%,4.48,-21.66%,9.32,3.06,11.01%,5.98%,4.57M,-11.38%,1.17,24.30,7.50%,9.96%,28.25,41.15,-23.59%,0.37 (1.30%),17.71,-7.41%,7.54%,-30.74%,1.05,0.34 (1.19%),1.81,0.51%,41.36%,0.88%,1.20,"Feb 20, 2025",2.91,44.23%,16.48%,21.83,5.97%,3.12%,2500,0.35,2.35%,10.23%,2.50,37.43,Yes / Yes,0.34,166.58%,35.98%,1.59,29.67,1.11%,14.78%,3.90%,Feb 04 AMC,1.02M,28.50,-12.81%,-18.30%,-18.45%,"

","1,621,188",-3.94%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,26.42,5.47,0.10%,448.47M,-10.81%,64.67B,21.31,6.78,-1.26%,447.34M,-15.94%,2.49B,3.25,1.42,95.29%,1.59%,-12.95%,9.26B,6.99,2.90%,-0.30%,2.32,-24.01%,10.64,13.58,11.25%,17.43%,7.12M,-12.93%,4.44,32.54,8.13%,50.91%,143.85,200.33,-11.37%,1.96 (1.36%),28.14,11.91%,24.46%,-27.91%,0.94,1.80 (1.24%),1.08,8.22%,69.10%,0.39%,5.08,"Apr 21, 2025",1.75,7.70%,36.65%,25.87,4.97%,2.75%,13800,1.42,8.33%,26.86%,1.50,206.15,Yes / Yes,1.13,12.87%,32.86%,1.06,149.10,0.86%,2.77%,4.70%,Feb 13 BMO,3.07M,144.41,-10.11%,-12.46%,-17.90%,"

","3,267,231",-3.15%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,11.15,1.48,0.86%,592.17M,-16.74%,9.78B,8.54,1.93,0.00%,587.06M,-17.49%,1.22B,0.78,0.42,25.36%,2.69%,-12.69%,6.15B,1.59,16.96%,-5.02%,5.84,-38.83%,10.74,1.54,13.42%,9.74%,15.79M,-21.00%,5.17,3.19,14.37%,14.45%,17.81,27.50,-15.55%,0.73 (4.42%),-,8.46%,14.32%,-39.96%,-0.06,0.97 (5.88%),1.04,14.25%,30.97%,-7.27%,0.76,"Apr 10, 2025",1.07,-0.16%,24.90%,24.81,5.52%,3.34%,-,0.28,12.67%,19.90%,1.40,25.99,Yes / Yes,0.01,14.33%,45.74%,2.12,18.02,10.92%,-11.92%,21.51%,Mar 18 AMC,2.70M,16.51,-16.03%,-15.93%,-20.24%,"

","5,718,953",-8.38%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,-11.95%,27.39B,49.62,3.57,-0.42%,96.06M,-9.07%,-15.53M,-,0.76,49.62%,6.46%,-6.18%,2.42B,11.31,-3.38%,3.08%,3.02,1.79%,10.39,17.04,15.75%,-0.35%,6.20M,-3.44%,18.62,9.51,10.32%,-1.21%,153.45,217.84,-1.87%,-,39.43,-10.72%,-0.94%,-18.73%,1.16,-,1.15,48.57%,77.68%,15.37%,10.87,-,1.15,89.39%,-4.09%,36.31,8.34%,4.74%,7348,0.77,27.77%,-0.64%,1.72,238.44,Yes / Yes,0.03,73.68%,-,1.43,180.05,2.13%,13.49%,23.41%,Mar 05 AMC,2.05M,177.04,-11.18%,-12.12%,-7.47%,"

","2,940,267",-1.67%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,20.83,3.20,14.60%,263.11M,-9.89%,20.36B,12.05,5.53,-2.78%,260.68M,-9.21%,1.01B,16.93,1.31,62.23%,2.81%,-18.99%,4.67B,4.36,-2.46%,6.97%,2.74,-2.85%,29.22,2.28,2.41%,9.66%,7.33M,5.97%,25.57,2.61,1.23%,11.92%,55.06,92.80,-18.27%,-,11.26,106.45%,11.26%,-28.13%,0.79,-,4.46,78.74%,75.94%,21.14%,2.96,-,4.46,55.96%,19.00%,26.47,5.62%,3.11%,7412,0.01,3.05%,21.65%,2.32,91.18,Yes / Yes,0.00,21.68%,0.00%,1.03,68.05,0.80%,8.10%,3.29%,Feb 24 AMC,2.68M,66.70,-10.08%,-15.02%,-8.56%,"

","2,760,647",-1.98%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.94%,109.64M,-27.41%,2.97B,113.25,0.24,-15.90%,108.60M,-21.97%,-257.10M,-,-0.46,50.87%,7.29%,6.53%,398.99M,7.44,43.69%,9.69%,8.14,2.69%,7.80,3.47,116.33%,-23.14%,7.92M,74.42%,8.02,3.37,-,-31.41%,13.48,39.77,3.36%,-,-,-3.18%,-30.08%,-31.93%,1.10,-,3.38,118.89%,62.94%,100.82%,2.52,-,3.51,24.92%,-70.71%,30.96,9.19%,5.75%,1869,0.18,49.59%,-64.44%,1.29,53.83,Yes / Yes,0.02,18.42%,-,1.93,28.81,-0.24%,-22.87%,65.68%,Feb 27 BMO,972.81K,27.07,-23.65%,-17.26%,5.36%,"

","1,877,532",-6.02%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,-19.23%,4.90B,14.82,1.31,-,-,-30.16%,-891.82M,-,1.08,4.16%,-,-30.06%,10.55B,0.46,75.03%,71.63%,2.13,-25.28%,-6.35,-,240.69%,-21.49%,1.40M,-,4.85,3.99,-,-,13.00,33.32,-31.78%,-,-,-,-,-41.89%,-,-,0.48,146.49%,16.40%,48.92%,1.94,-,0.62,25.35%,-9.12%,28.91,8.92%,7.17%,17439,-,45.22%,-8.46%,1.00,39.31,Yes / Yes,-,67.77%,-,1.93,20.51,-0.44%,-71.34%,40.01%,Mar 20 BMO,655.29K,19.36,-24.86%,-25.52%,-15.20%,"

","1,262,440",-5.61%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,8.50,4.96,1.60%,147.87M,-14.77%,6.22B,7.39,5.70,-2.22%,145.20M,-10.69%,730.00M,1.19,1.19,78.54%,4.00%,-23.36%,4.99B,1.25,6.74%,2.84%,3.30,-11.89%,40.97,1.03,7.96%,0.88%,5.80M,0.21%,-,-,7.17%,13.15%,39.05,63.22,-22.27%,1.73 (4.10%),6.41,3.54%,9.98%,-33.30%,0.90,1.68 (3.98%),-,10.13%,-,7.99%,2.49,"Feb 13, 2025",0.35,13.79%,20.26%,28.53,8.54%,4.26%,9406,0.82,7.91%,14.62%,2.87,59.39,Yes / Yes,0.19,72.54%,33.52%,1.39,42.65,4.18%,6.00%,4.59%,Apr 21 AMC,1.76M,42.17,-12.25%,-18.82%,-18.04%,"

","2,452,778",-1.13%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.66,17.83,1.07%,120.42M,-24.26%,1.41B,-,-1.36,0.00%,119.17M,-43.21%,2.15B,-,1.88,52.77%,10.92%,-45.41%,8.43B,0.17,-91.32%,12.63%,1.96,-35.76%,33.52,0.35,-188.28%,21.76%,13.01M,9.09%,17.56,0.67,-,66.17%,9.38,29.00,-45.46%,0.69 (5.92%),0.46,-,24.69%,-59.62%,1.72,7.14 (60.97%),1.17,42.24%,32.89%,24.86%,1.32,"Mar 24, 2025",1.25,179.57%,29.52%,26.39,11.50%,6.91%,6700,1.49,63.25%,25.48%,4.00,16.07,Yes / Yes,1.15,477.65%,22.25%,1.33,12.81,6.89%,33.49%,79.84%,Mar 12 BMO,6.62M,11.71,-27.11%,-35.57%,-39.89%,"

","8,777,848",-8.59%,ZIM
