Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,37.39,0.98,11.57%,168.52M,1.30%,6.15B,24.88,1.47,-57.94%,148.79M,0.22%,6.57B,4.81,0.36,91.77%,3.06%,10.95%,169.50M,3.89,4.79%,1.14%,4.85,-3.31%,1.58B,3.98,9.60%,6.29%,4.55M,-1.96%,9.19,42.52,7.78%,10.49%,41.15 -11.13%,25.24%,0.86,23.66,32.18% -7.41%,8.11%,27.74 31.83%,38.16%,0.37 (1.00%),18.67,19.81% -5.41%,41.66%,1.42%,1.68%,149.70%,0.35 (0.96%),4.15,38.39%,16.67%,0.68,176.98%,"May 20, 2025",1.72,3.22%,10.72%,56.71,2.25,3.23% 0.62%,2.87,29.71%,1.28%,1.02,37.29,35.98%,0.36,4.01%,3.21%,0.85,36.51,2500,0.35,Apr 22 AMC,1.37%,939.02K,36.57,"Mar 29, 2012",Yes / Yes,6.90% 1.36%,"

","797,717",0.16%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,28.00,5.57,0.10%,446.04M,-0.88%,69.43B,22.86,6.82,-0.65%,444.77M,-6.69%,74.46B,3.44,1.62,96.02%,1.95%,-4.39%,2.52B,7.48,5.38%,0.41%,2.86,-5.31%,9.29B,14.94,9.35%,17.70%,8.69M,-4.28%,10.44,40.34,8.13%,51.85%,200.33 -22.15%,-8.75%,3.87,30.44,8.55% 11.91%,25.04%,139.70 11.63%,-7.81%,1.99 (1.28%),18.96,5.98% 8.14%,69.48%,1.82%,2.03%,12.92%,1.86 (1.20%),8.02,7.23%,37.01%,3.53,210.53%,"Jul 18, 2025",1.04,6.32%,27.12%,39.51,1.58,18.93% 21.14%,1.74,7.88%,-4.23%,0.92,199.92,32.86%,1.45,1.37%,-2.58%,0.93,156.17,13800,1.16,May 06 BMO,-8.16%,3.04M,155.95,"Feb 01, 2013",Yes / Yes,5.00% 1.37%,"

","2,814,847",-0.14%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,11.31,1.57,0.86%,593.65M,2.25%,10.54B,9.91,1.79,0.00%,588.53M,-0.62%,9.80B,1.11,0.40,22.11%,2.16%,-10.44%,1.30B,1.68,6.51%,-8.83%,4.67,-10.17%,6.26B,1.65,12.61%,10.29%,12.74M,-9.21%,10.73,3.31,10.18%,15.68%,27.50 -35.45%,-15.88%,5.35,-,18.24% 8.45%,15.06%,16.34 8.63%,-27.32%,0.68 (3.81%),5.08,9.28% 13.97%,29.66%,1.31%,1.42%,-51.09%,0.70 (3.94%),1.57,10.00%,24.06%,0.39,-,"Apr 10, 2025",1.02,13.41%,20.76%,51.53,1.41,- -,1.05,38.73%,1.75%,-0.17,23.17,45.76%,0.27,8.02%,-1.53%,0.32,17.78,24471,0.01,May 20 AMC,-11.58%,2.73M,17.75,"Oct 27, 2016",Yes / Yes,-15.96% -9.78%,"

","862,761",-0.17%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.84%,155.70M,1.12%,48.88B,85.92,3.65,-0.85%,96.78M,25.02%,47.10B,-,0.80,54.87%,9.28%,51.56%,-38.78M,19.19,0.04%,9.94%,3.25,67.65%,2.55B,27.08,14.50%,-0.81%,8.98M,74.01%,11.59,16.26,11.75%,-2.68%,317.26 -1.05%,75.46%,19.30,70.73,41.55% -10.72%,-2.11%,153.45 104.59%,92.89%,-,-,47.68% 48.24%,77.33%,2.09%,2.66%,184.60%,-,18.50,49.20%,-4.59%,7.80,-,-,1.18,25.46%,-1.52%,76.60,1.67,- -,1.18,-121.43%,3.19%,1.11,315.27,-,0.68,22.57%,19.62%,0.90,315.32,7348,0.02,May 29 AMC,48.82%,2.76M,313.94,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","2,481,445",-0.44%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,23.41,3.33,14.19%,261.11M,0.92%,23.59B,13.74,5.68,-1.69%,259.62M,-2.45%,15.84B,9.01,1.38,62.59%,3.15%,4.20%,1.05B,5.02,1.22%,-0.42%,3.41,-8.98%,4.70B,2.66,1.24%,9.87%,8.19M,-4.45%,29.34,3.02,2.60%,12.19%,92.80 -15.97%,35.52%,25.82,13.86,-10.66% 106.45%,11.73%,55.06 41.63%,-33.73%,-,15.03,4.40% 49.60%,75.85%,2.01%,1.74%,-69.15%,-,3.37,24.11%,18.13%,1.50,-,-,4.48,2.98%,22.31%,47.47,2.34,- -,4.48,18.68%,-0.75%,0.68,90.58,0.00%,0.01,2.93%,-1.04%,1.51,78.38,7412,0.00,May 21 AMC,0.24%,2.40M,77.98,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","3,616,237",-0.51%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,110.59M,-2.89%,3.87B,79.50,0.44,-24.52%,109.14M,11.69%,3.20B,-,-0.41,50.52%,4.02%,-6.22%,-252.07M,9.24,48.74%,-4.97%,3.60,30.05%,418.33M,4.68,133.00%,-23.32%,4.39M,33.52%,7.48,4.51,-,-32.05%,44.34 -21.13%,94.60%,7.75,-,30.00% -3.18%,-30.63%,16.01 118.43%,5.49%,-,-,40.35% 98.38%,63.45%,3.47%,3.94%,-55.38%,-,7.66,28.63%,-64.09%,1.87,-,-,3.09,43.72%,-60.26%,47.87,1.38,- -,3.26,18.43%,-5.76%,0.98,52.41,-,0.24,22.19%,4.79%,0.70,34.74,1869,0.02,May 08 BMO,17.31%,1.22M,34.97,"Sep 20, 2017",Yes / Yes,92.78% -5.41%,"

","847,272",0.66%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,-1.92%,6.45B,11.75,2.17,-,-,-4.10%,9.98B,-,-0.86,4.01%,-,5.11%,-710.26M,0.56,61.89%,-2.36%,1.42,-14.23%,11.52B,-,249.48%,-11.48%,1.03M,-10.15%,-12.89,4.73,-,-,33.32 -23.47%,17.78%,5.39,-,5.46% -,-,13.00 96.15%,-,-,-,118.43% 118.66%,17.93%,2.33%,1.95%,-,-,0.87,37.41%,-7.36%,0.70,-,-,0.45,43.08%,-6.16%,42.04,1.00,- -,0.59,66.34%,-2.94%,0.10,42.27,-,-,47.60%,0.08%,1.47,26.17,17439,-,May 15 BMO,2.10%,729.86K,25.50,"May 10, 2024",Yes / Yes,-136.23% 19.27%,"

","1,071,802",-2.56%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.12,5.13,1.68%,147.57M,4.99%,7.66B,9.38,5.54,-1.33%,145.09M,8.82%,-,1.67,1.31,78.50%,3.77%,4.99%,756.00M,1.54,5.33%,-2.11%,3.36,-5.51%,4.98B,1.22,6.20%,0.91%,5.47M,-4.26%,42.43,-,6.07%,13.06%,63.22 -17.84%,24.11%,-,7.85,-9.99% 3.54%,10.04%,39.32 32.10%,2.16%,1.74 (3.35%),-,19.10% 8.98%,-,1.70%,2.01%,46.39%,1.70 (3.27%),-,28.90%,21.03%,1.13,61.88%,"May 15, 2025",-,4.84%,15.17%,67.98,2.88,4.85% 5.34%,0.15,18.40%,5.95%,0.87,53.02,33.52%,0.74,-0.83%,9.19%,0.72,51.47,9406,0.19,Jul 21 AMC,0.86%,1.63M,51.94,"Mar 17, 1980",Yes / Yes,-4.71% -0.18%,"

","1,174,744",0.91%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.82,19.53,1.18%,120.46M,-1.89%,1.94B,-,-1.78,0.00%,119.04M,-6.62%,5.51B,-,1.22,48.42%,18.96%,3.94%,2.35B,0.22,-81.42%,-8.43%,3.30,-25.16%,8.87B,0.49,-153.87%,23.04%,22.57M,-25.06%,32.86,0.84,-,72.40%,29.00 -44.52%,-22.56%,19.19,0.55,-23.79% -,27.51%,11.03 45.81%,-64.79%,1.09 (6.75%),1.39,-7.73% 20.63%,34.71%,4.09%,4.31%,-,7.61 (47.32%),0.62,192.29%,31.33%,0.85,-,"Jun 02, 2025",1.10,65.83%,26.52%,45.91,4.00,16.67% -,1.18,226.86%,-4.10%,1.70,15.44,22.25%,1.49,28.46%,-1.05%,0.70,16.53,6700,1.16,May 19 BMO,-14.36%,6.85M,16.09,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","4,813,825",-2.66%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,26.07,0.33,78.19%,252.58M,-2.17%,3.48B,17.18,0.50,0.00%,55.08M,-1.16%,4.32B,1.43,-,11.93%,7.28%,11.33%,83.40M,1.65,19.04%,-5.02%,3.11,-0.93%,2.11B,2.28,18.22%,2.78%,4.01M,3.51%,3.76,11.49,18.26%,8.89%,11.96 -28.51%,-27.54%,0.74,17.98,- -,4.94%,6.05 41.32%,-18.42%,0.15 (1.72%),9.78,11.29% -,55.89%,3.73%,2.93%,-,0.13 (1.51%),2.05,-37.52%,9.45%,0.28,-,"Jul 07, 2025",0.80,2.26%,3.96%,47.55,2.75,15.87% -,1.41,-54950.00%,-1.71%,0.73,8.69,42.42%,1.13,-,2.18%,1.10,8.55,7395,0.78,Mar 27 BMO,3.84%,1.29M,8.55,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","1,417,782",0.00%,ZGN
