Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.46,0.71,16.27%,172.26M,-4.04%,5.29B,23.61,1.30,-10.30%,144.59M,-3.07%,124.20M,3.04,0.31,84.51%,3.19%,-4.37%,1.53B,3.46,20.75%,5.97%,5.83,4.14%,9.34,3.28,10.89%,4.22%,4.61M,32.10%,0.91,33.70,14.28%,7.19%,22.33,34.58,4.25%,0.27 (0.88%),18.71,18.47%,5.80%,-11.34%,1.21,0.31 (1.01%),1.95,0.20%,39.86%,37.30%,0.70,"May 17, 2024",3.31,95.74%,15.14%,38.33,2.75%,1.87%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.94,31.31,1.18%,12.10%,0.46%,Apr 23 AMC,791.52K,30.66,-4.40%,-4.47%,2.43%,"

","745,929",-2.08%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.60%,137.79M,-2.31%,1.44B,18.80,0.52,-8.73%,136.85M,-0.31%,-62.61M,-,0.09,73.71%,5.12%,17.07%,438.33M,3.29,29.09%,-0.36%,4.14,6.80%,0.94,10.36,21.60%,-8.44%,7.01M,-10.31%,3.69,2.64,-,-51.53%,7.05,12.12,3.62%,-,-,9.40%,-11.66%,-19.63%,1.72,-,2.50,12.97%,67.51%,38.16%,0.39,-,2.50,50.48%,-8.58%,46.91,4.73%,3.45%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.82,10.15,0.88%,61.76%,6.47%,May 22 AMC,1.69M,9.74,-4.33%,2.25%,10.52%,"

","1,393,953",-4.04%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.23,5.19,0.08%,458.37M,1.35%,78.65B,26.97,6.39,-6.34%,455.94M,3.07%,2.39B,3.49,1.50,95.47%,1.32%,-8.25%,8.73B,9.01,8.42%,0.02%,1.65,-2.43%,11.07,15.57,10.81%,17.02%,6.03M,3.84%,4.33,39.82,9.53%,50.06%,144.80,201.92,-12.67%,1.73 (1.01%),44.94,11.57%,20.26%,-14.63%,0.88,1.61 (0.94%),1.94,8.05%,68.34%,19.04%,4.00,"Jul 18, 2024",3.33,17.17%,35.97%,58.98,2.47%,2.09%,14100,1.34,7.91%,27.38%,1.18,214.06,Yes / Yes,1.33,9.89%,30.71%,0.59,169.56,1.70%,2.54%,9.50%,May 02 BMO,3.65M,172.37,1.31%,5.07%,-3.25%,"

","2,142,617",1.66%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.19,1.43,1.10%,606.77M,-3.90%,13.90B,11.64,1.99,0.00%,593.93M,7.03%,1.19B,1.05,0.43,39.23%,3.10%,13.15%,5.52B,2.52,14.43%,3.57%,3.73,3.67%,9.92,2.33,17.61%,9.82%,18.44M,-10.28%,4.58,5.05,15.40%,15.03%,15.90,28.13,8.74%,0.71 (3.06%),-,13.37%,13.12%,-17.74%,-0.08,0.62 (2.68%),1.11,15.78%,31.20%,45.58%,0.75,"Apr 09, 2024",1.15,7.93%,24.81%,53.29,2.73%,2.85%,23554,0.27,3.63%,21.49%,1.14,29.17,Yes / Yes,0.13,-18.31%,0.00%,0.60,22.79,5.91%,-23.59%,4.72%,May 15 AMC,4.94M,23.14,1.35%,7.19%,6.78%,"

","2,948,002",1.54%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.51,39.96%,147.17M,-1.53%,25.33B,50.87,3.32,-0.37%,89.98M,-4.17%,-73.50M,-,0.70,47.72%,5.22%,-21.10%,2.03B,12.48,66.61%,5.60%,2.12,-14.43%,6.40,26.40,11.42%,-1.99%,4.70M,25.12%,14.95,11.31,26.82%,-8.68%,128.12,259.61,-23.71%,-,43.28,-17.41%,-3.23%,-34.89%,0.85,-,1.90,53.60%,81.54%,31.92%,7.07,-,1.67,73.33%,-6.84%,44.57,6.33%,3.48%,5962,1.13,37.16%,-3.62%,1.53,235.29,Yes / Yes,1.08,137.88%,-,1.61,169.96,3.19%,33.96%,32.09%,May 30 AMC,2.22M,169.02,-2.62%,-5.44%,-10.84%,"

","3,571,101",-0.55%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.33%,70.77M,1.15%,809.51M,-,-3.69,-0.48%,62.26M,2.61%,-218.90M,-,-0.84,113.63%,29.77%,-21.49%,40.56M,19.96,38.56%,-0.93%,25.46,1.33%,6.46,1.76,-34.50%,-41.82%,18.53M,-55.71%,6.89,1.66,-,-51.86%,9.56,30.53,-24.75%,-,-,-50.05%,-43.66%,-62.66%,1.83,-,9.19,-20.00%,96.66%,19.25%,0.93,-,9.19,21.74%,-527.00%,42.99,9.20%,7.80%,168,0.10,-,-539.70%,1.36,33.40,Yes / Yes,0.09,113.26%,-,1.14,11.88,170.40%,118.25%,-,May 07 BMO,727.87K,11.40,-4.16%,-11.08%,-26.06%,"

","832,219",-4.04%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,22.96,2.69,22.32%,260.90M,-2.03%,19.09B,12.05,5.12,-0.37%,240.23M,-1.75%,838.33M,15.30,1.21,60.00%,5.20%,-11.45%,4.56B,4.18,-3.23%,-0.53%,4.06,-8.99%,26.83,2.30,1.58%,8.90%,12.48M,-8.99%,23.88,2.58,1.50%,11.31%,58.87,75.90,-14.16%,-,11.61,-,10.05%,-18.67%,-0.01,-,4.36,95.81%,73.37%,4.86%,1.40,-,4.36,19565.00%,17.35%,45.97,1.90%,2.16%,7420,0.01,3.13%,18.37%,2.53,76.17,Yes / Yes,0.00,1250.20%,0.00%,0.93,61.34,1.35%,13.52%,3.25%,May 20 AMC,3.07M,61.73,-1.37%,-1.49%,-6.36%,"

","2,872,975",0.64%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,0.45%,1.78B,-,-1.31,-11.16%,98.19M,8.50%,-338.95M,-,-0.78,42.15%,3.34%,-11.85%,291.07M,6.10,13.76%,-1.93%,5.07,-34.04%,7.83,2.30,55.96%,-31.41%,3.28M,-45.45%,7.61,2.37,-,-38.44%,13.48,37.92,-34.14%,-,-,-16.93%,-44.04%,-52.53%,1.15,-,4.43,2095.12%,62.86%,33.53%,1.19,-,4.63,18.13%,-129.65%,48.21,5.61%,5.13%,2175,0.08,25.94%,-116.45%,1.15,51.82,Yes / Yes,0.01,-7.51%,-,1.00,17.78,15.83%,40.53%,38.78%,May 08 AMC,646.89K,18.00,-5.54%,6.22%,-20.01%,"

","645,291",1.24%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,4.79%,1.24B,15.59,0.62,0.00%,116.14M,-19.25%,-126.89M,-,0.00,0.52%,0.07%,-48.79%,1.20B,1.03,128.30%,-,2.01,-,2.82,3.45,2411.11%,-4.29%,0.09M,-,2.21,4.41,-,-9.63%,8.70,21.91,-40.34%,-,-,-,-27.40%,-55.60%,-,-,1.63,26.18%,16.84%,11.84%,0.96,-,1.82,18.59%,-4.42%,36.38,7.19%,8.56%,3476,0.28,-3.00%,-10.53%,1.00,16.09,No / Yes,0.04,44.09%,-,0.45,9.46,-5.49%,-26.63%,-8.66%,May 21 BMO,42.72K,9.73,-12.03%,-27.10%,-38.17%,"

","19,176",2.85%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,27.93,0.36,30.20%,76.17M,0.40%,985.16M,2312.35,0.00,-0.72%,69.32M,-3.69%,37.58M,2.71,-0.07,51.05%,4.29%,-21.46%,584.21M,1.69,-147.21%,-1.82%,5.71,-26.03%,0.13,77.85,101.97%,5.70%,2.97M,-37.14%,5.17,1.92,10.30%,855.40%,9.07,19.29,-28.63%,-,10.03,-,6.67%,-48.57%,1.23,-,6.58,17.01%,89.88%,9.31%,0.33,-,6.58,-27.43%,12.87%,42.87,2.64%,3.52%,1000,43.95,-32.16%,6.43%,2.38,12.90,Yes / Yes,43.55,-244.08%,0.00%,1.51,10.11,1.01%,-17.03%,-33.48%,May 09 AMC,520.39K,9.92,-2.03%,-6.49%,-21.66%,"

","785,961",-1.88%,ZIP
