Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,37.07,0.98,11.57%,168.52M,-2.05%,6.10B,24.66,1.47,-57.94%,148.79M,7.53%,169.50M,4.76,0.36,91.81%,3.48%,3.01%,1.58B,3.86,4.79%,0.90%,4.95,-7.88%,9.19,3.95,9.60%,6.29%,5.18M,14.21%,0.86,42.15,7.78%,10.49%,27.74,41.15,-2.82%,0.37 (1.01%),23.45,-7.41%,8.11%,-11.91%,1.03,0.35 (0.97%),1.72,0.51%,41.66%,30.68%,0.92,"May 20, 2025",2.87,38.39%,16.67%,56.74,2.48%,2.02%,2500,0.36,3.22%,10.72%,2.25,37.00,Yes / Yes,0.35,29.71%,35.98%,0.50,36.92,1.36%,6.90%,4.01%,Apr 22 AMC,1.05M,36.25,0.99%,8.14%,1.98%,"

","523,532",-1.81%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,29.70,5.57,0.10%,446.04M,1.07%,73.64B,24.12,6.86,-0.50%,444.77M,7.70%,2.52B,3.48,1.62,95.93%,2.30%,0.25%,9.29B,7.93,5.15%,-1.04%,3.51,-6.40%,10.44,15.85,10.18%,17.70%,10.21M,-3.22%,3.87,42.79,8.53%,51.85%,139.70,200.33,1.52%,1.99 (1.21%),32.28,11.91%,25.04%,-17.44%,0.94,1.86 (1.13%),1.04,8.22%,69.48%,18.40%,4.09,"Jul 18, 2025",1.74,7.23%,37.01%,59.09,1.16%,2.27%,13800,1.45,6.32%,27.12%,1.48,200.29,Yes / Yes,1.16,7.88%,32.86%,0.59,166.26,1.37%,5.00%,1.37%,May 06 BMO,2.91M,165.40,3.37%,5.04%,-3.94%,"

","1,723,719",-0.52%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,11.16,1.57,0.86%,593.65M,0.17%,10.41B,9.56,1.83,0.00%,588.53M,-8.46%,1.30B,0.98,0.43,22.17%,2.28%,-10.24%,6.26B,1.66,9.79%,-8.70%,4.37,-11.55%,10.73,1.63,12.51%,10.29%,13.39M,-28.48%,5.35,3.27,11.40%,15.68%,16.34,27.50,-10.33%,0.69 (3.96%),-,8.45%,15.06%,-36.25%,-0.19,0.70 (3.99%),1.02,14.25%,29.66%,7.28%,0.62,"Apr 10, 2025",1.05,10.00%,24.06%,43.10,2.58%,2.79%,24471,0.27,13.41%,20.76%,1.46,23.62,Yes / Yes,0.01,38.73%,45.76%,1.46,16.76,-9.78%,-15.96%,8.02%,May 20 AMC,3.07M,17.53,-4.03%,-6.86%,-14.21%,"

","4,475,262",4.59%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.90%,154.72M,0.67%,39.25B,70.98,3.57,-0.47%,96.08M,15.37%,-15.53M,-,0.76,55.20%,9.09%,29.53%,2.42B,16.20,-3.36%,8.51%,3.44,22.36%,10.39,24.42,15.93%,-0.35%,8.73M,47.55%,18.62,13.63,10.38%,-1.21%,153.45,259.40,40.60%,-,56.49,-10.72%,-0.94%,-2.22%,1.06,-,1.15,48.57%,77.68%,65.30%,6.71,-,1.15,89.39%,-4.09%,70.49,1.36%,1.16%,7348,0.77,27.77%,-0.64%,1.66,247.97,Yes / Yes,0.03,73.68%,-,0.88,257.30,2.13%,13.49%,23.41%,May 29 AMC,2.54M,253.65,4.62%,16.23%,28.00%,"

","2,219,291",-1.42%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,23.92,3.33,14.53%,261.11M,-4.13%,24.10B,14.05,5.67,-2.01%,258.26M,4.61%,1.05B,9.06,1.38,62.10%,2.72%,7.44%,4.70B,5.13,1.00%,-0.49%,2.89,-1.88%,29.34,2.72,1.33%,9.87%,7.02M,27.64%,25.82,3.09,2.64%,12.19%,55.06,92.80,-2.38%,-,14.16,106.45%,11.73%,-14.15%,0.70,-,4.48,78.74%,75.85%,44.70%,2.00,-,4.48,24.11%,18.13%,50.90,1.88%,1.23%,7412,0.01,2.98%,22.31%,2.31,91.04,Yes / Yes,0.00,18.68%,0.00%,1.02,78.90,0.72%,9.22%,2.93%,May 21 AMC,2.43M,79.67,-1.38%,4.18%,4.54%,"

","2,479,344",0.98%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,108.42M,-7.20%,3.33B,85.87,0.35,-22.38%,108.40M,-6.63%,-252.07M,-,-0.42,50.48%,4.59%,-13.66%,418.33M,7.95,44.55%,4.80%,4.11,17.82%,7.48,4.05,124.46%,-23.32%,4.98M,58.87%,7.80,3.88,-,-32.05%,16.01,39.77,15.62%,-,-,-3.18%,-30.63%,-23.86%,0.97,-,3.09,118.89%,63.45%,89.13%,1.51,-,3.26,28.63%,-64.09%,46.54,1.53%,3.09%,1869,0.24,43.72%,-60.26%,1.29,54.07,Yes / Yes,0.02,18.43%,-,0.36,31.02,-5.41%,92.78%,22.19%,May 08 BMO,1.21M,30.28,-0.76%,-5.24%,8.93%,"

","430,961",-2.39%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,-7.82%,6.66B,12.13,2.17,-,-,19.44%,-710.26M,-,-0.86,4.02%,-,4.53%,11.52B,0.58,61.72%,-2.46%,1.07,19.00%,-12.89,-,249.48%,-11.48%,0.92M,1.47%,5.39,4.88,-,-,13.00,33.32,-7.33%,-,-,-,-,-21.06%,0.39,-,0.45,146.49%,17.93%,102.31%,1.30,-,0.59,37.41%,-7.36%,50.39,2.71%,3.92%,17439,-,43.08%,-6.16%,1.00,41.83,Yes / Yes,-,66.34%,-,0.70,27.40,19.27%,-136.23%,47.60%,May 15 BMO,858.21K,26.30,-1.31%,8.63%,10.36%,"

","597,967",-4.01%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.14,5.13,1.68%,147.57M,-3.50%,6.93B,8.50,5.52,-1.75%,145.09M,4.43%,756.00M,1.51,1.30,78.51%,3.95%,-12.02%,4.98B,1.39,4.92%,-2.27%,2.87,-20.65%,42.43,1.11,6.36%,0.91%,5.73M,10.27%,-,-,6.07%,13.06%,39.32,63.22,-13.49%,1.74 (3.70%),7.09,3.54%,10.04%,-25.77%,0.87,1.70 (3.62%),-,10.13%,-,19.35%,1.45,"May 15, 2025",0.15,28.90%,21.03%,48.93,1.78%,2.19%,9406,0.74,4.84%,15.17%,2.88,52.05,Yes / Yes,0.19,18.40%,33.52%,0.49,47.71,-0.18%,-4.71%,-0.83%,Apr 21 AMC,2.00M,46.93,-0.91%,0.63%,-8.53%,"

","975,855",-1.63%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.87,19.53,1.07%,120.46M,-9.50%,2.06B,-,-1.91,0.00%,119.17M,17.90%,2.35B,-,1.22,48.41%,18.38%,-21.74%,8.87B,0.23,-86.23%,-9.27%,3.04,-26.80%,32.86,0.52,-177.87%,23.04%,21.90M,-8.62%,19.19,0.89,-,72.40%,11.03,29.00,-20.54%,0.93 (5.46%),0.58,-,27.51%,-41.17%,1.75,7.10 (41.59%),1.10,42.24%,34.71%,54.60%,0.99,"Jun 02, 2025",1.18,192.29%,31.33%,53.18,1.83%,5.05%,6700,1.49,65.83%,26.52%,4.12,15.12,Yes / Yes,1.16,226.86%,22.25%,0.71,17.53,9.06%,30.79%,28.46%,May 19 BMO,7.21M,17.06,2.88%,10.57%,-9.94%,"

","5,099,054",-2.68%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,25.79,0.33,78.05%,252.58M,-1.51%,3.45B,17.17,0.49,0.00%,55.45M,7.36%,83.40M,1.29,-,11.96%,7.50%,-2.20%,2.11B,1.64,20.89%,-7.58%,4.23,10.30%,3.76,2.25,20.31%,2.78%,4.16M,-32.86%,0.74,11.37,20.04%,8.89%,6.05,12.77,2.42%,0.14 (1.70%),17.79,-,4.94%,-33.75%,0.74,0.13 (1.53%),0.80,9.05%,55.89%,39.83%,0.28,"Jul 07, 2025",1.41,-37.52%,9.45%,59.47,0.90%,1.58%,7395,1.13,2.26%,3.96%,2.75,8.67,Yes / Yes,0.78,-54950.00%,41.06%,0.82,8.51,-4.68%,-8.40%,-,Mar 27 BMO,983.51K,8.46,1.24%,10.66%,0.72%,"

","803,363",-0.59%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.35,79.35%,51.87M,-0.17%,16.20B,29.23,2.27,-0.21%,49.87M,2.11%,-81.00M,-,0.42,18.01%,2.47%,-12.52%,2.31B,7.03,19.93%,2.38%,2.10,-16.45%,19.70,3.36,36.90%,-1.29%,1.23M,68.33%,6.57,10.08,32.13%,-1.72%,38.40,86.58,-6.53%,-,51.92,20.21%,-1.68%,-23.52%,2.11,-,2.46,-1.65%,76.44%,72.45%,2.06,-,2.46,49.24%,-6.94%,50.02,0.77%,1.89%,6856,0.14,14.96%,-3.51%,2.16,79.31,Yes / Yes,0.02,131.84%,-,0.41,65.91,1.51%,11.75%,13.04%,May 07 AMC,586.47K,66.22,-0.76%,0.35%,-1.73%,"

","239,099",0.47%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.29,20.88%,211.97M,-1.24%,3.18B,15.42,0.88,0.00%,186.36M,0.75%,-51.80M,-,0.14,63.66%,11.15%,-24.03%,1.08B,2.96,16.52%,3.41%,4.16,-37.85%,2.87,4.71,28.27%,-6.33%,20.78M,-21.28%,1.55,8.73,20.44%,-11.93%,10.69,38.20,-24.96%,-,26.21,-5.22%,-5.88%,-64.66%,1.27,-,3.33,27.01%,54.78%,26.29%,0.69,-,3.33,73.68%,-3.42%,49.91,2.18%,2.87%,2191,0.31,40.36%,-4.82%,1.40,25.75,Yes / Yes,0.30,56.04%,-,0.55,13.57,4.02%,0.27%,35.64%,May 01 AMC,4.99M,13.50,-0.87%,1.45%,-34.98%,"

","2,767,194",-0.52%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,19.90,1.60,2.31%,42.23M,-2.75%,1.34B,4.44,7.18,0.73%,41.12M,3.18%,76.66M,4.45,1.19,106.77%,8.20%,-25.96%,1.42B,0.95,2.61%,-5.46%,5.32,-44.37%,43.13,0.74,5.64%,2.12%,3.37M,-41.61%,10.24,3.11,4.47%,4.12%,29.15,60.62,-41.42%,-,5.79,-20.26%,2.85%,-47.49%,1.60,-,1.52,1.14%,71.81%,9.21%,1.46,"May 17, 2019",1.52,36.80%,15.50%,46.49,2.07%,3.70%,3800,0.47,3.24%,5.41%,2.00,42.57,Yes / Yes,0.47,143.08%,0.00%,0.90,32.10,1.84%,-8.51%,4.50%,May 08 AMC,634.25K,31.83,-0.41%,-6.22%,-30.97%,"

","569,349",-0.84%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,27.49,10.58,0.80%,51.14M,-2.08%,14.79B,17.69,16.43,0.80%,50.45M,19.43%,549.00M,2.63,3.30,91.55%,1.64%,-8.98%,5.09B,2.90,7.58%,-0.11%,1.22,-25.87%,70.91,4.10,13.00%,7.24%,0.83M,-10.26%,17.28,16.82,10.45%,16.16%,205.73,427.76,-24.71%,-,14.77,0.42%,9.33%,-32.02%,1.76,-,1.02,3.32%,46.59%,41.35%,9.45,-,1.45,109.89%,15.19%,58.82,2.44%,3.20%,9900,0.65,16.72%,10.78%,1.95,317.93,Yes / Yes,0.62,18.23%,0.00%,0.61,295.01,1.39%,11.14%,10.65%,Apr 29 BMO,676.12K,290.80,4.07%,10.12%,-14.53%,"

","409,508",-1.43%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,20.45,4.51,0.14%,197.90M,-3.21%,18.26B,11.10,8.32,-0.52%,197.57M,-9.31%,913.30M,4.95,1.98,94.84%,3.01%,-12.04%,7.70B,2.37,-0.28%,0.76%,2.50,-14.86%,62.63,1.47,4.27%,4.19%,5.95M,-20.34%,7.00,13.19,4.13%,7.31%,89.92,117.44,-12.63%,0.89 (0.97%),14.69,-4.13%,4.81%,-21.42%,0.73,0.96 (1.04%),1.46,-0.55%,62.31%,2.64%,2.73,"Mar 31, 2025",2.44,-2.39%,18.72%,38.71,1.78%,3.19%,17000,0.58,3.30%,11.86%,2.47,106.80,Yes / Yes,0.53,9.01%,21.66%,0.62,94.21,0.73%,2.22%,1.05%,May 05 BMO,2.38M,92.29,-3.56%,-9.29%,-12.90%,"

","1,474,320",-2.04%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.35,32.57%,183.23M,0.07%,16.18B,29.63,2.27,-0.51%,162.81M,1.97%,-81.00M,-,0.42,68.65%,8.27%,-14.17%,2.31B,7.02,20.66%,2.41%,4.66,-18.16%,19.70,3.41,36.28%,-1.29%,13.46M,68.58%,6.68,10.07,32.55%,-1.72%,39.05,89.39,-9.21%,-,51.84,20.21%,-1.68%,-24.79%,2.12,-,2.46,-1.65%,76.44%,72.16%,2.11,"Jan 12, 2011",2.46,49.24%,-6.94%,49.80,0.91%,1.91%,6856,0.14,14.96%,-3.51%,2.20,79.16,Yes / Yes,0.02,131.84%,-,0.33,67.01,1.50%,10.87%,13.04%,May 07 AMC,2.89M,67.23,-0.84%,0.07%,-3.28%,"

","958,662",0.33%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.21,2.39,3.57%,375.00M,-1.18%,16.23B,15.06,2.89,-0.34%,360.00M,-6.95%,916.00M,1.61,0.58,89.52%,2.14%,-11.25%,11.33B,1.43,8.61%,4.59%,2.43,-7.67%,15.42,2.82,13.60%,8.22%,7.70M,22.86%,5.34,8.15,11.30%,15.73%,28.50,53.99,-9.74%,0.87 (2.00%),20.90,4.31%,12.04%,-19.47%,0.27,0.80 (1.84%),1.11,5.64%,16.94%,52.56%,1.27,"May 28, 2025",1.26,19.36%,11.95%,44.48,0.85%,2.54%,350000,0.41,2.79%,8.09%,1.28,57.09,Yes / Yes,0.32,8.47%,27.40%,0.57,43.24,-3.58%,-1.91%,0.78%,Apr 30 BMO,3.16M,43.48,-1.26%,-6.71%,-3.22%,"

","1,810,356",0.56%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,28.54,5.02,0.15%,278.00M,-3.95%,39.79B,21.30,6.72,-19.66%,277.54M,-3.11%,1.43B,2.48,1.46,84.62%,1.58%,-5.51%,7.74B,5.14,12.11%,-2.07%,1.92,6.65%,-28.07,-,11.21%,22.12%,4.37M,4.48%,2.69,53.20,11.49%,-,122.13,163.30,6.70%,2.84 (1.99%),27.42,4.75%,32.45%,-12.34%,0.73,2.76 (1.93%),1.40,6.30%,46.80%,17.21%,2.68,"May 27, 2025",1.40,-11.50%,31.12%,38.80,0.38%,1.02%,40000,-,10.09%,18.42%,2.63,160.43,Yes / Yes,-,-18.28%,51.40%,0.67,144.09,-3.55%,0.94%,11.83%,Apr 30 BMO,2.28M,143.15,-2.74%,-4.07%,2.07%,"

","1,536,811",-0.65%,YUM
