Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.54,0.71,16.04%,172.26M,-1.97%,5.43B,24.17,1.30,-16.33%,145.00M,3.05%,124.20M,3.12,0.31,84.49%,2.89%,-2.09%,1.53B,3.54,20.88%,5.97%,4.44,6.80%,9.34,3.37,10.87%,4.22%,4.18M,14.97%,0.91,34.54,14.28%,7.19%,25.09,34.58,6.83%,0.27 (0.86%),19.17,18.47%,5.80%,-9.14%,1.17,0.31 (0.99%),1.95,0.20%,39.86%,25.23%,0.73,"May 17, 2024",3.31,95.74%,15.14%,58.28,2.30%,2.29%,2400,0.33,8.34%,8.11%,2.25,35.43,Yes / Yes,0.33,52.74%,45.61%,0.83,31.35,1.18%,12.06%,0.46%,Jul 30 AMC,941.36K,31.42,4.87%,1.97%,3.97%,"

","779,974",0.22%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.81%,137.79M,0.64%,1.40B,18.35,0.52,-10.26%,136.53M,1.50%,-62.61M,-,0.10,73.91%,5.26%,-1.56%,438.33M,3.20,29.29%,-0.36%,5.78,7.24%,0.94,10.08,21.09%,-8.44%,7.18M,-9.80%,3.69,2.57,-,-51.53%,7.05,11.80,0.85%,-,-,9.40%,-11.66%,-19.66%,1.71,-,2.50,12.97%,67.51%,34.47%,0.28,-,2.50,50.48%,-8.58%,52.21,2.72%,2.92%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,0.58,9.39,0.88%,61.76%,6.47%,May 22 AMC,1.24M,9.48,1.91%,-2.07%,6.49%,"

","719,384",0.96%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,34.58,5.19,0.08%,458.37M,-1.93%,81.85B,28.03,6.40,-5.28%,455.91M,4.85%,2.39B,3.63,1.49,96.06%,1.37%,23.25%,8.73B,9.37,8.42%,0.02%,2.39,-6.18%,11.07,16.21,10.94%,17.02%,6.25M,-2.25%,4.33,41.44,9.53%,50.06%,144.80,201.92,-9.11%,1.74 (0.97%),46.77,11.57%,20.26%,-11.16%,0.86,1.67 (0.93%),1.94,8.05%,68.34%,23.88%,3.82,"Jul 18, 2024",3.33,17.17%,35.97%,56.59,2.24%,2.16%,14100,1.34,7.91%,27.38%,1.24,216.56,Yes / Yes,1.33,9.89%,30.71%,0.50,180.76,1.70%,2.54%,9.50%,Aug 06 BMO,2.61M,179.38,1.92%,3.27%,1.41%,"

","1,314,035",-0.76%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.54,1.43,1.10%,606.77M,-4.35%,11.63B,9.82,1.97,0.00%,593.93M,-9.19%,1.19B,0.90,0.43,38.74%,2.77%,-3.68%,5.52B,2.11,14.02%,3.63%,5.12,14.69%,9.92,1.95,18.65%,9.82%,16.46M,-25.80%,4.58,4.22,15.01%,15.03%,15.90,28.04,-9.02%,0.70 (3.62%),-,13.37%,13.12%,-30.96%,-0.12,0.62 (3.20%),1.11,15.78%,31.20%,21.80%,0.60,"Apr 09, 2024",1.15,7.93%,24.81%,35.56,2.49%,2.40%,23554,0.27,3.63%,21.49%,1.20,29.30,Yes / Yes,0.13,-18.31%,0.00%,1.01,20.48,7.20%,-22.68%,4.72%,May 15 AMC,3.22M,19.36,-5.63%,-12.13%,-8.47%,"

","3,262,364",-5.47%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.54%,147.17M,-5.93%,28.88B,57.41,3.33,-0.14%,91.39M,6.42%,-73.50M,-,0.70,47.19%,5.28%,11.76%,2.03B,14.23,68.40%,5.55%,2.21,-20.67%,7.22,26.45,10.42%,-1.99%,4.82M,28.23%,14.82,12.89,26.82%,-8.68%,131.59,259.61,-13.76%,-,52.52,-17.41%,-3.23%,-26.40%,0.84,-,1.67,53.60%,77.75%,45.20%,6.91,-,1.67,73.33%,-6.90%,49.91,3.58%,3.48%,5962,1.13,37.16%,-3.62%,1.60,231.17,Yes / Yes,1.08,139.17%,-,0.59,188.41,3.19%,33.96%,32.09%,May 30 AMC,2.18M,191.07,-1.59%,4.16%,-2.45%,"

","1,291,508",1.41%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,-7.88%,298.95M,-,-3.63,-0.47%,62.14M,-11.37%,-218.90M,-,-0.84,113.61%,15.48%,-67.62%,40.56M,7.37,40.00%,-0.93%,6.73,-69.49%,6.46,0.65,-35.33%,-41.82%,9.62M,-83.93%,6.89,0.61,-,-51.86%,3.27,29.03,-72.21%,-,-,-50.05%,-43.66%,-85.50%,1.70,-,9.19,-20.00%,96.66%,28.75%,0.56,-,9.19,21.74%,-527.00%,37.70,10.84%,10.88%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,0.39,4.01,170.40%,118.25%,-,May 07 BMO,1.43M,4.21,4.07%,-47.10%,-66.08%,"

","560,363",4.99%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,22.10,2.69,22.26%,260.90M,0.44%,18.38B,11.63,5.11,-0.40%,240.41M,0.92%,838.33M,14.73,1.21,59.45%,3.83%,-0.20%,4.56B,4.03,-3.15%,-0.53%,2.85,-14.61%,26.83,2.21,1.29%,8.90%,9.21M,-16.35%,23.88,2.49,1.50%,11.31%,55.63,75.90,-17.37%,-,11.17,-,10.05%,-21.72%,-0.06,-,4.36,95.81%,74.87%,6.81%,1.20,-,4.36,19565.00%,17.35%,53.77,1.74%,1.89%,7420,0.01,3.13%,18.37%,2.57,74.89,Yes / Yes,0.00,1250.20%,0.00%,0.76,58.64,1.35%,13.52%,3.25%,May 20 AMC,3.23M,59.42,2.19%,-1.34%,-7.42%,"

","2,463,354",1.33%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.53%,99.12M,4.36%,1.92B,-,-1.71,-14.58%,98.59M,4.42%,-338.95M,-,-0.52,43.96%,2.86%,29.35%,291.07M,6.60,18.24%,-2.02%,4.60,-13.44%,7.83,2.48,39.66%,-31.41%,2.82M,-34.54%,7.57,2.56,-,-38.44%,13.48,32.60,-29.05%,-,-,-16.93%,-44.04%,-40.52%,1.06,-,4.43,2095.12%,62.86%,43.84%,0.87,-,4.63,18.13%,-129.65%,60.85,4.55%,4.33%,2175,0.08,25.94%,-116.45%,1.17,51.46,Yes / Yes,0.01,-7.51%,-,0.59,19.70,15.83%,40.53%,38.78%,Aug 06 AMC,612.92K,19.39,8.24%,3.01%,-9.31%,"

","360,222",-1.57%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-15.61%,406.53M,5.11,0.62,0.00%,116.14M,-14.93%,-126.89M,-,0.00,0.52%,0.07%,-74.62%,1.20B,0.34,128.69%,-,0.52,-80.31%,2.82,1.13,2411.11%,-4.29%,0.08M,-,2.21,1.45,-,-9.63%,3.19,21.91,-80.44%,-,-,-,-27.40%,-85.44%,-,-,1.63,26.18%,16.84%,0.00%,0.46,-,1.82,18.59%,-4.42%,27.94,7.35%,5.78%,3476,0.28,-3.00%,-10.53%,1.00,15.75,No / Yes,0.04,44.09%,-,0.43,3.35,-5.44%,-26.68%,-8.66%,May 21 BMO,160.96K,3.19,-14.71%,-54.97%,-76.15%,"

","68,732",-4.78%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,24.89,0.36,30.20%,76.17M,-3.60%,877.90M,-,-0.14,-0.64%,69.32M,0.57%,37.58M,2.42,-0.08,51.06%,4.47%,-14.67%,584.21M,1.50,-163.83%,-1.82%,5.70,-40.99%,0.13,69.38,52.56%,5.70%,3.10M,-50.59%,5.17,1.71,10.30%,855.40%,8.01,18.70,-36.40%,-,8.94,-,6.67%,-52.73%,1.19,-,6.58,17.01%,89.88%,10.36%,0.34,-,6.58,-27.43%,12.87%,48.02,3.56%,3.52%,1000,43.95,-32.16%,6.43%,2.62,11.70,Yes / Yes,43.55,-244.08%,0.00%,0.61,8.57,1.01%,-14.17%,-33.48%,Aug 07 AMC,543.40K,8.84,0.44%,-5.29%,-24.50%,"

","332,198",3.15%,ZIP
