Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-1.62,4.07%,68.96M,-12.43%,731.63M,-,-0.93,102.20%,67.30M,-13.08%,-122.70M,-,-0.68,97.65%,8.05%,-30.51%,76.30M,9.59,-3.28%,1.47%,9.90,-14.44%,4.87,2.14,44.43%,-23.51%,5.42M,7.97%,3.22,3.24,-1.14%,-30.54%,7.97,17.70,-28.76%,-,-,15.81%,-34.61%,-41.07%,1.21,-,3.40,273.04%,85.33%,30.87%,0.73,-,3.40,6.94%,-157.03%,30.51,7.19%,5.74%,286,0.05,0.38%,-160.80%,1.44,21.56,Yes / Yes,0.05,-53.94%,-,2.17,10.95,-31.34%,-211.87%,83.33%,Mar 05 AMC,547.20K,10.43,-14.44%,-21.12%,-17.41%,"

","1,187,747",-4.75%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,32.25,0.92,11.47%,170.31M,-10.04%,5.01B,19.78,1.50,-58.47%,149.44M,-16.14%,160.20M,3.52,0.29,90.74%,3.06%,-19.94%,1.57B,3.20,4.88%,-2.18%,4.55,-17.88%,9.32,3.18,11.73%,5.98%,4.57M,-7.51%,1.17,25.29,9.16%,9.96%,28.25,41.15,-20.46%,0.37 (1.25%),18.43,-7.41%,7.54%,-27.90%,1.05,0.34 (1.15%),1.81,0.51%,41.36%,5.03%,1.12,"Feb 20, 2025",2.91,44.23%,16.48%,25.30,4.77%,2.93%,2500,0.35,2.35%,10.23%,2.25,39.43,Yes / Yes,0.34,166.58%,35.98%,1.98,29.65,1.11%,14.78%,3.90%,Feb 04 AMC,1.01M,29.67,-9.87%,-15.45%,-15.12%,"

","1,985,932",0.07%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,27.28,5.47,0.10%,448.47M,-9.44%,66.77B,22.00,6.78,-1.26%,447.34M,-12.48%,2.49B,3.36,1.42,95.29%,1.59%,-8.70%,9.26B,7.21,2.90%,-0.30%,2.35,-21.93%,10.64,14.02,11.25%,17.43%,7.12M,-9.92%,4.44,33.60,8.13%,50.91%,144.80,200.33,-8.49%,1.96 (1.31%),29.05,11.91%,24.46%,-25.57%,0.92,1.80 (1.20%),1.08,8.22%,69.10%,2.97%,4.63,"Apr 21, 2025",1.75,7.70%,36.65%,29.65,3.97%,2.59%,13800,1.42,8.33%,26.86%,1.50,206.15,Yes / Yes,1.13,12.87%,32.86%,1.39,151.73,0.86%,2.77%,4.70%,Feb 13 BMO,3.03M,149.10,-7.76%,-9.93%,-15.29%,"

","4,228,972",-1.73%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.17,1.48,0.86%,592.17M,-9.17%,10.67B,9.32,1.93,0.00%,587.06M,-10.44%,1.22B,0.86,0.42,25.36%,2.69%,-6.54%,6.15B,1.73,16.47%,-5.02%,5.98,-31.95%,10.74,1.68,13.42%,9.74%,15.79M,-15.44%,5.17,3.48,14.21%,14.45%,17.81,27.50,-7.83%,0.73 (4.05%),-,8.46%,14.32%,-34.47%,-0.07,0.97 (5.38%),1.04,14.25%,30.97%,1.21%,0.67,"Apr 10, 2025",1.07,-0.16%,24.90%,32.74,3.44%,2.93%,-,0.28,12.67%,19.90%,1.40,25.99,Yes / Yes,0.01,14.33%,45.74%,1.70,18.17,10.92%,-11.92%,21.51%,Mar 18 AMC,2.64M,18.02,-9.07%,-8.48%,-13.04%,"

","4,496,886",-0.83%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.92%,154.72M,-9.26%,27.86B,50.47,3.57,-0.42%,96.06M,-13.75%,-15.53M,-,0.76,49.61%,6.46%,-3.11%,2.42B,11.50,-3.38%,3.08%,3.13,6.15%,10.39,17.33,15.75%,-0.35%,6.20M,-1.07%,18.62,9.67,10.32%,-1.21%,153.45,217.84,-0.20%,-,40.10,-10.72%,-0.94%,-17.35%,1.18,-,1.15,48.57%,77.68%,17.34%,10.59,-,1.15,89.39%,-4.09%,37.73,7.30%,4.64%,7348,0.77,27.77%,-0.64%,1.72,238.44,Yes / Yes,0.03,73.68%,-,2.90,174.67,2.13%,13.49%,23.41%,Mar 05 AMC,1.98M,180.05,-10.17%,-10.74%,-5.90%,"

","5,735,239",3.08%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.25,3.20,14.60%,263.11M,-7.75%,20.77B,12.30,5.53,-2.78%,260.68M,-10.44%,1.01B,17.28,1.31,62.23%,2.81%,-17.71%,4.67B,4.45,-2.46%,6.97%,2.78,1.25%,29.22,2.33,2.41%,9.66%,7.33M,7.54%,25.57,2.66,1.23%,11.92%,55.06,92.80,-16.62%,-,11.48,106.45%,11.26%,-26.67%,0.80,-,4.46,78.74%,75.94%,23.59%,2.82,-,4.46,55.96%,19.00%,28.64,4.73%,2.95%,7412,0.01,3.05%,21.65%,2.32,91.18,Yes / Yes,0.00,21.68%,0.00%,1.69,67.75,0.80%,8.10%,3.29%,Feb 24 AMC,2.63M,68.05,-8.66%,-13.63%,-6.65%,"

","4,439,666",0.44%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.94%,109.64M,-20.30%,3.16B,120.51,0.24,-15.90%,108.60M,-20.91%,-257.10M,-,-0.46,50.87%,7.29%,13.85%,398.99M,7.92,43.69%,9.69%,8.30,17.00%,7.80,3.69,116.33%,-23.14%,7.92M,86.44%,8.02,3.59,-,-31.41%,13.48,39.77,9.98%,-,-,-3.18%,-30.08%,-27.57%,1.03,-,3.38,118.89%,62.94%,113.69%,2.41,-,3.51,24.92%,-70.71%,33.96,7.10%,5.27%,1869,0.18,49.59%,-64.44%,1.29,53.83,Yes / Yes,0.02,18.42%,-,1.76,31.77,-0.24%,-22.87%,65.68%,Feb 27 BMO,954.04K,28.81,-19.70%,-11.95%,12.31%,"

","1,683,321",-9.33%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-3.61,-,253.10M,-14.86%,5.19B,15.70,1.31,-,-,-34.60%,-891.82M,-,1.08,4.16%,-,-27.86%,10.55B,0.49,75.14%,71.63%,2.18,-20.53%,-6.35,-,240.69%,-21.49%,1.40M,-,4.85,4.23,-,-,13.00,33.32,-27.73%,-,-,-,-,-38.44%,-,-,0.48,146.49%,16.40%,57.77%,1.88,-,0.62,25.35%,-9.12%,31.41,7.22%,7.03%,17439,-,45.22%,-8.46%,1.00,39.31,Yes / Yes,-,67.77%,-,1.38,21.30,-0.44%,-71.34%,40.01%,Mar 20 BMO,641.73K,20.51,-22.42%,-21.49%,-10.22%,"

","888,791",-3.71%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,8.60,4.96,1.60%,147.87M,-14.46%,6.29B,7.48,5.70,-2.22%,145.20M,-14.96%,730.00M,1.20,1.19,78.55%,4.00%,-22.30%,4.99B,1.26,6.74%,2.84%,3.47,-7.66%,40.97,1.04,7.96%,0.88%,5.80M,2.23%,-,-,7.17%,13.15%,39.05,63.22,-21.38%,1.73 (4.05%),6.48,3.54%,9.98%,-32.54%,0.92,1.68 (3.94%),-,10.13%,-,9.22%,2.40,"Feb 13, 2025",0.35,13.79%,20.26%,29.40,7.31%,4.11%,9406,0.82,7.91%,14.62%,2.87,59.39,Yes / Yes,0.19,72.54%,33.52%,3.68,41.39,4.18%,6.00%,4.59%,Apr 21 AMC,1.67M,42.65,-11.73%,-18.39%,-17.10%,"

","6,158,382",3.04%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.72,17.83,1.07%,120.42M,-12.20%,1.54B,-,-1.36,0.00%,119.17M,-38.27%,2.15B,-,1.88,52.77%,10.92%,-43.04%,8.43B,0.18,-91.32%,12.63%,2.00,-38.54%,33.52,0.38,-188.28%,21.76%,13.01M,18.69%,17.56,0.73,-,66.17%,9.38,29.00,-40.34%,0.69 (5.41%),0.50,-,24.69%,-55.83%,1.74,7.10 (55.39%),1.17,42.24%,32.89%,36.59%,1.27,"Mar 24, 2025",1.25,179.57%,29.52%,29.52,9.23%,6.33%,6700,1.49,63.25%,25.48%,4.00,16.07,Yes / Yes,1.15,477.65%,22.25%,1.76,12.52,6.89%,33.49%,79.84%,Mar 12 BMO,6.51M,12.81,-22.34%,-29.98%,-34.37%,"

","11,438,554",2.32%,ZIM
