Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,36.33,0.98,11.57%,168.52M,-5.35%,5.98B,24.17,1.47,-57.94%,148.79M,5.34%,169.50M,4.67,0.36,91.81%,3.44%,1.95%,1.58B,3.78,4.79%,0.90%,4.91,-8.92%,9.19,3.87,9.60%,6.29%,5.12M,8.79%,0.86,41.31,7.78%,10.49%,27.74,41.15,-4.75%,0.37 (1.03%),22.98,-7.41%,8.11%,-13.66%,1.02,0.35 (0.99%),1.72,0.51%,41.66%,28.08%,0.88,"May 20, 2025",2.87,38.39%,16.67%,53.79,1.20%,1.80%,2500,0.36,3.22%,10.72%,2.25,37.00,Yes / Yes,0.35,29.71%,35.98%,0.58,35.74,1.36%,6.90%,4.01%,Apr 22 AMC,1.04M,35.53,-0.28%,6.41%,0.14%,"

","601,925",-0.59%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,29.20,5.57,0.10%,446.04M,-0.28%,72.38B,23.75,6.84,-1.27%,444.77M,6.75%,2.52B,3.48,1.61,95.91%,2.10%,-1.65%,9.29B,7.79,5.00%,-1.04%,3.18,-7.39%,10.44,15.58,10.11%,17.70%,9.33M,-5.91%,3.87,42.06,8.40%,51.85%,139.70,200.33,-0.21%,1.99 (1.23%),31.73,11.91%,25.04%,-18.84%,0.93,1.86 (1.15%),1.04,8.22%,69.48%,16.38%,4.24,"Jul 18, 2025",1.74,7.23%,37.01%,56.04,0.81%,2.23%,13800,1.45,6.32%,27.12%,1.43,200.29,Yes / Yes,1.16,7.88%,32.86%,0.93,161.97,1.37%,5.00%,1.37%,May 06 BMO,2.93M,162.58,2.33%,3.32%,-5.69%,"

","2,732,205",0.38%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,10.80,1.57,0.86%,593.65M,-9.21%,10.06B,9.21,1.84,0.00%,588.53M,-10.79%,1.30B,0.95,0.43,23.02%,2.36%,-14.44%,6.26B,1.61,10.17%,-8.70%,4.63,-19.44%,10.73,1.58,12.51%,10.29%,13.90M,-31.52%,5.35,3.17,11.40%,15.68%,16.34,27.50,-13.30%,0.70 (4.11%),-,8.45%,15.06%,-38.36%,-0.18,0.70 (4.13%),1.02,14.25%,29.66%,3.73%,0.62,"Apr 10, 2025",1.05,10.00%,24.06%,34.98,3.86%,2.57%,24471,0.27,13.41%,20.76%,1.42,23.78,Yes / Yes,0.01,38.73%,45.76%,0.82,16.91,-9.78%,-15.96%,8.02%,May 20 AMC,3.00M,16.95,-8.12%,-10.55%,-17.16%,"

","2,449,384",0.24%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.10,37.90%,154.72M,1.03%,39.32B,71.41,3.56,-0.47%,96.08M,20.92%,-15.53M,-,0.75,55.20%,8.06%,28.95%,2.42B,16.23,-3.63%,8.51%,3.13,24.34%,10.39,24.46,15.75%,-0.35%,7.74M,43.58%,18.62,13.65,10.38%,-1.21%,153.45,254.59,40.85%,-,56.59,-10.72%,-0.94%,-0.19%,1.05,-,1.15,48.57%,77.68%,65.59%,6.98,-,1.15,89.39%,-4.09%,74.93,1.23%,1.11%,7348,0.77,27.77%,-0.64%,1.66,247.35,Yes / Yes,0.03,73.68%,-,0.81,252.82,2.13%,13.49%,23.41%,May 29 AMC,2.47M,254.10,6.28%,17.63%,28.79%,"

","2,002,742",0.51%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,23.80,3.33,14.59%,261.11M,-6.31%,24.19B,13.98,5.67,-1.98%,260.57M,5.02%,1.05B,9.02,1.38,62.05%,2.62%,-2.24%,4.70B,5.15,1.00%,-0.49%,2.62,1.97%,29.34,2.70,1.33%,9.87%,6.83M,24.15%,25.60,3.10,2.64%,12.19%,55.06,92.80,-2.86%,-,14.21,106.45%,11.73%,-14.57%,0.72,-,4.48,78.74%,75.85%,43.99%,2.06,-,4.48,24.11%,18.13%,49.18,1.52%,1.27%,7412,0.01,2.98%,22.31%,2.31,90.73,Yes / Yes,0.00,18.68%,0.00%,1.58,82.07,0.72%,9.22%,2.93%,May 21 AMC,2.61M,79.28,-1.57%,3.92%,4.35%,"

","4,124,356",-3.40%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,108.42M,1.26%,3.44B,88.82,0.35,-22.38%,108.40M,-7.34%,-252.07M,-,-0.36,50.48%,6.13%,-4.95%,418.33M,8.22,47.88%,4.80%,5.33,19.77%,7.48,4.19,126.02%,-23.32%,6.65M,56.52%,7.80,4.01,-,-32.05%,16.01,39.77,19.59%,-,-,-3.18%,-30.63%,-21.25%,0.99,-,3.09,118.89%,63.45%,95.63%,1.63,-,3.26,28.63%,-64.09%,50.95,1.66%,3.08%,1869,0.24,43.72%,-60.26%,1.29,53.51,Yes / Yes,0.02,18.43%,-,0.82,32.50,-5.41%,91.64%,22.19%,May 08 BMO,1.25M,31.32,2.15%,-2.92%,13.23%,"

","1,024,393",-3.63%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,-0.58%,7.38B,13.45,2.17,-,-,43.20%,-710.26M,-,-0.86,4.02%,-,23.44%,11.52B,0.64,61.72%,-2.46%,1.66,39.30%,-12.89,-,249.48%,-11.48%,1.42M,7.88%,5.39,5.41,-,-,13.00,33.32,2.78%,-,-,-,-,-12.45%,0.45,-,0.45,146.49%,17.93%,124.38%,1.26,-,0.59,37.41%,-7.36%,68.04,2.18%,3.43%,17439,-,43.08%,-6.16%,1.00,41.83,Yes / Yes,-,66.34%,-,0.66,29.40,19.27%,-136.23%,47.60%,May 15 BMO,856.75K,29.17,11.53%,19.73%,23.01%,"

","565,008",-0.78%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.07,5.13,1.61%,147.57M,-5.36%,6.87B,8.43,5.52,-1.82%,145.20M,2.94%,756.00M,1.49,1.30,78.53%,3.39%,-11.86%,4.98B,1.38,4.92%,-2.27%,2.44,-20.82%,42.43,1.10,6.36%,0.91%,4.93M,5.77%,-,-,6.07%,13.06%,39.32,63.22,-14.14%,1.74 (3.73%),7.18,3.54%,10.04%,-26.32%,0.86,1.70 (3.65%),-,10.13%,-,18.46%,1.51,"May 15, 2025",0.15,28.90%,21.03%,47.25,2.05%,2.10%,9406,0.74,4.84%,15.17%,2.88,52.05,Yes / Yes,0.19,18.40%,33.52%,0.67,46.96,-0.18%,-4.71%,-0.83%,Apr 21 AMC,2.02M,46.58,-1.19%,-0.25%,-9.19%,"

","1,350,474",-0.81%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.92,19.53,1.07%,120.46M,-1.53%,2.17B,-,-2.09,0.00%,119.17M,28.01%,2.35B,-,1.22,48.41%,20.18%,-17.39%,8.87B,0.25,-88.31%,-9.27%,3.37,-29.93%,32.86,0.55,-200.38%,23.04%,24.05M,2.82%,19.19,0.94,-,72.40%,11.03,29.00,-15.93%,0.94 (5.20%),0.62,-,27.51%,-37.76%,1.78,7.10 (39.31%),1.10,42.24%,34.71%,63.57%,1.07,"Jun 02, 2025",1.18,192.29%,31.33%,60.18,2.18%,4.91%,6700,1.49,65.83%,26.52%,4.12,14.85,Yes / Yes,1.16,226.86%,22.25%,0.82,18.29,9.06%,30.79%,28.46%,May 19 BMO,7.13M,18.05,10.65%,16.67%,-4.75%,"

","5,866,260",-1.31%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,25.64,0.33,78.05%,252.58M,-2.77%,3.43B,17.07,0.49,0.00%,55.45M,9.36%,83.40M,1.30,-,11.95%,4.39%,-1.98%,2.11B,1.63,20.01%,-7.58%,2.55,9.65%,3.76,2.24,20.31%,2.78%,2.43M,-34.40%,0.74,11.31,19.75%,8.89%,6.05,12.79,1.82%,0.14 (1.71%),17.69,-,4.94%,-34.24%,0.73,0.13 (1.54%),0.80,9.05%,55.89%,39.01%,0.28,"Jul 07, 2025",1.41,-37.52%,9.45%,58.90,0.54%,1.63%,7395,1.13,2.26%,3.96%,2.75,8.67,Yes / Yes,0.78,-54950.00%,41.07%,2.08,8.48,-4.68%,-8.40%,-,Mar 27 BMO,954.43K,8.41,1.34%,10.66%,-0.11%,"

","1,980,492",-0.83%,ZGN
