Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.69%,74.85M,4.23%,1.30B,-,-1.11,29.03%,72.94M,16.11%,1.04B,-,-0.29,101.02%,9.81%,37.29%,-73.68M,10.62,38.90%,14.58%,14.20,39.29%,122.87M,3.88,-11.81%,-15.95%,7.16M,17.69%,4.44,4.64,-2.56%,-19.89%,17.70 -2.66%,37.73%,3.72,-,26.71% 15.81%,-21.07%,9.03 90.81%,223.26%,-,-,41.95% 20.90%,89.52%,3.37%,4.39%,-60.83%,-,8.48,35.69%,-67.32%,0.66,-,-,7.69,95.94%,-59.96%,70.54,1.40,- -,7.69,106.06%,9.57%,1.50,22.06,-,0.06,153.21%,18.74%,0.96,16.60,286,0.05,Aug 07 AMC,29.49%,503.80K,17.23,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","482,076",3.80%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.33,1.01,11.53%,167.66M,-0.13%,7.86B,29.76,1.58,-1.72%,148.24M,2.18%,8.21B,4.60,0.39,91.75%,3.38%,28.22%,174.00M,4.87,11.77%,-0.93%,4.55,42.26%,1.61B,5.03,10.13%,6.40%,5.01M,25.71%,9.33,38.91,10.08%,10.81%,48.42 -3.16%,35.13%,1.20,27.91,32.18% -7.41%,8.26%,27.74 69.03%,81.18%,0.37 (0.78%),22.88,19.81% -5.41%,41.82%,1.96%,2.18%,216.23%,0.36 (0.77%),5.09,30.64%,16.77%,0.97,388.17%,"Aug 20, 2025",1.72,4.74%,10.78%,56.83,2.44,3.23% 0.62%,2.71,12.98%,0.78%,1.11,47.14,35.98%,0.36,7.89%,5.14%,0.87,46.78,2500,0.35,Jul 29 AMC,23.58%,1.10M,46.89,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","958,828",0.24%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,24.61,5.81,0.17%,443.95M,-1.10%,63.40B,20.72,6.90,-0.09%,442.41M,-7.58%,68.76B,2.91,1.63,97.44%,2.08%,-8.27%,2.61B,6.76,7.30%,0.46%,3.02,-12.29%,9.38B,12.76,8.69%,18.24%,9.19M,-12.20%,11.21,44.18,8.45%,52.54%,197.51 -27.57%,-25.31%,3.24,28.57,8.55% 11.91%,25.07%,139.34 2.67%,-4.28%,1.99 (1.39%),17.16,5.98% 8.14%,70.03%,2.12%,2.01%,-11.42%,1.93 (1.35%),7.33,13.72%,37.51%,2.98,221.48%,"Jul 18, 2025",1.04,5.27%,27.83%,35.66,1.50,18.93% 21.14%,1.76,17.78%,-3.07%,0.91,195.14,32.86%,1.36,4.19%,-4.68%,0.94,143.50,13800,1.09,Aug 05 BMO,-10.23%,3.04M,143.06,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","2,859,470",-0.31%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.39,1.46,0.00%,593.65M,4.26%,11.62B,11.60,1.69,-,593.65M,6.13%,10.64B,1.71,0.35,14.67%,2.64%,10.25%,1.21B,1.81,-0.93%,-13.79%,8.17,-1.26%,6.42B,1.75,13.50%,9.38%,15.70M,0.10%,11.20,3.14,7.82%,13.98%,27.50 -28.84%,-12.16%,6.24,-,18.24% 8.45%,13.37%,16.34 19.77%,-19.54%,0.62 (3.18%),5.78,9.28% 13.97%,27.49%,2.51%,1.94%,-32.37%,0.35 (1.79%),1.66,2.41%,21.97%,0.47,-,"Sep 30, 2025",1.19,14.40%,18.81%,58.03,1.44,- -,1.21,-25.19%,3.67%,-0.18,23.14,45.76%,0.29,10.45%,1.06%,1.04,19.31,24471,0.01,Aug 19 AMC,3.21%,1.92M,19.57,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","1,991,024",1.35%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.22%,158.30M,1.83%,47.00B,67.58,4.39,-0.57%,99.39M,5.88%,45.22B,-,0.86,53.38%,5.83%,-5.43%,-41.48M,17.58,11.37%,-1.12%,3.33,43.33%,2.67B,26.12,20.27%,-0.75%,5.79M,64.57%,11.37,13.16,18.14%,-2.70%,318.46 -6.77%,72.87%,22.57,64.68,54.06% 21.31%,-1.17%,164.78 80.18%,82.64%,-,29557.97,34.81% 44.03%,76.82%,2.89%,3.14%,115.16%,-,16.92,31.04%,-4.48%,8.47,-,-,1.94,23.31%,-1.55%,61.53,1.54,- -,1.94,-14.36%,4.61%,1.06,326.78,-,1.00,21.31%,5.71%,0.81,294.65,7923,0.97,Sep 02 AMC,23.08%,1.74M,296.90,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,407,246",0.76%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.02,3.80,11.17%,267.28M,0.08%,25.02B,14.07,5.94,-0.59%,265.85M,3.43%,17.29B,5.24,1.44,63.73%,1.96%,7.21%,1.19B,5.26,5.55%,-0.31%,1.51,11.70%,4.75B,2.80,1.60%,11.03%,5.21M,2.44%,29.82,3.21,4.20%,13.60%,92.80 -9.91%,23.03%,26.02,13.56,-10.66% 106.45%,13.23%,64.41 29.79%,12.15%,-,14.69,4.40% 49.60%,76.38%,2.01%,2.13%,-83.03%,-,3.64,36.57%,20.43%,1.87,-,-,4.36,3.63%,24.99%,54.67,2.31,- -,4.36,66.82%,-0.68%,0.78,92.31,0.00%,0.01,4.71%,6.55%,0.68,84.51,7412,0.00,Aug 21 AMC,6.15%,3.46M,83.60,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","2,368,155",-1.08%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.08%,109.91M,-0.66%,3.66B,93.08,0.35,-18.92%,108.95M,2.20%,3.02B,-,-0.25,37.54%,4.48%,-5.83%,-212.37M,8.57,43.65%,-3.85%,6.55,-11.69%,427.80M,4.57,124.15%,-19.74%,4.88M,25.74%,7.20,4.40,-,-28.39%,44.34 -25.73%,61.90%,7.48,-,30.02% -3.16%,-26.45%,23.01 43.11%,-11.79%,-,-,40.31% 98.33%,62.39%,3.02%,4.00%,-56.69%,-,7.07,33.47%,-57.71%,1.40,-,-,2.93,32.38%,-49.64%,50.87,1.27,- -,3.12,54.50%,3.19%,1.07,52.88,-,0.24,9.81%,-4.00%,0.77,31.62,1869,0.01,Aug 07 BMO,2.05%,745.04K,32.93,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","575,122",4.14%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,-0.98%,7.50B,14.17,2.07,-,-,-1.35%,10.99B,-,-0.23,4.28%,-,14.82%,-462.32M,0.60,55.99%,11.14%,0.87,20.69%,12.55B,-,222.69%,-7.04%,0.48M,3.17%,-13.26,5.26,-,-,33.32 -12.12%,67.60%,5.56,-,5.46% -,-,17.91 63.48%,-,-,-,118.43% 118.66%,18.90%,1.58%,1.75%,-,-,0.88,62.51%,-4.64%,0.74,-,-,0.49,39.14%,-3.68%,49.71,1.00,- -,0.59,82.59%,0.04%,0.04,35.46,-,-,37.06%,-0.27%,0.50,28.82,17439,-,Aug 14 BMO,8.93%,555.91K,29.28,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","278,756",1.60%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.40,5.48,1.58%,147.60M,-0.16%,8.41B,9.70,5.88,-0.03%,145.30M,-1.41%,-,1.33,1.46,79.02%,4.59%,9.74%,807.00M,1.69,15.37%,0.18%,4.39,15.22%,4.97B,1.29,2.90%,0.95%,6.68M,5.07%,44.24,-,7.83%,13.23%,63.22 -9.84%,24.81%,-,10.51,-9.99% 3.54%,10.37%,39.32 44.96%,2.24%,1.74 (3.06%),-,19.10% 8.98%,-,2.31%,2.45%,99.16%,1.74 (3.05%),-,32.07%,22.09%,1.39,104.74%,"Aug 14, 2025",-,2.64%,16.23%,50.87,2.78,4.85% 5.34%,0.13,27.04%,-0.87%,0.92,62.14,33.52%,1.10,-1.04%,2.45%,0.80,57.54,9406,0.18,Oct 20 AMC,8.80%,1.52M,57.00,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,209,420",-0.94%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.82,16.63,1.18%,120.46M,-7.10%,1.64B,-,-3.21,0.00%,119.04M,-1.80%,5.79B,-,0.81,52.77%,17.24%,-15.41%,2.00B,0.19,-84.17%,9.01%,4.09,-12.08%,8.58B,0.42,-213.92%,19.27%,20.52M,-36.61%,32.35,0.92,-,59.06%,29.00 -53.07%,-39.87%,14.72,0.51,-23.79% -,23.31%,11.03 23.33%,-46.36%,1.00 (7.38%),1.56,-7.73% 20.63%,32.33%,2.50%,3.12%,-,6.78 (49.82%),0.67,202.12%,28.74%,0.55,-,"Sep 02, 2025",1.11,43.57%,23.37%,40.52,3.78,16.67% -,1.20,-93.86%,-2.69%,1.66,13.72,22.25%,1.52,-15.36%,-9.50%,0.94,13.94,6700,1.21,Aug 20 BMO,-19.03%,5.02M,13.61,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","4,742,352",-2.37%,ZIM
