Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,40.87,0.77,16.16%,172.26M,3.31%,5.39B,23.95,1.32,-14.83%,143.29M,0.45%,135.60M,2.61,0.32,87.22%,2.78%,-3.37%,1.54B,3.50,24.23%,6.04%,4.29,1.51%,9.32,3.39,9.34%,4.67%,3.99M,9.62%,0.95,33.16,15.65%,8.04%,25.09,34.58,7.31%,0.26 (0.84%),19.14,18.47%,6.37%,-8.73%,1.15,0.32 (1.01%),1.75,0.20%,40.45%,25.79%,0.76,"Aug 20, 2024",2.83,183.51%,15.70%,56.45,1.45%,2.54%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.39,31.11,0.70%,5.16%,2.18%,Jul 30 AMC,930.15K,31.56,1.85%,3.42%,2.77%,"

","366,324",1.45%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.89%,137.79M,-1.16%,1.26B,16.45,0.52,-8.50%,136.43M,-10.34%,-62.61M,-,0.10,80.30%,4.99%,-16.91%,438.33M,2.87,29.29%,-0.36%,5.80,7.32%,0.94,9.04,21.09%,-8.44%,6.81M,-14.91%,3.69,2.30,-,-51.53%,7.05,10.85,-9.57%,-,-,9.40%,-11.66%,-21.66%,1.73,-,2.50,12.97%,67.51%,20.57%,0.31,-,2.50,50.48%,-8.58%,40.86,3.85%,3.47%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,2.58,8.78,2.46%,98.33%,6.47%,Aug 21 AMC,1.17M,8.50,-3.19%,-7.19%,-5.72%,"

","3,030,646",-3.19%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.81,5.11,0.26%,458.37M,-0.26%,82.86B,28.34,6.45,-1.43%,451.86M,1.96%,2.34B,3.74,1.46,97.13%,1.03%,5.85%,8.91B,9.29,9.41%,0.02%,2.13,-2.91%,10.94,16.71,10.88%,16.79%,4.65M,1.16%,3.47,52.64,9.57%,48.88%,144.80,201.92,-7.33%,1.71 (0.93%),39.40,11.57%,20.02%,-9.42%,0.88,1.67 (0.91%),2.09,8.05%,68.32%,26.31%,4.20,"Jul 18, 2024",3.45,7.38%,36.05%,51.80,1.35%,2.24%,14100,1.36,8.43%,26.29%,1.37,221.65,Yes / Yes,1.36,-5.60%,30.71%,0.57,183.60,2.10%,5.04%,8.30%,Aug 06 BMO,2.18M,182.90,0.03%,2.63%,2.50%,"

","1,246,773",-0.38%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.84,1.42,0.94%,606.77M,7.91%,12.62B,10.39,2.02,0.00%,594.91M,8.52%,1.19B,0.99,0.40,37.51%,2.80%,-15.11%,5.61B,2.25,14.10%,3.59%,6.49,10.64%,13.85,1.52,19.21%,9.95%,16.63M,-10.94%,4.69,4.48,15.01%,14.81%,15.90,25.90,-1.27%,0.71 (3.38%),-,13.37%,12.68%,-18.88%,-0.11,0.62 (2.95%),1.22,15.78%,31.13%,32.18%,0.69,"Apr 09, 2024",1.26,-0.18%,24.65%,60.39,3.45%,3.16%,23554,0.30,3.60%,21.14%,1.20,29.06,Yes / Yes,0.12,-3.11%,0.00%,1.11,19.80,0.90%,2.93%,6.28%,Aug 21 BMO,2.56M,21.01,8.44%,3.16%,1.60%,"

","2,838,381",6.11%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.73%,147.17M,8.96%,30.30B,60.24,3.33,-0.11%,92.60M,4.92%,-73.50M,-,0.70,47.75%,4.84%,13.27%,2.03B,14.93,68.40%,5.55%,2.12,-6.29%,7.22,27.75,10.39%,-1.99%,4.48M,40.40%,14.82,13.53,26.82%,-8.68%,139.20,259.61,-9.52%,-,55.10,-17.41%,-3.23%,-22.78%,0.81,-,1.67,52.19%,77.75%,44.02%,6.35,-,1.67,73.33%,-6.90%,68.37,2.59%,3.51%,5962,1.13,37.16%,-3.62%,1.60,230.91,Yes / Yes,1.08,139.17%,-,0.54,197.15,3.19%,33.96%,32.09%,Sep 03 AMC,2.11M,200.47,11.98%,7.75%,1.48%,"

","1,131,544",1.68%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.82%,70.77M,13.99%,234.66M,-,-3.56,-0.13%,61.28M,-21.62%,-194.65M,-,-0.89,100.10%,18.46%,-71.50%,40.56M,5.79,35.18%,-1.06%,7.70,-75.84%,5.38,0.61,-22.88%,-34.97%,11.31M,-87.05%,6.00,0.55,-,-42.98%,2.83,27.51,-78.22%,-,-,-50.05%,-45.92%,-88.00%,1.71,-,6.59,-20.00%,96.71%,16.61%,0.38,-,6.59,42.78%,-543.77%,40.53,9.46%,9.63%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.47,3.14,-,-47.48%,-,Aug 09 BMO,1.47M,3.30,-7.10%,-27.40%,-69.72%,"

","687,219",5.10%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,22.40,2.69,15.12%,309.25M,5.67%,18.63B,11.78,5.11,-0.61%,262.48M,1.36%,838.33M,14.93,1.23,60.34%,2.96%,-5.68%,4.56B,4.08,-3.12%,-0.53%,2.53,-1.83%,26.83,2.24,1.33%,8.90%,7.77M,-10.47%,23.88,2.52,1.50%,11.31%,55.06,75.90,-16.24%,-,11.32,-,10.05%,-20.65%,-0.07,-,4.36,95.81%,74.87%,9.39%,1.34,-,4.36,19565.00%,17.35%,59.67,1.76%,2.25%,7420,0.01,3.13%,18.37%,2.57,74.21,Yes / Yes,0.00,1250.20%,0.00%,2.23,59.13,1.20%,14.44%,3.25%,Aug 21 AMC,3.07M,60.23,3.78%,3.30%,-5.44%,"

","6,837,886",1.86%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.64%,99.12M,7.69%,1.73B,-,-1.78,-13.55%,98.48M,-9.75%,-298.33M,-,-0.76,43.01%,4.22%,-12.54%,322.71M,5.38,14.37%,-2.10%,7.56,-12.10%,7.18,2.44,39.83%,-28.50%,4.16M,-26.13%,7.37,2.38,-,-36.46%,13.48,31.22,-35.97%,-,-,-16.93%,-42.02%,-43.95%,1.06,-,3.29,2095.12%,62.95%,29.82%,0.89,-,3.46,24.90%,-109.67%,49.85,3.68%,5.25%,2175,0.12,28.16%,-92.44%,1.14,50.47,Yes / Yes,0.01,34.35%,-,1.46,17.09,7.45%,-15.75%,45.95%,Aug 06 AMC,549.60K,17.50,-0.61%,-3.06%,-15.44%,"

","801,254",2.40%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.90%,127.44M,21.79%,484.27M,6.03,0.63,0.00%,116.10M,19.12%,-126.89M,-,0.00,17.31%,0.04%,-64.39%,1.20B,0.40,128.40%,-,0.28,-79.89%,2.82,1.35,2411.11%,-4.29%,0.05M,-,2.21,1.72,-,-9.63%,2.62,21.91,-76.70%,-,-,-,-27.40%,-82.66%,-,-,1.63,26.18%,16.84%,45.04%,0.33,-,1.82,18.59%,-4.42%,59.62,11.80%,8.71%,3476,0.28,-3.00%,-10.53%,1.00,15.90,No / Yes,0.04,44.09%,-,0.62,3.65,-5.44%,-26.68%,-8.66%,Aug 22 BMO,169.03K,3.80,27.67%,-0.92%,-68.58%,"

","104,089",4.11%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,31.30,0.29,36.09%,76.17M,10.46%,892.07M,-,-0.19,-0.51%,63.49M,1.58%,30.22M,-,-0.10,56.32%,4.74%,-9.75%,537.45M,1.66,-146.24%,-1.82%,5.52,-35.67%,0.25,36.46,11.02%,4.65%,3.01M,-46.10%,5.27,1.70,-,855.40%,7.21,16.80,-35.40%,-,10.27,-,5.26%,-46.55%,1.19,-,7.44,17.01%,89.51%,24.55%,0.48,-,7.44,-44.78%,11.55%,55.54,4.75%,6.22%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.79,8.87,5.30%,190.25%,-27.44%,Aug 07 AMC,545.57K,8.98,6.57%,2.97%,-21.47%,"

","430,154",1.24%,ZIP
