Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,38.46,0.77,16.04%,172.26M,-7.85%,5.08B,22.54,1.32,-16.48%,143.52M,2.13%,135.60M,2.46,0.32,88.33%,3.01%,-6.13%,1.54B,3.29,24.23%,6.04%,4.73,-3.76%,9.32,3.19,9.34%,4.67%,4.32M,-1.53%,0.95,31.20,15.65%,8.04%,25.09,34.58,0.99%,0.26 (0.89%),18.01,18.47%,6.37%,-14.11%,1.16,0.31 (1.04%),1.75,0.20%,40.45%,18.37%,0.97,"Aug 20, 2024",2.83,183.51%,15.70%,41.01,3.42%,2.68%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,1.08,30.51,0.70%,5.16%,2.18%,Jul 30 AMC,913.16K,29.70,-4.16%,-3.08%,-2.42%,"

","984,506",-2.65%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.81%,137.79M,-8.11%,1.24B,16.22,0.52,-8.58%,136.53M,-12.34%,-62.61M,-,0.10,74.39%,5.11%,-16.87%,438.33M,2.83,29.29%,-0.36%,6.12,-4.56%,0.94,8.91,21.09%,-8.44%,6.97M,-22.55%,3.69,2.27,-,-51.53%,7.05,11.19,-10.85%,-,-,9.40%,-11.66%,-25.11%,1.72,-,2.50,12.97%,67.51%,18.87%,0.33,-,2.50,50.48%,-8.58%,31.91,3.69%,3.16%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,0.83,8.70,0.88%,61.76%,6.47%,May 22 AMC,1.14M,8.38,-8.18%,-11.48%,-6.44%,"

","942,379",-3.68%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.70,5.19,0.08%,458.37M,-3.86%,79.77B,27.32,6.40,-5.28%,455.91M,-0.08%,2.39B,3.53,1.49,97.71%,1.16%,4.64%,8.73B,9.13,8.42%,0.02%,2.32,-7.52%,11.07,15.79,10.96%,17.02%,5.30M,-3.35%,4.33,40.39,9.53%,50.06%,144.80,201.92,-11.43%,1.71 (0.98%),45.58,11.57%,20.26%,-13.42%,0.87,1.67 (0.96%),1.94,8.05%,68.34%,20.73%,4.37,"Jul 18, 2024",3.33,17.17%,35.97%,43.58,2.54%,2.23%,14100,1.34,7.91%,27.38%,1.22,218.13,Yes / Yes,1.33,9.89%,30.71%,1.40,180.59,1.70%,2.54%,9.50%,Aug 06 BMO,2.28M,174.82,-2.55%,-0.32%,-1.33%,"

","3,191,278",-3.20%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.41,1.43,1.10%,606.77M,0.21%,11.51B,9.72,1.97,0.00%,593.93M,-4.20%,1.19B,0.89,0.43,41.21%,3.21%,-10.75%,5.52B,2.08,11.88%,3.57%,6.27,19.22%,9.92,1.93,18.50%,9.82%,19.08M,-29.08%,4.58,4.18,15.01%,15.03%,15.90,27.19,-9.92%,0.70 (3.66%),-,13.37%,13.12%,-29.50%,-0.10,0.62 (3.23%),1.11,15.78%,31.20%,20.60%,0.70,"Apr 09, 2024",1.15,7.93%,24.81%,43.52,4.28%,2.81%,23554,0.27,3.63%,21.49%,1.20,29.74,Yes / Yes,0.13,-18.31%,0.00%,1.75,18.33,7.20%,-22.68%,4.72%,May 15 AMC,3.04M,19.17,-2.22%,-10.23%,-8.33%,"

","5,331,084",4.58%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.66%,147.17M,-8.79%,24.97B,49.64,3.33,-0.13%,92.72M,-18.06%,-73.50M,-,0.70,46.73%,4.81%,-6.71%,2.03B,12.30,68.40%,5.55%,2.06,-32.28%,7.22,22.87,10.42%,-1.99%,4.46M,9.59%,14.82,11.15,26.82%,-8.68%,131.59,259.61,-25.42%,-,45.41,-17.41%,-3.23%,-36.35%,0.82,-,1.67,52.19%,77.75%,25.56%,7.57,-,1.67,73.33%,-6.90%,28.35,4.67%,3.97%,5962,1.13,37.16%,-3.62%,1.60,231.17,Yes / Yes,1.08,139.17%,-,0.98,169.52,3.19%,33.96%,32.09%,May 30 AMC,2.17M,165.23,-12.61%,-10.14%,-15.90%,"

","2,117,134",-2.53%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,-17.75%,243.56M,-,-3.63,-0.47%,62.14M,-5.25%,-218.90M,-,-0.84,113.41%,16.77%,-70.71%,40.56M,6.01,40.00%,-0.93%,7.40,-70.41%,6.46,0.53,-35.33%,-41.82%,10.42M,-86.87%,6.89,0.50,-,-51.86%,3.27,29.03,-77.36%,-,-,-50.05%,-43.66%,-88.18%,1.70,-,9.19,-20.00%,96.66%,4.89%,0.44,-,9.19,21.74%,-527.00%,30.84,7.43%,9.85%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,0.64,3.61,170.40%,118.25%,-,May 07 BMO,1.41M,3.43,-16.08%,-47.56%,-70.74%,"

","902,665",-4.99%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,20.69,2.69,14.94%,309.25M,-7.78%,17.20B,10.88,5.11,-0.61%,263.04M,-4.51%,838.33M,13.79,1.21,58.34%,3.39%,-10.01%,4.56B,3.77,-3.15%,-0.53%,2.82,-13.44%,26.83,2.07,1.29%,8.90%,8.91M,-20.40%,23.88,2.33,1.50%,11.31%,55.63,75.90,-22.64%,-,10.46,-,10.05%,-26.71%,-0.06,-,4.36,95.81%,74.87%,0.00%,1.48,-,4.36,19565.00%,17.35%,34.99,2.75%,2.26%,7420,0.01,3.13%,18.37%,2.57,74.61,Yes / Yes,0.00,1250.20%,0.00%,1.19,58.49,1.35%,13.52%,3.25%,Aug 21 AMC,3.16M,55.63,-5.25%,-6.61%,-13.00%,"

","3,759,477",-4.89%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.53%,99.12M,-6.12%,1.75B,-,-1.71,-14.58%,98.59M,1.85%,-338.95M,-,-0.71,44.37%,3.00%,8.55%,291.07M,6.01,18.24%,-1.99%,4.75,-21.60%,7.83,2.25,39.66%,-31.41%,2.96M,-36.55%,7.57,2.33,-,-38.44%,13.48,31.22,-35.46%,-,-,-16.93%,-44.04%,-43.50%,1.06,-,4.43,2095.12%,62.86%,30.86%,0.85,-,4.63,18.13%,-129.65%,41.77,4.23%,4.29%,2175,0.08,25.94%,-116.45%,1.17,51.46,Yes / Yes,0.01,-7.51%,-,0.66,18.21,15.83%,40.53%,38.78%,Aug 06 AMC,622.92K,17.64,-4.14%,-4.65%,-16.57%,"

","412,460",-3.13%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-9.62%,335.17M,4.17,0.63,0.00%,116.14M,-32.39%,-126.89M,-,0.00,1.46%,0.05%,-78.69%,1.20B,0.28,128.45%,-,0.34,-85.27%,2.82,0.93,2411.11%,-4.29%,0.06M,-,2.21,1.19,-,-9.63%,2.76,21.91,-83.87%,-,-,-,-27.40%,-88.00%,-,-,1.63,26.18%,16.84%,-4.71%,0.34,-,1.82,18.59%,-4.42%,26.99,7.29%,6.90%,3476,0.28,-3.00%,-10.53%,1.00,15.93,No / Yes,0.04,44.09%,-,0.31,2.80,-5.44%,-26.68%,-8.66%,May 21 BMO,162.86K,2.63,-21.03%,-52.25%,-79.43%,"

","50,752",-6.07%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,22.55,0.36,30.19%,76.17M,-9.59%,795.47M,-,-0.14,-0.62%,69.32M,-8.87%,37.58M,2.19,-0.08,56.20%,4.78%,-22.46%,584.21M,1.36,-163.83%,-1.82%,6.09,-43.39%,0.13,62.86,52.56%,5.70%,3.31M,-55.33%,5.17,1.55,10.30%,855.40%,8.01,18.34,-42.37%,-,8.10,-,6.67%,-56.32%,1.20,-,6.58,17.01%,89.88%,0.00%,0.43,-,6.58,-27.43%,12.87%,37.62,4.95%,4.69%,1000,43.95,-32.16%,6.43%,2.62,11.70,Yes / Yes,43.55,-244.08%,0.00%,1.46,8.36,1.01%,-14.17%,-33.48%,Aug 07 AMC,543.57K,8.01,-8.64%,-12.22%,-30.84%,"

","792,747",-4.19%,ZIP
