Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,40.59,0.77,16.03%,172.26M,3.36%,5.36B,23.79,1.32,-14.91%,143.52M,-0.35%,135.60M,2.59,0.32,87.27%,2.78%,-4.45%,1.54B,3.48,24.23%,6.04%,4.28,-1.14%,9.32,3.36,9.34%,4.67%,3.99M,7.40%,0.95,32.93,15.65%,8.04%,25.09,34.58,6.56%,0.26 (0.84%),19.00,18.47%,6.37%,-9.37%,1.16,0.31 (0.99%),1.75,0.20%,40.45%,24.91%,0.87,"Aug 20, 2024",2.83,183.51%,15.70%,54.98,1.57%,2.71%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.60,30.55,0.70%,5.16%,2.18%,Jul 30 AMC,931.38K,31.34,1.13%,2.88%,2.38%,"

","561,028",2.59%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.81%,137.79M,2.48%,1.29B,16.80,0.52,-8.58%,136.53M,-8.63%,-62.61M,-,0.10,79.94%,4.99%,-16.46%,438.33M,2.93,29.29%,-0.36%,6.02,2.48%,0.94,9.23,21.09%,-8.44%,6.81M,-16.78%,3.69,2.35,-,-51.53%,7.05,10.85,-7.66%,-,-,9.40%,-11.66%,-20.00%,1.73,-,2.50,12.97%,67.51%,23.12%,0.29,-,2.50,50.48%,-8.58%,44.16,2.37%,3.15%,1618,2.90,7.97%,-14.28%,1.86,12.00,Yes / Yes,2.85,34.02%,-,1.73,8.60,0.88%,61.76%,6.47%,May 22 AMC,1.13M,8.68,-2.37%,-6.07%,-3.40%,"

","1,953,532",0.93%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,36.05,5.11,0.09%,458.37M,-2.24%,83.40B,28.52,6.45,-4.52%,452.67M,1.12%,2.34B,3.77,1.46,97.35%,1.03%,6.23%,8.91B,9.35,9.41%,0.02%,2.10,0.00%,10.94,16.82,10.88%,16.79%,4.65M,-2.68%,3.47,52.98,9.57%,48.88%,144.80,201.92,-6.73%,1.71 (0.93%),39.66,11.57%,20.02%,-8.84%,0.88,1.67 (0.91%),2.09,8.05%,68.32%,27.13%,4.89,"Jul 18, 2024",3.45,7.38%,36.05%,54.07,2.32%,2.43%,14100,1.36,8.43%,26.29%,1.32,221.39,Yes / Yes,1.36,-5.60%,30.71%,0.85,183.38,2.10%,5.04%,8.30%,Aug 06 BMO,2.22M,184.08,1.17%,3.69%,3.49%,"

","1,891,861",0.38%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.78,1.43,1.10%,606.77M,-1.45%,11.83B,9.85,2.00,0.00%,593.93M,-2.33%,1.19B,0.92,0.43,37.66%,2.80%,-7.90%,5.52B,2.14,14.21%,3.56%,5.83,9.93%,9.92,1.99,18.46%,9.82%,16.63M,-22.90%,4.58,4.30,15.01%,15.03%,15.90,25.90,-7.42%,0.70 (3.56%),-,13.37%,13.12%,-23.94%,-0.11,0.62 (3.15%),1.11,15.78%,31.20%,23.94%,0.62,"Apr 09, 2024",1.15,7.93%,24.81%,49.07,2.21%,2.98%,23554,0.27,3.63%,21.49%,1.21,29.88,Yes / Yes,0.13,-18.31%,0.00%,0.45,19.47,7.20%,-22.68%,4.72%,Aug 20 AMC,2.85M,19.70,1.67%,-4.65%,-5.07%,"

","1,293,170",1.18%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.66%,147.17M,10.85%,28.77B,57.15,3.33,-0.12%,92.72M,-2.35%,-73.50M,-,0.70,47.50%,4.83%,5.08%,2.03B,14.17,68.40%,5.55%,2.12,-24.85%,7.22,26.35,10.49%,-1.99%,4.48M,33.38%,14.82,12.84,26.82%,-8.68%,131.59,259.61,-14.09%,-,52.32,-17.41%,-3.23%,-26.68%,0.80,-,1.67,52.19%,77.75%,44.65%,6.98,-,1.67,73.33%,-6.90%,60.56,3.05%,3.75%,5962,1.13,37.16%,-3.62%,1.60,230.91,Yes / Yes,1.08,139.17%,-,0.74,183.98,3.19%,33.96%,32.09%,Sep 03 AMC,2.11M,190.34,6.84%,3.11%,-3.28%,"

","1,560,702",3.46%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,12.49%,70.77M,-3.32%,227.55M,-,-3.56,-0.15%,62.23M,-25.41%,-194.65M,-,-0.89,99.72%,18.18%,-73.28%,40.56M,5.61,35.18%,-0.94%,7.80,-73.22%,5.38,0.59,-22.88%,-34.97%,11.31M,-88.42%,6.00,0.53,-,-42.98%,2.83,28.47,-78.88%,-,-,-50.05%,-45.92%,-88.76%,1.75,-,6.59,-20.00%,96.71%,13.07%,0.40,-,6.59,42.78%,-543.77%,35.28,12.14%,9.71%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.48,2.89,-,-47.48%,-,Aug 09 BMO,1.45M,3.20,-13.61%,-38.28%,-71.33%,"

","690,182",10.54%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.51,2.69,14.93%,309.25M,2.92%,17.89B,12.53,4.62,-0.62%,263.07M,-2.12%,838.33M,14.34,1.21,60.00%,2.95%,-9.34%,4.56B,3.92,-15.87%,-0.53%,2.47,-9.81%,26.83,2.16,5.30%,8.90%,7.77M,-12.43%,23.88,2.42,1.50%,11.31%,55.06,75.90,-19.55%,-,10.88,-,10.05%,-23.79%,-0.06,-,4.36,95.81%,74.87%,5.07%,1.35,-,4.36,19565.00%,17.35%,50.08,1.93%,2.24%,7420,0.01,3.13%,18.37%,2.57,74.21,Yes / Yes,0.00,1250.20%,0.00%,0.98,57.00,1.35%,13.52%,3.25%,Aug 21 AMC,3.14M,57.85,-0.42%,-1.28%,-9.21%,"

","3,077,396",1.49%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.53%,99.12M,-3.48%,1.65B,-,-1.80,-15.01%,98.59M,-11.15%,-298.33M,-,-0.76,42.99%,4.22%,-20.14%,322.71M,5.11,15.00%,-1.99%,7.38,-14.13%,7.18,2.32,38.77%,-28.50%,4.16M,-32.10%,7.37,2.26,-,-36.46%,13.48,31.22,-39.08%,-,-,-16.93%,-42.02%,-46.67%,1.08,-,3.29,2095.12%,62.95%,23.52%,0.99,-,3.46,24.90%,-109.67%,40.64,4.27%,5.46%,2175,0.12,28.16%,-92.44%,1.14,50.47,Yes / Yes,0.01,34.35%,-,0.64,16.25,7.45%,-15.75%,45.95%,Aug 06 AMC,562.93K,16.65,-7.73%,-8.74%,-20.15%,"

","360,858",2.46%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.90%,127.44M,16.25%,410.36M,5.11,0.63,0.00%,116.10M,-10.06%,-126.89M,-,0.00,17.31%,0.04%,-72.71%,1.20B,0.34,128.57%,-,0.29,-82.20%,2.82,1.14,2411.11%,-4.29%,0.05M,-,2.21,1.46,-,-9.63%,2.62,21.91,-80.26%,-,-,-,-27.40%,-85.31%,-,-,1.63,26.18%,16.84%,22.90%,0.29,-,1.82,18.59%,-4.42%,45.62,8.00%,7.75%,3476,0.28,-3.00%,-10.53%,1.00,15.90,No / Yes,0.04,44.09%,-,1.20,3.12,-5.44%,-26.68%,-8.66%,Aug 22 BMO,163.94K,3.22,9.10%,-27.63%,-73.82%,"

","196,383",3.21%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,28.86,0.29,30.19%,76.17M,0.49%,822.54M,-,-0.19,-0.62%,69.35M,-8.10%,30.22M,2.80,-0.10,56.71%,4.34%,-17.61%,537.45M,1.53,-146.24%,-1.82%,5.57,-42.82%,0.25,33.61,11.02%,4.65%,3.01M,-49.26%,5.27,1.57,10.30%,855.40%,7.21,16.80,-40.43%,-,9.47,-,5.26%,-50.71%,1.21,-,7.44,17.01%,89.51%,14.84%,0.52,-,7.44,-44.78%,11.55%,48.12,6.35%,6.09%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,1.01,8.13,5.30%,190.25%,-27.44%,Aug 07 AMC,540.19K,8.28,-1.58%,-5.75%,-27.82%,"

","544,567",1.85%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,11.11,4.15,1.62%,148.15M,-0.06%,6.81B,9.60,4.81,-5.66%,145.31M,-8.73%,612.00M,-,1.18,78.07%,5.38%,2.28%,4.84B,1.41,5.43%,2.23%,4.78,14.13%,37.82,1.22,4.83%,0.74%,7.82M,29.11%,-,-,-8.32%,11.50%,28.90,53.32,5.15%,1.65 (3.58%),7.85,1.26%,9.05%,-13.48%,1.11,2.05 (4.44%),-,9.97%,-,59.62%,1.59,"Aug 15, 2024",0.14,-27.00%,17.41%,45.81,2.39%,3.36%,9679,1.06,17.89%,12.64%,3.04,52.40,Yes / Yes,0.12,14.99%,37.74%,1.15,45.35,1.89%,17.01%,7.64%,Jul 22 AMC,1.64M,46.13,-5.12%,1.65%,10.63%,"

","1,877,340",1.72%,ZION
