Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,38.38,0.98,11.57%,168.52M,3.87%,6.32B,25.54,1.47,-57.94%,148.79M,5.18%,6.73B,4.93,0.36,91.77%,3.06%,13.21%,169.50M,3.99,4.79%,1.14%,4.86,-0.45%,1.58B,4.09,9.60%,6.29%,4.55M,0.64%,9.19,43.65,7.78%,10.49%,41.15 -8.77%,27.69%,0.86,24.28,32.18% -7.41%,8.11%,27.74 35.33%,35.82%,0.37 (0.98%),19.14,19.81% -5.41%,41.66%,2.03%,1.77%,164.27%,0.35 (0.93%),4.25,38.39%,16.67%,0.73,193.90%,"May 20, 2025",1.72,3.22%,10.72%,64.41,2.25,3.23% 0.62%,2.87,29.71%,3.57%,1.03,37.29,35.98%,0.36,4.01%,5.04%,0.90,37.41,2500,0.35,Apr 22 AMC,3.91%,937.38K,37.54,"Mar 29, 2012",Yes / Yes,6.90% 1.36%,"

","841,456",0.35%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,28.57,5.57,0.10%,446.04M,1.18%,70.82B,23.31,6.83,-0.65%,444.77M,-6.10%,75.85B,3.51,1.62,96.01%,1.95%,-1.75%,2.52B,7.63,5.40%,0.41%,2.82,-3.35%,9.29B,15.24,9.38%,17.70%,8.69M,-2.36%,10.44,41.15,8.15%,51.85%,200.33 -20.59%,-8.24%,3.87,31.05,8.55% 11.91%,25.04%,139.70 13.87%,-8.36%,1.99 (1.25%),19.32,5.98% 8.14%,69.48%,2.11%,2.12%,17.57%,1.86 (1.17%),8.17,7.23%,37.01%,3.73,220.02%,"Jul 18, 2025",1.04,6.32%,27.12%,46.79,1.55,18.93% 21.14%,1.74,7.88%,-1.66%,0.89,199.92,32.86%,1.45,1.37%,-0.91%,0.69,159.19,13800,1.16,May 06 BMO,-6.15%,3.08M,159.08,"Feb 01, 2013",Yes / Yes,5.00% 1.37%,"

","2,128,431",-0.07%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,11.49,1.57,0.86%,593.65M,1.12%,10.71B,10.14,1.78,0.00%,588.53M,5.01%,9.98B,1.16,0.40,22.10%,2.16%,-9.03%,1.30B,1.71,5.95%,-8.83%,4.70,-8.61%,6.26B,1.68,12.45%,10.29%,12.74M,-7.72%,10.73,3.37,9.89%,15.68%,27.50 -34.40%,-13.06%,5.35,-,18.24% 8.45%,15.06%,16.34 10.40%,-29.90%,0.67 (3.74%),5.16,9.28% 13.97%,29.66%,1.32%,1.34%,-49.77%,0.70 (3.88%),1.59,10.00%,24.06%,0.37,-,"Apr 10, 2025",1.02,13.41%,20.76%,55.85,1.41,- -,1.05,38.73%,2.93%,-0.18,23.20,45.76%,0.27,8.02%,0.26%,0.28,17.89,24471,0.01,May 20 AMC,-9.95%,2.71M,18.04,"Oct 27, 2016",Yes / Yes,-15.96% -9.78%,"

","756,424",0.84%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.25,37.84%,155.70M,-0.85%,48.16B,84.65,3.65,-0.85%,96.78M,5.51%,46.38B,-,0.80,54.89%,9.28%,53.84%,-38.78M,18.91,0.04%,9.94%,3.22,67.60%,2.55B,26.68,14.50%,-0.81%,8.98M,71.46%,11.59,16.02,11.75%,-2.68%,317.26 -2.50%,60.95%,19.30,69.69,41.55% -10.72%,-2.11%,153.45 101.58%,88.35%,-,-,47.68% 48.24%,77.33%,2.64%,2.45%,177.15%,-,18.21,49.20%,-4.59%,8.21,-,-,1.18,25.46%,-1.52%,67.59,1.67,- -,1.18,-121.43%,1.20%,1.07,316.37,-,0.68,22.57%,15.91%,0.59,307.32,7348,0.02,May 29 AMC,45.64%,2.79M,309.33,"Mar 16, 2018",Yes / Yes,11.64% 1.74%,"

","1,632,683",0.65%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,23.30,3.33,14.19%,261.11M,1.27%,23.47B,13.67,5.68,-1.69%,259.62M,-4.53%,15.73B,8.96,1.38,62.58%,3.15%,4.82%,1.05B,5.00,1.22%,-0.42%,3.33,-7.43%,4.70B,2.64,1.24%,9.87%,8.19M,-4.93%,29.34,3.01,2.60%,12.19%,92.80 -16.39%,31.09%,25.82,13.79,-10.66% 106.45%,11.73%,55.06 40.92%,-35.24%,-,14.92,4.40% 49.60%,75.85%,1.77%,1.68%,-70.10%,-,3.35,24.11%,18.13%,1.45,-,-,4.48,2.98%,22.31%,45.51,2.34,- -,4.48,18.68%,-0.80%,0.68,90.58,0.00%,0.01,2.93%,-1.86%,1.05,77.57,7412,0.00,May 21 AMC,-0.40%,2.46M,77.59,"Apr 18, 2019",Yes / Yes,9.22% 0.72%,"

","2,595,049",0.03%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.50,1.31%,110.59M,-3.98%,3.92B,80.68,0.44,-24.79%,109.14M,13.79%,3.26B,-,-0.41,50.55%,4.02%,-4.83%,-252.07M,9.38,48.74%,-4.97%,3.76,33.37%,418.33M,4.75,133.00%,-23.32%,4.39M,35.51%,7.48,4.58,-,-32.05%,44.34 -19.96%,104.79%,7.75,-,30.00% -3.18%,-30.63%,16.01 121.67%,3.38%,-,-,40.35% 98.38%,63.45%,3.55%,3.69%,-55.67%,-,7.79,28.63%,-64.09%,1.76,-,-,3.09,43.72%,-60.26%,49.61,1.38,- -,3.26,18.43%,-5.42%,1.03,52.41,-,0.24,22.19%,5.58%,0.36,35.17,1869,0.02,May 08 BMO,18.49%,1.17M,35.49,"Sep 20, 2017",Yes / Yes,92.78% -5.41%,"

","424,192",0.91%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-2.84,-,253.10M,-2.20%,6.51B,11.57,2.22,-,-,-3.81%,10.04B,-,-0.86,3.80%,-,7.38%,-710.26M,0.57,59.93%,-2.36%,1.40,-11.85%,11.52B,-,245.63%,-11.48%,1.03M,-9.30%,-12.89,4.77,-,-,33.32 -22.75%,36.62%,5.39,-,5.46% -,-,13.00 98.00%,-,-,-,118.43% 118.66%,17.93%,2.67%,1.98%,-,-,0.87,37.41%,-7.36%,0.69,-,-,0.45,43.08%,-6.16%,45.11,1.00,- -,0.59,66.34%,-1.65%,0.03,38.14,-,-,47.60%,-0.08%,0.36,25.64,17439,-,May 15 BMO,2.69%,740.07K,25.74,"May 10, 2024",Yes / Yes,-136.23% 19.27%,"

","269,863",0.39%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.67,5.13,1.68%,147.57M,9.26%,8.08B,9.87,5.55,-1.33%,145.09M,16.66%,-,1.89,1.31,78.48%,3.77%,10.69%,756.00M,1.62,5.50%,-2.11%,3.33,0.16%,4.98B,1.29,6.28%,0.91%,5.47M,0.96%,42.43,-,5.65%,13.06%,63.22 -13.37%,26.29%,-,8.27,-9.99% 3.54%,10.04%,39.32 39.29%,4.11%,1.74 (3.17%),-,19.10% 8.98%,-,2.74%,2.24%,59.91%,1.70 (3.10%),-,28.90%,21.03%,1.28,70.20%,"May 15, 2025",-,4.84%,15.17%,76.30,2.88,4.85% 5.34%,0.15,18.40%,10.23%,0.91,53.88,33.52%,0.74,-0.83%,14.15%,0.86,53.75,9406,0.19,Jul 21 AMC,6.16%,1.64M,54.77,"Mar 17, 1980",Yes / Yes,-4.71% -0.18%,"

","1,421,069",1.90%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.83,19.53,1.18%,120.46M,5.08%,1.94B,-,-1.78,0.00%,119.04M,-4.67%,5.52B,-,1.22,48.43%,18.96%,4.40%,2.35B,0.22,-81.42%,-8.43%,3.32,-26.30%,8.87B,0.49,-153.87%,23.04%,22.57M,-24.83%,32.86,0.84,-,72.40%,29.00 -44.35%,-24.31%,19.19,0.55,-23.79% -,27.51%,11.03 46.26%,-65.02%,1.09 (6.73%),1.39,-7.73% 20.63%,34.71%,3.55%,4.25%,-,7.61 (47.18%),0.62,192.29%,31.33%,0.80,-,"Jun 02, 2025",1.10,65.83%,26.52%,46.35,4.00,16.67% -,1.18,226.86%,-3.42%,1.68,15.44,22.25%,1.49,28.46%,-1.42%,0.52,16.20,6700,1.16,May 19 BMO,-14.01%,6.79M,16.14,"Jan 28, 2021",Yes / Yes,30.79% 9.06%,"

","3,555,927",-0.37%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,27.32,0.33,78.19%,252.58M,1.70%,3.65B,18.01,0.50,0.00%,55.08M,5.29%,4.49B,1.50,-,11.93%,7.28%,21.57%,83.40M,1.73,19.09%,-5.02%,3.10,7.31%,2.11B,2.38,18.05%,2.78%,4.01M,8.47%,3.76,12.05,18.22%,8.89%,11.75 -23.74%,-24.32%,0.74,18.84,- -,4.94%,6.05 48.10%,-18.32%,0.15 (1.65%),10.15,11.29% -,55.89%,4.70%,3.23%,-,0.13 (1.44%),2.13,-37.52%,9.45%,0.30,-,"Jul 07, 2025",0.80,2.26%,3.96%,61.25,2.75,15.87% -,1.41,-54950.00%,2.59%,0.73,8.75,42.64%,1.13,-,6.13%,0.85,8.75,7395,0.78,Mar 27 BMO,8.93%,1.29M,8.96,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","1,103,091",2.40%,ZGN
