Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.44%,74.85M,-6.86%,1.37B,-,-0.87,2.17%,73.13M,9.39%,1.10B,-,-0.29,102.28%,9.64%,48.44%,-73.68M,11.13,47.33%,0.37%,10.80,59.17%,122.87M,4.07,-2.26%,-15.95%,7.05M,23.29%,4.44,4.86,5.70%,-19.89%,19.98 -9.66%,35.92%,3.72,-,26.71% 15.81%,-21.07%,9.03 99.89%,142.93%,-,-,41.95% 20.90%,89.52%,3.90%,4.22%,-54.85%,-,8.99,35.69%,-67.32%,0.73,-,-,7.69,95.94%,-59.96%,52.02,1.18,- -,7.69,106.06%,-1.48%,1.31,25.70,-,0.06,153.21%,7.03%,0.66,18.16,286,0.05,Nov 06 AMC,30.31%,652.30K,18.05,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","431,520",-0.61%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,42.84,1.12,11.53%,167.47M,0.33%,8.06B,29.36,1.64,-1.73%,148.06M,1.95%,8.35B,3.63,0.33,91.34%,3.81%,8.06%,192.30M,4.85,16.51%,-0.52%,5.94,40.55%,1.66B,5.07,9.93%,6.93%,5.65M,29.06%,9.50,30.97,11.79%,11.76%,50.03 -3.78%,29.83%,1.55,27.92,32.18% -7.41%,9.03%,27.74 73.54%,104.94%,0.37 (0.77%),22.87,19.81% -5.41%,41.36%,2.81%,2.50%,199.14%,0.36 (0.75%),5.03,42.07%,16.69%,1.22,413.36%,"Nov 20, 2025",1.83,6.88%,11.59%,59.34,2.44,3.23% 0.62%,2.78,44.39%,3.32%,1.11,49.57,35.98%,0.35,11.07%,3.32%,0.79,46.88,2500,0.34,Oct 28 AMC,23.03%,951.34K,48.14,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","754,265",2.69%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,20.30,5.93,0.18%,443.18M,-16.29%,53.10B,17.59,6.85,-0.08%,442.39M,-15.61%,58.29B,2.49,1.44,97.21%,1.97%,-18.72%,2.65B,5.65,7.17%,1.08%,2.89,-22.76%,9.40B,9.85,7.96%,17.96%,8.73M,-26.05%,12.23,25.48,8.16%,49.87%,181.85 -33.74%,-33.78%,4.73,23.70,8.55% 11.91%,20.92%,122.00 -1.24%,-20.09%,1.99 (1.66%),14.48,5.98% 8.14%,70.29%,2.98%,1.99%,-25.25%,2.00 (1.66%),6.20,13.72%,37.63%,4.08,178.01%,"Oct 31, 2025",2.28,2.68%,28.21%,16.32,1.57,18.93% 21.14%,3.64,8.17%,-15.29%,0.98,181.86,32.86%,1.35,0.50%,-17.26%,2.76,124.46,13800,1.35,Nov 04 BMO,-22.80%,3.02M,120.49,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","8,353,315",-3.19%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.92,1.46,0.00%,593.65M,-0.94%,11.21B,11.16,1.69,-,593.65M,-0.37%,10.24B,1.63,0.35,14.54%,3.02%,-8.88%,1.21B,1.75,-0.66%,-8.53%,10.31,0.00%,6.42B,1.69,13.47%,9.38%,17.93M,-3.38%,11.20,3.03,7.91%,13.98%,23.47 -19.51%,-18.19%,6.24,-,18.24% 8.45%,13.37%,16.34 15.61%,13.30%,0.62 (3.31%),5.56,9.28% 13.97%,27.49%,2.18%,2.08%,-35.42%,0.65 (3.44%),1.59,2.41%,21.97%,0.42,-,"Sep 30, 2025",1.19,14.40%,18.81%,48.43,1.46,- -,1.21,-25.19%,-0.20%,-0.18,22.98,45.76%,0.29,10.45%,-0.08%,0.81,18.71,24471,0.01,Nov 19 AMC,-0.23%,1.74M,18.89,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","1,414,327",0.96%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.21%,158.30M,0.92%,51.27B,73.70,4.40,-0.57%,99.39M,10.64%,49.50B,-,0.86,55.18%,5.40%,18.86%,-41.48M,19.18,11.40%,-1.29%,3.64,38.69%,2.67B,28.50,20.28%,-0.75%,5.37M,79.54%,11.37,14.35,18.11%,-2.70%,336.99 -3.88%,77.39%,22.57,70.56,54.06% 21.31%,-1.17%,164.78 96.57%,110.19%,-,32351.51,34.81% 44.03%,76.82%,2.86%,2.81%,127.20%,-,18.52,31.04%,-4.48%,9.38,-,-,1.94,23.31%,-1.55%,57.61,1.63,- -,1.94,-14.36%,2.41%,1.04,327.63,-,1.00,21.31%,8.25%,0.96,328.30,7923,0.97,Sep 02 AMC,25.62%,1.47M,323.90,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,417,901",-1.34%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,22.01,3.80,11.18%,267.28M,0.30%,25.01B,14.10,5.93,-0.99%,265.82M,5.13%,17.28B,5.28,1.44,64.84%,2.05%,16.72%,1.19B,5.26,5.55%,0.36%,1.73,6.27%,4.75B,2.80,1.35%,11.03%,5.44M,2.40%,29.82,3.21,4.17%,13.60%,92.80 -9.95%,10.54%,26.02,13.55,-10.66% 106.45%,13.23%,64.41 29.75%,0.16%,-,14.68,4.40% 49.60%,76.38%,3.26%,2.58%,-82.93%,-,3.63,36.57%,20.43%,2.27,-,-,4.36,3.63%,24.99%,51.63,2.26,- -,4.36,66.82%,1.05%,0.81,92.80,0.00%,0.01,4.71%,0.73%,0.65,83.83,7412,0.00,Nov 24 AMC,6.15%,3.14M,83.57,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","2,049,660",-0.31%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.04%,109.91M,-2.05%,2.76B,86.70,0.29,-17.87%,109.00M,-24.60%,2.12B,-,-0.29,36.90%,4.41%,-27.23%,-212.37M,6.45,46.01%,-4.04%,6.70,-12.55%,427.80M,3.44,120.38%,-19.74%,4.81M,-5.31%,7.20,3.32,-,-28.39%,44.34 -44.07%,-18.58%,7.48,-,30.02% -3.16%,-26.45%,23.82 4.11%,11.31%,-,-,40.31% 98.33%,62.39%,3.31%,3.98%,-70.55%,-,4.95,33.47%,-57.71%,1.21,-,-,2.93,32.38%,-49.64%,30.50,1.27,- -,3.12,54.50%,-11.04%,0.85,52.90,-,0.24,9.81%,-18.93%,1.71,25.89,1869,0.01,Nov 06 BMO,-24.21%,718.19K,24.80,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","1,227,335",-4.21%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,-5.27%,7.04B,13.30,2.07,-,-,-6.68%,10.53B,-,-0.23,4.28%,-,-4.98%,-462.32M,0.56,56.01%,0.03%,0.92,9.17%,12.55B,-,222.69%,-7.04%,0.52M,-3.10%,-13.26,4.94,-,-,33.32 -17.46%,8.23%,5.56,-,5.46% -,-,17.91 53.55%,-,-,-,118.43% 118.66%,18.90%,1.43%,2.13%,-,-,0.84,62.51%,-4.64%,0.73,-,-,0.49,39.14%,-3.68%,36.91,1.00,- -,0.59,82.59%,-5.24%,0.14,35.63,-,-,37.06%,-6.12%,0.13,27.45,17439,-,Nov 17 BMO,1.59%,557.76K,27.50,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","72,091",0.18%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.28,5.59,1.54%,147.64M,0.72%,7.66B,8.55,6.07,-0.12%,145.36M,-8.52%,-,1.04,1.56,79.23%,4.79%,1.33%,826.00M,1.55,17.52%,0.31%,3.75,14.30%,4.95B,1.13,4.33%,0.96%,6.96M,-4.37%,46.05,-,8.89%,12.75%,63.22 -17.94%,0.86%,-,9.56,-9.99% 3.54%,9.91%,39.32 31.94%,-0.12%,1.75 (3.38%),-,19.10% 8.98%,-,2.55%,3.63%,64.39%,1.74 (3.35%),-,27.77%,22.37%,1.70,76.58%,"Nov 13, 2025",-,0.12%,16.70%,44.64,2.70,4.85% 5.34%,0.14,7.81%,-0.69%,0.87,61.55,33.52%,0.76,-2.03%,-6.17%,0.65,51.45,9406,0.21,Oct 20 AMC,-0.37%,1.85M,51.88,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,211,927",0.84%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.91,16.63,1.18%,120.46M,-0.07%,1.82B,-,-3.41,0.00%,119.04M,11.93%,5.97B,-,0.84,54.84%,19.85%,-5.15%,2.00B,0.21,-83.48%,4.24%,4.79,11.10%,8.58B,0.47,-215.75%,19.27%,23.62M,-29.62%,32.35,1.03,-,59.06%,29.00 -47.90%,-35.36%,14.72,0.56,-23.79% -,23.31%,11.03 36.93%,-33.13%,1.04 (6.91%),1.61,-7.73% 20.63%,32.33%,4.41%,4.04%,-,6.78 (44.87%),0.70,202.12%,28.74%,0.63,-,"Sep 02, 2025",1.11,43.57%,23.37%,58.64,3.78,16.67% -,1.20,-93.86%,8.10%,1.67,13.38,22.25%,1.52,-15.36%,8.43%,0.59,14.35,6700,1.21,Nov 20 BMO,-5.70%,4.94M,15.11,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","2,935,450",5.30%,ZIM
