Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,44.94,0.77,16.20%,172.26M,2.00%,5.93B,26.34,1.32,-15.03%,143.23M,8.13%,135.60M,2.87,0.32,84.00%,3.62%,18.84%,1.54B,3.85,24.23%,6.04%,3.52,7.40%,9.32,3.72,9.34%,4.67%,5.18M,25.09%,0.95,36.46,15.65%,8.04%,25.09,35.18,17.99%,0.26 (0.76%),21.04,18.47%,6.37%,-1.36%,1.15,0.32 (0.92%),1.75,0.20%,40.45%,38.30%,0.87,"Aug 20, 2024",2.83,183.51%,15.70%,64.75,2.10%,2.46%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.69,34.67,0.70%,5.16%,2.18%,Jul 30 AMC,1.47M,34.70,6.32%,9.24%,11.59%,"

","1,020,726",0.09%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.77%,151.47M,-1.49%,1.30B,15.19,0.57,-8.45%,139.71M,-5.59%,-47.27M,-,0.11,75.57%,4.17%,-6.72%,445.68M,2.93,70.20%,-0.36%,4.60,-1.15%,1.27,6.79,0.89%,-6.17%,5.83M,2.87%,3.59,2.40,15.00%,-31.02%,7.05,10.85,-8.40%,-,-,9.40%,-7.99%,-20.65%,1.72,-,2.71,12.97%,68.16%,22.13%,0.27,-,2.71,60.38%,-6.31%,45.91,1.98%,3.04%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,0.89,8.65,2.46%,98.33%,6.80%,Aug 21 AMC,1.27M,8.61,-0.98%,-2.38%,-5.10%,"

","1,128,585",-0.46%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,37.50,5.11,0.09%,458.37M,-2.52%,86.77B,29.68,6.45,-0.23%,452.65M,5.49%,2.34B,3.92,1.46,95.72%,1.11%,12.07%,8.91B,9.73,9.66%,0.02%,2.56,15.61%,10.94,17.50,10.61%,16.79%,5.04M,7.77%,3.47,55.13,9.57%,48.88%,144.80,201.92,-2.96%,1.70 (0.89%),41.26,11.57%,20.02%,-5.15%,0.88,1.67 (0.87%),2.09,8.05%,68.32%,32.27%,3.86,"Jul 18, 2024",3.45,7.38%,36.05%,55.99,2.39%,1.91%,14100,1.36,8.43%,26.29%,1.53,222.33,Yes / Yes,1.36,-5.60%,30.71%,0.92,193.69,2.10%,5.04%,8.30%,Aug 06 BMO,1.97M,191.53,1.00%,3.42%,6.31%,"

","1,816,820",-1.12%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.74,1.42,0.86%,606.77M,0.81%,13.32B,11.00,2.03,0.00%,592.88M,9.00%,1.19B,1.16,0.40,34.63%,2.23%,5.59%,5.61B,2.37,13.08%,3.55%,5.42,5.94%,10.31,2.16,18.82%,9.95%,13.24M,-8.46%,4.71,4.73,13.57%,14.81%,15.90,25.12,4.70%,0.69 (3.09%),-,13.37%,12.68%,-11.31%,-0.10,0.97 (4.35%),1.22,15.78%,31.13%,40.17%,0.66,"Sep 10, 2024",1.26,-0.18%,24.65%,56.10,2.90%,2.15%,23554,0.30,3.60%,21.14%,1.31,29.25,Yes / Yes,0.12,-3.11%,40.76%,1.09,23.07,0.90%,2.93%,6.28%,Aug 21 BMO,2.44M,22.28,2.02%,8.44%,8.62%,"

","2,667,501",-3.42%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.39,38.65%,152.49M,1.92%,26.19B,48.98,3.51,-0.13%,93.55M,-13.18%,-57.71M,-,0.63,46.99%,5.54%,-4.01%,2.17B,12.08,-10.26%,5.50%,2.70,-12.21%,8.36,20.56,22.48%,-1.39%,5.19M,15.29%,15.80,10.87,18.14%,-5.77%,146.59,259.61,-22.48%,-,44.77,-10.72%,-4.38%,-33.84%,0.82,-,1.04,48.57%,77.87%,17.16%,5.98,-,1.04,72.20%,-5.71%,46.35,2.24%,3.18%,7348,0.97,34.07%,-2.66%,1.71,214.44,Yes / Yes,0.04,53.13%,-,0.54,174.15,4.48%,24.95%,30.30%,Sep 03 AMC,1.92M,171.75,-1.18%,-4.67%,-12.67%,"

","1,042,803",-1.38%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.75%,70.77M,-9.62%,267.37M,-,-3.58,-0.13%,61.33M,18.24%,-194.65M,-,-0.91,100.05%,19.07%,-9.62%,40.56M,6.59,34.16%,-1.04%,6.30,-73.31%,5.38,0.70,-21.49%,-34.97%,11.70M,-81.88%,6.00,0.63,-,-42.98%,2.83,21.34,-75.18%,-,-,-50.05%,-45.92%,-82.38%,1.70,-,6.59,-20.00%,96.71%,32.86%,0.39,-,6.59,42.78%,-543.77%,52.12,6.62%,9.96%,168,0.12,-,-479.92%,2.20,10.33,Yes / Yes,0.11,32.87%,-,0.67,4.02,-,-47.48%,-,Aug 09 BMO,1.86M,3.76,7.35%,5.28%,-62.17%,"

","1,247,069",-6.47%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,24.34,2.79,15.03%,307.79M,2.89%,20.91B,12.82,5.30,-0.65%,261.54M,-4.73%,875.37M,16.23,1.31,59.38%,3.53%,18.09%,4.59B,4.56,2.33%,-0.54%,2.78,2.41%,27.68,2.45,-0.61%,9.01%,9.23M,-1.02%,24.46,2.78,1.50%,11.27%,55.06,74.77,-5.51%,-,12.16,-,10.22%,-9.12%,-0.05,-,4.45,95.81%,74.59%,23.41%,1.56,-,4.45,508.08%,17.80%,56.58,1.86%,2.11%,7420,0.01,2.76%,19.08%,2.54,74.78,Yes / Yes,0.00,17.25%,0.00%,0.75,69.43,1.20%,14.44%,2.09%,Aug 21 AMC,3.33M,67.95,-0.23%,7.96%,6.05%,"

","2,479,618",-2.13%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,-4.15%,2.02B,-,-1.80,-13.65%,98.53M,6.88%,-298.33M,-,-0.76,42.91%,5.50%,13.19%,322.71M,6.25,13.61%,-2.09%,9.50,27.52%,7.18,2.83,39.88%,-28.50%,5.42M,-18.02%,7.37,2.76,-,-36.46%,13.48,31.22,-25.58%,-,-,-16.93%,-42.02%,-34.85%,1.06,-,3.29,2095.12%,62.95%,50.89%,0.98,-,3.46,24.90%,-109.67%,52.42,4.80%,4.57%,2175,0.12,28.16%,-92.44%,1.13,47.69,Yes / Yes,0.01,34.35%,-,1.19,21.57,7.45%,-15.75%,45.95%,Aug 06 AMC,570.01K,20.34,-0.06%,7.60%,2.81%,"

","679,400",-5.70%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.84%,127.44M,-3.01%,370.88M,14.29,0.20,0.00%,116.59M,-16.43%,-57.85M,-,-0.00,17.20%,0.01%,-25.64%,1.22B,0.30,4.37%,-,0.09,-84.09%,2.73,1.06,336.89%,-4.29%,0.01M,-,2.20,1.32,-,-9.63%,2.62,21.91,-82.22%,-,-,-,-12.58%,-86.77%,-,-,1.61,26.18%,17.21%,10.69%,0.24,-,1.80,69.95%,-3.73%,43.08,5.67%,7.72%,3476,0.26,-1.34%,-4.74%,1.00,4.75,No / Yes,0.04,88.56%,-,0.52,2.76,-2.36%,-133.33%,5.18%,Aug 22 BMO,88.86K,2.90,-2.47%,-6.04%,-73.59%,"

","46,514",5.07%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,32.35,0.29,36.11%,76.17M,-8.93%,921.88M,-,-0.19,-0.48%,63.46M,-2.32%,30.22M,-,-0.10,51.88%,5.66%,4.86%,537.45M,1.72,-146.24%,-1.82%,6.64,-17.73%,0.25,37.67,11.02%,4.65%,3.59M,-23.18%,5.27,1.76,-,855.40%,7.21,15.35,-33.24%,-,10.61,-,5.26%,-39.54%,1.20,-,7.44,17.01%,89.51%,28.71%,0.44,-,7.44,-44.78%,11.55%,48.70,5.40%,4.38%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.55,9.38,5.30%,190.25%,-27.44%,Aug 07 AMC,540.76K,9.28,-2.23%,3.58%,-16.19%,"

","297,692",-1.07%,ZIP
