Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.74%,75.14M,-2.85%,1.70B,36.44,0.62,-6.25%,72.59M,-2.55%,1.46B,0.68,-0.47,100.70%,5.27%,25.75%,-63.43M,12.62,40.00%,-0.21%,3.34,87.27%,134.48M,5.32,163.55%,-14.34%,3.82M,-14.51%,4.23,6.74,53.59%,-18.46%,28.49 -20.99%,50.97%,3.34,-,26.71% 15.81%,-18.90%,9.03 149.28%,143.35%,-,-,41.95% 20.90%,90.49%,4.38%,4.16%,-40.76%,-,10.89,43.93%,-52.51%,1.02,-,-,6.94,116.21%,-47.16%,42.50,1.00,- -,6.94,34.02%,-2.88%,1.24,35.62,-,0.06,72.59%,-9.44%,0.53,22.72,286,0.05,Nov 06 AMC,29.23%,1.15M,22.51,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","602,397",-0.92%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.56,1.15,11.52%,166.98M,11.93%,8.79B,28.85,1.82,-0.68%,148.06M,14.49%,9.03B,2.97,0.36,92.63%,3.24%,10.29%,198.00M,5.18,9.11%,1.83%,5.17,18.95%,1.70B,5.47,9.78%,7.22%,4.79M,12.99%,9.60,29.25,9.72%,12.06%,52.84 -0.59%,37.15%,1.80,27.77,45.87% -2.11%,9.25%,27.74 89.37%,131.21%,0.44 (0.84%),23.94,9.78% -2.36%,41.64%,4.29%,2.62%,159.31%,0.38 (0.72%),5.32,25.84%,17.01%,1.37,544.72%,"Feb 20, 2026",2.07,8.26%,11.68%,72.18,2.25,23.86% 3.50%,3.13,13.96%,9.93%,1.07,55.33,33.04%,0.34,9.85%,10.84%,1.94,52.78,2500,0.34,Feb 03 AMC,21.48%,925.97K,52.53,"Mar 29, 2012",Yes / Yes,6.04% 1.59%,"

","1,798,126",-0.47%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,21.45,5.93,0.18%,441.46M,1.89%,56.10B,18.65,6.83,0.00%,439.89M,0.35%,61.29B,2.38,1.40,98.07%,3.54%,6.47%,2.65B,5.97,7.10%,0.04%,3.01,-13.61%,9.40B,10.41,7.68%,17.96%,15.56M,1.18%,12.23,26.92,7.83%,49.87%,177.00 -28.08%,-26.89%,4.73,25.04,8.55% 11.91%,20.92%,115.25 10.46%,-25.56%,1.99 (1.57%),15.23,5.98% 8.14%,70.29%,2.47%,2.31%,-19.12%,2.03 (1.59%),6.52,11.51%,37.63%,2.97,196.32%,"Apr 20, 2026",2.28,2.68%,28.21%,56.76,1.78,18.93% 21.14%,3.64,8.17%,2.03%,0.96,155.27,32.86%,1.35,0.50%,2.56%,0.61,127.42,13800,1.35,Feb 12 BMO,-11.26%,5.18M,127.30,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","3,175,895",-0.09%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.18,1.49,0.00%,591.63M,9.04%,14.06B,13.14,1.84,-,582.69M,11.10%,12.33B,1.38,0.45,11.49%,2.92%,27.67%,1.23B,2.13,6.03%,-1.40%,8.54,17.25%,6.59B,2.12,12.00%,9.42%,17.00M,15.51%,11.39,3.95,9.50%,13.83%,24.14 -0.02%,26.34%,6.10,-,18.24% 8.45%,13.37%,16.34 47.67%,-16.97%,0.68 (2.83%),6.87,9.28% 13.97%,26.00%,2.21%,2.00%,-29.43%,0.65 (2.69%),1.87,3.12%,20.42%,0.50,-,"Sep 30, 2025",1.34,12.90%,18.61%,74.93,1.32,- -,1.38,7.47%,7.57%,-0.19,24.47,45.76%,0.19,11.30%,11.28%,0.61,24.09,24471,0.01,Nov 19 AMC,23.85%,1.99M,24.13,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","1,217,376",0.17%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.68%,159.47M,-15.17%,27.14B,38.01,4.48,-0.14%,102.57M,-22.76%,25.65B,2.06,0.89,52.96%,6.76%,-46.47%,-41.04M,9.58,16.26%,0.73%,3.51,-36.90%,2.83B,13.69,17.41%,-0.73%,6.93M,-24.34%,12.43,8.17,18.48%,-2.41%,336.99 -49.50%,-16.67%,20.83,32.03,54.06% 21.31%,-1.10%,162.94 4.44%,20.40%,-,1563.17,34.81% 44.03%,76.55%,7.24%,4.23%,-21.47%,-,9.05,-8.83%,-4.25%,9.14,-,-,1.74,23.24%,-1.45%,22.18,1.43,- -,1.74,7.34%,-15.66%,1.04,317.67,-,0.93,25.50%,-23.00%,1.34,167.33,7923,0.89,Feb 26 AMC,-36.98%,1.98M,170.18,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","2,649,353",1.70%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,18.53,5.15,10.61%,266.35M,2.72%,28.25B,15.72,6.07,-2.53%,264.68M,11.37%,20.34B,3.46,1.49,69.06%,2.08%,16.02%,1.59B,5.88,7.74%,3.69%,1.70,33.28%,4.81B,3.05,1.64%,14.44%,5.49M,10.55%,31.27,3.55,4.54%,17.74%,97.58 -2.24%,10.04%,26.87,14.11,-10.66% 106.45%,17.11%,64.41 48.10%,15.15%,-,15.59,4.40% 49.60%,76.89%,5.56%,4.19%,-75.66%,-,4.23,72.42%,22.86%,3.76,-,-,4.36,3.85%,33.17%,61.60,2.12,- -,4.36,204.90%,7.91%,0.90,97.69,0.00%,0.01,4.44%,8.93%,1.14,92.20,7412,0.00,Feb 25 AMC,16.94%,3.23M,95.39,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","3,701,588",3.46%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,13.13%,2.07B,-,-1.17,-9.10%,109.69M,-0.32%,1.47B,-,-0.36,29.42%,3.53%,-20.35%,-206.78M,4.68,32.96%,-2.99%,4.55,-47.25%,441.94M,2.68,33.14%,-19.29%,3.87M,4.54%,6.87,2.53,64.46%,-28.97%,44.34 -58.41%,-33.69%,7.29,-,30.02% -3.16%,-26.83%,15.96 15.54%,-56.56%,-,-,40.31% 98.33%,61.32%,5.64%,3.90%,-89.57%,-,3.32,30.14%,-51.59%,0.80,-,-,2.68,23.78%,-46.79%,55.20,1.31,- -,2.87,23.67%,3.17%,0.87,38.35,-,0.29,12.75%,1.35%,0.58,18.00,1869,0.01,Nov 06 BMO,-35.44%,850.65K,18.44,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","493,530",2.44%,ZLAB
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.85,6.01,1.73%,147.65M,6.84%,9.62B,9.90,6.58,-2.52%,145.08M,7.14%,-,2.37,1.41,80.58%,4.41%,27.14%,887.00M,1.95,3.70%,1.55%,3.89,25.21%,4.94B,1.35,5.58%,1.00%,6.40M,11.31%,48.18,-,4.17%,13.39%,66.18 -1.53%,11.82%,-,9.37,1.25% 14.72%,10.25%,39.32 65.72%,20.02%,1.82 (2.79%),-,14.19% 10.90%,-,2.57%,2.43%,42.27%,1.76 (2.70%),-,21.59%,23.77%,1.51,189.60%,"Feb 12, 2026",-,-1.00%,17.94%,72.00,2.72,3.66% 5.29%,0.15,30.96%,7.32%,0.81,66.81,29.28%,0.64,-0.08%,10.16%,1.20,65.29,9195,0.21,Jan 20 AMC,20.38%,1.64M,65.16,"Mar 17, 1980",Yes / Yes,11.82% 3.04%,"

","1,969,943",-0.20%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.55,8.32,1.17%,120.46M,-5.39%,2.56B,-,-2.57,0.00%,119.05M,-5.69%,6.27B,-,-0.32,44.57%,16.39%,44.75%,1.00B,0.34,-82.23%,-9.75%,4.26,36.90%,7.59B,0.64,-181.01%,9.16%,19.52M,-0.05%,33.34,1.31,-,25.25%,24.47 -13.26%,17.17%,16.19,1.06,-23.79% -,11.79%,11.03 92.30%,0.28%,1.24 (5.86%),2.26,-7.73% 20.63%,23.74%,4.49%,4.93%,63.09%,4.28 (20.17%),0.83,-30.30%,19.63%,1.05,-,"Dec 01, 2025",1.22,1.63%,13.21%,47.51,3.83,16.67% -,1.30,-89.07%,-3.95%,1.55,16.68,22.25%,1.41,-35.73%,0.36%,0.45,20.68,6700,1.12,Nov 20 BMO,25.60%,4.58M,21.22,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","2,060,027",2.61%,ZIM
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,25.92,0.41,75.38%,254.09M,16.67%,4.30B,22.20,0.47,0.00%,62.55M,-2.87%,5.32B,1.10,-,24.48%,5.30%,7.69%,103.34M,2.06,24.16%,1.01%,5.25,33.76%,2.08B,2.57,6.59%,3.34%,3.32M,2.44%,4.09,15.95,20.26%,10.58%,11.07 -5.19%,17.06%,0.66,23.23,- -,5.45%,6.05 73.55%,-14.08%,0.15 (1.40%),11.93,11.29% -,55.55%,4.17%,4.13%,-1.41%,0.14 (1.35%),2.56,-5.94%,8.97%,0.40,-,"Jul 07, 2025",0.79,-1.88%,4.97%,58.99,1.82,15.87% -,1.42,-54950.00%,6.98%,0.73,11.49,42.68%,1.17,-,2.58%,0.71,10.39,7395,0.82,Sep 05 BMO,12.93%,631.70K,10.50,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","451,518",1.06%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,80.36%,49.63M,-12.65%,13.15B,24.31,2.22,-0.51%,47.53M,-21.30%,12.12B,0.85,0.40,17.77%,3.30%,-22.64%,-32.00M,5.29,20.23%,7.90%,1.94,-30.41%,2.48B,2.62,33.74%,-0.54%,1.57M,-20.94%,20.63,9.43,28.62%,-0.66%,90.22 -40.21%,-35.84%,5.72,47.12,39.04% 20.21%,-0.63%,53.37 1.07%,16.91%,-,60.59,1.60% -4.00%,74.87%,5.72%,4.14%,-64.83%,-,4.88,75.90%,-3.62%,2.66,157.84%,-,3.63,15.17%,-1.29%,24.64,2.06,- -,3.63,145.35%,-14.87%,2.03,84.42,-,0.07,16.35%,-19.62%,1.38,54.50,6856,0.02,Feb 10 AMC,-24.57%,806.42K,53.94,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","1,110,037",-1.03%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,13.07%,214.16M,-9.15%,4.17B,17.79,0.95,-0.04%,213.81M,-28.25%,3.99B,0.69,0.23,75.59%,9.62%,-13.33%,-22.81M,3.41,12.21%,11.59%,2.68,-9.40%,1.22B,5.86,45.11%,-2.26%,20.57M,-16.61%,2.90,10.84,25.66%,-3.92%,26.60 -36.20%,-19.04%,1.57,26.15,33.87% -5.22%,-2.57%,10.69 58.75%,68.69%,-,51.89,29.95% 26.86%,55.19%,7.87%,6.01%,-,-,3.25,85.20%,0.63%,1.17,-,-,3.01,35.87%,-1.86%,36.27,1.43,- -,3.01,82.38%,-14.91%,1.27,30.25,-,0.29,25.67%,-13.99%,0.90,16.89,2191,0.29,Nov 04 AMC,-3.27%,7.67M,16.97,"Jun 10, 2021",Yes / Yes,9.36% 2.77%,"

","6,896,627",0.47%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,13.01,2.47,3.85%,39.99M,-15.00%,1.27B,4.39,7.31,0.09%,37.98M,-8.17%,1.63B,0.84,2.70,111.94%,12.43%,-1.56%,111.07M,0.87,3.49%,-1.39%,7.37,-12.38%,1.46B,0.71,6.75%,3.22%,4.72M,-8.56%,44.98,2.52,5.24%,6.26%,54.89 -41.45%,-39.14%,12.74,4.86,-48.50% -20.26%,4.17%,28.55 12.57%,-65.55%,-,3.83,-0.35% 0.43%,70.30%,7.72%,5.17%,-63.88%,-,1.12,97.88%,13.43%,1.84,-48.82%,"May 17, 2019",1.61,5.70%,7.62%,34.92,2.25,- -,1.61,91.98%,-13.30%,1.47,43.43,0.00%,0.48,2.87%,-10.34%,1.25,33.51,3800,0.48,Feb 23 AMC,-6.69%,640.43K,32.14,"Jul 23, 1999",Yes / Yes,-1.43% -0.74%,"

","801,520",-4.09%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,25.99,9.92,0.82%,50.74M,6.52%,13.06B,14.60,17.65,-0.03%,50.25M,1.24%,14.37B,1.08,4.33,99.22%,2.80%,-0.17%,512.00M,2.48,17.12%,1.80%,2.15,-18.85%,5.27B,3.49,11.48%,6.50%,1.41M,6.17%,73.85,12.40,13.56%,14.29%,376.89 -31.60%,-31.58%,20.79,16.49,-13.14% 0.42%,8.53%,205.73 25.31%,-25.21%,-,14.50,-4.07% 2.27%,46.70%,4.39%,3.33%,-36.38%,-,2.73,34.73%,15.61%,8.60,329.51%,-,1.19,13.35%,9.71%,57.29,1.76,- -,1.61,-25.20%,4.59%,1.65,343.21,0.00%,0.63,6.60%,2.33%,1.07,251.40,9900,0.60,Feb 12 BMO,-9.68%,655.05K,257.79,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","701,922",2.54%,ZBRA
