Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.65,0.92,16.26%,170.31M,-2.54%,6.50B,25.60,1.50,-2.07%,142.12M,3.79%,160.20M,4.29,0.29,89.62%,4.83%,3.10%,1.57B,4.15,4.59%,9.31%,7.57,26.15%,9.32,4.11,11.76%,5.98%,6.86M,22.80%,1.17,32.83,9.70%,9.96%,28.25,41.15,2.68%,0.37 (0.97%),23.92,-7.36%,7.54%,-6.93%,1.16,0.33 (0.86%),1.81,0.56%,41.36%,35.58%,0.89,"Feb 20, 2025",2.91,44.23%,16.48%,48.16,2.93%,2.18%,2400,0.34,2.35%,10.23%,2.25,40.57,Yes / Yes,0.34,165.82%,35.87%,1.16,38.09,1.11%,14.78%,3.90%,Feb 04 AMC,906.30K,38.30,-0.16%,-0.97%,11.28%,"

","1,052,534",0.55%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.57%,145.08M,0.10%,1.54B,-,-,-5.76%,142.79M,0.70%,-73.97M,-,-,71.56%,2.61%,1.11%,452.76M,3.41,-,6.59%,1.65,19.90%,1.20,8.35,-,-9.16%,3.73M,16.14%,3.62,2.77,-,-47.76%,7.70,10.85,0.81%,-,21.67,9.40%,-12.64%,-7.83%,1.70,-,2.56,11.84%,67.98%,29.87%,0.03,-,2.56,14.25%,-4.07%,62.07,0.22%,0.24%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.49,10.00,0.77%,39.13%,6.45%,Dec 09 AMC,2.27M,10.00,0.18%,0.46%,5.08%,"

","1,108,671",0.00%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.74,5.32,0.09%,451.55M,0.82%,78.56B,27.47,6.34,-0.85%,450.76M,4.95%,2.43B,3.35,1.37,95.01%,1.58%,-0.61%,9.15B,8.58,10.81%,-1.60%,2.70,-6.03%,11.59,15.02,7.51%,17.07%,7.12M,-8.44%,3.80,45.83,9.77%,47.13%,144.80,200.53,6.87%,1.73 (0.99%),34.04,11.57%,20.27%,-13.17%,0.94,1.80 (1.03%),2.27,8.19%,68.49%,20.25%,3.73,"Jan 21, 2025",3.69,8.09%,36.45%,58.48,2.13%,2.20%,14100,1.29,9.33%,26.55%,1.50,216.47,Yes / Yes,1.29,16.43%,30.71%,0.90,175.67,4.34%,8.49%,11.02%,Feb 13 BMO,2.64M,174.12,2.95%,2.22%,-1.54%,"

","2,375,767",-0.88%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.37,1.43,0.86%,598.04M,0.10%,11.42B,10.50,1.82,0.00%,592.88M,1.00%,1.20B,1.13,0.46,28.14%,3.09%,-14.96%,5.83B,1.96,12.68%,-8.93%,6.08,-1.65%,10.74,1.78,11.02%,9.47%,18.34M,15.13%,5.47,3.49,11.87%,14.45%,16.87,27.50,-2.30%,0.67 (3.49%),-,13.37%,13.77%,-30.55%,-0.12,0.97 (5.08%),0.94,14.65%,31.29%,13.22%,0.51,"Sep 10, 2024",0.96,-2.64%,24.78%,51.62,2.08%,2.29%,23554,0.30,8.68%,20.51%,1.35,26.73,Yes / Yes,0.01,3.34%,40.76%,0.70,18.96,1.13%,0.45%,17.70%,Nov 19 AMC,3.02M,19.10,2.00%,0.34%,-10.15%,"

","2,112,867",0.74%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.08%,153.41M,0.69%,31.34B,57.81,3.53,-0.12%,95.02M,8.22%,-36.27M,-,0.69,48.91%,4.81%,10.45%,2.30B,13.63,-6.48%,4.05%,2.54,23.22%,9.31,21.93,18.42%,-0.87%,4.57M,-11.99%,17.65,11.57,10.31%,-3.24%,153.45,259.61,13.20%,-,48.05,-10.72%,-2.47%,-21.33%,0.87,-,1.09,48.57%,77.81%,33.09%,6.19,-,1.09,79.05%,-4.74%,60.84,2.65%,3.24%,7348,0.87,30.77%,-1.58%,1.82,227.45,Yes / Yes,0.03,65.17%,-,0.70,204.99,3.71%,22.75%,26.42%,Dec 02 AMC,1.80M,204.23,4.72%,4.14%,9.77%,"

","1,262,318",-0.37%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,23.44%,71.15M,30.12%,153.94M,-,-2.56,0.40%,54.56M,-30.99%,-179.28M,-,-0.71,85.49%,9.31%,-42.09%,40.56M,3.80,44.78%,-14.80%,2.76,-38.64%,4.98,0.43,-3.55%,-34.60%,5.08M,-80.99%,5.49,0.39,17.67%,-42.89%,1.61,18.07,-28.71%,-,-,-50.05%,-45.41%,-88.05%,1.79,-,7.29,0.00%,96.77%,34.16%,0.28,-,7.29,45.45%,-515.94%,44.69,12.53%,12.75%,168,0.12,-,-442.02%,2.09,6.27,Yes / Yes,0.11,28.19%,-,1.78,2.14,-,38.34%,-,Nov 06,1.84M,2.16,-3.88%,-24.42%,-56.38%,"

","3,278,436",0.93%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,28.94,3.00,14.69%,306.50M,-0.69%,26.57B,16.18,5.36,-2.16%,261.48M,5.28%,941.21M,15.90,1.30,57.96%,3.21%,14.76%,4.63B,5.74,4.34%,-0.17%,2.63,55.27%,28.31,3.06,-1.44%,9.41%,8.40M,36.11%,25.16,3.45,1.82%,11.70%,55.06,92.80,6.22%,-,15.40,-,10.80%,-6.58%,0.23,-,4.50,97.66%,74.54%,57.45%,2.30,-,4.50,296.12%,17.93%,61.56,2.07%,2.76%,7420,0.01,2.87%,20.34%,2.36,92.85,Yes / Yes,0.00,44.84%,0.00%,0.49,85.99,1.23%,5.67%,3.59%,Feb 24 AMC,3.19M,86.69,5.07%,3.84%,24.29%,"

","1,549,010",0.81%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.21%,108.94M,-0.11%,3.03B,-,-1.64,-10.94%,108.70M,9.45%,-270.85M,-,-0.36,44.79%,5.57%,-9.97%,355.75M,8.52,21.91%,-11.62%,7.27,53.56%,6.78,4.10,39.24%,-26.70%,6.05M,25.72%,6.57,4.23,-,-34.98%,13.48,36.60,6.19%,-,-,-16.93%,-40.20%,-24.02%,1.13,-,2.87,136.21%,63.17%,106.31%,1.32,-,3.01,10.91%,-95.07%,58.24,4.93%,5.14%,2175,0.19,35.01%,-76.13%,1.33,48.41,Yes / Yes,0.01,40.53%,-,0.81,26.93,0.02%,94.89%,47.72%,Feb 27 BMO,832.74K,27.81,6.07%,3.97%,23.79%,"

","672,081",3.27%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,3.64%,474.78M,37.29,0.10,0.00%,116.94M,1.65%,-41.45M,-,-0.01,17.12%,0.02%,-5.37%,1.23B,0.39,-95.83%,7.00%,0.45,41.22%,2.72,1.36,158.61%,-3.21%,0.02M,-78.97%,2.29,1.61,-,-7.35%,2.62,21.91,5.41%,-,-,-,-9.02%,-83.12%,-0.08,-,1.62,26.18%,17.54%,41.22%,0.21,-,1.81,72.88%,-3.55%,58.00,5.64%,5.76%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.60,3.55,-,50.00%,1.80%,Nov 22 BMO,40.84K,3.70,3.64%,4.54%,-24.69%,"

","24,605",4.23%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,255.99,0.03,28.94%,75.06M,12.04%,772.83M,-,-0.18,-0.64%,69.43M,7.04%,3.57M,-,-0.11,53.56%,4.46%,-12.79%,498.90M,1.55,-129.49%,1.75%,6.76,2.73%,0.14,56.86,-34.86%,0.55%,3.10M,-43.54%,5.09,1.55,-,430.38%,6.51,14.94,9.25%,-,11.52,-,0.63%,-47.05%,1.18,-,7.35,17.01%,89.13%,21.51%,0.35,-,7.35,-94.10%,5.24%,63.99,6.19%,4.52%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,1.44,7.98,4.27%,71.12%,-24.77%,Nov 06 AMC,458.65K,7.91,11.87%,4.48%,-11.46%,"

","659,672",-0.88%,ZIP
