Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,51.58,0.79,16.26%,169.85M,0.87%,6.90B,30.31,1.34,-8.94%,142.12M,3.83%,137.70M,3.25,0.28,92.49%,5.30%,26.70%,1.55B,4.45,27.64%,10.07%,4.98,34.05%,9.34,4.35,8.39%,4.94%,7.53M,38.38%,1.11,36.73,15.89%,8.52%,27.55,40.99,38.29%,0.33 (0.82%),25.56,18.47%,6.47%,-0.78%,1.15,0.33 (0.81%),1.71,0.20%,41.40%,47.62%,0.77,"Nov 20, 2024",2.70,28.10%,16.27%,63.53,1.95%,1.72%,2400,0.35,2.55%,8.87%,2.25,38.71,Yes / Yes,0.34,6.98%,45.61%,0.48,40.92,0.95%,5.82%,2.91%,Oct 29 AMC,1.51M,40.67,2.22%,6.79%,22.35%,"

","729,572",-0.61%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.50%,145.08M,0.30%,1.53B,17.19,0.58,-8.62%,142.03M,1.01%,-73.97M,-,0.14,72.38%,2.40%,16.47%,452.76M,3.38,71.21%,-4.01%,1.13,-0.80%,1.20,8.32,2.65%,-9.16%,3.41M,16.74%,3.64,2.74,15.00%,-47.76%,7.70,10.85,6.06%,-,21.47,9.40%,-12.64%,-8.11%,1.68,-,2.56,12.97%,67.98%,29.48%,0.06,-,2.56,60.38%,-4.07%,65.55,0.58%,0.41%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.85,9.95,0.77%,39.13%,6.45%,Dec 09 AMC,3.01M,9.97,0.41%,3.43%,7.29%,"

","2,548,141",0.20%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.22,5.32,0.08%,451.55M,-0.13%,79.73B,27.70,6.38,-0.95%,450.80M,-0.06%,2.43B,3.58,1.38,94.82%,1.04%,-6.99%,9.15B,8.71,10.75%,-1.48%,2.10,-1.02%,11.59,15.25,8.26%,17.07%,4.69M,-4.27%,3.80,46.51,9.29%,47.13%,144.80,201.92,-10.47%,1.70 (0.96%),34.54,11.57%,20.27%,-12.49%,0.88,1.73 (0.98%),2.27,8.05%,68.49%,22.04%,3.71,"Oct 31, 2024",3.69,8.09%,36.45%,47.52,1.94%,2.01%,14100,1.29,9.33%,26.55%,1.43,220.60,Yes / Yes,1.29,16.43%,30.71%,0.75,178.15,4.34%,8.49%,11.02%,Nov 04 BMO,2.23M,176.71,0.30%,-2.75%,-0.39%,"

","1,678,157",-0.81%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.23,1.43,0.86%,598.04M,-0.58%,11.30B,10.31,1.83,0.00%,592.88M,-13.90%,1.20B,1.13,0.45,28.51%,2.72%,-13.90%,5.83B,1.94,11.63%,-11.61%,5.17,-17.32%,10.74,1.76,12.31%,9.47%,16.12M,-11.31%,5.47,3.46,11.68%,14.45%,15.90,27.50,-11.18%,0.66 (3.52%),-,13.37%,13.77%,-31.27%,-0.14,0.97 (5.13%),0.94,15.78%,31.29%,18.91%,0.66,"Sep 10, 2024",0.96,-2.64%,24.78%,34.67,2.42%,2.60%,23554,0.30,8.68%,20.51%,1.27,27.13,Yes / Yes,0.01,3.34%,40.76%,0.79,19.39,1.13%,0.45%,17.70%,Nov 19 AMC,3.12M,18.90,-3.72%,-16.41%,-12.33%,"

","2,452,712",-2.53%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.34%,153.41M,1.38%,30.90B,56.64,3.56,-0.14%,94.61M,2.89%,-36.27M,-,0.69,48.86%,4.06%,24.54%,2.30B,13.44,-6.24%,4.49%,2.15,7.32%,9.31,21.63,18.88%,-0.87%,3.84M,1.30%,17.65,11.41,16.32%,-3.24%,153.45,259.61,-9.10%,-,47.39,-10.72%,-2.47%,-22.43%,0.83,-,1.09,48.57%,77.81%,31.24%,7.72,-,1.09,79.05%,-4.74%,49.59,4.91%,3.63%,7348,0.87,30.77%,-1.58%,1.80,226.32,Yes / Yes,0.03,65.17%,-,1.01,206.13,3.71%,22.75%,26.42%,Dec 02 AMC,1.79M,201.39,-2.38%,3.75%,7.92%,"

","1,804,276",-2.30%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,13.59%,71.15M,7.44%,257.27M,-,-2.93,-0.02%,61.58M,-8.84%,-179.28M,-,-0.79,83.16%,8.07%,11.08%,40.56M,6.34,45.10%,-6.33%,2.37,-63.86%,4.98,0.72,-19.28%,-34.60%,4.97M,-72.15%,5.49,0.66,-,-42.89%,2.66,18.07,-76.17%,-,-,-50.05%,-45.41%,-80.02%,1.83,-,7.29,-20.00%,96.77%,35.71%,0.31,-,7.29,45.45%,-515.94%,53.23,8.25%,9.22%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,0.37,3.89,-,38.39%,-,Nov 06,2.10M,3.61,3.74%,8.51%,-49.74%,"

","779,259",-7.20%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,27.98,3.00,14.68%,306.50M,1.45%,25.69B,15.66,5.35,-1.77%,261.50M,2.91%,941.21M,4.08,1.30,57.74%,3.40%,24.56%,4.63B,5.55,4.32%,-1.46%,2.76,33.38%,28.31,2.96,-1.51%,9.41%,8.88M,14.74%,25.16,3.33,6.85%,11.70%,55.06,92.80,16.58%,-,14.89,-,10.80%,-9.67%,-0.03,-,4.50,95.81%,74.54%,52.25%,2.63,-,4.50,296.12%,17.93%,55.15,2.61%,3.15%,7420,0.01,2.87%,20.34%,2.49,90.76,Yes / Yes,0.00,44.84%,0.00%,1.16,85.58,1.23%,5.67%,3.59%,Nov 25 AMC,3.22M,83.83,0.60%,8.88%,26.30%,"

","3,741,895",-2.04%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.24%,108.14M,-8.06%,3.00B,-,-1.77,-20.95%,107.88M,-9.44%,-270.85M,-,-0.70,43.92%,4.53%,28.56%,355.75M,8.43,21.57%,-5.43%,5.06,38.37%,6.78,4.09,34.63%,-26.70%,4.89M,1.61%,6.62,4.19,-,-34.98%,13.48,36.60,1.46%,-,-,-16.93%,-40.20%,-24.23%,0.99,-,2.87,2095.12%,63.17%,105.71%,1.59,-,3.01,10.91%,-95.07%,48.19,4.11%,5.52%,2175,0.19,35.01%,-76.13%,1.36,50.19,Yes / Yes,0.01,40.53%,-,0.51,28.91,0.02%,94.89%,47.72%,Nov 12 BMO,965.75K,27.73,-0.11%,-1.25%,33.54%,"

","489,702",-4.08%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,5.19%,468.37M,36.79,0.10,0.00%,116.94M,-1.08%,-41.45M,-,-0.01,17.12%,0.02%,22.90%,1.23B,0.38,-94.75%,-0.26%,0.31,-73.00%,2.72,1.34,158.61%,-3.21%,0.02M,-,2.29,1.59,-,-7.35%,2.62,21.91,-77.62%,-,-,-,-9.02%,-83.34%,0.26,-,1.62,26.18%,17.54%,39.31%,0.24,-,1.81,72.88%,-3.55%,50.55,6.34%,6.75%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.07,3.70,-,50.00%,1.80%,Nov 22 BMO,76.76K,3.65,-0.40%,-1.26%,-51.47%,"

","5,263",-1.35%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,269.58,0.03,28.90%,75.06M,-1.65%,813.86M,-,-0.18,-0.61%,69.47M,-20.59%,3.57M,-,-0.11,53.63%,5.20%,-6.72%,498.90M,1.63,-129.44%,1.70%,7.82,-12.59%,0.14,59.88,-35.01%,0.55%,3.61M,-38.16%,5.09,1.64,-,430.38%,7.21,15.35,-40.07%,-,12.13,-,0.63%,-45.73%,1.16,-,7.35,17.01%,89.13%,15.53%,0.42,-,7.35,-94.10%,5.24%,39.94,4.87%,4.79%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,1.34,8.20,4.27%,70.54%,-24.77%,Nov 06 AMC,461.59K,8.33,-6.55%,-10.89%,-14.76%,"

","618,138",1.59%,ZIP
