Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-1.51,4.07%,69.58M,-4.91%,915.32M,-,-1.15,49.69%,66.62M,-10.34%,-113.67M,-,-0.44,96.25%,5.76%,-6.46%,62.20M,14.72,-8.18%,-2.41%,8.41,12.36%,5.23,2.52,34.28%,-21.79%,3.84M,5.36%,4.28,3.08,-4.96%,-28.73%,7.97,17.70,-9.97%,-,-,-6.52%,-29.58%,-25.54%,1.16,-,4.10,341.20%,82.55%,65.37%,0.70,-,4.10,-148.23%,-194.58%,42.46,5.33%,5.21%,277,0.06,-86.52%,-182.75%,1.50,20.44,Yes / Yes,0.05,3.54%,-,1.47,12.75,-31.34%,-211.87%,-3.07%,Mar 05 AMC,456.15K,13.18,-5.92%,-7.20%,7.56%,"

","672,163",3.37%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,37.25,0.92,11.49%,170.31M,-2.61%,5.83B,22.84,1.50,-58.33%,150.52M,-12.44%,160.20M,3.84,0.29,90.10%,3.24%,-13.94%,1.57B,3.72,4.92%,-2.56%,5.00,5.67%,9.32,3.68,11.71%,5.98%,4.88M,6.86%,1.16,29.43,9.71%,9.96%,28.25,41.15,-8.12%,0.37 (1.08%),21.45,-7.41%,7.54%,-16.72%,1.10,0.34 (0.99%),1.81,0.56%,41.36%,21.31%,0.81,"Feb 20, 2025",2.91,44.23%,16.48%,32.82,2.34%,2.22%,2500,0.35,2.35%,10.23%,2.25,40.57,Yes / Yes,0.34,166.58%,35.98%,0.79,33.82,1.11%,14.78%,3.90%,Feb 04 AMC,975.57K,34.27,-4.46%,-7.67%,-1.33%,"

","767,943",1.33%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,30.55,5.47,0.10%,448.47M,1.22%,74.78B,24.50,6.82,-0.93%,447.34M,-2.87%,2.49B,3.74,1.41,95.19%,1.84%,-4.71%,9.26B,8.08,3.45%,-0.78%,2.75,-8.99%,10.64,15.70,11.32%,17.43%,8.23M,-12.48%,4.44,37.64,8.17%,50.91%,144.80,200.33,2.50%,1.96 (1.17%),32.54,11.91%,24.46%,-16.64%,0.93,1.80 (1.08%),1.08,8.22%,69.10%,15.33%,4.68,"Apr 21, 2025",1.75,7.70%,36.65%,50.09,2.85%,2.72%,13800,1.42,8.33%,26.86%,1.50,209.93,Yes / Yes,1.13,12.87%,32.86%,1.23,169.90,0.86%,2.77%,4.70%,Feb 13 BMO,2.99M,167.00,0.20%,0.19%,-5.75%,"

","3,666,660",-1.71%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.56,1.43,0.86%,598.04M,6.50%,12.44B,11.58,1.80,0.00%,592.88M,12.86%,1.20B,1.30,0.45,25.13%,3.09%,9.47%,5.83B,2.13,10.74%,-6.78%,7.27,-2.99%,10.74,1.94,10.98%,9.47%,18.33M,2.41%,5.47,3.80,11.21%,14.45%,17.89,27.50,6.39%,0.66 (3.16%),-,13.37%,13.77%,-24.36%,-0.03,0.97 (4.66%),0.94,14.65%,31.29%,16.27%,0.58,"Sep 10, 2024",0.96,-2.64%,24.78%,61.89,2.30%,2.21%,23554,0.30,8.68%,20.51%,1.35,26.42,Yes / Yes,0.01,3.34%,40.76%,1.20,20.59,1.13%,0.45%,17.70%,Mar 18 AMC,2.52M,20.80,5.08%,7.63%,-1.65%,"

","3,029,648",1.02%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.05%,153.41M,0.32%,30.14B,55.62,3.53,-0.12%,95.05M,-1.78%,-36.27M,-,0.73,50.22%,6.18%,-4.91%,2.30B,13.11,-6.48%,2.61%,3.56,-1.77%,9.31,21.10,18.40%,-0.87%,5.87M,-10.39%,17.65,11.13,10.30%,-3.24%,153.45,217.84,8.89%,-,46.22,-10.72%,-2.47%,-9.82%,1.15,-,1.09,48.57%,77.81%,28.02%,7.85,-,1.09,79.05%,-4.74%,47.17,4.98%,3.61%,7348,0.87,30.77%,-1.58%,1.82,228.63,Yes / Yes,0.03,65.17%,-,2.04,193.82,2.13%,13.49%,26.42%,Mar 05 AMC,1.65M,196.45,-3.36%,0.47%,4.20%,"

","3,357,967",1.36%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,23.61,3.20,14.70%,263.11M,1.96%,23.04B,13.66,5.53,-2.49%,261.45M,-12.22%,1.01B,18.02,1.31,62.31%,3.49%,-8.57%,4.67B,4.94,-2.54%,6.71%,3.34,9.44%,29.22,2.59,2.50%,9.66%,9.11M,6.61%,25.61,2.95,1.31%,11.92%,55.06,92.80,-7.36%,-,12.74,106.45%,11.26%,-18.53%,0.68,-,4.46,78.74%,75.94%,37.30%,2.63,-,4.46,55.96%,19.00%,35.70,2.80%,2.98%,7412,0.01,3.05%,21.65%,2.34,91.96,Yes / Yes,0.00,21.68%,0.00%,0.96,74.93,0.80%,8.10%,3.29%,Feb 24 AMC,2.73M,75.60,-6.68%,-7.78%,5.86%,"

","2,614,741",0.89%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.60,0.95%,109.14M,2.40%,3.92B,92.30,0.39,-12.48%,108.11M,31.15%,-257.10M,-,-0.51,51.30%,7.01%,24.47%,398.99M,9.82,40.51%,14.97%,9.50,80.09%,7.80,4.60,125.15%,-23.14%,7.58M,70.19%,8.06,4.46,-,-31.41%,13.48,36.60,37.11%,-,-,-3.18%,-30.08%,-1.89%,1.15,-,3.38,118.89%,62.94%,166.39%,1.97,-,3.51,24.92%,-70.71%,68.43,7.07%,5.32%,1869,0.18,49.59%,-64.44%,1.33,51.64,Yes / Yes,0.02,18.42%,-,1.82,34.00,-0.24%,-22.87%,65.68%,Feb 27 BMO,797.43K,35.91,15.50%,27.74%,51.30%,"

","1,451,582",5.62%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-4.75,-,247.58M,13.75%,7.09B,-,-0.55,-,-,14.34%,-1166.93M,-,-0.31,4.15%,-,22.15%,9.64B,0.73,35.59%,71.69%,2.63,76.89%,-6.12,-,82.58%,-28.75%,1.64M,-,4.78,5.99,-,-,13.00,32.76,0.85%,-,-,-,-,-12.64%,-,-,0.52,180.45%,15.31%,120.15%,1.91,-,0.64,-4.45%,-11.88%,61.63,10.16%,6.94%,16645,-,39.99%,-12.10%,1.00,36.39,Yes / Yes,-,17.20%,-,1.28,25.97,-8.56%,12.14%,32.16%,Mar 20 BMO,623.56K,28.62,12.34%,8.12%,27.01%,"

","800,311",10.20%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.34,4.96,1.61%,147.87M,-3.86%,7.58B,8.92,5.75,-2.19%,145.52M,-8.84%,730.00M,1.86,1.18,78.47%,3.57%,-15.27%,4.99B,1.52,6.57%,2.66%,3.90,3.47%,40.97,1.25,9.01%,0.88%,5.20M,32.27%,-,-,5.57%,13.15%,38.74,63.22,-5.47%,1.73 (3.37%),7.81,3.54%,9.98%,-18.89%,0.90,1.68 (3.28%),-,10.13%,-,32.37%,1.71,"Feb 13, 2025",0.35,13.79%,20.26%,32.76,3.70%,2.86%,9406,0.82,7.91%,14.62%,2.82,63.88,Yes / Yes,0.19,72.54%,33.52%,1.38,51.03,4.18%,6.00%,4.59%,Jan 21 AMC,1.33M,51.28,-6.45%,-7.73%,1.07%,"

","1,842,446",0.49%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,1.59,11.93,1.07%,120.39M,-13.21%,2.28B,6.21,3.05,0.00%,119.07M,10.13%,1.44B,0.02,3.49,52.64%,13.88%,-10.75%,7.47B,0.31,168.71%,12.83%,3.12,7.66%,32.61,0.58,-80.21%,14.97%,16.53M,63.78%,19.24,0.98,71.28%,44.28%,8.73,29.00,-11.88%,5.87 (31.04%),1.07,-,17.37%,-34.76%,1.63,3.93 (20.75%),1.26,36.98%,27.42%,116.63%,1.08,"Dec 02, 2024",1.33,167.33%,23.81%,43.81,5.71%,5.38%,6460,1.49,21.47%,19.26%,4.00,17.77,Yes / Yes,1.11,149.38%,-,0.73,19.30,15.59%,34.46%,117.22%,Mar 12 BMO,5.30M,18.92,-5.52%,-2.59%,-4.32%,"

","3,884,476",-1.97%,ZIM
