Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,45.53,0.71,16.39%,172.26M,2.49%,5.55B,24.73,1.30,-9.58%,144.40M,-1.23%,124.20M,3.19,0.31,84.26%,3.54%,-3.25%,1.53B,3.62,20.75%,5.97%,5.79,12.90%,9.34,3.44,10.89%,4.22%,5.11M,49.53%,0.91,35.31,14.28%,7.19%,20.70,34.58,9.21%,0.27 (0.84%),19.60,18.47%,5.80%,-7.11%,1.22,0.30 (0.93%),1.95,0.20%,39.86%,55.17%,0.76,"May 17, 2024",3.31,95.74%,15.14%,52.49,1.75%,2.46%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.66,32.30,1.18%,12.10%,0.46%,Apr 23 AMC,882.35K,32.12,0.90%,0.46%,8.03%,"

","586,726",-0.56%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.69%,137.79M,6.56%,1.54B,20.50,0.52,-8.75%,134.80M,24.24%,-68.19M,-,0.07,73.81%,4.28%,22.93%,431.66M,3.57,23.03%,-0.37%,3.27,37.86%,0.92,11.54,26.85%,-9.14%,5.77M,36.26%,3.52,3.00,-,-59.08%,7.05,12.12,12.34%,-,-,9.40%,-12.86%,-12.87%,1.73,-,2.37,12.97%,66.48%,49.79%,0.36,-,2.37,47.34%,-13.09%,70.50,2.87%,4.19%,1618,3.02,8.98%,-15.80%,1.67,11.50,Yes / Yes,2.97,39.06%,-,0.46,10.51,-0.10%,140.00%,7.40%,Feb 28 AMC,1.76M,10.56,10.95%,16.49%,19.17%,"

","817,912",0.48%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,31.79,5.19,0.08%,458.37M,4.05%,75.25B,25.78,6.40,-9.57%,455.94M,-1.33%,2.39B,3.33,1.50,96.38%,0.70%,-16.32%,8.73B,8.62,8.57%,0.02%,0.85,1.07%,11.07,14.90,10.76%,17.02%,3.18M,-10.79%,4.33,38.10,9.53%,50.06%,144.80,201.92,-16.44%,1.73 (1.05%),43.00,11.57%,20.26%,-18.32%,0.88,1.61 (0.98%),1.94,8.05%,68.34%,13.90%,5.16,"Apr 18, 2024",3.33,17.17%,35.97%,54.19,3.47%,3.07%,14100,1.34,7.91%,27.38%,1.42,215.99,Yes / Yes,1.33,9.89%,30.71%,1.25,168.45,1.70%,2.54%,9.50%,May 02 BMO,3.73M,164.92,5.24%,-1.98%,-8.15%,"

","4,672,999",-2.10%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.77,1.48,0.61%,606.77M,-3.08%,12.22B,10.33,1.98,0.00%,594.97M,-0.29%,1.23B,0.94,0.34,42.71%,3.04%,15.76%,5.46B,2.24,15.68%,3.55%,3.93,-16.38%,13.90,1.47,16.49%,10.37%,18.09M,-27.84%,4.82,4.23,14.70%,15.22%,15.90,30.05,-4.04%,0.71 (3.47%),-,13.37%,13.00%,-32.05%,-0.10,0.62 (3.04%),1.30,15.78%,30.85%,28.47%,0.57,"Apr 09, 2024",1.34,23.33%,24.56%,46.03,2.34%,1.99%,23554,0.26,3.77%,22.58%,1.19,28.68,Yes / Yes,0.13,0.92%,0.00%,0.63,20.55,-2.59%,-0.99%,6.62%,May 15 AMC,4.61M,20.42,-0.56%,-1.55%,-7.06%,"

","2,909,680",-0.63%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.47%,147.17M,-0.76%,25.63B,52.07,3.28,-0.40%,89.21M,-9.28%,-138.67M,-,0.65,46.05%,6.18%,-30.11%,1.90B,13.52,54.55%,5.60%,2.40,4.61%,6.40,26.71,18.72%,-3.98%,5.51M,58.45%,16.41,10.42,38.21%,-18.64%,103.62,259.61,-22.82%,-,51.18,-17.41%,-6.46%,-34.13%,0.86,-,1.90,53.60%,77.40%,65.03%,6.00,-,1.90,58.51%,-9.70%,36.80,3.72%,3.03%,5962,1.29,40.62%,-7.32%,1.48,260.85,Yes / Yes,1.24,51.94%,-,1.67,176.89,3.42%,30.99%,35.45%,Feb 29 AMC,2.30M,171.00,-2.96%,-10.44%,-8.84%,"

","3,852,774",-3.33%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,10.10%,70.77M,9.90%,882.65M,-,-3.71,-0.10%,63.84M,-21.03%,-218.90M,-,-0.86,109.78%,26.06%,10.00%,40.56M,21.76,37.74%,-0.98%,20.49,-0.40%,6.46,1.92,-33.39%,-41.82%,16.64M,-43.14%,6.89,1.81,-,-51.86%,9.56,31.46,-17.95%,-,-,-50.05%,-43.66%,-60.49%,1.84,-,9.19,-20.00%,96.66%,30.02%,0.94,-,9.19,21.74%,-527.00%,48.56,8.18%,6.96%,168,0.10,-,-539.70%,1.40,32.44,Yes / Yes,0.09,113.26%,-,1.26,12.31,170.40%,118.25%,-,May 07 BMO,812.09K,12.43,1.08%,-9.51%,-25.31%,"

","1,022,830",0.97%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,29.81,2.05,23.80%,260.90M,-0.62%,19.01B,12.17,5.03,-0.36%,236.53M,-4.10%,637.46M,19.87,1.19,55.92%,5.40%,-4.15%,4.53B,4.20,-5.51%,-0.54%,3.66,-0.95%,26.07,2.35,2.23%,7.06%,12.78M,-2.70%,22.45,2.73,1.50%,8.96%,58.87,75.90,-14.85%,-,12.91,-,7.90%,-19.33%,-0.01,-,4.38,95.81%,74.72%,4.01%,1.50,-,4.38,516.13%,11.60%,45.01,2.33%,2.16%,7420,0.01,3.06%,14.08%,2.63,78.03,Yes / Yes,0.01,368.46%,0.00%,0.77,62.14,1.54%,23.91%,2.56%,May 20 AMC,3.49M,61.23,-0.02%,-5.05%,-7.92%,"

","2,695,030",-1.46%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.54%,98.72M,4.21%,1.64B,-,-1.39,-9.35%,98.19M,3.43%,-334.62M,-,-0.51,42.26%,4.15%,-15.72%,266.72M,6.13,7.60%,-2.02%,6.71,-40.67%,8.19,2.02,56.67%,-29.66%,4.08M,-55.22%,8.17,2.03,-,-36.34%,13.48,39.50,-39.37%,-,-,-16.93%,-41.61%,-58.05%,1.14,-,4.41,2095.12%,64.08%,22.92%,0.81,-,4.63,25.17%,-141.19%,54.56,4.87%,4.55%,2175,0.02,24.03%,-125.46%,1.15,51.69,Yes / Yes,0.01,-52.98%,-,0.80,16.68,-8.76%,-90.47%,5.16%,May 08 AMC,608.06K,16.57,7.94%,-2.51%,-28.63%,"

","486,580",-0.66%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,2.17%,1.56B,13.40,0.91,0.00%,116.14M,-28.91%,-136.80M,-,-0.06,0.63%,0.04%,-28.33%,1.23B,1.27,263.57%,-,0.82,-,2.82,4.33,539.46%,-4.29%,0.04M,-,2.35,5.20,-,-9.63%,11.25,21.91,-25.08%,-,-,-,-28.89%,-44.24%,-,-,1.56,26.18%,16.66%,8.62%,1.17,-,1.73,26.52%,-4.62%,38.85,6.89%,9.02%,3476,0.26,-0.20%,-11.13%,1.00,21.38,No / Yes,0.05,63.33%,-,0.30,12.95,-,-,6.47%,May 21 BMO,51.65K,12.22,-6.51%,-23.90%,-26.38%,"

","15,641",-5.64%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,23.26,0.47,30.23%,76.17M,3.43%,1.08B,68.68,0.16,-0.98%,69.28M,-6.38%,49.10M,2.26,-0.06,49.83%,4.77%,-23.05%,645.72M,1.67,-117.29%,-1.82%,6.06,-5.07%,0.08,128.16,298.57%,7.15%,3.31M,-37.32%,5.24,2.07,10.30%,265.50%,10.04,19.29,-21.94%,-,10.53,-,8.77%,-43.75%,1.26,-,6.57,17.01%,89.72%,8.07%,0.35,-,6.57,-9.45%,13.48%,50.49,4.00%,3.03%,1000,66.40,-28.62%,7.60%,2.38,14.20,Yes / Yes,65.87,-67.13%,0.00%,0.80,10.81,6.05%,-32.61%,-35.42%,May 09 AMC,545.97K,10.85,2.58%,-4.50%,-18.36%,"

","436,996",0.37%,ZIP
