Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.68,0.71,16.14%,172.26M,-3.57%,5.08B,22.64,1.30,-14.55%,145.09M,-3.48%,124.20M,2.92,0.31,84.40%,2.85%,-12.16%,1.53B,3.31,20.75%,5.97%,4.88,-1.77%,9.34,3.15,10.89%,4.22%,4.13M,12.95%,0.91,32.32,14.28%,7.19%,25.09,34.58,-0.03%,0.27 (0.92%),17.94,18.47%,5.80%,-14.98%,1.17,0.31 (1.05%),1.95,0.20%,39.86%,17.18%,0.64,"May 17, 2024",3.31,95.74%,15.14%,35.45,2.06%,1.96%,2400,0.33,8.34%,8.11%,2.25,35.14,Yes / Yes,0.33,52.74%,45.61%,6.47,29.16,1.18%,12.06%,0.46%,Apr 23 AMC,847.08K,29.40,-3.41%,-6.32%,-2.16%,"

","5,476,581",0.82%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.57%,137.79M,6.32%,1.47B,19.17,0.52,-8.02%,136.89M,2.16%,-62.61M,-,0.09,73.67%,5.59%,8.88%,438.33M,3.36,29.09%,-0.36%,4.88,3.98%,0.94,10.56,21.60%,-8.44%,7.66M,-7.28%,3.69,2.69,-,-51.53%,7.05,11.80,5.64%,-,-,9.40%,-11.66%,-15.85%,1.71,-,2.50,12.97%,67.51%,40.85%,0.31,-,2.50,50.48%,-8.58%,56.08,3.22%,3.06%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,2.07,9.62,0.88%,61.76%,6.47%,May 22 AMC,1.57M,9.93,2.89%,0.60%,12.41%,"

","3,241,706",3.22%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.42,5.19,0.08%,458.37M,1.33%,79.10B,27.14,6.39,-5.51%,455.93M,1.50%,2.39B,3.51,1.49,95.60%,1.51%,2.45%,8.73B,9.06,8.35%,0.02%,2.16,-11.96%,11.07,15.66,10.82%,17.02%,6.88M,2.52%,4.33,40.05,9.53%,50.06%,144.80,201.92,-12.16%,1.74 (1.00%),45.20,11.57%,20.26%,-14.14%,0.86,1.61 (0.93%),1.94,8.05%,68.34%,19.72%,4.35,"Jul 18, 2024",3.33,17.17%,35.97%,53.16,2.95%,2.30%,14100,1.34,7.91%,27.38%,1.22,214.49,Yes / Yes,1.33,9.89%,30.71%,1.30,176.46,1.70%,2.54%,9.50%,May 02 BMO,3.18M,173.36,0.36%,3.53%,-2.04%,"

","4,123,853",-1.76%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.51,1.43,1.10%,606.77M,-2.67%,12.46B,10.58,1.96,0.00%,593.93M,-13.72%,1.19B,0.97,0.43,39.01%,2.98%,-0.91%,5.52B,2.26,13.70%,3.55%,4.55,3.39%,9.92,2.09,18.25%,9.82%,17.67M,-18.31%,4.58,4.53,15.01%,15.03%,15.90,28.04,-2.49%,0.70 (3.38%),-,13.37%,13.12%,-26.00%,-0.12,0.62 (2.99%),1.11,15.78%,31.20%,30.54%,0.64,"Apr 09, 2024",1.15,7.93%,24.81%,34.78,2.81%,2.59%,23554,0.27,3.63%,21.49%,1.25,28.96,Yes / Yes,0.13,-18.31%,0.00%,0.71,20.87,5.91%,-23.59%,4.72%,May 15 AMC,3.89M,20.75,-7.94%,-6.47%,-3.40%,"

","2,771,266",-0.57%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.88%,147.17M,7.04%,29.05B,57.70,3.33,-0.18%,90.87M,16.93%,-73.50M,-,0.70,47.31%,5.59%,-0.23%,2.03B,14.31,68.40%,5.55%,2.43,-14.59%,7.22,26.60,10.50%,-1.99%,5.08M,33.36%,14.82,12.97,26.82%,-8.68%,131.59,259.61,-13.26%,-,52.82,-17.41%,-3.23%,-25.97%,0.84,-,1.67,53.60%,77.75%,46.05%,6.27,-,1.67,73.33%,-6.90%,63.36,3.29%,3.71%,5962,1.13,37.16%,-3.62%,1.52,231.01,Yes / Yes,1.08,139.17%,-,1.38,189.20,3.19%,33.96%,32.09%,May 30 AMC,2.09M,192.19,7.41%,9.00%,-0.12%,"

","2,891,449",1.58%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.49%,70.77M,-13.89%,290.43M,-,-3.63,-0.47%,62.14M,-64.80%,-218.90M,-,-0.84,113.60%,28.72%,-74.05%,40.56M,7.16,40.00%,-0.93%,14.26,-73.30%,6.46,0.63,-35.33%,-41.82%,17.84M,-85.90%,6.89,0.59,-,-51.86%,3.93,29.42,-73.00%,-,-,-50.05%,-43.66%,-86.10%,1.68,-,9.19,-20.00%,96.66%,4.07%,0.86,-,9.19,21.74%,-527.00%,19.47,8.98%,12.58%,168,0.10,-,-539.70%,2.27,10.70,Yes / Yes,0.09,113.26%,-,2.95,4.20,170.40%,118.25%,-,May 07 BMO,1.25M,4.09,-51.40%,-61.04%,-70.42%,"

","3,688,732",-2.62%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,22.01,2.69,22.24%,260.90M,0.53%,18.30B,11.58,5.11,-0.34%,240.46M,-3.54%,838.33M,14.67,1.21,59.96%,4.11%,-9.45%,4.56B,4.01,-3.15%,-0.53%,3.03,-19.72%,26.83,2.21,1.29%,8.90%,9.88M,-13.83%,23.88,2.48,1.50%,11.31%,55.63,75.90,-17.69%,-,11.13,-,10.05%,-22.02%,-0.06,-,4.36,95.81%,74.87%,6.40%,1.42,-,4.36,19565.00%,17.35%,46.35,2.00%,2.37%,7420,0.01,3.13%,18.37%,2.57,75.05,Yes / Yes,0.00,1250.20%,0.00%,1.15,58.47,1.35%,13.52%,3.25%,May 20 AMC,3.26M,59.19,-1.11%,-3.29%,-9.04%,"

","3,744,436",1.23%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,99.12M,-6.68%,1.72B,-,-1.61,-16.99%,98.59M,-3.51%,-338.95M,-,-0.71,43.51%,2.83%,8.18%,291.07M,5.90,17.87%,-2.05%,4.57,-33.47%,7.83,2.21,43.38%,-31.41%,2.79M,-34.55%,7.57,2.29,-,-38.44%,13.48,32.60,-36.59%,-,-,-16.93%,-44.04%,-46.84%,1.05,-,4.43,2095.12%,62.86%,28.56%,0.95,-,4.63,18.13%,-129.65%,39.80,3.76%,4.70%,2175,0.08,25.94%,-116.45%,1.17,52.28,Yes / Yes,0.01,-7.51%,-,0.78,17.52,15.83%,40.53%,38.78%,May 08 AMC,611.36K,17.33,-8.04%,-4.35%,-21.04%,"

","475,314",-1.08%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,4.00%,497.02M,6.25,0.62,0.00%,116.14M,-55.58%,-126.89M,-,0.00,0.52%,0.13%,-75.69%,1.20B,0.41,128.67%,-,1.16,-75.47%,2.82,1.38,2411.11%,-4.29%,0.15M,-,2.21,1.77,-,-9.63%,3.19,21.91,-76.09%,-,-,-,-27.40%,-82.20%,-,-,1.63,26.18%,16.84%,22.26%,1.02,-,1.82,18.59%,-4.42%,29.88,6.04%,20.49%,3476,0.28,-3.00%,-10.53%,1.00,15.75,No / Yes,0.04,44.09%,-,0.73,3.96,-5.59%,-26.47%,-8.66%,May 21 BMO,132.54K,3.90,-45.33%,-60.43%,-73.18%,"

","96,688",-1.52%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,25.59,0.36,30.33%,76.17M,3.41%,902.73M,-,-0.11,-0.63%,69.19M,-10.09%,37.58M,2.48,-0.07,51.12%,4.88%,-20.89%,584.21M,1.55,-160.13%,-1.82%,6.38,-35.99%,0.13,71.34,60.76%,5.70%,3.37M,-47.67%,5.17,1.76,10.30%,855.40%,8.27,19.29,-34.60%,-,9.19,-,6.67%,-52.88%,1.18,-,6.58,17.01%,89.88%,9.98%,0.30,-,6.58,-27.43%,12.87%,42.95,2.56%,3.17%,1000,43.95,-32.16%,6.43%,2.44,12.25,Yes / Yes,43.55,-244.08%,0.00%,2.60,8.93,1.01%,-15.68%,-33.48%,May 09 AMC,528.87K,9.09,-2.29%,-7.91%,-24.68%,"

","1,377,281",1.79%,ZIP
