Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.41,0.71,16.27%,172.26M,1.19%,5.29B,23.58,1.30,-12.86%,144.43M,-6.65%,124.20M,3.04,0.31,84.52%,3.28%,-2.86%,1.53B,3.45,20.75%,5.97%,5.78,4.43%,9.34,3.28,10.89%,4.22%,4.73M,18.73%,0.91,33.66,14.28%,7.19%,25.09,34.58,4.11%,0.27 (0.88%),18.69,18.47%,5.80%,-11.45%,1.18,0.31 (1.01%),1.95,0.20%,39.86%,22.04%,0.69,"May 17, 2024",3.31,95.74%,15.14%,43.09,1.83%,1.92%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.75,31.18,1.18%,12.06%,0.46%,Apr 23 AMC,818.93K,30.62,-2.14%,-3.49%,2.03%,"

","612,136",-1.80%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.57%,137.79M,-2.34%,1.42B,18.55,0.52,-8.02%,136.89M,-7.51%,-62.61M,-,0.09,73.67%,5.14%,8.34%,438.33M,3.25,29.09%,-0.36%,4.41,6.66%,0.94,10.22,21.60%,-8.44%,7.03M,-16.72%,3.69,2.60,-,-51.53%,7.05,12.08,2.23%,-,-,9.40%,-11.66%,-20.45%,1.72,-,2.50,12.97%,67.51%,36.31%,0.34,-,2.50,50.48%,-8.58%,44.14,3.11%,3.54%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.62,9.78,0.88%,61.76%,6.47%,May 22 AMC,1.60M,9.61,-3.59%,-1.07%,8.88%,"

","991,431",-1.74%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.87,5.19,0.08%,458.37M,-3.60%,77.82B,26.68,6.39,-5.73%,455.93M,-1.58%,2.39B,3.45,1.50,95.55%,1.27%,-1.17%,8.73B,8.91,8.42%,0.02%,1.73,-13.61%,11.07,15.41,10.81%,17.02%,5.80M,2.96%,4.33,39.40,9.53%,50.06%,144.80,201.92,-13.59%,1.73 (1.02%),44.47,11.57%,20.26%,-15.54%,0.86,1.61 (0.95%),1.94,8.05%,68.34%,17.78%,3.72,"Jul 18, 2024",3.33,17.17%,35.97%,47.42,2.08%,1.91%,14100,1.34,7.91%,27.38%,1.22,214.49,Yes / Yes,1.33,9.89%,30.71%,0.66,171.32,1.70%,2.54%,9.50%,May 02 BMO,3.36M,170.55,-1.63%,3.02%,-4.09%,"

","2,225,302",-0.45%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.71,1.43,1.10%,606.77M,-5.07%,13.49B,11.43,1.96,0.00%,593.93M,5.00%,1.19B,1.02,0.43,39.12%,3.38%,2.98%,5.52B,2.44,13.46%,3.54%,4.48,10.10%,9.92,2.26,18.45%,9.82%,20.05M,-18.83%,4.58,4.90,15.40%,15.03%,15.90,28.13,5.55%,0.70 (3.13%),-,13.37%,13.12%,-20.16%,-0.10,0.62 (2.76%),1.11,15.78%,31.20%,41.30%,0.69,"Apr 09, 2024",1.15,7.93%,24.81%,45.58,2.87%,2.86%,23554,0.27,3.63%,21.49%,1.14,29.09,Yes / Yes,0.13,-18.31%,0.00%,0.47,22.47,5.91%,-23.59%,4.72%,May 15 AMC,4.48M,22.46,-5.45%,2.44%,3.88%,"

","2,115,502",-0.04%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,39.90%,147.17M,1.78%,27.84B,55.19,3.34,-0.19%,90.84M,1.71%,-73.50M,-,0.70,47.35%,5.55%,-5.06%,2.03B,13.72,68.40%,5.60%,2.50,-14.50%,7.22,25.50,10.74%,-1.99%,5.04M,16.93%,14.82,12.43,26.82%,-8.68%,131.59,259.61,-16.85%,-,50.63,-17.41%,-3.23%,-29.04%,0.83,-,1.67,53.60%,77.75%,40.00%,6.74,-,1.67,73.33%,-6.90%,57.21,3.45%,3.65%,5962,1.13,37.16%,-3.62%,1.51,231.37,Yes / Yes,1.08,139.17%,-,1.25,181.05,3.19%,33.96%,32.09%,May 30 AMC,2.01M,184.22,5.19%,4.49%,-3.71%,"

","2,513,397",1.75%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.31%,70.77M,-16.76%,627.73M,-,-3.67,-0.48%,62.27M,-26.18%,-218.90M,-,-0.84,113.65%,28.13%,-38.27%,40.56M,15.48,39.49%,-0.93%,26.22,-41.73%,6.46,1.37,-35.75%,-41.82%,17.51M,-64.11%,6.89,1.28,-,-51.86%,9.47,30.53,-41.65%,-,-,-50.05%,-43.66%,-71.04%,1.80,-,9.19,-20.00%,96.66%,-6.65%,0.82,-,9.19,21.74%,-527.00%,24.25,7.69%,7.01%,168,0.10,-,-539.70%,1.40,34.00,Yes / Yes,0.09,113.26%,-,2.07,9.52,170.40%,118.25%,-,May 07 BMO,668.11K,8.84,-21.49%,-26.92%,-40.05%,"

","1,384,452",-7.14%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,21.47,2.69,22.23%,260.90M,-8.12%,17.86B,11.30,5.11,-0.35%,240.49M,-9.51%,838.33M,14.32,1.21,60.05%,3.78%,-12.46%,4.56B,3.91,-3.15%,-0.53%,3.05,-18.93%,26.83,2.15,1.29%,8.90%,9.10M,-15.58%,23.88,2.42,1.50%,11.31%,57.93,75.90,-19.71%,-,10.86,-,10.05%,-23.93%,-0.06,-,4.36,95.81%,73.37%,-0.33%,1.48,-,4.36,19565.00%,17.35%,30.40,3.00%,2.32%,7420,0.01,3.13%,18.37%,2.57,75.25,Yes / Yes,0.00,1250.20%,0.00%,1.00,57.94,1.35%,13.52%,3.25%,May 20 AMC,2.99M,57.74,-7.37%,-6.85%,-12.11%,"

","2,988,866",-0.35%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,-6.55%,1.85B,-,-1.61,-11.16%,98.19M,-10.36%,-338.95M,-,-0.71,43.69%,2.76%,1.19%,291.07M,6.34,17.87%,-2.11%,4.23,-37.53%,7.83,2.39,43.22%,-31.41%,2.71M,-32.43%,7.61,2.46,-,-38.44%,13.48,32.60,-31.61%,-,-,-16.93%,-44.04%,-42.67%,1.07,-,4.43,2095.12%,62.86%,38.65%,1.07,-,4.63,18.13%,-129.65%,48.48,4.15%,4.88%,2175,0.08,25.94%,-116.45%,1.17,52.28,Yes / Yes,0.01,-7.51%,-,0.47,19.69,15.83%,40.53%,38.78%,May 08 AMC,640.80K,18.69,-2.86%,6.69%,-16.23%,"

","301,625",-5.08%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-68.23%,508.49M,6.39,0.62,0.00%,116.14M,-66.19%,-126.89M,-,0.00,0.52%,0.07%,-78.53%,1.20B,0.42,128.60%,-,0.93,-,2.82,1.42,2411.11%,-4.29%,0.08M,-,2.21,1.81,-,-9.63%,3.19,21.91,-75.54%,-,-,-,-27.40%,-81.79%,-,-,1.63,26.18%,16.84%,25.08%,1.68,-,1.82,18.59%,-4.42%,27.12,55.46%,20.65%,3476,0.28,-3.00%,-10.53%,1.00,16.09,No / Yes,0.04,44.09%,-,10.22,4.11,-5.59%,-26.47%,-8.66%,May 21 BMO,88.82K,3.99,-60.22%,-66.76%,-73.96%,"

","908,208",-2.92%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,26.60,0.36,30.20%,76.17M,0.53%,938.48M,-,-0.05,-0.62%,69.32M,-5.97%,37.58M,2.58,-0.07,51.06%,4.26%,-18.11%,584.21M,1.61,-150.62%,-1.82%,5.62,-32.31%,0.13,74.16,80.23%,5.70%,2.95M,-42.97%,5.17,1.83,10.30%,855.40%,9.07,19.29,-32.01%,-,9.55,-,6.67%,-51.01%,1.21,-,6.58,17.01%,89.88%,4.13%,0.32,-,6.58,-27.43%,12.87%,38.88,2.74%,2.74%,1000,43.95,-32.16%,6.43%,2.44,12.58,Yes / Yes,43.55,-244.08%,0.00%,0.68,9.52,1.01%,-15.68%,-33.48%,May 09 AMC,525.47K,9.45,-3.55%,-8.03%,-23.53%,"

","356,040",-0.74%,ZIP
