Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.30,0.71,16.33%,172.26M,0.31%,5.64B,25.15,1.30,-9.51%,144.49M,1.78%,124.20M,3.24,0.31,84.52%,3.21%,5.05%,1.53B,3.68,20.75%,5.97%,5.92,7.79%,9.34,3.50,10.89%,4.22%,4.63M,45.61%,0.91,35.90,14.28%,7.19%,21.78,34.58,11.05%,0.27 (0.83%),19.93,18.47%,5.80%,-5.55%,1.22,0.31 (0.95%),1.95,0.20%,39.86%,49.95%,0.62,"May 17, 2024",3.31,95.74%,15.14%,56.23,1.38%,2.02%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,0.74,32.60,1.18%,12.10%,0.46%,Apr 23 AMC,782.26K,32.66,1.52%,1.70%,9.40%,"

","579,860",0.18%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.58%,137.79M,-0.39%,1.51B,19.77,0.52,-8.79%,136.77M,6.23%,-68.19M,-,0.07,73.72%,4.93%,29.17%,431.66M,3.51,23.64%,-0.37%,3.91,25.37%,0.92,11.17,26.84%,-9.14%,6.74M,22.08%,3.47,2.94,-,-59.08%,7.05,12.12,8.83%,-,-,9.40%,-12.86%,-15.59%,1.72,-,2.37,12.97%,66.48%,45.11%,0.31,-,2.37,47.34%,-13.09%,57.90,2.32%,2.85%,1618,3.02,8.98%,-15.80%,1.67,11.50,Yes / Yes,2.97,39.06%,-,0.52,10.26,-0.10%,140.00%,7.40%,May 22 AMC,1.72M,10.23,0.61%,8.89%,15.76%,"

","893,752",-0.29%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,33.31,5.19,0.08%,458.37M,2.32%,78.84B,27.03,6.39,-9.36%,455.94M,18.72%,2.39B,3.49,1.50,95.97%,1.13%,-8.28%,8.73B,9.03,8.50%,0.02%,1.40,-1.15%,11.07,15.61,10.77%,17.02%,5.17M,-3.76%,4.33,39.92,9.53%,50.06%,144.80,201.92,-12.45%,1.73 (1.00%),45.05,11.57%,20.26%,-14.43%,0.89,1.61 (0.93%),1.94,8.05%,68.34%,19.33%,4.13,"Apr 18, 2024",3.33,17.17%,35.97%,61.48,1.69%,2.46%,14100,1.34,7.91%,27.38%,1.37,215.55,Yes / Yes,1.33,9.89%,30.71%,0.43,174.39,1.70%,2.54%,9.50%,May 02 BMO,3.69M,172.79,4.95%,4.87%,-3.37%,"

","1,589,366",-0.92%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,17.31,1.43,1.10%,606.77M,14.69%,14.86B,12.53,1.97,0.00%,593.93M,23.13%,1.19B,1.29,0.43,39.20%,3.04%,30.33%,5.52B,2.69,14.44%,3.70%,3.71,9.76%,9.92,2.49,17.61%,9.82%,18.07M,-13.91%,4.58,5.40,13.46%,15.03%,15.90,29.58,16.31%,0.70 (2.84%),-,13.37%,13.12%,-16.34%,-0.06,0.62 (2.51%),1.11,15.78%,31.20%,55.71%,0.76,"Apr 09, 2024",1.15,7.93%,24.81%,74.38,3.89%,2.60%,23554,0.27,3.63%,21.49%,1.14,29.16,Yes / Yes,0.13,-18.31%,0.00%,0.89,24.56,5.91%,-23.59%,4.72%,May 15 AMC,4.87M,24.75,14.50%,16.97%,13.78%,"

","4,316,387",0.77%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,39.95%,147.17M,0.09%,26.52B,53.95,3.28,-0.38%,89.98M,3.52%,-138.67M,-,0.65,47.76%,4.70%,-17.27%,1.90B,13.99,54.82%,5.60%,1.86,-5.60%,6.40,27.64,18.38%,-3.98%,4.23M,41.28%,16.41,10.78,38.21%,-18.64%,123.21,259.61,-20.12%,-,52.97,-17.41%,-6.46%,-31.83%,0.86,-,1.90,53.60%,77.40%,43.64%,5.05,-,1.90,58.51%,-9.70%,46.69,2.06%,2.79%,5962,1.29,40.62%,-7.32%,1.47,256.87,Yes / Yes,1.24,51.94%,-,0.79,180.60,3.42%,30.99%,35.45%,May 30 AMC,2.27M,176.98,0.32%,-3.52%,-6.13%,"

","1,787,741",-2.00%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.23%,70.77M,-0.77%,822.30M,-,-3.71,-0.37%,62.33M,-10.92%,-218.90M,-,-0.86,113.62%,28.08%,-15.23%,40.56M,20.27,37.74%,-0.93%,22.49,2.03%,6.46,1.79,-33.39%,-41.82%,17.50M,-56.05%,6.89,1.68,-,-51.86%,9.56,31.46,-23.56%,-,-,-50.05%,-43.66%,-63.19%,1.82,-,9.19,-20.00%,96.66%,21.13%,0.90,-,9.19,21.74%,-527.00%,41.43,6.07%,7.60%,168,0.10,-,-539.70%,1.40,32.44,Yes / Yes,0.09,113.26%,-,0.54,11.79,170.40%,118.25%,-,May 07 BMO,778.24K,11.58,-1.75%,-12.48%,-27.67%,"

","417,548",-1.78%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,23.71,2.69,22.27%,260.90M,0.52%,19.82B,12.47,5.12,-0.37%,241.31M,7.26%,838.33M,15.81,1.22,59.64%,5.29%,4.09%,4.56B,4.34,-3.16%,-0.54%,3.68,-0.41%,26.07,2.45,1.48%,8.90%,12.76M,-7.94%,23.76,2.69,1.50%,11.31%,58.87,75.90,-11.19%,-,12.05,-,10.05%,-15.87%,-0.00,-,4.38,95.81%,74.71%,8.48%,1.41,-,4.36,19565.00%,15.74%,56.71,2.18%,2.18%,7420,0.00,3.13%,18.37%,2.58,76.23,Yes / Yes,0.00,1258.27%,0.00%,2.31,64.09,1.35%,13.52%,3.25%,May 20 AMC,3.46M,63.86,2.34%,0.57%,-3.42%,"

","8,000,876",-0.36%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,-7.15%,1.98B,-,-1.31,-11.16%,98.19M,33.49%,-338.95M,-,-0.78,47.47%,4.44%,0.50%,291.07M,6.79,13.82%,-1.98%,6.78,-27.42%,7.83,2.56,55.97%,-31.41%,4.36M,-36.48%,7.61,2.63,-,-38.44%,13.48,37.92,-26.78%,-,-,-16.93%,-44.04%,-47.23%,1.20,-,4.43,2095.12%,62.86%,48.44%,1.18,-,4.63,18.13%,-129.65%,58.94,4.76%,4.84%,2175,0.08,25.94%,-116.45%,1.15,51.82,Yes / Yes,0.01,-7.51%,-,0.46,20.84,15.83%,40.53%,38.78%,May 08 AMC,643.09K,20.01,11.65%,17.84%,-12.18%,"

","294,159",-3.98%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.85,8.87%,127.44M,-10.71%,1.36B,11.70,0.91,0.00%,116.14M,-15.12%,-136.80M,-,0.02,0.52%,0.07%,-43.54%,1.23B,1.11,263.60%,-,1.82,-,2.82,3.78,539.46%,-4.29%,0.09M,-,2.35,4.54,-,-9.63%,11.00,21.91,-34.58%,-,-,-,-28.89%,-51.31%,-,-,1.56,26.18%,16.66%,-3.00%,1.14,-,1.73,26.52%,-4.62%,33.76,10.46%,8.66%,3476,0.26,-0.20%,-11.13%,1.00,21.38,No / No,0.05,63.33%,-,0.42,11.00,-5.48%,-26.63%,6.47%,May 21 BMO,47.46K,10.67,-11.55%,-27.80%,-34.14%,"

","19,712",-3.00%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,28.01,0.36,30.21%,76.17M,0.10%,988.13M,346.09,0.03,-0.75%,69.31M,-3.96%,37.58M,2.72,-0.07,51.03%,4.43%,-28.72%,584.21M,1.69,-145.11%,-1.82%,5.51,-20.14%,0.13,78.09,113.86%,5.70%,3.07M,-36.99%,5.17,1.93,10.30%,855.40%,9.07,19.29,-28.42%,-,10.06,-,6.67%,-48.42%,1.22,-,6.58,17.01%,89.88%,9.64%,0.38,-,6.58,-27.43%,12.87%,40.62,2.02%,3.64%,1000,43.95,-32.16%,6.43%,2.38,12.90,Yes / Yes,43.55,-244.08%,0.00%,0.97,10.11,1.01%,-17.03%,-33.48%,May 09 AMC,557.46K,9.95,-3.42%,-8.95%,-23.05%,"

","541,750",-1.58%,ZIP
