Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,43.18,0.71,16.45%,172.26M,-6.74%,5.26B,23.45,1.30,-10.30%,144.28M,-4.72%,124.20M,3.02,0.31,84.49%,3.20%,-2.62%,1.53B,3.43,20.75%,5.97%,5.87,1.87%,9.34,3.26,10.89%,4.22%,4.61M,35.02%,0.91,33.48,14.28%,7.19%,22.02,34.58,3.57%,0.27 (0.89%),18.59,18.47%,5.80%,-11.91%,1.20,0.31 (1.02%),1.95,0.20%,39.86%,38.33%,0.65,"May 17, 2024",3.31,95.74%,15.14%,32.86,2.16%,1.80%,2400,0.33,8.34%,8.11%,2.25,35.29,Yes / Yes,0.33,52.74%,45.61%,1.04,31.29,1.18%,12.10%,0.46%,Apr 23 AMC,786.49K,30.46,-5.23%,-5.27%,1.84%,"

","820,408",-2.65%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.44,7.60%,137.79M,-4.99%,1.44B,18.76,0.52,-8.73%,136.85M,-2.99%,-62.61M,-,0.09,73.67%,5.12%,13.15%,438.33M,3.28,29.09%,-0.36%,4.01,18.39%,0.92,10.62,21.60%,-8.44%,7.01M,-6.27%,3.69,2.63,-,-51.53%,7.05,12.12,3.40%,-,-,9.40%,-11.66%,-19.80%,1.70,-,2.37,12.97%,67.55%,37.87%,0.37,-,2.50,50.48%,-9.17%,45.92,5.05%,3.38%,1618,2.90,7.97%,-14.28%,1.67,12.33,Yes / Yes,2.85,34.02%,-,0.89,9.57,0.88%,61.76%,6.47%,May 22 AMC,1.75M,9.72,-4.51%,2.52%,10.18%,"

","1,561,743",1.57%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,32.92,5.19,0.08%,458.37M,-1.15%,77.94B,26.72,6.39,-6.34%,455.94M,6.95%,2.39B,3.45,1.50,95.43%,1.32%,-14.57%,8.73B,8.92,8.42%,0.02%,1.65,-4.47%,11.07,15.43,10.81%,17.02%,6.03M,3.68%,4.33,39.46,9.53%,50.06%,144.80,201.92,-13.46%,1.73 (1.02%),44.53,11.57%,20.26%,-15.41%,0.89,1.61 (0.94%),1.94,8.05%,68.34%,17.96%,3.78,"Jul 18, 2024",3.33,17.17%,35.97%,56.25,1.75%,2.12%,14100,1.34,7.91%,27.38%,1.18,214.06,Yes / Yes,1.33,9.89%,30.71%,0.84,171.30,1.70%,2.54%,9.50%,May 02 BMO,3.65M,170.80,1.13%,4.05%,-4.30%,"

","3,071,135",-0.29%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,16.82,1.43,1.10%,606.77M,-2.83%,14.44B,12.18,1.97,0.00%,593.93M,12.70%,1.19B,1.09,0.43,39.21%,3.10%,25.65%,5.52B,2.61,14.62%,3.55%,3.69,7.75%,9.92,2.42,17.61%,9.82%,18.44M,-11.06%,4.58,5.25,15.40%,15.03%,15.90,28.13,13.02%,0.70 (2.92%),-,13.37%,13.12%,-14.50%,-0.06,0.62 (2.58%),1.11,15.78%,31.20%,51.31%,0.73,"Apr 09, 2024",1.15,7.93%,24.81%,62.44,2.38%,2.69%,23554,0.27,3.63%,21.49%,1.14,29.17,Yes / Yes,0.13,-18.31%,0.00%,0.51,24.66,5.91%,-23.59%,4.72%,May 15 AMC,4.99M,24.05,6.98%,11.90%,10.81%,"

","2,568,808",-2.47%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,39.95%,147.17M,-7.13%,24.63B,49.94,3.29,-0.37%,89.98M,-8.19%,-138.67M,-,0.66,47.73%,5.22%,-30.73%,1.90B,13.00,55.26%,5.60%,2.22,-14.35%,6.40,25.67,18.43%,-3.98%,4.70M,25.84%,16.41,10.01,38.21%,-18.64%,128.12,259.61,-25.81%,-,49.20,-17.41%,-6.46%,-36.69%,0.83,-,1.90,53.60%,77.40%,28.29%,5.36,-,1.90,58.51%,-9.70%,32.01,3.56%,2.97%,5962,1.29,40.62%,-7.32%,1.56,246.16,Yes / Yes,1.24,51.94%,-,0.94,164.16,3.42%,30.99%,35.45%,May 30 AMC,2.12M,164.37,-6.13%,-9.03%,-13.15%,"

","1,997,816",0.13%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.36,12.23%,70.77M,0.35%,825.14M,-,-3.69,-0.37%,62.33M,1.75%,-218.90M,-,-0.84,113.63%,29.73%,-24.98%,40.56M,20.34,38.56%,-0.93%,25.29,11.41%,6.46,1.80,-34.50%,-41.82%,18.53M,-61.33%,6.89,1.69,-,-51.86%,9.56,31.46,-23.30%,-,-,-50.05%,-43.66%,-63.06%,1.82,-,9.19,-20.00%,96.66%,21.55%,0.86,-,9.19,21.74%,-527.00%,44.87,6.68%,7.61%,168,0.10,-,-539.70%,1.36,33.40,Yes / Yes,0.09,113.26%,-,0.81,11.86,170.40%,118.25%,-,May 07 BMO,732.69K,11.62,-1.48%,-10.20%,-25.77%,"

","591,334",-2.02%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,22.82,2.69,22.32%,260.90M,-3.91%,18.98B,11.98,5.12,-0.38%,240.23M,-3.10%,838.33M,15.21,1.21,59.85%,5.20%,-11.86%,4.56B,4.16,-3.29%,-0.54%,4.02,-6.39%,26.83,2.29,1.65%,8.90%,12.48M,-7.41%,23.88,2.57,1.50%,11.31%,58.87,75.90,-14.67%,-,11.54,-,10.05%,-19.16%,-0.01,-,4.36,95.81%,73.37%,4.23%,1.44,-,4.36,19565.00%,17.35%,42.25,2.40%,2.26%,7420,0.01,3.13%,18.37%,2.58,76.19,Yes / Yes,0.00,1250.20%,0.00%,0.75,62.06,1.35%,13.52%,3.25%,May 20 AMC,3.10M,61.36,-2.14%,-2.59%,-7.04%,"

","2,324,145",-1.13%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.50,0.54%,98.72M,-10.24%,1.77B,-,-1.31,-11.16%,98.19M,11.41%,-338.95M,-,-0.78,42.15%,3.34%,-13.65%,291.07M,6.09,13.82%,-2.01%,5.17,-36.11%,7.83,2.29,55.97%,-31.41%,3.28M,-43.79%,7.61,2.36,-,-38.44%,13.48,37.92,-34.28%,-,-,-16.93%,-44.04%,-52.64%,1.16,-,4.43,2095.12%,62.86%,33.23%,1.17,-,4.63,18.13%,-129.65%,47.81,4.35%,4.90%,2175,0.08,25.94%,-116.45%,1.15,51.82,Yes / Yes,0.01,-7.51%,-,0.56,18.46,15.83%,40.53%,38.78%,May 08 AMC,634.15K,17.96,-4.34%,6.03%,-20.58%,"

","356,007",-2.71%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.79,8.87%,127.44M,-17.71%,1.12B,14.07,0.62,0.00%,116.14M,-26.22%,-126.89M,-,0.00,0.52%,0.07%,-55.63%,1.20B,0.93,128.55%,-,1.94,-,2.82,3.11,2411.11%,-4.29%,0.09M,-,2.21,3.98,-,-9.63%,8.75,21.91,-46.17%,-,-,-,-27.40%,-59.93%,-,-,1.63,26.18%,16.84%,0.34%,1.04,-,1.82,18.59%,-4.42%,25.07,8.67%,8.47%,3476,0.28,-3.00%,-10.53%,1.00,18.73,No / Yes,0.04,44.09%,-,0.47,8.91,-5.49%,-26.63%,-8.66%,May 21 BMO,44.27K,8.78,-23.44%,-36.90%,-44.83%,"

","20,928",-1.46%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,28.46,0.36,30.20%,76.17M,1.61%,1.00B,351.65,0.03,-0.72%,69.32M,-3.16%,37.58M,2.76,-0.07,51.04%,4.29%,-17.74%,584.21M,1.72,-145.11%,-1.82%,5.69,-22.11%,0.13,79.34,113.86%,5.70%,2.97M,-35.97%,5.17,1.96,10.30%,855.40%,9.07,19.29,-27.27%,-,10.22,-,6.67%,-47.59%,1.22,-,6.58,17.01%,89.88%,11.40%,0.34,-,6.58,-27.43%,12.87%,46.29,2.51%,3.64%,1000,43.95,-32.16%,6.43%,2.38,12.90,Yes / Yes,43.55,-244.08%,0.00%,0.97,10.15,1.01%,-17.03%,-33.48%,May 09 AMC,522.89K,10.11,-0.56%,-5.58%,-20.76%,"

","507,017",-0.39%,ZIP
