Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-1.51,4.09%,69.58M,11.85%,1.03B,-,-1.75,49.33%,66.61M,6.77%,-113.67M,-,-0.10,96.27%,6.58%,-8.86%,62.20M,16.55,16.11%,1.85%,9.87,41.41%,5.23,2.83,-21.46%,-21.79%,4.38M,26.56%,4.28,3.46,12.51%,-28.73%,7.97,17.70,1.23%,-,-,-6.52%,-29.58%,-16.27%,1.12,-,4.10,341.20%,82.55%,85.95%,0.70,-,4.10,-148.23%,-194.58%,54.12,5.31%,4.56%,277,0.06,-86.52%,-182.75%,1.50,20.44,Yes / Yes,0.05,3.54%,-,0.62,14.67,-10.62%,1.71%,-3.07%,Mar 05 AMC,443.99K,14.82,1.86%,4.69%,23.18%,"

","275,506",1.02%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,38.76,0.92,16.30%,170.31M,-3.31%,6.06B,23.77,1.50,-49.66%,142.33M,-6.60%,160.20M,3.99,0.29,83.36%,4.26%,-8.33%,1.57B,3.87,4.92%,-3.26%,6.34,14.66%,9.32,3.83,11.71%,5.98%,6.06M,11.19%,1.16,30.63,9.71%,9.96%,28.25,41.15,-4.40%,0.37 (1.04%),22.32,-7.41%,7.54%,-13.34%,1.16,0.33 (0.93%),1.81,0.56%,41.36%,26.23%,0.82,"Feb 20, 2025",2.91,44.23%,16.48%,32.15,1.59%,2.07%,2500,0.35,2.35%,10.23%,2.25,40.57,Yes / Yes,0.34,166.58%,35.98%,0.80,35.79,1.11%,14.78%,3.90%,Feb 04 AMC,956.17K,35.66,-6.11%,-6.39%,3.06%,"

","762,855",-0.36%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,28.66,5.47,0.20%,448.47M,-10.13%,70.14B,22.90,6.84,-0.42%,446.90M,-5.58%,2.49B,3.33,1.41,95.06%,1.92%,-10.30%,9.26B,7.58,4.30%,-2.11%,3.03,-14.74%,10.64,14.73,10.79%,17.43%,8.58M,-17.41%,4.44,35.30,8.60%,50.91%,144.80,200.53,-3.86%,1.97 (1.26%),30.52,11.91%,24.46%,-21.89%,0.94,1.80 (1.15%),1.08,8.22%,69.10%,8.18%,4.73,"Apr 21, 2025",1.75,7.70%,36.65%,31.73,3.54%,2.47%,13800,1.42,8.33%,26.86%,1.55,212.13,Yes / Yes,1.13,12.87%,32.86%,1.41,156.48,0.86%,2.77%,4.70%,Feb 13 BMO,2.83M,156.64,-7.33%,-7.11%,-11.66%,"

","3,980,952",0.10%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.00,1.43,0.01%,598.04M,5.65%,11.96B,11.14,1.80,0.00%,597.96M,4.77%,1.20B,1.23,0.45,25.13%,2.70%,-4.40%,5.83B,2.05,11.18%,-14.83%,5.59,1.63%,10.74,1.86,10.98%,9.47%,16.12M,10.31%,5.47,3.66,11.36%,14.45%,17.89,27.50,2.30%,0.66 (3.28%),-,13.37%,13.77%,-27.27%,-0.12,0.97 (4.85%),0.94,14.65%,31.29%,11.79%,0.52,"Sep 10, 2024",0.96,-2.64%,24.78%,58.24,2.33%,2.39%,23554,0.30,8.68%,20.51%,1.35,26.52,Yes / Yes,0.01,3.34%,40.76%,0.79,19.78,1.13%,0.45%,17.70%,Nov 19 AMC,2.88M,20.00,4.50%,4.48%,-5.69%,"

","2,291,364",1.11%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.07%,153.41M,2.60%,32.94B,60.76,3.53,-0.12%,95.04M,14.44%,-36.27M,-,0.69,50.07%,5.72%,2.96%,2.30B,14.33,-6.48%,4.13%,3.02,11.29%,9.31,23.05,18.42%,-0.87%,5.43M,-15.20%,17.65,12.16,10.31%,-3.24%,153.45,251.94,18.99%,-,50.51,-10.72%,-2.47%,-14.79%,0.87,-,1.09,48.57%,77.81%,39.90%,6.24,-,1.09,79.05%,-4.74%,64.31,2.95%,2.95%,7348,0.87,30.77%,-1.58%,1.82,227.84,Yes / Yes,0.03,65.17%,-,0.89,216.87,3.71%,22.75%,26.42%,Mar 05 AMC,1.80M,214.67,4.91%,9.01%,14.47%,"

","1,609,664",-1.01%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,28.43,3.00,14.77%,306.50M,1.61%,26.10B,18.45,4.62,-2.48%,261.21M,9.09%,941.21M,59.23,1.30,61.83%,3.41%,3.07%,4.63B,5.64,-15.87%,0.89%,2.97,46.67%,28.31,3.01,5.30%,9.41%,8.92M,32.99%,25.16,3.39,0.48%,11.70%,55.06,92.80,4.36%,-,15.13,-,10.80%,-8.22%,0.23,-,4.50,97.66%,74.54%,54.69%,2.34,-,4.50,296.12%,17.93%,53.65,2.47%,2.89%,7420,0.01,2.87%,20.34%,2.32,93.21,Yes / Yes,0.00,44.84%,0.00%,0.81,85.20,1.23%,5.67%,3.59%,Feb 24 AMC,3.01M,85.17,0.36%,1.90%,20.48%,"

","2,425,593",-0.04%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,1.31%,108.94M,14.45%,3.37B,-,-1.64,-1.69%,107.51M,18.89%,-270.85M,-,-0.67,51.40%,7.18%,16.12%,355.75M,9.48,22.15%,-8.32%,10.73,81.32%,6.78,4.57,38.99%,-26.70%,7.71M,55.71%,6.57,4.71,-,-34.98%,13.48,36.60,18.25%,-,-,-16.93%,-40.20%,-15.38%,1.13,-,2.87,136.21%,63.17%,129.75%,1.46,-,3.01,10.91%,-95.07%,71.92,5.41%,4.75%,2175,0.19,35.01%,-76.13%,1.17,48.24,Yes / Yes,0.01,40.53%,-,1.72,30.93,0.02%,94.89%,47.72%,Feb 27 BMO,718.78K,30.97,12.02%,15.53%,34.73%,"

","1,232,874",0.13%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-4.75,-,247.58M,3.99%,6.26B,-,-0.85,-,-,-0.75%,-1166.93M,-,-0.31,4.16%,-,13.76%,9.64B,0.65,36.49%,26.26%,2.79,61.35%,-6.12,-,72.76%,-28.75%,1.78M,-,4.78,5.30,-,-,13.00,32.76,-10.85%,-,-,-,-,-22.77%,-,-,0.52,180.45%,15.31%,94.62%,1.56,-,0.64,-4.45%,-11.88%,47.09,5.29%,5.59%,16645,-,39.99%,-12.10%,1.00,37.16,Yes / Yes,-,17.20%,-,0.96,25.30,-8.56%,12.14%,32.16%,Nov 14 BMO,637.81K,25.30,-1.11%,-5.97%,12.46%,"

","612,960",0.00%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,11.40,4.95,1.65%,147.87M,-0.67%,8.34B,9.82,5.75,-2.14%,145.27M,-2.72%,732.00M,2.05,1.18,78.43%,2.82%,-5.27%,4.99B,1.67,6.57%,-3.41%,3.36,21.18%,40.97,1.38,9.01%,0.89%,4.09M,35.98%,-,-,5.57%,13.19%,38.01,63.22,4.07%,1.73 (3.06%),11.15,3.53%,10.35%,-10.69%,1.08,1.68 (2.98%),-,10.13%,-,48.54%,1.43,"Feb 13, 2025",0.17,14.10%,20.26%,48.70,2.00%,2.37%,9406,0.78,7.91%,14.66%,2.82,63.88,Yes / Yes,0.16,72.04%,33.54%,0.97,56.78,4.18%,6.00%,4.59%,Jan 21 AMC,1.22M,56.46,-1.22%,-0.05%,12.28%,"

","1,178,079",-0.56%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,1.72,11.93,1.17%,120.39M,-1.44%,2.47B,8.28,2.47,0.00%,118.95M,23.43%,1.44B,0.02,3.22,52.57%,14.02%,-15.97%,7.47B,0.33,168.18%,10.35%,2.54,11.76%,32.61,0.63,-83.81%,14.97%,16.67M,69.74%,19.24,1.07,86.64%,44.28%,8.73,29.00,-4.56%,5.83 (28.46%),1.16,-,17.37%,-29.35%,1.66,3.97 (19.38%),1.26,36.98%,27.42%,134.60%,1.06,"Dec 02, 2024",1.33,167.33%,23.81%,59.64,4.59%,5.09%,6460,1.49,21.47%,19.26%,4.00,18.34,Yes / Yes,1.11,149.38%,-,0.45,19.85,15.59%,34.46%,117.22%,Nov 20 BMO,6.56M,20.49,11.37%,6.44%,5.06%,"

","2,965,207",3.22%,ZIM
