Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.85,3.31%,75.14M,-4.53%,1.92B,63.84,0.40,0.00%,72.91M,31.54%,1.69B,1.09,-0.47,99.50%,7.69%,59.95%,-63.43M,14.29,40.22%,-1.66%,4.97,101.10%,134.48M,6.03,141.21%,-14.34%,5.61M,74.04%,4.23,7.63,58.45%,-18.46%,28.49 -10.57%,95.10%,3.34,-,26.71% 15.81%,-18.90%,9.03 182.17%,244.32%,-,-,41.95% 20.90%,90.49%,4.42%,5.78%,-53.25%,-,12.55,43.93%,-52.51%,1.35,-,-,6.94,116.21%,-47.16%,59.54,1.00,- -,6.94,34.02%,1.89%,1.30,35.17,-,0.06,72.59%,22.11%,0.58,24.94,286,0.05,Nov 06 AMC,69.52%,1.13M,25.48,"Apr 28, 2017",Yes / Yes,11.77% -7.69%,"

","656,382",2.17%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.95,1.12,11.56%,167.47M,0.60%,7.89B,28.55,1.65,-1.75%,148.02M,-0.78%,8.18B,2.31,0.34,93.90%,3.68%,-0.44%,192.30M,4.75,17.59%,1.57%,6.32,33.88%,1.66B,4.96,9.70%,6.93%,5.45M,26.38%,9.50,30.33,12.37%,11.76%,50.03 -5.78%,15.91%,1.55,27.34,32.18% -7.41%,9.03%,27.74 69.94%,95.85%,0.37 (0.79%),22.41,19.81% -5.41%,41.36%,2.26%,2.39%,140.88%,0.38 (0.81%),4.93,42.07%,16.69%,1.09,368.79%,"Nov 20, 2025",1.83,6.88%,11.59%,51.66,2.11,3.23% 0.62%,2.78,44.39%,0.80%,1.11,51.25,35.98%,0.35,11.07%,0.70%,0.88,47.59,2500,0.34,Oct 28 AMC,16.75%,861.89K,47.14,"Mar 29, 2012",Yes / Yes,8.64% 2.88%,"

","758,376",-0.95%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,19.99,5.93,0.18%,441.46M,0.01%,52.29B,17.45,6.80,0.00%,439.88M,-2.14%,57.48B,2.27,1.40,96.91%,2.09%,-18.86%,2.65B,5.56,7.08%,-1.64%,2.27,-27.79%,9.40B,9.70,7.29%,17.96%,9.18M,-27.17%,12.23,25.09,7.68%,49.87%,181.85 -34.75%,-32.85%,4.73,23.34,8.55% 11.91%,20.92%,115.25 2.96%,-21.02%,1.99 (1.68%),14.28,5.98% 8.14%,70.29%,2.39%,2.54%,-25.11%,2.00 (1.69%),6.12,11.51%,37.63%,3.28,155.40%,"Jan 20, 2026",2.28,2.68%,28.21%,38.41,1.61,18.93% 21.14%,3.64,8.17%,-1.98%,0.97,162.27,32.86%,1.35,0.50%,-9.64%,1.24,117.66,13800,1.35,Nov 04 BMO,-20.88%,4.04M,118.66,"Feb 01, 2013",Yes / Yes,4.88% -0.41%,"

","4,993,551",0.85%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.37,1.49,0.00%,591.63M,-1.11%,12.68B,12.00,1.79,-,591.63M,10.74%,10.96B,1.30,0.44,11.46%,3.10%,11.26%,1.23B,1.93,5.45%,-1.91%,11.59,22.87%,6.59B,1.88,11.72%,9.42%,18.34M,9.67%,11.39,3.57,9.25%,13.83%,22.01 -2.59%,13.44%,6.01,-,18.24% 8.45%,13.37%,16.34 31.21%,-13.12%,0.67 (3.12%),6.10,9.28% 13.97%,26.00%,1.72%,2.05%,-21.63%,0.65 (3.03%),1.66,3.12%,20.42%,0.48,-,"Sep 30, 2025",1.34,12.89%,18.61%,67.82,1.48,- -,1.38,7.47%,5.73%,-0.20,23.48,45.76%,0.19,11.30%,9.99%,1.79,21.03,24471,0.01,Nov 19 AMC,12.73%,1.58M,21.44,"Oct 27, 2016",Yes / Yes,23.62% 0.50%,"

","2,838,671",1.95%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.26,35.78%,159.47M,-2.64%,37.68B,52.90,4.47,-0.16%,102.82M,-25.48%,36.19B,2.86,0.89,52.46%,5.72%,-17.29%,-41.04M,13.30,16.13%,-1.39%,3.60,-21.75%,2.83B,19.01,17.25%,-0.73%,5.88M,30.97%,12.43,11.35,18.49%,-2.41%,336.99 -29.89%,17.32%,20.83,44.46,54.06% 21.31%,-1.10%,164.78 43.39%,106.83%,-,1856.98,34.81% 44.03%,76.55%,2.57%,3.38%,32.66%,-,12.77,-8.83%,-4.14%,9.23,-,-,1.74,23.24%,-1.45%,25.74,1.57,- -,1.74,7.34%,-9.65%,1.01,328.81,-,0.93,25.50%,-19.62%,1.15,242.08,7923,0.89,Nov 25 AMC,-11.58%,1.63M,236.28,"Mar 16, 2018",Yes / Yes,12.10% 1.92%,"

","1,873,233",-2.40%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,17.39,5.15,10.52%,266.35M,2.13%,26.51B,14.77,6.06,-1.98%,264.96M,5.69%,18.60B,3.41,1.49,68.73%,2.16%,5.78%,1.59B,5.52,7.73%,4.44%,1.98,16.82%,4.81B,2.86,1.52%,14.44%,5.71M,9.69%,31.27,3.33,4.33%,17.74%,91.04 -1.67%,6.79%,26.87,13.24,-10.66% 106.45%,17.11%,64.41 38.98%,28.12%,-,14.26,4.40% 49.60%,76.89%,2.78%,3.12%,-78.05%,-,3.87,72.42%,22.86%,2.54,-,-,4.36,3.85%,33.17%,63.18,2.27,- -,4.36,204.90%,5.73%,0.87,94.56,0.00%,0.01,4.44%,7.36%,0.89,90.24,7412,0.00,Nov 24 AMC,13.50%,2.89M,89.52,"Apr 18, 2019",Yes / Yes,5.65% 1.25%,"

","2,585,658",-0.80%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-1.95,2.12%,110.59M,-8.87%,1.98B,-,-1.37,-10.56%,108.86M,-18.78%,1.38B,-,-0.29,28.56%,4.63%,-44.33%,-206.71M,4.47,40.70%,-1.08%,6.47,-56.66%,441.78M,2.59,10.82%,-19.28%,5.04M,-32.15%,6.87,2.42,-,-28.96%,44.34 -59.92%,-35.92%,7.35,-,30.02% -3.16%,-26.82%,17.76 0.03%,-46.14%,-,-,40.31% 98.33%,61.31%,3.41%,2.90%,-83.44%,-,3.12,30.16%,-51.59%,0.75,-,-,2.68,23.73%,-46.79%,18.53,1.55,- -,2.87,23.67%,-9.87%,0.83,43.56,-,0.29,12.75%,-27.06%,1.09,17.82,1869,0.01,Nov 06 BMO,-43.74%,779.10K,17.77,"Sep 20, 2017",Yes / Yes,-14.23% -18.07%,"

","852,273",-0.28%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.58,-,253.10M,0.26%,6.77B,15.93,1.68,-,-,-3.64%,9.88B,-,-,7.35%,-,-9.91%,-403.43M,0.47,24.01%,4.87%,1.28,3.16%,14.40B,-,157.09%,-6.36%,0.49M,-5.81%,-13.78,5.50,-,-,33.32 -19.77%,-5.25%,4.86,-,5.46% -,-,17.91 49.25%,-,-,-,118.43% 118.66%,19.49%,0.51%,0.68%,-,-,0.69,66.74%,-3.25%,0.27,-,-,0.45,49.32%,-2.80%,37.46,1.00,- -,0.57,36.90%,-0.48%,0.14,35.53,-,-,72.17%,-4.79%,0.22,26.80,17439,-,Nov 17 BMO,-2.05%,381.64K,26.73,"May 10, 2024",Yes / Yes,-88.61% -5.73%,"

","82,346",-0.26%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.55,5.59,1.51%,147.64M,6.38%,8.71B,9.71,6.08,-0.11%,145.41M,12.47%,-,1.08,1.56,80.73%,4.38%,3.36%,823.00M,1.76,17.59%,1.78%,3.36,24.37%,4.95B,1.28,4.42%,0.96%,6.37M,8.74%,46.05,-,8.97%,12.71%,59.94 -1.58%,0.98%,-,8.48,-9.99% 3.54%,9.59%,39.32 50.03%,25.38%,1.75 (2.97%),-,19.10% 8.98%,-,2.96%,2.65%,37.47%,1.76 (2.98%),-,27.30%,22.37%,1.47,95.40%,"Nov 13, 2025",-,0.12%,16.64%,73.13,2.62,4.85% 5.34%,0.16,7.93%,9.55%,0.84,62.05,33.52%,0.80,-2.03%,10.86%,0.59,59.41,9406,0.25,Oct 20 AMC,14.11%,1.90M,58.99,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","1,115,613",-0.71%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,2.25,8.32,1.18%,120.46M,-6.34%,2.26B,-,-3.68,0.00%,119.04M,19.49%,5.97B,-,-0.57,40.89%,18.77%,28.32%,1.00B,0.30,-84.77%,-11.34%,4.57,7.14%,7.59B,0.56,-235.62%,9.16%,22.34M,-12.62%,33.34,1.16,-,25.25%,23.61 -20.54%,-7.77%,16.19,0.93,-23.79% -,11.79%,11.03 70.00%,10.25%,1.10 (5.88%),2.16,-7.73% 20.63%,23.74%,3.61%,4.87%,-,4.28 (22.81%),0.79,-30.30%,19.63%,0.87,-,"Dec 01, 2025",1.22,1.63%,13.21%,55.71,4.17,16.67% -,1.30,-89.07%,0.11%,1.63,14.00,22.25%,1.41,-35.73%,17.13%,0.86,19.83,6700,1.12,Nov 20 BMO,18.16%,4.88M,18.76,"Jan 28, 2021",Yes / Yes,33.09% 2.34%,"

","4,213,742",-5.40%,ZIM
