Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.44%,74.85M,1.16%,1.39B,-,-1.00,2.17%,73.13M,12.74%,1.12B,-,-0.29,102.22%,9.46%,27.93%,-73.68M,11.29,45.92%,0.64%,13.04,55.91%,122.87M,4.13,-14.62%,-15.95%,6.92M,25.14%,4.44,4.93,4.46%,-19.89%,19.50 -6.05%,35.70%,3.72,-,26.71% 15.81%,-21.07%,9.03 102.88%,274.64%,-,-,41.95% 20.90%,89.52%,4.89%,3.91%,-60.73%,-,9.15,35.69%,-67.32%,0.72,-,-,7.69,95.94%,-59.96%,70.07,1.18,- -,7.69,106.06%,6.02%,1.46,24.85,-,0.06,153.21%,15.74%,1.55,18.40,286,0.05,Nov 06 AMC,34.77%,530.72K,18.32,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","821,779",-0.43%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.09,1.01,11.53%,167.66M,1.61%,7.82B,29.50,1.58,-1.72%,148.24M,-0.53%,8.17B,4.57,0.40,91.53%,3.96%,26.80%,174.00M,4.84,11.82%,-0.90%,5.35,57.12%,1.61B,5.00,10.48%,6.40%,5.86M,25.07%,9.33,38.71,10.08%,10.81%,48.42 -3.66%,24.37%,1.20,27.77,32.18% -7.41%,8.26%,27.74 68.17%,89.71%,0.37 (0.78%),22.77,19.81% -5.41%,41.82%,2.29%,1.90%,191.62%,0.36 (0.77%),5.06,30.64%,16.77%,0.98,404.27%,"Aug 20, 2025",1.72,4.74%,10.78%,52.60,2.44,3.23% 0.62%,2.71,12.98%,0.13%,1.15,47.43,35.98%,0.36,7.89%,0.93%,0.63,45.74,2500,0.35,Oct 28 AMC,21.01%,1.10M,46.65,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","692,097",1.99%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,24.96,5.81,0.18%,443.95M,1.97%,64.29B,21.00,6.91,-0.08%,442.41M,-0.56%,69.64B,2.93,1.62,97.75%,1.80%,-4.05%,2.61B,6.85,7.28%,0.78%,2.58,-1.22%,9.38B,12.94,8.75%,18.24%,7.99M,-10.97%,11.21,44.80,8.53%,52.54%,193.49 -25.03%,-25.40%,3.24,28.97,8.55% 11.91%,25.07%,139.34 4.11%,-2.41%,1.99 (1.37%),17.38,5.98% 8.14%,70.03%,1.75%,1.94%,-12.26%,1.93 (1.33%),7.42,13.72%,37.51%,2.75,239.64%,"Oct 31, 2025",1.04,5.27%,27.83%,49.65,1.57,18.93% 21.14%,1.76,17.78%,0.93%,0.90,194.14,32.86%,1.36,4.19%,-2.33%,0.66,144.06,13800,1.09,Nov 04 BMO,-7.89%,3.09M,145.06,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","2,033,262",0.69%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.06,1.46,0.00%,593.65M,3.24%,11.34B,11.30,1.69,-,593.65M,2.69%,10.36B,1.66,0.35,14.69%,3.06%,-1.65%,1.21B,1.77,-0.83%,-9.14%,9.21,1.87%,6.42B,1.70,13.47%,9.38%,18.17M,-2.30%,11.20,3.06,7.85%,13.98%,25.70 -25.68%,-24.83%,6.24,-,18.24% 8.45%,13.37%,16.34 16.89%,-15.98%,0.62 (3.27%),5.62,9.28% 13.97%,27.49%,2.16%,2.28%,-34.70%,0.65 (3.40%),1.61,2.41%,21.97%,0.45,-,"Sep 30, 2025",1.19,14.40%,18.81%,52.43,1.44,- -,1.21,-25.19%,0.49%,-0.18,23.21,45.76%,0.29,10.45%,0.16%,0.45,18.98,24471,0.01,Aug 19 AMC,0.94%,1.97M,19.10,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","892,882",0.63%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.20%,158.30M,-2.28%,48.42B,69.63,4.39,-0.56%,99.42M,3.95%,46.65B,-,0.86,53.34%,5.71%,7.07%,-41.48M,18.12,11.37%,-1.00%,3.64,57.92%,2.67B,26.91,20.27%,-0.75%,5.67M,69.56%,11.37,13.56,18.14%,-2.70%,319.89 -4.37%,59.70%,22.57,66.64,54.06% 21.31%,-1.17%,164.78 85.64%,110.78%,-,30489.14,34.81% 44.03%,76.82%,2.73%,3.07%,98.10%,-,17.45,31.04%,-4.48%,9.55,-,-,1.94,23.31%,-1.55%,56.18,1.60,- -,1.94,-14.36%,1.48%,1.06,327.15,-,1.00,21.31%,6.51%,0.56,300.25,7923,0.97,Sep 02 AMC,22.52%,1.56M,305.90,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","878,882",1.88%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.58,3.80,11.19%,267.28M,3.46%,24.51B,13.82,5.93,-0.60%,265.81M,-2.67%,16.78B,5.17,1.44,64.57%,1.84%,8.91%,1.19B,5.16,5.55%,0.31%,1.50,16.20%,4.75B,2.75,1.35%,11.03%,4.90M,0.37%,29.82,3.15,4.17%,13.60%,92.80 -11.73%,18.83%,26.02,13.29,-10.66% 106.45%,13.23%,64.41 27.17%,9.61%,-,14.26,4.40% 49.60%,76.38%,2.25%,2.38%,-84.21%,-,3.53,36.57%,20.43%,1.97,-,-,4.36,3.63%,24.99%,52.98,2.26,- -,4.36,66.82%,0.64%,0.79,92.80,0.00%,0.01,4.71%,1.68%,0.62,80.01,7412,0.00,Aug 21 AMC,4.37%,3.26M,81.91,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","2,020,013",2.37%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.04%,109.91M,-7.97%,3.20B,91.20,0.32,-17.87%,109.00M,-11.98%,2.56B,-,-0.24,37.42%,4.49%,-22.32%,-212.37M,7.48,44.89%,-3.56%,6.78,-3.26%,427.80M,3.99,121.99%,-19.74%,4.90M,9.74%,7.20,3.84,-,-28.39%,44.34 -35.18%,9.82%,7.48,-,30.02% -3.16%,-26.45%,23.82 20.65%,0.84%,-,-,40.31% 98.33%,62.39%,4.08%,3.56%,-68.74%,-,5.98,33.47%,-57.71%,1.36,-,-,2.93,32.38%,-49.64%,36.71,1.29,- -,3.12,54.50%,-9.54%,1.10,53.97,-,0.24,9.81%,-11.73%,1.23,28.29,1869,0.01,Nov 06 BMO,-11.95%,722.29K,28.74,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","888,368",1.59%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,1.98%,7.64B,14.44,2.07,-,-,-0.33%,11.13B,-,-0.23,4.29%,-,2.09%,-462.32M,0.61,56.07%,0.91%,1.18,62.35%,12.55B,-,222.69%,-7.04%,0.64M,5.14%,-13.26,5.36,-,-,33.32 -10.44%,32.39%,5.56,-,5.46% -,-,17.91 66.61%,-,-,-,118.43% 118.66%,18.90%,1.99%,2.03%,-,-,0.89,62.51%,-4.64%,0.89,-,-,0.49,39.14%,-3.68%,52.72,1.00,- -,0.59,82.59%,1.40%,0.20,35.47,-,-,37.06%,0.96%,0.78,28.56,17439,-,Aug 14 BMO,10.70%,545.79K,29.84,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","426,815",4.48%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,9.48,5.48,1.54%,147.60M,-3.45%,7.67B,8.88,5.85,-0.01%,145.34M,-11.45%,-,1.15,1.50,79.01%,4.08%,-8.57%,807.00M,1.54,14.07%,0.10%,3.37,19.17%,4.97B,1.17,3.63%,0.95%,5.92M,-4.18%,44.24,-,8.21%,13.23%,63.22 -17.78%,1.78%,-,9.58,-9.99% 3.54%,10.37%,39.32 32.20%,2.79%,1.75 (3.36%),-,19.10% 8.98%,-,6.35%,3.49%,70.26%,1.74 (3.35%),-,32.07%,22.09%,2.16,82.58%,"Aug 14, 2025",-,2.64%,16.23%,42.79,2.70,4.85% 5.34%,0.13,27.04%,-5.66%,0.97,61.77,33.52%,1.10,-1.04%,-6.76%,3.30,49.67,9406,0.18,Oct 20 AMC,-0.61%,1.76M,51.98,"Mar 17, 1980",Yes / Yes,1.27% 2.13%,"

","5,797,052",4.65%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.81,16.63,1.18%,120.46M,5.58%,1.62B,-,-3.38,0.00%,119.04M,-6.54%,5.76B,-,0.83,52.73%,18.09%,-14.46%,2.00B,0.19,-83.52%,1.39%,4.41,3.71%,8.58B,0.42,-215.13%,19.27%,21.53M,-37.45%,32.35,0.91,-,59.06%,29.00 -53.69%,-34.05%,14.72,0.50,-23.79% -,23.31%,11.03 21.70%,-48.00%,1.04 (7.78%),1.55,-7.73% 20.63%,32.33%,4.57%,3.46%,-,6.78 (50.48%),0.67,202.12%,28.74%,0.53,-,"Sep 02, 2025",1.11,43.57%,23.37%,46.18,3.78,16.67% -,1.20,-93.86%,-1.12%,1.65,13.38,22.25%,1.52,-15.36%,-5.83%,0.66,13.45,6700,1.21,Aug 20 BMO,-17.67%,4.88M,13.43,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","3,217,884",-0.15%,ZIM
