Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,49.32,0.79,16.26%,169.85M,4.23%,6.60B,29.11,1.34,-2.08%,142.12M,4.32%,137.70M,3.09,0.28,92.51%,5.08%,3.98%,1.55B,4.25,27.64%,9.83%,7.66,24.05%,9.34,4.16,7.90%,4.94%,7.22M,34.61%,1.11,35.13,15.95%,8.52%,28.25,41.15,4.26%,0.33 (0.85%),24.45,18.47%,6.47%,-5.49%,1.16,0.33 (0.85%),1.71,0.20%,41.40%,37.66%,0.79,"Nov 20, 2024",2.70,28.10%,16.27%,59.58,1.66%,2.00%,2400,0.35,2.55%,8.87%,2.25,39.71,Yes / Yes,0.34,6.98%,45.61%,0.81,38.84,0.95%,5.82%,2.91%,Oct 29 AMC,942.39K,38.89,3.86%,0.44%,14.30%,"

","767,326",0.13%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.50,7.69%,145.08M,0.00%,1.54B,17.19,0.58,-5.67%,142.59M,0.50%,-73.97M,-,0.14,77.53%,2.63%,0.61%,452.76M,3.40,71.21%,6.82%,1.48,6.18%,1.20,8.32,2.65%,-9.16%,3.75M,16.34%,3.62,2.76,-,-47.76%,7.70,10.85,0.50%,-,21.60,9.40%,-12.64%,-8.11%,1.67,-,2.56,12.97%,67.98%,29.48%,0.03,-,2.56,14.25%,-4.07%,62.82,0.19%,0.24%,1618,2.21,6.78%,-16.34%,3.00,10.00,Yes / Yes,2.18,-443.70%,-,0.30,9.97,0.77%,39.13%,6.45%,Dec 09 AMC,2.53M,9.97,0.27%,0.38%,5.54%,"

","756,177",0.00%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,31.33,5.32,0.09%,451.55M,1.35%,75.18B,26.15,6.37,-0.85%,450.77M,-0.23%,2.43B,3.37,1.38,94.81%,1.55%,-13.79%,9.15B,8.21,10.57%,-1.07%,2.61,-7.82%,11.59,14.38,8.32%,17.07%,6.99M,-11.55%,3.80,43.86,9.29%,47.13%,144.80,200.53,2.27%,1.73 (1.04%),32.57,11.57%,20.27%,-16.91%,0.89,1.80 (1.08%),2.27,8.19%,68.49%,15.08%,3.68,"Jan 21, 2025",3.69,8.09%,36.45%,47.65,2.01%,2.09%,14100,1.29,9.33%,26.55%,1.50,217.93,Yes / Yes,1.29,16.43%,30.71%,0.60,167.53,4.34%,8.49%,11.02%,Feb 13 BMO,2.67M,166.63,0.99%,-2.70%,-5.36%,"

","1,610,907",-0.54%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,13.13,1.43,0.86%,598.04M,1.13%,11.22B,10.54,1.78,0.00%,592.88M,-4.67%,1.20B,1.01,0.45,28.45%,3.21%,-25.47%,5.83B,1.92,10.14%,-9.46%,6.86,-8.40%,10.74,1.75,10.91%,9.47%,19.01M,7.94%,5.47,3.43,13.06%,14.45%,15.90,27.50,-4.04%,0.65 (3.48%),-,13.37%,13.77%,-31.78%,-0.15,0.97 (5.17%),0.94,14.65%,31.29%,18.02%,0.53,"Sep 10, 2024",0.96,-2.64%,24.78%,45.00,2.44%,2.14%,23554,0.30,8.68%,20.51%,1.36,26.15,Yes / Yes,0.01,3.34%,40.76%,1.88,19.22,1.13%,0.45%,17.70%,Nov 19 AMC,2.77M,18.76,-1.76%,-3.93%,-12.03%,"

","5,196,478",-2.39%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.24,38.08%,153.41M,4.46%,29.60B,54.61,3.53,-0.12%,95.02M,3.90%,-36.27M,-,0.69,48.85%,4.85%,1.54%,2.30B,12.88,-6.48%,4.06%,2.63,2.40%,9.31,20.72,18.42%,-0.87%,4.61M,-16.59%,17.65,10.93,20.00%,-3.24%,153.45,259.61,6.94%,-,45.40,-10.72%,-2.47%,-25.68%,0.88,-,1.09,48.57%,77.81%,25.73%,6.12,-,1.09,79.05%,-4.74%,53.21,2.51%,2.94%,7348,0.87,30.77%,-1.58%,1.82,226.66,Yes / Yes,0.03,65.17%,-,0.68,191.81,3.71%,22.75%,26.42%,Dec 02 AMC,1.75M,192.93,3.32%,-1.96%,4.35%,"

","1,192,851",0.58%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.53,20.57%,71.15M,-14.56%,161.06M,-,-2.93,-0.04%,56.61M,-22.47%,-179.28M,-,-0.79,83.23%,8.03%,-28.03%,40.56M,3.97,45.10%,-14.60%,3.18,-43.64%,4.98,0.45,-19.28%,-34.60%,4.54M,-82.47%,5.49,0.41,-,-42.89%,2.16,18.07,-25.41%,-,-,-50.05%,-45.41%,-87.49%,1.83,-,7.29,0.00%,96.77%,4.63%,0.27,-,7.29,45.45%,-515.94%,33.30,11.99%,9.41%,168,0.12,-,-442.02%,1.89,10.50,Yes / Yes,0.11,28.19%,-,2.02,2.25,-,38.39%,-,Nov 06,1.43M,2.26,-20.26%,-29.32%,-59.62%,"

","2,885,250",0.44%,ZNTL
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,26.46,3.00,14.69%,306.50M,0.10%,24.30B,17.18,4.62,-2.17%,261.48M,-3.38%,941.21M,3.86,1.30,58.09%,3.10%,12.42%,4.63B,5.25,-15.87%,-0.81%,2.54,35.20%,28.31,2.80,5.30%,9.41%,8.11M,14.83%,25.16,3.15,6.85%,11.70%,55.06,92.80,-2.86%,-,14.08,-,10.80%,-14.57%,-0.01,-,4.50,95.81%,74.54%,43.99%,2.02,-,4.50,296.12%,17.93%,43.10,1.98%,2.27%,7420,0.01,2.87%,20.34%,2.32,92.85,Yes / Yes,0.00,44.84%,0.00%,0.72,78.54,1.23%,5.67%,3.59%,Nov 25 AMC,3.19M,79.28,-2.73%,-4.16%,15.85%,"

","2,287,477",0.94%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.78,0.21%,108.94M,9.63%,2.90B,-,-1.71,-10.94%,108.70M,1.84%,-270.85M,-,-0.69,42.21%,5.46%,-3.13%,355.75M,8.15,21.00%,-11.51%,6.50,35.18%,6.78,3.93,37.50%,-26.70%,5.94M,13.61%,6.57,4.05,-,-34.98%,13.48,36.60,1.68%,-,-,-16.93%,-40.20%,-27.24%,1.02,-,2.87,136.21%,63.17%,97.55%,1.31,-,3.01,10.91%,-95.07%,53.69,5.06%,4.71%,2175,0.19,35.01%,-76.13%,1.31,48.70,Yes / Yes,0.01,40.53%,-,1.08,26.00,0.02%,94.89%,47.72%,Nov 12 BMO,914.19K,26.63,3.27%,-1.31%,22.19%,"

","988,850",2.42%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.26,8.87%,128.32M,-1.11%,456.82M,35.88,0.10,0.00%,116.94M,0.85%,-41.45M,-,-0.01,17.12%,0.02%,-7.77%,1.23B,0.37,-95.36%,3.66%,0.55,6.27%,2.72,1.31,158.61%,-3.21%,0.03M,-77.89%,2.29,1.55,-,-7.35%,2.62,21.91,1.42%,-,-,-,-9.02%,-83.75%,0.03,-,1.62,26.18%,17.54%,35.88%,0.24,-,1.81,72.88%,-3.55%,50.51,7.58%,7.46%,3476,0.23,1.40%,-3.38%,1.00,4.32,No / Yes,0.05,59.85%,-,0.66,3.59,-,50.00%,1.80%,Nov 22 BMO,49.87K,3.56,1.04%,-0.96%,-35.71%,"

","33,164",-0.84%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,225.24,0.03,28.94%,75.06M,3.11%,680.01M,-,-0.18,-0.55%,69.43M,-6.58%,3.57M,-,-0.11,53.64%,4.38%,-29.27%,498.90M,1.36,-129.49%,1.70%,6.80,-18.79%,0.14,50.03,-34.86%,0.55%,3.04M,-51.97%,5.09,1.37,-,430.38%,6.51,15.35,-3.87%,-,10.13,-,0.63%,-54.66%,1.19,-,7.35,17.01%,89.13%,6.91%,0.33,-,7.35,-94.10%,5.24%,41.26,3.22%,4.34%,1000,40.75,-30.73%,0.72%,2.62,10.40,Yes / Yes,40.47,-111.35%,0.00%,0.76,7.09,4.27%,71.12%,-24.77%,Nov 06 AMC,446.79K,6.96,-0.66%,-14.32%,-23.82%,"

","340,176",-1.83%,ZIP
