Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,41.74,0.77,16.05%,172.26M,2.32%,5.51B,24.46,1.32,-14.91%,143.50M,-0.71%,135.60M,2.67,0.32,86.98%,3.02%,3.70%,1.54B,3.57,24.23%,6.04%,4.80,1.51%,9.32,3.46,9.34%,4.67%,4.34M,9.66%,0.95,33.86,15.65%,8.04%,25.09,34.58,9.59%,0.26 (0.82%),19.54,18.47%,6.37%,-6.79%,1.16,0.32 (0.99%),1.75,0.20%,40.45%,28.46%,0.68,"Aug 20, 2024",2.83,183.51%,15.70%,60.18,1.77%,2.07%,2400,0.34,0.50%,8.80%,2.25,36.00,Yes / Yes,0.33,34.01%,45.61%,0.58,31.89,0.70%,5.16%,2.18%,Jul 30 AMC,903.69K,32.23,4.04%,5.13%,4.59%,"

","523,522",1.07%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.33,7.81%,137.79M,4.95%,1.32B,15.72,0.57,-8.58%,136.53M,-1.76%,-47.27M,-,0.11,80.18%,4.54%,-8.24%,445.68M,2.96,70.20%,-0.36%,4.97,10.27%,0.94,9.47,0.89%,-6.17%,6.19M,0.00%,3.67,2.43,15.00%,-31.02%,7.05,10.85,-5.21%,-,-,9.40%,-7.99%,-17.88%,1.73,-,2.50,12.97%,72.44%,26.38%,0.37,-,2.71,60.38%,-6.51%,51.46,3.82%,4.08%,1618,2.12,7.33%,-10.61%,1.86,12.00,Yes / Yes,2.08,70.33%,-,0.80,8.57,2.46%,98.33%,6.80%,Aug 21 AMC,1.25M,8.91,3.06%,-1.35%,-1.51%,"

","996,416",3.97%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,35.81,5.11,0.09%,458.37M,0.40%,82.86B,28.32,6.46,-0.78%,452.66M,1.58%,2.34B,3.74,1.46,96.89%,0.90%,7.94%,8.91B,9.29,9.42%,0.02%,1.91,-7.79%,10.94,16.71,10.95%,16.79%,4.06M,-5.13%,3.47,52.64,9.57%,48.88%,144.80,201.92,-7.34%,1.71 (0.93%),39.40,11.57%,20.02%,-9.42%,0.88,1.67 (0.91%),2.09,8.05%,68.32%,26.31%,3.53,"Jul 18, 2024",3.45,7.38%,36.05%,52.16,1.24%,1.93%,14100,1.36,8.43%,26.29%,1.37,221.65,Yes / Yes,1.36,-5.60%,30.71%,0.64,182.91,2.10%,5.04%,8.30%,Aug 06 BMO,2.12M,182.89,-0.21%,2.09%,2.21%,"

","1,350,275",-0.01%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,15.04,1.42,0.86%,606.77M,1.53%,12.79B,10.62,2.01,0.00%,595.41M,12.40%,1.19B,1.00,0.40,37.30%,2.53%,-10.73%,5.61B,2.28,12.41%,3.58%,6.35,11.00%,10.31,2.07,19.91%,9.95%,15.05M,-14.80%,4.69,4.54,15.01%,14.81%,15.90,25.90,0.09%,0.68 (3.20%),-,13.37%,12.68%,-17.76%,-0.11,0.62 (2.91%),1.22,15.78%,31.13%,34.00%,0.66,"Sep 10, 2024",1.26,-0.18%,24.65%,61.12,2.40%,3.07%,23554,0.30,3.60%,21.14%,1.28,28.73,Yes / Yes,0.12,-3.11%,40.76%,0.64,20.79,0.90%,2.93%,6.28%,Aug 21 BMO,2.37M,21.30,6.98%,5.79%,3.50%,"

","1,510,957",2.45%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.50,38.67%,147.17M,-0.27%,29.81B,59.27,3.33,-0.11%,92.70M,9.98%,-73.50M,-,0.70,47.35%,4.82%,25.92%,2.03B,14.69,68.40%,5.55%,2.22,-18.48%,7.22,27.30,10.40%,-1.99%,4.47M,36.61%,14.82,13.31,26.82%,-8.68%,139.51,259.61,-10.97%,-,54.21,-17.41%,-3.23%,-24.02%,0.81,-,1.67,52.19%,77.75%,41.39%,5.77,-,1.67,73.33%,-6.90%,60.66,2.14%,3.09%,5962,1.13,37.16%,-3.62%,1.65,231.78,Yes / Yes,1.08,139.17%,-,0.59,193.97,3.19%,33.96%,32.09%,Sep 03 AMC,2.01M,197.25,7.06%,5.15%,-0.61%,"

","1,178,267",1.69%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-2.75,13.77%,70.77M,5.52%,231.11M,-,-3.56,-0.13%,61.32M,-16.45%,-194.65M,-,-0.89,100.05%,18.87%,-72.85%,40.56M,5.70,35.18%,-1.04%,7.89,-78.20%,5.38,0.60,-22.88%,-34.97%,11.57M,-87.30%,6.00,0.54,-,-42.98%,2.83,27.51,-78.55%,-,-,-50.05%,-45.92%,-88.19%,1.71,-,6.59,-20.00%,96.71%,14.84%,0.33,-,6.59,42.78%,-543.77%,43.05,7.13%,9.48%,168,0.12,-,-479.92%,2.27,9.90,Yes / Yes,0.11,32.87%,-,0.38,3.06,-,-47.48%,-,Aug 09 BMO,1.47M,3.25,0.64%,-14.10%,-69.36%,"

","553,803",6.21%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,25.05,2.79,15.03%,307.79M,2.79%,21.53B,15.15,4.62,-0.63%,261.54M,15.79%,875.37M,16.70,1.31,59.24%,3.16%,15.55%,4.59B,4.69,-15.87%,-0.53%,2.35,-1.12%,27.68,2.53,5.30%,9.01%,8.25M,1.64%,24.46,2.86,1.50%,11.27%,55.06,75.90,-2.74%,-,12.51,-,10.22%,-7.86%,-0.07,-,4.45,95.81%,74.59%,27.03%,1.87,-,4.45,508.08%,17.80%,72.70,2.92%,2.81%,7420,0.01,2.76%,19.08%,2.56,74.94,Yes / Yes,0.00,17.25%,0.00%,0.79,70.69,1.20%,14.44%,2.09%,Aug 21 AMC,3.51M,69.94,15.28%,17.79%,9.45%,"

","2,757,343",-1.06%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.07,0.59%,99.12M,11.40%,1.94B,-,-1.78,-14.53%,98.53M,2.73%,-298.33M,-,-0.76,43.01%,4.78%,7.48%,322.71M,6.00,14.08%,-2.05%,8.39,-6.82%,7.18,2.72,39.99%,-28.50%,4.71M,-17.86%,7.37,2.65,-,-36.46%,13.48,31.22,-28.47%,-,-,-16.93%,-42.02%,-37.38%,1.06,-,3.29,2095.12%,62.95%,45.03%,0.91,-,3.46,24.90%,-109.67%,64.06,5.34%,5.61%,2175,0.12,28.16%,-92.44%,1.13,50.47,Yes / Yes,0.01,34.35%,-,1.69,18.76,7.45%,-15.75%,45.95%,Aug 06 AMC,561.73K,19.55,11.93%,9.17%,-4.26%,"

","951,920",4.21%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.36,8.90%,127.44M,-24.21%,368.32M,4.57,0.63,0.00%,116.52M,-3.68%,-57.85M,-,0.05,17.25%,0.04%,-68.35%,1.22B,0.30,128.38%,-,0.27,-85.79%,2.73,1.06,2411.11%,-4.29%,0.05M,-,2.20,1.31,-,-9.63%,2.62,21.91,-82.34%,-,-,-,-12.58%,-86.86%,-,-,1.61,26.18%,17.21%,9.92%,0.35,-,1.80,69.95%,-3.73%,37.16,12.01%,9.84%,3476,0.26,-1.34%,-4.74%,1.00,15.90,No / Yes,0.04,88.56%,-,0.29,3.00,-2.36%,-133.33%,5.18%,Aug 22 BMO,172.07K,2.88,-7.72%,-14.99%,-75.59%,"

","50,589",-4.00%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,32.87,0.29,36.01%,76.17M,4.66%,936.78M,-,-0.19,-0.51%,63.57M,2.95%,30.22M,-,-0.10,56.24%,5.24%,-5.98%,537.45M,1.74,-146.24%,-1.82%,6.18,-25.86%,0.25,38.28,11.02%,4.65%,3.33M,-41.65%,5.27,1.79,-,855.40%,7.21,16.56,-32.16%,-,10.78,-,5.26%,-43.04%,1.19,-,7.44,17.01%,89.51%,30.79%,0.42,-,7.44,-44.78%,11.55%,59.28,3.23%,5.67%,1000,22.71,-32.11%,5.62%,2.62,9.10,Yes / Yes,22.52,-50.07%,0.00%,0.72,9.26,5.30%,190.25%,-27.44%,Aug 07 AMC,539.31K,9.43,10.81%,8.41%,-17.05%,"

","385,957",1.84%,ZIP
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,11.86,4.15,1.62%,148.15M,3.25%,7.27B,10.25,4.80,-5.32%,145.31M,-4.72%,612.00M,-,1.18,77.96%,4.42%,16.49%,4.84B,1.50,5.71%,2.23%,3.93,24.85%,37.82,1.30,4.45%,0.74%,6.42M,38.91%,-,-,-8.32%,11.50%,28.90,53.32,12.22%,1.65 (3.35%),8.38,1.26%,9.05%,-7.67%,1.09,1.64 (3.33%),-,9.97%,-,70.35%,1.39,"Aug 15, 2024",0.14,-27.00%,17.41%,58.54,2.98%,3.01%,9679,1.06,17.89%,12.64%,3.04,52.17,Yes / Yes,0.12,14.99%,37.74%,0.48,49.28,1.89%,17.01%,7.64%,Jul 22 AMC,1.63M,49.23,4.79%,5.44%,15.93%,"

","789,017",-0.10%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-16.31,21.71%,120.29M,-12.39%,2.24B,-,-0.89,0.00%,94.19M,-5.54%,-1959.40M,-,5.80,41.21%,11.45%,-14.21%,5.97B,0.37,145.42%,-12.67%,1.96,56.17%,24.00,0.77,-108.74%,-19.22%,10.79M,52.46%,13.21,1.41,-,-50.62%,6.39,23.82,88.45%,3.66 (19.68%),2.20,-,-28.17%,-21.91%,1.76,1.16 (6.24%),0.97,29.90%,9.80%,191.08%,1.23,"Aug 29, 2024",1.04,-250.18%,5.54%,43.89,4.90%,5.82%,6460,1.94,-26.26%,-32.80%,3.43,18.96,Yes / Yes,1.41,272.24%,-,1.14,19.21,8.59%,60.51%,47.57%,Aug 19 BMO,5.51M,18.60,-5.41%,-4.74%,30.65%,"

","6,279,201",-3.18%,ZIM
