Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,50.36,0.64,17.01%,172.26M,1.13%,5.53B,25.15,1.28,-2.35%,142.74M,3.75%,112.70M,3.51,0.26,84.84%,4.07%,9.47%,1.53B,3.61,18.17%,6.00%,5.67,14.14%,9.30,3.45,11.45%,3.77%,5.81M,56.50%,0.79,40.43,14.35%,6.48%,19.29,33.95,9.25%,0.27 (0.85%),23.76,18.47%,5.28%,-5.36%,1.23,0.30 (0.93%),1.77,1.96%,38.51%,66.56%,0.68,"Feb 16, 2024",3.02,36.01%,14.25%,56.84,2.15%,1.85%,2400,0.34,19.40%,7.36%,2.25,34.86,Yes / Yes,0.33,38.11%,45.61%,0.72,31.13,1.78%,13.04%,4.85%,Feb 06 AMC,1.03M,32.13,1.82%,4.91%,11.98%,"

","737,967",3.21%,ZWS
Zuora Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.49,7.28%,143.12M,-3.08%,1.31B,17.54,0.52,-8.94%,132.70M,8.96%,-68.19M,-,0.07,75.62%,3.89%,4.95%,431.66M,3.02,21.72%,-0.38%,4.12,4.95%,0.88,10.39,29.46%,-9.14%,5.16M,1.33%,3.59,2.54,-,-59.08%,7.05,12.12,-2.98%,-,-,9.40%,-12.86%,-24.75%,1.89,-,2.65,12.97%,70.92%,29.36%,0.33,-,2.37,47.34%,-14.73%,57.16,3.59%,3.59%,1549,3.02,8.98%,-15.80%,1.57,11.57,Yes / Yes,2.97,39.06%,-,1.20,9.07,-0.10%,140.00%,7.40%,Feb 28 AMC,1.25M,9.12,5.98%,4.92%,-0.73%,"

","1,502,320",0.55%,ZUO
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,34.11,5.07,0.09%,458.37M,-4.63%,79.19B,26.67,6.48,-8.57%,457.47M,-8.19%,2.34B,3.50,1.36,95.54%,0.82%,-11.89%,8.54B,9.27,8.69%,0.02%,1.54,-3.72%,10.90,15.87,12.14%,16.05%,3.77M,5.16%,4.46,38.80,9.73%,49.86%,151.03,201.92,-12.37%,1.74 (1.00%),48.85,11.57%,19.95%,-14.34%,0.87,1.56 (0.90%),2.00,8.05%,68.28%,14.52%,4.34,"Apr 18, 2024",3.36,12.77%,35.92%,32.19,2.87%,2.27%,14100,1.36,5.74%,27.43%,1.47,227.20,Yes / Yes,1.35,15.54%,30.71%,1.48,170.69,1.13%,-5.80%,8.48%,Feb 13 BMO,2.45M,172.96,-7.32%,-8.87%,-4.45%,"

","3,623,994",1.33%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,14.64,1.48,0.56%,609.17M,3.39%,12.97B,12.21,1.77,0.00%,595.25M,17.21%,1.23B,0.89,0.37,42.79%,2.62%,9.23%,5.37B,2.41,31.42%,3.62%,4.10,-13.53%,9.82,2.21,15.87%,10.77%,15.59M,-22.87%,4.06,5.34,16.50%,16.18%,15.90,30.05,1.79%,0.48 (2.20%),-,17.08%,13.74%,-27.92%,-0.05,-,1.13,18.73%,30.39%,36.27%,0.71,"Apr 05, 2023",1.17,26.78%,24.33%,71.03,2.43%,3.23%,24888,0.30,0.98%,22.98%,1.20,30.63,Yes / Yes,0.13,12.24%,0.00%,1.03,21.67,-8.49%,2.56%,-3.57%,Mar 19 AMC,3.80M,21.66,7.75%,16.01%,-5.49%,"

","3,926,066",-0.05%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.94,40.83%,147.17M,-2.98%,29.26B,59.61,3.28,-0.47%,88.67M,-22.75%,-138.67M,-,0.65,48.21%,4.83%,-11.92%,1.90B,15.44,53.89%,5.60%,1.82,26.19%,6.40,30.49,18.90%,-3.98%,4.28M,85.08%,16.41,11.89,38.21%,-18.64%,84.93,259.61,-11.88%,-,58.44,-17.41%,-6.46%,-24.79%,0.83,-,1.90,53.60%,77.40%,129.88%,9.23,-,1.90,58.51%,-9.70%,33.56,2.92%,4.11%,5962,1.29,40.62%,-7.32%,1.52,261.92,Yes / Yes,1.24,51.94%,-,0.89,195.94,3.42%,30.99%,35.45%,Feb 29 AMC,2.35M,195.24,-9.66%,-14.77%,7.54%,"

","2,083,454",-0.36%,ZS
Zentalis Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.56,10.05%,70.77M,-5.85%,987.76M,-,-3.77,-0.41%,63.83M,7.32%,-292.19M,-,-0.77,109.87%,22.81%,-5.11%,0.00M,-,18.03%,-0.98%,16.68,-38.11%,6.18,2.25,-2.93%,-52.39%,14.56M,-26.08%,6.81,2.05,-,-67.09%,9.56,31.46,-8.12%,-,-,-50.05%,-60.82%,-55.75%,1.73,-,7.16,-20.00%,-,45.61%,1.08,-,7.16,-0.81%,0.00%,49.05,6.88%,8.29%,168,0.10,-,-,1.40,33.56,Yes / Yes,0.10,7.17%,-,0.87,13.86,-,-5.87%,-,Feb 27 BMO,872.74K,13.92,-3.83%,2.59%,-26.83%,"

","757,707",0.43%,ZNTL
Zoom Video Communications Inc,Technology,Software - Application,USA,NASD,-,32.39,2.05,24.32%,260.90M,-4.79%,20.46B,14.41,4.62,-0.46%,232.75M,7.10%,637.46M,21.59,1.20,58.87%,5.08%,-7.04%,4.53B,4.52,-15.87%,-0.54%,3.31,-5.80%,26.07,2.55,5.30%,7.06%,11.84M,-3.84%,22.66,2.94,1.50%,8.96%,58.87,75.90,-7.48%,-,13.90,-,7.90%,-12.35%,-0.07,-,4.38,95.81%,74.72%,13.01%,1.82,-,4.38,516.13%,11.60%,48.65,2.47%,2.74%,7420,0.01,3.06%,14.08%,2.71,78.25,Yes / Yes,0.01,368.46%,0.00%,0.66,66.23,1.54%,23.91%,2.56%,Feb 26 AMC,3.57M,66.53,-0.33%,-0.16%,-1.47%,"

","2,341,742",0.45%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-3.46,0.41%,98.72M,-6.50%,1.80B,-,-1.91,-8.59%,98.31M,-11.48%,-334.62M,-,-0.51,42.47%,4.13%,-39.08%,266.72M,6.76,7.53%,-1.99%,6.17,-29.13%,8.19,2.23,40.30%,-29.66%,4.06M,-46.03%,8.17,2.24,-,-36.34%,17.68,40.42,-33.15%,-,-,-16.93%,-41.61%,-54.80%,1.13,-,4.41,2095.12%,64.08%,3.31%,1.22,-,4.63,25.17%,-141.19%,39.92,6.13%,5.59%,2175,0.02,24.03%,-125.46%,1.18,53.63,Yes / Yes,0.01,-52.98%,-,0.50,18.08,-8.76%,-90.47%,5.16%,Feb 27 AMC,659.18K,18.27,-8.32%,-14.82%,-28.24%,"

","331,979",1.05%,ZLAB
ZKH Group Ltd ADR,Consumer Cyclical,Internet Retail,China,NYSE,-,-,-0.94,9.46%,127.44M,-6.92%,2.31B,19.88,0.91,0.00%,115.39M,-5.22%,-151.04M,-,-,0.63%,0.01%,17.10%,1.21B,1.91,291.19%,-,0.29,-,-4.20,-,444.17%,-11.59%,0.02M,-,1.79,10.13,-,-27.55%,15.00,21.91,11.28%,-,-,-,-36.87%,-17.18%,-,-,1.49,39.43%,16.54%,21.00%,1.80,-,1.67,38.67%,-5.65%,48.59,8.60%,9.91%,3956,0.27,-4.58%,-12.49%,1.00,20.69,No / Yes,0.05,59.37%,-,0.37,19.25,-,-,-8.20%,Mar 19 BMO,57.92K,18.15,-3.40%,0.70%,3.38%,"

","21,645",-5.71%,ZKH
ZipRecruiter Inc,Industrials,Staffing & Employment Services,USA,NYSE,RUT,24.99,0.47,30.47%,76.17M,-4.11%,1.16B,60.65,0.19,-0.80%,68.89M,-18.92%,49.10M,2.43,-0.06,51.43%,4.54%,-16.60%,645.72M,1.79,-114.22%,-1.83%,5.15,-22.06%,0.08,137.73,393.91%,7.15%,3.13M,-20.41%,5.25,2.22,10.30%,265.50%,10.27,19.29,-16.12%,-,11.30,-,8.77%,-39.55%,1.26,-,6.57,17.01%,89.72%,13.53%,0.50,-,6.57,-9.45%,13.48%,34.55,4.34%,3.99%,1000,66.40,-28.62%,7.60%,2.38,14.00,Yes / Yes,65.87,-67.13%,0.00%,0.64,11.70,6.05%,-32.61%,-35.42%,Feb 22 AMC,606.82K,11.66,-7.59%,-14.94%,-19.02%,"

","385,706",-0.34%,ZIP
