Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zymeworks BC Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.98,3.69%,74.85M,3.28%,1.24B,-,-1.11,43.95%,72.94M,8.34%,976.34M,-,-0.29,101.02%,9.44%,27.61%,-73.68M,10.08,38.90%,14.68%,14.00,25.36%,122.87M,3.69,-11.81%,-15.95%,6.89M,11.75%,4.44,4.40,-2.56%,-19.89%,17.70 -7.57%,25.36%,3.72,-,26.71% 15.81%,-21.07%,9.03 81.17%,189.05%,-,-,41.95% 20.90%,89.52%,4.13%,4.35%,-60.58%,-,7.95,35.69%,-67.32%,0.65,-,-,7.69,95.94%,-59.96%,64.62,1.40,- -,7.69,106.06%,6.36%,1.50,22.06,-,0.06,153.21%,14.50%,1.23,16.53,286,0.05,Aug 07 AMC,23.44%,491.96K,16.36,"Apr 28, 2017",Yes / Yes,106.22% 182.52%,"

","606,744",-1.03%,ZYME
Zurn Elkay Water Solutions Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,46.38,1.01,11.53%,167.66M,-0.72%,7.86B,29.80,1.57,-1.72%,148.24M,1.67%,8.22B,4.60,0.40,91.77%,3.04%,29.24%,174.00M,4.87,11.82%,-0.53%,4.12,36.65%,1.61B,5.03,10.04%,6.40%,4.51M,25.84%,9.33,38.95,10.08%,10.81%,48.42 -3.06%,34.19%,1.20,27.94,32.18% -7.41%,8.26%,27.74 69.21%,79.98%,0.37 (0.78%),22.90,19.81% -5.41%,41.82%,2.21%,2.07%,204.51%,0.36 (0.77%),5.09,30.64%,16.77%,1.00,379.10%,"Aug 20, 2025",1.72,4.74%,10.78%,58.19,2.44,3.23% 0.62%,2.71,12.98%,1.10%,1.11,46.86,35.98%,0.36,7.89%,7.07%,0.77,46.95,2500,0.35,Jul 29 AMC,24.10%,1.09M,46.94,"Mar 29, 2012",Yes / Yes,17.06% 4.65%,"

","843,422",-0.02%,ZWS
Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,NYSE,S&P 500,24.54,5.81,0.17%,443.95M,-3.29%,63.20B,20.66,6.90,-0.09%,442.41M,-8.95%,68.56B,2.90,1.63,98.02%,1.75%,-9.61%,2.61B,6.73,7.30%,0.46%,2.55,-12.60%,9.38B,12.72,8.69%,18.24%,7.76M,-12.47%,11.21,44.04,8.45%,52.54%,197.51 -27.80%,-26.20%,3.24,28.48,8.55% 11.91%,25.07%,139.70 2.08%,-9.34%,1.99 (1.40%),17.11,5.98% 8.14%,70.03%,2.13%,1.90%,-11.56%,1.93 (1.35%),7.31,13.72%,37.51%,3.13,216.49%,"Jul 18, 2025",1.04,5.27%,27.83%,29.72,1.50,18.93% 21.14%,1.76,17.78%,-5.05%,0.90,195.14,32.86%,1.36,4.19%,-5.41%,1.21,144.65,13800,1.09,Aug 05 BMO,-10.89%,3.04M,142.61,"Feb 01, 2013",Yes / Yes,8.60% 2.10%,"

","3,679,428",-1.41%,ZTS
ZTO Express (Cayman) Inc ADR,Industrials,Integrated Freight & Logistics,China,NYSE,-,12.67,1.46,0.00%,593.65M,-4.54%,10.99B,11.02,1.68,-,593.65M,-3.04%,10.02B,1.67,0.34,14.67%,2.42%,5.17%,1.21B,1.71,-1.53%,-13.72%,7.73,-7.31%,6.42B,1.65,13.41%,9.38%,14.39M,-5.27%,11.20,2.97,7.57%,13.98%,27.50 -32.65%,-18.41%,6.24,-,18.24% 8.45%,13.37%,16.34 13.34%,-29.97%,0.62 (3.35%),5.44,9.28% 13.97%,27.49%,2.03%,1.78%,-38.38%,0.35 (1.89%),1.56,2.41%,21.97%,0.42,-,"Sep 30, 2025",1.19,14.40%,18.81%,42.97,1.44,- -,1.21,-25.19%,-1.25%,-0.18,23.20,45.76%,0.29,10.45%,-4.05%,0.68,18.77,24471,0.01,Aug 19 AMC,-2.28%,1.86M,18.52,"Oct 27, 2016",Yes / Yes,-17.31% -2.87%,"

","1,274,074",-1.33%,ZTO
Zscaler Inc,Technology,Software - Infrastructure,USA,NASD,NDX,-,-0.27,37.22%,158.30M,2.60%,45.79B,65.84,4.39,-0.57%,99.39M,6.16%,44.02B,-,0.86,53.46%,5.69%,-6.21%,-41.48M,17.13,11.37%,-1.11%,3.12,37.84%,2.67B,25.45,20.27%,-0.75%,5.65M,60.35%,11.37,12.82,18.14%,-2.70%,318.46 -9.16%,67.63%,22.57,63.02,54.06% 21.31%,-1.17%,164.78 75.56%,70.68%,-,28770.60,34.81% 44.03%,76.82%,2.76%,3.07%,120.73%,-,16.47,31.04%,-4.48%,8.37,-,-,1.94,23.31%,-1.55%,56.62,1.54,- -,1.94,-14.36%,3.10%,1.06,326.78,-,1.00,21.31%,3.08%,0.56,291.57,7923,0.97,Sep 02 AMC,20.76%,1.81M,289.29,"Mar 16, 2018",Yes / Yes,11.25% 1.74%,"

","1,010,744",-0.78%,ZS
Zoom Communications Inc,Technology,Software - Application,USA,NASD,-,21.75,3.80,11.17%,267.28M,-3.08%,24.72B,13.90,5.94,-0.59%,265.85M,0.13%,16.98B,5.18,1.44,63.78%,2.13%,8.02%,1.19B,5.20,5.55%,-0.33%,1.62,5.60%,4.75B,2.77,1.60%,11.03%,5.67M,1.19%,29.82,3.17,4.20%,13.60%,92.80 -11.01%,23.42%,26.02,13.39,-10.66% 106.45%,13.23%,64.41 28.21%,4.96%,-,14.43,4.40% 49.60%,76.38%,2.35%,2.33%,-79.77%,-,3.57,36.57%,20.43%,1.96,-,-,4.36,3.63%,24.99%,52.50,2.31,- -,4.36,66.82%,-1.12%,0.78,92.31,0.00%,0.01,4.71%,6.24%,0.71,83.53,7412,0.00,Aug 21 AMC,4.83%,3.50M,82.58,"Apr 18, 2019",Yes / Yes,11.14% 1.58%,"

","2,496,210",-1.14%,ZM
Zai Lab Limited ADR,Healthcare,Biotechnology,China,NASD,-,-,-2.05,2.08%,109.91M,-0.71%,3.57B,90.65,0.35,-18.92%,108.95M,-8.48%,2.93B,-,-0.25,37.54%,4.35%,-14.66%,-212.37M,8.34,43.65%,-2.88%,6.21,-10.09%,427.80M,4.45,124.15%,-19.74%,4.74M,22.45%,7.20,4.29,-,-28.39%,44.34 -27.67%,52.06%,7.48,-,30.02% -3.16%,-26.45%,20.17 59.00%,-32.41%,-,-,40.31% 98.33%,62.39%,2.75%,4.01%,-61.18%,-,6.84,33.47%,-57.71%,1.48,-,-,2.93,32.38%,-49.64%,46.58,1.27,- -,3.12,54.50%,-0.05%,1.07,52.88,-,0.24,9.81%,-7.13%,0.77,33.15,1869,0.01,Aug 07 BMO,-0.38%,763.30K,32.07,"Sep 20, 2017",Yes / Yes,-3.27% -11.98%,"

","588,124",-3.26%,ZLAB
ZEEKR Intelligent Technology Holding Ltd. ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-1.84,-,253.10M,-3.35%,7.40B,13.98,2.07,-,-,-5.96%,10.89B,-,-0.23,4.28%,-,8.98%,-462.32M,0.59,56.12%,11.12%,1.04,12.59%,12.55B,-,222.69%,-7.04%,0.59M,1.76%,-13.26,5.19,-,-,33.32 -13.32%,75.56%,5.56,-,5.46% -,-,15.47 86.68%,-,-,-,118.43% 118.66%,18.90%,1.69%,1.93%,-,-,0.87,62.51%,-4.64%,0.79,-,-,0.49,39.14%,-3.68%,46.14,1.00,- -,0.59,82.59%,-1.74%,0.06,35.46,-,-,37.06%,-1.80%,0.79,29.57,17439,-,Aug 14 BMO,7.63%,568.98K,28.88,"May 10, 2024",Yes / Yes,72.37% -0.14%,"

","446,889",-2.33%,ZK
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.45,5.48,1.58%,147.60M,1.40%,8.46B,9.76,5.87,-0.03%,145.30M,2.56%,-,1.34,1.46,79.12%,4.30%,14.37%,807.00M,1.70,15.32%,0.18%,4.21,12.73%,4.97B,1.29,2.85%,0.95%,6.25M,5.60%,44.24,-,7.80%,13.23%,63.22 -9.38%,18.25%,-,10.56,-9.99% 3.54%,10.37%,39.32 45.70%,-0.71%,1.74 (3.04%),-,19.10% 8.98%,-,2.96%,2.39%,80.10%,1.74 (3.04%),-,32.07%,22.09%,1.44,99.27%,"Aug 14, 2025",-,2.64%,16.23%,52.85,2.77,4.85% 5.34%,0.13,27.04%,-0.53%,0.91,61.81,33.52%,1.10,-1.04%,3.19%,1.21,57.09,9406,0.18,Jul 21 AMC,9.28%,1.49M,57.29,"Mar 17, 1980",Yes / Yes,24.68% 3.35%,"

","1,793,277",0.35%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,0.87,16.63,1.18%,120.46M,-0.90%,1.73B,-,-3.21,0.00%,119.04M,0.14%,5.88B,-,0.81,52.78%,15.71%,-7.82%,2.00B,0.20,-84.17%,9.01%,3.59,-7.87%,8.58B,0.44,-213.92%,19.27%,18.70M,-32.98%,32.35,0.98,-,59.06%,29.00 -50.38%,-26.70%,14.72,0.53,-23.79% -,23.31%,11.03 30.40%,-49.34%,1.00 (6.98%),1.59,-7.73% 20.63%,32.33%,3.69%,3.20%,-,6.78 (47.12%),0.69,202.12%,28.74%,0.59,-,"Sep 02, 2025",1.11,43.57%,23.37%,48.53,3.78,16.67% -,1.20,-93.86%,2.89%,1.67,13.72,22.25%,1.52,-15.36%,-5.05%,0.61,14.65,6700,1.21,Aug 20 BMO,-15.03%,5.20M,14.39,"Jan 28, 2021",Yes / Yes,-76.51% -5.63%,"

","3,162,649",-1.77%,ZIM
